"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
977250		0	1055																																	4309	102283	10844								
977616		187	9241																																	1908	0	1568								
977652		2984	360																																	490	0	73								
977951	0	2437	21314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41002	0	25247								
978118	0	683	126209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																102009	0	16333								
978417		0	10079																																	0	0	4								
978622		2746	7414																																	2271	0	32								
979133		3504	1800																																	2046	0	13795								
979151		375	176																																	2766	0	8165								
979357		71	0																																	677	0	2462								
979375	0	12237	33512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	34752								
979629		7454	8793																																	72232	0	0								
979759		8730	2178																																	1600	0	1699								
980438		897	0																																	10162	0	6042								
980531	80000	12808	20640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61425	0	26636								
980661																																														
980773		2615	6063																																	2632	0	5976								
980951	1000	1005	2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12447	0	904								
980960		39174	23566																																	47494	0	9734								
981275	0	212669	482211	0	0	7781	0	0	0	0	0	0	0	7781	0	0	0	0	0	0	1591															639826	0	257635								
981350	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																172	0	497								
981453		0	0																																	403	0	2551								
982142		6929	29703																																	19036	0	23602								
982348		0	0																																	39628	0	91625								
982553	12950	10680	7153																																	26435	0	42095								
983055		0	0																																	258	0	4051								
983158		0	0																																	100	0	3485								
983457		4999	72511																																	19687	0	11188								
983550	0	2260	1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15108	0	3973								
984258		2052	34024																																	26044	0	21769								
984351		0	0																																	2736	0	9118								
984379		208045	268784																																	156497	0	33044								
984454		200	0																																	827	0	5929								
984650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
984856		795	1871																																	3386	0	4465								
985451	0	4425	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1694	0	4454								
985479		2055	9445																																	36415	0	12792								
986159		477	0																																	0	0	4288								
986551	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14180	0	1642								
986757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1266	0	0								
986935		2515	2895																																	1317	0	4385								
987053		12221	0																																	15281	0	5219								
987231		0	15075																																	3841	0	6586								
987259		0	0																																	0	0	79852								
987352		695	5175																																	52051	0	2310								
987576		0	0																																	0	0	0								
987651		14939	589																																	1335	0	143								
987848	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	9028								
988144		326	855																																	1104	0	6012								
988153	0	544	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25440	0	64830								
988256		0	0																																	7	0	1056								
988452		1131	7293																																	5318	0	500								
989141		0	0																																	2742	2000	5665								
989347		7496	12439																																	7575	0	14472								
989534		160	5867																																	1648	0	1085								
989730		15161	2409																																	2030	0	9190								
989758		0	2319																																	1884	0	13116								
989851		2361	0																																	1020	0	880								
990053		5865	2586																																	1713	0	1005								
990352		1957	4083																																	21677	0	56554								
990642		821	5454																																	6486	0	13319								
991078		422	0																																	0	0	0								
991135		0	778																																	2183	0	49								
991340	0	9325	48811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																805836	0	60569								
991359	0	246	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6725	0	7901								
991555		1693	1600																																	2378	0	11162								
991621	0	7351	4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7470	0	12830								
991854		0	0																																	544	0	886								
992851		819	57																																	3266	0	17478								
993250		2929	250																																	6681	0	39190								
994435		4339	30976																																	9768	0	12336								
994770		0	0																																	0	0	0								
995076	0	122017	131008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																130926	0	106274								
995272		0	0																																	0	0	5549								
995517		16676	0																																	17873	0	10618								
995571	0	8924	6203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2036	0	2828								
995674		1579	7851																																	0	0	0								
995955		0	0																																	396	0	1747								
996260	0	0	52782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																252665	0	38								
997155		1913	0																																	2087	0	1949								
997557		0	261																																	1434	0	2608								
997650	0	131	3597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6570	6	6078								
997847	0	4112	9346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																52611	0	5107								
998358		366	0																																	496	0	10090								
998648		0	398																																	5437	500	4430								
998657		200	1219																																	893	0	3551								
998844		1340	0																																	39699	0	103556								
999355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61	0	146								
999935	37000	53523	24483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5231	0	6559								
1000052		5545	1099																																	17810	0	51765								
1000100	0	20766	599818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																170360	0	63098								
1000276		4832	7471																																	17184	0	7210								
1000641	0	3099	6759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22835	0	45023								
1000856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																300	0	0								
1000959	0	679	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2816	0	7172								
1001059	0	10578	9470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24054	0	25231								
1001152	0	215712	1467874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																226278	1499	219628								
1001639	152	0	233512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																151140	0	0								
1001648	208092	23469	96387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																485605	0	3947								
1001853	7700	5474	4960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14303	0	10581								
1002373		0	13134																																	5825	0	647								
1002458		6306	243																																	481	0	522								
1002878	609669	0	371279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32785	0	0	0	0	0	0	0	0	0	0				534766	0	397411								
1002953		0	0																																	150	0	842								
1003455		1035	0																																	12899	0	32270								
1003558	0	12153	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18853	500	0								
1003839		14164	20605																																	10820	0	0								
1003950		0	0																																	0	0	1080								
1004256		0	2																																	963	0	2511								
1004470		2241	71840																																	77195	0	37988								
1005075		0	0																																	0	0	3731								
1005552		3086	3996																																	2230	0	1651								
1005655	0	336	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3979	0	6180								
1005851		2503	0																																	10483	0	0								
1006148		6308	31647																																	39497	0	45924								
1006157		1189	8902																																	2738	0	322								
1006513		8268	4559																																	7807	0	1654								
1006559		2758	241																																	496	3000	4277								
1006652	0	68	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																479	0	19981								
1007015	91500	17391	420138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																198199	21000	15659								
1007051	0	496	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1373	0	5081								
1007154		18916	25444																																	64955	0	18979								
1007417		823	7169																																	25126	0	30265								
1007734	0	652	11132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18213	0	187								
1007752		223	3492																																	16867	0	21859								
1007819		25200	76074																																	133738	0	35734								
1007846																																														
1007873		0	9684																																	0	0	11215								
1007930		0	0																																	0	0	10615								
1007958		0	0																																	2230	0	6121								
1008076		0	134																																	1973	0	4621								
1008151	0	108	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2949	0	4956								
1008209		9019	229																																	2049	0	10927								
1008432		24	2850																																	67454	4566	224709								
1008450		3	0																																	141	0	4685								
1008553		0	0																																	1472	0	26856								
1008674		18086	7611																																	13917	0	22133								
1008955		1040	310																																	2233	0	3189								
1009242		3669	2748																																	23911	0	34927								
1009354	0	110273	248838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																139530	0	14826								
1009756	23650	60	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4939	0	36346								
1009840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																709	0	1702								
1010015		1556	871																																	11825	0	1176								
1010574		7582	5575																																	9361	0	4414								
1011432		0	5413																																	6001	0	1967								
1011526	0	13207	33668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																124240	0	103427								
1011553		0	0																																	5359	0	8497								
1011638		32102	27413																																	29285	0	14445								
1011656		0	13																																	40	0	161								
1011852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
1011955		0	0																																	11294	0	48121								
1012251		654	40																																	1074	0	3980								
1012457		0	16																																	1796	0	6200								
1012671		543	0																																	0	0	8753								
1013070	5000	59954	51611	0	0	1743	0	0	0	0	1743	0	0	0	0	0	0	0	0	0																11916	0	10561	FHLB MPF credit enchancement obligation							
1013650		0	0																																	791	0	10505								
1013744		78	0																																	491	0	272								
1014059	0	2486	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																444	0	784								
1014125		17256	33509																																	24259	0	8503								
1014246		1582	245																																	999	0	5332	FHLB LETTERS OF CREDIT							
1014255		0	0																																	6094	0	0								
1014376		6185	3129																																	640	0	919								
1014451		0	0																																	3653	0	3931								
1014554		73	161																																	1718	0	11564								
1014657	0	3024	17404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5466	0	10163								
1014853		5095	6093																																	12337	0	18285								
1015243	0	27199	50580	0	0	6275	0	0	0	6275	0	0	0	0	0	0	0	0	0	0																25616	7656	15300								
1015252	0	1954	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22661	0	198								
1015270		6901	0																																	2342	0	1710								
1015458		0	0																																	405	0	4250								
1015467		10174	8718																																	6325	0	10795								
1015560	0	0	50438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30118	0	20129								
1015832		15020	5900																																	2845	0	4755								
1015841		520	782																																	6859	0	11651								
1015850	0	9977	9969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13085	0	13660								
1016174	0	11932	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2538								
1016231	0	26999	40472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																53985	0	13635								
1016259		16982	43727																																	57963	0	29433								
1016558		683	0																																	321	0	3047								
1016718		600	147																																	53	0	1880								
1016848	0	130	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																755	0	12891								
1016857		71057	44200																																	60663	0	2875								
1016941		2287	17697																																	9884	0	7441								
1017425		1018	11999																																	51314	0	14842								
1017555		448	4																																	241	0	2063								
1017564		1305	47																																	2863	0	638								
1017854		0	0																																	677	0	3923								
1017939	0	540285	978572	0	0	21434	0	47708	0	0	0	0	17434	4000	0	0	0	0	7999	39709	9254	43633	6976	0	0	0	0	0	0	0	6976	0				915658	0	87098								
1017957		1102	2220																																	12273	0	11327								
1018927		100707	120541																																	88864	48211	54931								
1157415		0	32785																																	233	0	12								
1158878	0	12107	3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1083	0	16007								
1160509		5071	2506																																	3144	0	541								
1161216		23665	6930																																	24283	0	12173								
1162017		32181	71397																																	32477	0	49449								
1163283		451	642																																	488	0	31								
1169650		1200	23097																																	3500	0	591								
1176881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
1176920		655	0																																	266	0	3634								
1186965	0	9311	1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																787	0	22434								
1187001	167695	124071	265753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																268606	0	216338								
1187551		397	7308																																	3665	4551	300								
1188772	0	33645	5570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20458	0	37498								
1188987	0	321	24635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7345	0	7320								
1190476	0	103029	254542	0	0	23130	70094	0	6856	8873	7401	0	0	0	39772	12645	17677	0	0	0	4640	16822	0	0	0	0	0	0	0	16822	0	16822				1462136	84958	235844								
1191352		407	10788																																	3718	1000	2423								
1211371	0	7510	38938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27297	0	11971								
1216022	0	0	14000	0	0	0	0	22000	0	0	0	0	0	0	0	0	0	0	22000	0	0	0	0	0	0	0	0	0	0	0	0	0				0	29000	175000								
1216321	150000	50212	126691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																186972	0	4000								
1216826	0	8911	9705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68038	0	0								
1218446		0	2568																																	564	13926	4831								
1222519		10807	10942																																	24164	1000	18020								
1222948	0	3284	3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19526	0	16837								
1225752		3596	4731																																	13635	0	3106								
1225761																																														
1225798		0	0																																	0	0	1420								
1228034		4851	45431																																	4973	0	21138								
1229198		500	57																																	650	0	295	0	0	0	0	0	0	0	
1293078		2143	619																																	1715	0	1877								
1356768	0	1692	288514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																561748	0	14199								
1369870		0	0																																	0	0	0								
1386251	300	187636	313703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																810446	21837	241481								
1387203		8429	0																																	3066	0	1536								
1387605		43745	123110																																	215222	0	103143				Commitments to Sell Loans				
1390324		1311	1317																																	3895	0	1092								
1391778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	3372								
1394621		29514	28592																																	13030	0	5396								
1394676																																														
1396764		0	4804																																	8775	0	591								
1397471		14438	1925																																	11269	0	404								
1402384		6740	3223																																	1487	0	1074								
1404481		4053	4955																																	546	0	1520								
1404883		0	0																																	12774	0	845								
1412619		75252	89167																																	344876	0	1304								
1412712		0	55074																																	28803	0	507								
1414819	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73	0	0								
1416279		0	0																																	0	0	0								
1418255		0	2701																																	1400	0	1562								
1429028		9094	12350																																	16716	0	3894								
1435092		0	2077																																	460	0	4337								
1436071	0	81494	18918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19691	0	8913								
1436204	0	15341	67441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																300309	0	10981								
1440117		4831	7337																																	4833	0	4963								
1443266																																														
1444021																																														
1445943	0	21184	89087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14693	0	14898								
1447639		161042	118242																																	158972	35085	62256								
1456501																																														
1458608	12000	95227	43987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																98771	0	16895								
1459717	46000	44772	46929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20198	0	590								
1459735		38004	33414																																	16856	0	23327								
1459799		12761	1686																																	4212	0	2975								
1462986		0	0																																	0	0	2242								
1469677	0	10587	38116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27360	4105	191920	Intra Fi Network ICS One Way Sell Deposits	Intra Fi Network Repo deposits		Intra Fi Network ICS One Way Sell Cash	Intra Fi Network Repo Cash			
1470150	0	292	7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7816	0	9766								
1474309		141	8																																	1428	0	787								
1478231		0	8026																																	26587	0	0								
1479470		1648	11116																																	34999	0	31130								
1481745		7570	18769																																	10874	0	6108								
1481754		9694	14257																																	8682	0	1295								
1492817	0	449	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5251	0	6098								
1493319		0	0																																	185	0	0								
1494482		1899	210																																	4136	0	2979								
1494914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	104766								
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
1718188		28741	48357																																	233011	0	41949								
1718469	0	42644	20554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3357	26617	0								
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
1826382		0	0																																	0	0	0								
1836701		763	22331																																	21438	0	4384								
1842065	0	318605	2404293	0	0	0	0	21229	0	0	0	0	0	0	0	0	0	6856	14373	0	1275	61650	740	26124	0	0	0	0	0	0	740	26124				6322455	5003260	1312124								
1852569		0	0																																	393	0	0								
1862719		79470	59775																																	13890	0	1557								
1863097	0	491	12452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32229	0	31165								
1864197	0	4296	28063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																85204	0	35162								
1867983	0	4036	72281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14510	0	1063								
1872941		8878	6027																																	28008	0	20902								
1872996		10578	32609																																	58749	0	26468								
1879016		14394	3984																																	3829	0	3462								
1883321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
1885932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2630	0	1723								
1890525		93439	148899																																	33550	0	16839								
1892154		1402	20722																																	7047	0	1907								
1893049																																														
1914421	0	22052	57188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26345	0	5601								
1917301																																														
1918344	0	133727	213962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																620391	0	21532								
1929247	12006	804160	1489817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489085	0	0	0	0	0	0	0	0	0	0				1693555	0	1236188								
1940747		0	0																																	10835	0	10334								
1945247		0	736																																	1070	0	0								
2002222		5942	2753																																	11911	0	9378								
2006024		0	16637																																	5664	0	14626								
2007991		7570	3231																																	11714	0	14885								
2009605	0	20476	32754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																72727	0	84097								
2010722		3844	9050																																	26131	0	739								
2037185		2886	8720																																	3802	0	1438								
2044811	0	3554	35380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																346588	0	39061								
2044820		888	0																																	12489	0	0								
2051127		2023	6350																																	46968	0	11037								
2059990		2018	571																																	1829	0	226								
2068107		27784	34850																																	36932	0	18144								
2078290	0	139788	311349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	26812	370	0	0	0	0	0	0	0	370	0				1202607	204020	772031								
2107181		0	0																																	0	0	0								
2107341		3810	3214																																	1933	0	4876								
2119773	137209	44535	83053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																370701	0	111608								
2121196	0	0	5828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	0	0	0	0	0	0	0	0	0	0	0				78917	14426	50027								
2122997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7446438		0	0	0								
2123930		0	1333																																	2037	0	1929								
2132594		0	15749																																	15578	0	24856								
2132941		18261	109095																																	270391	0	130912								
2140348		0	369																																	2858	0	1307								
2142155	96500	19464	94056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																158016	0	111375								
2163477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2164111		2532	4434																																	2874	0	1030								
2182786																																														
2193616																																														
2209553	0	105360	112270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																745725	0	27076								
2218443		4072	5919																																	3403	0	16959								
2232757		4191	2528																																	6271	0	7903								
2233875		1050	1200																																	660	0	19344								
2236821		72	51801																																	30486	0	40746								
2239288	0	11434	374780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1357213	0	42977								
2253891																																														
2262718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2265456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2297998		32532	37728																																	57533	0	15								
2298995	0	3414	53352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																307047	0	15382								
2304636	0	9144	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13447	0	2231								
2305969		10264	12761																																	3751	0	6								
2316714		45823	26908																																	6879	0	0								
2317672		0	4388																																	1532	0	264								
2325882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2328137	0	10727	46751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28130	0	5257								
2328285		0	0																																	0	0	0								
2329200	0	1317	4959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4020	0	97								
2332910		7043	29616																																	15816	0	0								
2333140		0	307																																	2464	0	0								
2337335		0	0																																	0	0	0								
2339599		185	52428																																	46463	0	870								
2339795	93000	1308	64916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																235553	0	15697								
2339900	49507	2224	34897	0	0	9582	0	0	0	0	0	0	9582	0	0	0	0	0	0	0																229024	0	13573								
2343167		4742	4277																																	9937	0	564								
2344753		81667	19047																																	100264	16925	52737								
2349459		8181	19869																																	36366	0	1107								
2353595		14830	84091																																	34079	0	10475								
2354323	0	6317	14420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22033	0	9656								
2354387	31000	72750	13714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5501	0	22294								
2354985	757822	2399	171690	0	0	100183	61999	0	31194	14996	53993	0	0	0	0	39999	22000	0	0	0	0	31937	0	0	0	0	0	0	0	0	0	0				1036186	2709805	57961								
2356091		1136	8329																																	12885	0	11087	Excess Deposit Insurance Bond							
2358769		7477	20767																																	123685	0	14202	SBIC Commitments							
2362458																																														
2371816		1375	13939																																	25516	0	0								
2372774	0	20546	148752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																169091	133885	27176								
2385514	5155	92540	151395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																183023	0	29801								
2390929	0	26052	43841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																252543	137	11876								
2391588		10506	3469																																	6208	0	1921								
2396592		8295	7980																																	3471	0	3762								
2396604		15359	8910																																	8903	0	458								
2398701		0	0																																	56297	0	0								
2434113		3058	112131																																	293267	0	38455								
2451240	0	0	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6957	0	0								
2465881		1957	6638																																	53559	0	58784								
2467670		2970	5477																																	0	0	50								
2471239		32116	64197																																	221801	0	11265								
2482824		42546	33618																																	67996	0	28914								
2483120		732	7073																																	36720	0	2260								
2483438		16893	78445																																	74968	0	186	State Treasurer CD	Administrator of the Local Agency Security Program						
2489805																																														
2490285		0	0																																	283	0	4137								
2497181		52859	123540																																	157105	0	38088								
2502656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	16395	0								
2502825		0	0																																	0	0	0								
2505424		4385	8001																																	1130	0	10306								
2505451		13742	10690																																	7131	0	2734								
2505460		3663	4416																																	3794	0	12950								
2506328		393	360																																	1035	0	1074								
2508751	0	4445	33793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																165526	0	33936								
2512347	0	3830	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3659	0	6029								
2515320		127314	12030																																	43984	0	7020								
2524797	21500	2692	21656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																72003	0	159464								
2529176		2083	5976																																	1091	0	4386								
2531562		166	2939																																	2678	0	593								
2531991																																														
2533043		0	3576																																	2199	0	335								
2533119		0	25955																																	11167	0	98								
2536633		3621	323																																	3218	0	1557								
2539960		219	2912																																	23571	0	82187								
2562137		3958	4447																																	1698	0	19028								
2562164	0	47001	125801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																415776	0	36974								
2567123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2568063	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9822	0	18486								
2576134		0	423																																	119137	0	54599								
2577739		5461	2379																																	2398	0	301								
2580243	0	4284	59728	0	0	1590	6041	0	0	0	0	0	0	1590	0	0	0	0	0	6041																47922	0	1411								
2587916		6619	26631																																	14679	0	9187								
2594240		20894	97766																																	49129	38	30627								
2594419	0	4320	7670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13604	0	13794								
2596646		62238	50585																																	126315	0	35490								
2597223		0	0																																	0	0	0								
2598396	0	3238	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7695	0	4554								
2600039		0	0																																	0	0	0								
2602828		94	180																																	1248	0	0								
2605566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	280298								
2607412		2974	2677																																	0	0	0								
2608754	0	68996	315414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																833463	0	177098	0	0	0	0	0	0	0	
2610784		0	0																																	3592	0	2299								
2614344		11299	4863																																	5420	0	335								
2615190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	70243								
2615220		1685	3316																																	7175	0	8390								
2618780	0	419744	2360884	0	0	109204	167411	0	30003	79201	0	0	0	0	11104	149829	6478	0	0	0	56	56884	0	0	0	0	0	0	0	0	0	0				3112122	939486	442577								
2619714		6875	6519																																	17606	0	11347								
2621285		3351	8777																																	4112	0	17								
2621940		233	13172																																	5697	0	63								
2624400	0	9452	48012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																132766	0	9507								
2625724		179	34487																																	1848	0	0								
2631172	0	332	2847	0	0	5393	0	0	0	0	0	0	0	5393	0	0	0	0	0	0																26777	3985	10121								
2631846	0	8764	19997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41678	0	7317								
2634191	0	467357	724130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				686148	0	403803								
2634351		31370	63526																																	474600	0	93396								
2641827		0	0																																	0	0	0								
2642598	0	7707	13418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20182	0	7922								
2643595		4342	2262																																	0	0	0								
2649122	182750	30328	70410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																256527	0	46501								
2649177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4610757	0	1560								
2651899		0	0																																	0	0	0								
2652092	0	144969	1256308	0	0	26542	0	0	0	0	0	0	26542	0	0	0	0	0	0	0																595035	4878	37625								
2654911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
2661861	0	8459	19377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																42833	0	11628								
