"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
982553																																																																																				353533	0				10.0261%			42869		427572	-117	0										21505	429551	0	0.0000%	92306	0	14647	106953	25.4298%	0	0	0	0	1	23343		1	0	44731	1431	548	0	-117	0	0	0		0	42869	0	0	42869	0	0	0	0	0	0						1979	0	0		
983055																																																																																				23426	0				14.5380%			4067		27975	7	0										267	27975	0	0.0000%	4309	0	95	4404	15.6525%	0	0	0	0	1	3800		1	0	4074	0	0	0	7	0	0	0		0	4067	0	0	4067	0	0	0	0	0	0						0	0	0		
983158																																																																																				36916	0				11.5039%			4833		42012	0	0										2833	42012	0	0.0000%	3585	0	13	3598	8.8444%	0	0	0	0	1	2000		1	0	4833	0	0	0	0	0	0	0		0	4833	0	0	4833	0	0	0	0	0	0						0	0	0		
983457																																																																																						187410	9216	9216	15.1097%	25.5767%	24.3190%	178194	732737	1179339	714	0			17.5767%							83343	1189523								0	0	0		0	105035	24.3190%	1	0	189092	9332	0	852	714	0	0	0		0	178194	0	0	178194	0	0	0	0	0	0	0	0	0	9216	0	10184	0			
983550																																																																																						21034	1365	1365	9.9308%	14.4139%	13.4785%	19669	145929	198060	-213	0			6.4139%							10796	198060								0	0	0		0	8873	13.4785%	1	0	19456	0	0	0	-213	0	0	0		0	19669	0	0	19669	0	0	0	0	0	0	0	0	0	1365	0	0	0			
984258																																																																																				546218	0				9.0159%			54370		603043	-7578	0										44758	607649	0	0.0000%	5986	0	1312	7298	1.2081%	0	0	0	0	1	14218		1	0	51398	4606	0	0	2600	0	-10178	0		0	54370	0	0	54370	0	0	0	0	0	0						4606	0	76591		
984351																																																																																						12061	814	814	9.0757%	18.4115%	17.1689%	11247	65508	123924	1054	0			10.4115%							8247	123924								0	0	0		0	3000	17.1689%	1	0	12301	0	0	0	1054	0	0	0		0	11247	0	0	11247	0	0	0	0	0	0	0	0	0	814	0	0	0			
984379																																																																																						351089	23272	23272	9.1874%	19.0068%	17.7469%	327817	1847177	3568120	154	0			11.0068%			0				289194	3595712								0	0	0		0	66215	17.7469%	1	0	355563	24679	2913	0	154	0	0	0		0	327817	0	0	327817	0	0	0	0	0	0	0	0	0	23272	0	27592	0			
984454																																																																																						7329	625	625	9.1925%	14.7361%	13.4794%	6704	49735	72929	-48	0			6.7361%							1454	72929								0	0	0		0	5250	13.4794%	1	0	6656	0	0	0	-48	0	0	0		0	6704	0	0	6704	0	0	0	0	0	0	0	0	0	625	0	0	0			
984650																																																																																						770	35	35	7.8467%	27.1318%	25.8985%	735	2838	9367	117	0			19.1318%							366	9367								0	0	0		0	400	25.8985%	1	0	883	0	0	0	148	0	0	0		0	735	0	0	735	0	0	0	0	0	0	0	0	0	35	0	0	0			
984856																																																																																				140731	0				11.2885%			18005		159499	-18	0										17487	159499	0	0.0000%	2668	0	54	2722	1.7336%	0	0	0	0	1	518		1	0	17987	0	0	0	-18	0	0	0		0	18005	0	0	18005	0	0	0	0	0	0						0	0	7849		
985451																																																																																						18927	964	964	9.7209%	23.2618%	22.0771%	17963	81365	184787	1792	0			15.2618%							4565	184787								0	0	0		0	13398	22.0771%	1	0	19755	0	0	0	1792	0	0	0		0	17963	0	0	17963	0	0	0	0	0	0	0	0	0	964	0	0	0			
985479																																																																																						56183	5316	5316	8.0484%	12.5700%	11.3806%	50867	446961	632014	214	-577			4.5700%							26832	633156								0	0	0		0	25753	11.3806%	1	0	52799	1719	0	0	790	0	-577	0		0	50867	0	0	50867	0	0	0	0	0	0	0	0	0	5316	0	1719	0			
986159																																																																																						11084	721	721	10.0607%	19.2190%	17.9689%	10363	57672	103005	120	0			11.2190%							4263	103005								0	0	0		0	6100	17.9689%	1	0	10483	0	0	0	120	0	0	0		0	10363	0	0	10363	0	0	0	0	0	0	0	0	0	721	0	0	0			
986551																																																																																				128881	0				11.0951%			15144		136493	54	0										14894	136493	0	0.0000%	17153	0	451	17604	12.7102%	0	0	0	0	1	250		1	0	15198	0	0	0	54	0	0	0		0	15144	0	0	15144	0	0	0	0	0	0						0	0	330		
986757																																																																																						4937	356	356	11.5080%	17.3826%	16.1291%	4581	28402	39807	1	0			9.3826%							1200	39807								0	0	0		0	3380	16.1291%	1	0	4581	0	0	0	0	0	0	0		0	4581	0	0	4581	0	0	0	0	0	0	0	0	0	356	0	0	0			
986935																																																																																						22134	1614	1614	8.9748%	17.2232%	15.9673%	20520	128513	228640	60	0			9.2232%							17520	228640								0	0	0		0	3000	15.9673%	1	0	20580	0	0	0	60	0	0	0		0	20520	0	0	20520	0	0	0	0	0	0	0	0	0	1614	0	0	0			
987053																																																																																						51615	3119	3119	11.4541%	13.2543%	12.4533%	48496	389422	423393	3354	9818			5.2543%							23849	435739								0	0	0		0	27175	12.4533%	1	0	54378	2528	0	0	3354	0	0	0		0	48496	0	0	48496	0	0	0	0	0	0	0	0	0	3119	0	2528	0			
987231																																																																																				234425	0				10.1895%			26875		263753	4	0										16492	264596	0	0.0000%	25502	0	487	25989	9.8172%	0	0	0	0	1	11226		1	0	27722	583	260	0	4	0	0	0		0	26875	0	0	26875	0	0	0	0	0	0						843	0	793		
987259																																																																																						30246	2512	2512	8.6243%	12.6692%	11.6170%	27734	238737	321580	-252	0			4.6692%							4886	329802								0	0	0		0	31070	11.6170%	1	0	35704	7295	927	0	-252	0	0	0		0	27734	0	0	27734	0	0	0	0	0	0	0	0	0	2512	0	8222	0			
987352																																																																																				255587	0				9.0614%			27665		305307	-242	0										1920	318272	0	0.0000%	0	0	2050	2050	0.6413%	0	0	0	0	1	38711		1	0	40389	10190	2776	0	-242	0	0	0		0	27665	0	0	27665	0	0	0	0	0	0						12965	0	54987		
987576																																																																																				31090	0				20.5969%			6536		31733	0	0										6536	31733	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	6536	0	0	0	0	0	0	0		0	6536	0	0	6536	0	0	0	0	0	0						0	0	0		
987651																																																																																						18591	746	746	12.6522%	22.3678%	21.4703%	17845	83115	141043	165	0			14.3678%							16134	141252								0	0	0		0	1920	21.4703%	1	0	18219	209	0	0	165	0	0	0		0	17845	0	0	17845	0	0	0	0	0	0	0	0	0	746	0	209	0			
987848																																																																																						16208	1136	1136	9.2990%	17.8257%	16.5763%	15072	90925	162082	403	0			9.8257%							13162	162522								0	0	0		0	2350	16.5763%	1	0	15915	440	0	0	403	0	0	0		0	15072	0	0	15072	0	0	0	0	0	0	0	0	0	1136	0	440	0			
988144																																																																																				275825	0				10.0762%			35312		350449	35	0										30487	350624	0	0.0000%	8091	0	148	8239	2.4092%	0	0	0	0	1	5000		1	0	35522	175	0	0	35	0	0	0		0	35312	0	0	35312	0	0	0	0	0	0						175	0	2012		
988153																																																																																						68294	5260	5260	10.7668%	16.3655%	15.1050%	63034	417305	585449	1528	0			8.3655%							60458	585486								0	0	0		0	2676	15.1050%	1	0	64662	0	37	0	1591	0	0	0		0	63034	0	0	63034	0	0	0	0	0	0	0	0	0	5260	0	37	0			
988256																																																																																						6940	112	112	20.5415%	78.5779%	77.3098%	6828	8832	33240	25	0			70.5779%							6639	33240								0	0	0		0	189	77.3098%	1	0	6853	0	0	0	25	0	0	0		0	6828	0	0	6828	0	0	0	0	0	0	0	0	0	112	0	0	0			
988452																																																																																				220474	0				9.2686%			24869		268315	1446	0										20729	268315	0	0.0000%	19317	0	125	19442	7.0852%	0	0	0	0	1	4140		1	0	26315	0	0	0	1446	0	0	0		0	24869	0	0	24869	0	0	0	0	0	0						0	0	0		
989141																																																																																				135253	0				11.3546%			17620		155180	1548	0										14620	155180	0	0.0000%	14013	0	264	14277	9.3288%	0	0	0	0	1	3000		1	0	19168	0	0	0	1548	0	0	0		0	17620	0	0	17620	0	0	0	0	0	0						0	0	0		
989347																																																																																				269744	0				11.9399%			38237		320245	25	0										33961	320969	0	0.0000%	42295	0	1065	43360	13.1860%	0	0	0	0	1	5000		1	0	38986	686	38	0	26	0	0	-1		0	38237	0	0	38237	0	0	0	0	0	0						724	0	2127		
989534																																																																																				95040	0				14.1723%			17434		123015	23	0										10559	123015	0	0.0000%	10416	0	244	10660	8.6291%	0	0	0	0	1	6875		1	0	17457	0	0	0	23	0	0	0		0	17434	0	0	17434	0	0	0	0	0	0						0	0	0		
989730																																																																																				215751	0				9.8298%			24833		252631	107	0										10115	253298	0	0.0000%	36270	0	1061	37331	14.6547%	0	0	0	0	1	15385		1	0	25607	0	667	0	107	0	0	0		0	24833	0	0	24833	0	0	0	0	0	0						667	0	0		
989758																																																																																						16240	992	992	10.8186%	20.5276%	19.2737%	15248	79113	140942	631	0			12.5276%							10807	140942								0	0	0		0	4441	19.2737%	1	0	15879	0	0	0	631	0	0	0		0	15248	0	0	15248	0	0	0	0	0	0	0	0	0	992	0	0	0			
989851																																																																																						13038	567	567	11.0873%	23.9907%	22.9474%	12471	54346	112480	551	0			15.9907%							7471	112480								0	0	0		0	5000	22.9474%	1	0	13022	0	0	0	551	0	0	0		0	12471	0	0	12471	0	0	0	0	0	0	0	0	0	567	0	0	0			
990053																																																																																						18628	1301	1301	9.3533%	17.9176%	16.6662%	17327	103965	185250	-26	0			9.9176%							4827	185250								0	0	0		0	12500	16.6662%	1	0	17301	0	0	0	-26	0	0	0		0	17327	0	0	17327	0	0	0	0	0	0	0	0	0	1301	0	0	0			
990352																																																																																				628754	0				11.2059%			81449		726840	-212	0										38316	733107	0	0.0000%	0	0	44336	44336	6.1417%	0	0	0	0	1	49400		1	0	87504	6267	0	0	-212	0	0	0		0	81449	0	0	81449	0	0	0	0	0	0						6267	0	78639		
990642																																																																																				252914	0				9.5310%			30491		319915	897	0										25572	320191	0	0.0000%	30455	0	2834	33289	10.4251%	0	0	0	0	1	5195		1	0	31664	221	55	0	897	0	0	0		0	30491	0	0	30491	0	0	0	0	0	0						276	0	0		
991078																																																																																						5472	277	277	8.3323%	16.9632%	16.1045%	5195	32258	62348	0	0			8.9632%							5195	62348								0	0	0		0	0	16.1045%	1	0	5195	0	0	0	0	0	0	0		0	5195	0	0	5195	0	0	0	0	0	0	0	0	0	277	0	0	0			
991135																																																																																						10950	757	757	9.2654%	18.1583%	16.9030%	10193	60303	110012	1	0			10.1583%							7193	110012								0	0	0		0	3000	16.9030%	1	0	10194	0	0	0	1	0	0	0		0	10193	0	0	10193	0	0	0	0	0	0	0	0	0	757	0	0	0			
991340																																																																																						942960	76737	76737	11.2241%	15.5155%	14.2529%	866223	6077542	7717548	2417	0			7.5155%			0				623382	7796403								0	0	0		0	276632	13.5114%	1	0	902431	78790	65	0	2417	0	0	0		0	821159	0	0	821159	0	0	45064	45064	0	45064	0	0	0	76737	0	78855	0			
991359																																																																																						21684	2044	2044	9.6165%	13.3238%	12.0679%	19640	162746	204232	52	0			5.3238%							10656	204232								0	0	0		0	8984	12.0679%	1	0	19692	0	0	0	52	0	0	0		0	19640	0	0	19640	0	0	0	0	0	0	0	0	0	2044	0	0	0			
991555																																																																																						22286	1259	1259	9.7133%	22.2014%	20.9472%	21027	100381	216477	1195	0			14.2014%							13045	216477								0	0	0		0	7982	20.9472%	1	0	22222	0	0	0	1195	0	0	0		0	21027	0	0	21027	0	0	0	0	0	0	0	0	0	1259	0	0	0			
991621																																																																																				411643	0				11.2654%			60724		539032	-1956	0										59307	539032	0	0.0000%	32247	0	1595	33842	6.2533%	0	0	0	0	1	1417		1	0	58768	0	0	0	424	0	-2380	0		0	60724	0	0	60724	0	0	0	0	0	0						0	0	14156		
991854																																																																																						1642	99	99	7.9108%	15.0435%	14.1365%	1543	10915	19505	1	0			7.0435%							446	19505								0	0	0		0	1097	14.1365%	1	0	1544	0	0	0	1	0	0	0		0	1543	0	0	1543	0	0	0	0	0	0	0	0	0	99	0	0	0			
992851																																																																																				192626	0				10.2691%			29872		290893	3306	0										11828	292456	0	0.0000%	21620	0	161	21781	7.4098%	0	0	0	0	1	19607		1	0	34741	0	1563	0	3306	0	0	0		0	29872	0	0	29872	0	0	0	0	0	0						1563	0	0		
993250																																																																																						19356	1423	1423	10.2995%	17.2389%	15.9715%	17933	112281	174115	114	0			9.2389%							8783	175215								0	0	0		0	10250	15.9715%	1	0	19147	710	0	390	114	0	0	0		0	17933	0	0	17933	0	0	0	0	0	0	0	0	0	1423	0	1100	0			
994435																																																																																						101510	7976	7976	9.2427%	15.9364%	14.6843%	93534	636968	1011976	-388	0			7.9364%							70941	1011976								0	0	0		0	22593	14.6843%	1	0	93146	0	0	0	-388	0	0	0		0	93534	0	0	93534	0	0	0	0	0	0	0	0	0	7976	0	0	0			
994770																																																																																						3131	187	187	9.2341%	20.7985%	19.5563%	2944	15054	31882	0	0			12.7985%							2944	31882								0	0	0		0	0	19.5563%	1	0	2944	0	0	0	0	0	0	0		0	2944	0	0	2944	0	0	0	0	0	0	0	0	0	187	0	0	0			
995076																																																																																						244210	19967	19967	9.4068%	15.2117%	13.9680%	224243	1605408	2383847	54	497019			7.2117%		0					191866	2880991								0	0	0		0	32502	13.9680%	1	0	224422	0	125	0	54	0	0	0		0	224243	0	0	224243	0	0	0	0	0	0	0	0	0	19967	0	125	0			
995272																																																																																						127231	1679	1679	21.6161%	53.0514%	52.3513%	125552	239826	580825	1904	0			45.0514%							125552	580825								0	0	0		0	0	52.3513%	1	0	127456	0	0	0	1904	0	0	0		0	125552	0	0	125552	0	0	0	0	0	0	0	0	0	1679	0	0	0			
995517																																																																																						44607	3616	3616	11.1495%	15.5090%	14.2517%	40991	287621	367648	14	0			7.5090%							37208	368865								0	0	0		0	5000	14.2517%	1	0	42222	1217	0	0	14	0	0	0		0	40991	0	0	40991	0	0	0	0	0	0	0	0	0	3616	0	1217	0			
995571																																																																																						23761	1424	1424	11.0320%	21.0606%	19.7984%	22337	112822	202475	1313	0			13.0606%							10766	202475								0	0	0		0	11571	19.7984%	1	0	23650	0	0	0	1313	0	0	0		0	22337	0	0	22337	0	0	0	0	0	0	0	0	0	1424	0	0	0			
995674																																																																																						13067	1140	1140	7.9976%	10.8667%	9.9187%	11927	120248	149133	0	0			2.8667%							8640	149133								0	0	0		0	3287	9.9187%	1	0	11927	0	0	0	0	0	0	0		0	11927	0	0	11927	0	0	0	0	0	0	0	0	0	1140	0	0	0			
995955																																																																																						5373	309	309	11.8495%	20.1795%	19.0190%	5064	26626	42736	119	0			12.1795%							4864	42736								0	0	0		0	200	19.0190%	1	0	5183	0	0	0	119	0	0	0		0	5064	0	0	5064	0	0	0	0	0	0	0	0	0	309	0	0	0			
996260																																																																																				3666369	0				14.2952%			587296		4108347	1569	0										185261	4110653	0	0.0000%	308733	0	113749	422482	10.0739%	0	0	0	0	1	403841		1	0	590671	0	252	2054	1569	0	0	0		0	586796	0	0	586796	500	0	0	500	0	500						2306	0	0		
997155																																																																																				82144	0				9.4864%			9430		99405	324	0										7030	99405	0	0.0000%	6216	0	0	6216	6.1543%	0	0	0	0	1	2400		1	0	9754	0	0	0	324	0	0	0		0	9430	0	0	9430	0	0	0	0	0	0						0	0	0		
997557																																																																																				82346	0				9.7779%			9246		94560	912	0										5700	94781	0	0.0000%	5079	0	874	5953	6.2294%	0	0	0	0	1	3767		1	0	10379	221	0	0	912	0	0	0		0	9246	0	0	9246	0	0	0	0	0	0						221	0	0		
997650																																																																																						19568	1337	1337	7.2131%	18.4263%	17.1673%	18231	106196	252750	205	0			10.4263%							15931	252750								0	0	0		0	2300	17.1673%	1	0	18436	0	0	0	205	0	0	0		0	18231	0	0	18231	0	0	0	0	0	0	0	0	0	1337	0	0	0			
997847																																																																																						85807	4826	4826	13.4011%	22.2967%	21.0427%	80981	384842	604288	3156	0			14.2967%							71701	604288								0	0	0		0	9280	21.0427%	1	0	84137	0	0	0	3156	0	0	0		0	80981	0	0	80981	0	0	0	0	0	0	0	0	0	4826	0	0	0			
998358																																																																																						7246	478	478	10.2689%	18.9845%	17.7321%	6768	38168	65908	244	0			10.9845%							5318	65908								0	0	0		0	1450	17.7321%	1	0	7012	0	0	0	244	0	0	0		0	6768	0	0	6768	0	0	0	0	0	0	0	0	0	478	0	0	0			
998648																																																																																						20550	621	621	12.1369%	25.7045%	24.9278%	19929	79947	164202	1026	0			17.7045%							16679	164202								0	0	0		0	3250	24.9278%	1	0	20955	0	0	0	1026	0	0	0		0	19929	0	0	19929	0	0	0	0	0	0	0	0	0	621	0	0	0			
998657																																																																																				77796	0				11.0828%			8515		76831	18	0										-4898	76831	0	0.0000%	7821	0	126	7947	10.2152%	0	0	0	0	1	13395		1	0	8515	0	0	0	0	0	0	0		0	8515	0	0	8515	0	0	0	0	0	0						0	0	0		
998844																																																																																						92692	7771	7771	11.5706%	14.9215%	13.6705%	84921	621198	733936	2329	0			6.9215%							64845	742174								0	0	0		0	28314	13.6705%	1	0	95488	7898	340	0	2329	0	0	0		0	84921	0	0	84921	0	0	0	0	0	0	0	0	0	7771	0	8238	0			
999355																																																																																						2350	136	136	12.8766%	22.0099%	20.7362%	2214	10677	17194	0	0			14.0099%							264	17194								0	0	0		0	1950	20.7362%	1	0	2214	0	0	0	0	0	0	0		0	2214	0	0	2214	0	0	0	0	0	0	0	0	0	136	0	0	0			
999935																																																																																						50184	4666	4666	8.8419%	13.4525%	12.2017%	45518	373047	514796	123	0			5.4525%							42318	514796								0	0	0		0	3200	12.2017%	1	0	45641	0	0	0	123	0	0	0		0	45518	0	0	45518	0	0	0	0	0	0	0	0	0	4666	0	0	0			
1000052																																																																																						55564	4410	4410	9.6649%	13.6264%	12.5449%	51154	407768	529274	64	0			5.6264%							47348	530868								0	0	0		0	5400	12.5449%	1	0	52812	679	915	0	64	0	0	0		0	51154	0	0	51154	0	0	0	0	0	0	0	0	0	4410	0	1594	0			
1000100																																																																																				6127605	0				11.9047%			741246		6226502	-184	0						0	0	0	0	480786	6248221	0	0.0000%	895891	0	3735	899626	14.6815%	0	0	0	0	1	282179		1	0	762781	20378	1341	0	328	0	-512	0		0	741246	0	0	741246	0	0	0	0	0	0						21719	0	0		
1000276																																																																																						49699	2828	2828	12.3815%	19.0158%	17.9337%	46871	261357	378558	358	0			11.0158%							50500	386058								0	0	0		0	3871	17.9337%	1	0	54729	7500	0	0	358	0	0	0		0	46871	0	0	46871	0	0	0	0	0	0	0	0	0	2828	0	7500	0			
1000641																																																																																						70928	5155	5155	8.7703%	17.2950%	16.0380%	65773	410106	749954	1229	0			9.2950%							61440	749954								0	0	0		0	4333	16.0380%	1	0	67002	0	0	0	1229	0	0	0		0	65773	0	0	65773	0	0	0	0	0	0	0	0	0	5155	0	0	0			
1000856																																																																																				24427	0				19.5659%			5156		26352	13	0										2543	26962	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	3223		1	0	5779	610	0	0	13	0	0	0		0	5156	0	0	5156	0	0	0	0	0	0						610	0	300		
1000959																																																																																						24530	1430	1430	11.2471%	21.5943%	20.3354%	23100	113595	205387	-16	0			13.5943%							5468	205755								0	0	0		0	18000	20.3354%	1	0	23452	368	0	0	-16	0	0	0		0	23100	0	0	23100	0	0	0	0	0	0	0	0	0	1430	0	368	0			
1001059																																																																																						68450	4464	4464	8.9826%	19.2253%	17.9715%	63986	356041	712332	2429	0			11.2253%							32366	712712								0	0	0		0	32000	17.9715%	1	0	66795	0	380	0	2429	0	0	0		0	63986	0	0	63986	0	0	0	0	0	0	0	0	0	4464	0	380	0			
1001152																																																																																						1471072	86090	86090	12.1497%	19.7668%	18.6100%	1384982	7442119	11399331	7597	0			11.7668%			0				1115396	11636295								0	0	0		0	506550	18.6100%	1	0	1629543	225540	0	0	7597	0	0	0		11424	1384982	0	0	1384982	0	0	0	0	0	0	0	0	0	86090	0	236964	0			
1001639																																																																																						353334	29729	38597	10.9370%	14.8841%	13.2582%	314737	2373903	2877717	-629	6			6.8841%							191158	2888080								0	0	0		0	133936	13.2582%	1	0	324465	10357	0	0	-629	0	0	0		0	314737	0	0	314737	0	0	0	0	0	0	8868	0	0	38597	0	10357	0			
1001648																																																																																						207882	24715	24715	6.1518%	10.5677%	9.3113%	183167	1967142	2977460	-290	0			2.5677%							137400	2977912								0	0	0		0	46219	9.3113%	1	0	183329	452	0	0	-290	0	0	0		0	183167	0	0	183167	0	0	0	0	0	0	0	0	0	24715	0	452	0			
1001853																																																																																						35055	3165	3165	11.6402%	13.9405%	12.6819%	31890	251461	273965	40	0			5.9405%							24396	273965								0	0	0		0	7494	12.6819%	1	0	31930	0	0	0	40	0	0	0		0	31890	0	0	31890	0	0	0	0	0	0	0	0	0	3165	0	0	0			
1002373																																																																																				594422	0				10.7223%			71356		665490	732	0										2780	665490	0	0.0000%	52205	0	1087	53292	7.9150%	0	0	0	0	1	68577		1	0	72089	0	0	0	817	0	-84	0		0	71356	0	0	71356	0	0	0	0	0	0						0	0	0		
1002458																																																																																						9969	634	634	13.1159%	19.6612%	18.4108%	9335	50704	71173	141	0			11.6612%							2740	71173								0	0	0		0	6595	18.4108%	1	0	9476	0	0	0	141	0	0	0		0	9335	0	0	9335	0	0	0	0	0	0	0	0	0	634	0	0	0			
1002878																																																																																						1526216	90538	90643	10.1011%	15.2921%	14.3839%	1435573	9980435	14212012	-52383	0			7.2921%			2				532670	14498301								0	0	0		0	1189193	14.3839%	1	0	1669480	260599	14041	0	-2990	0	-49392	0		11649	1435573	0	0	1435573	0	0	0	0	0	0	105	0	0	90643	0	286289	0			
1002953																																																																																				115740	0				10.0935%			13788		136603	350	0										1997	136603	0	0.0000%	1321	0	20	1341	0.9891%	0	0	0	0	1	11726		1	0	14073	0	0	0	285	0	0	0		0	13788	0	0	13788	0	0	0	0	0	0						0	0	0		
1003455																																																																																						33854	2494	2494	8.1825%	14.5147%	13.4454%	31360	233240	383256	-163	0			6.5147%							6605	385279								0	0	0		0	26778	13.4454%	1	0	33220	1929	94	0	-163	0	0	0		0	31360	0	0	31360	0	0	0	0	0	0	0	0	0	2494	0	2023	0			
1003558																																																																																				224505	0				8.7120%			24516		281404	727	0										7037	281404	0	0.0000%	26859	0	711	27570	9.8081%	0	0	0	0	1	17500		1	0	25264	0	0	0	748	0	0	0		0	24516	0	0	24516	0	0	0	0	0	0						0	0	985		
1003839																																																																																				306917	0				20.3585%			73794		362472	877	0										61029	363707	0	0.0000%	45589	0	367	45956	12.4571%	0	0	0	0	1	14000		1	0	75906	1235	0	0	877	0	0	0		0	73794	0	0	73794	0	0	0	0	0	0						1235	0	0		
1003950																																																																																						3480	216	216	7.3286%	20.2998%	19.0398%	3264	17143	44538	172	0			12.2998%							3070	44744								0	0	0		0	400	19.0398%	1	0	3642	0	0	206	172	0	0	0		0	3264	0	0	3264	0	0	0	0	0	0	0	0	0	216	0	206	0			
1004256																																																																																				42811	0				10.9027%			5568		51070	162	0										1568	51070	0	0.0000%	347	0	495	842	1.6740%	0	0	0	0	1	4000		1	0	5730	0	0	0	162	0	0	0		0	5568	0	0	5568	0	0	0	0	0	0						0	0	3129		
1004470																																																																																				1018606	0				9.1051%			118623		1302824	1830	0										6465	1314864	0	0.0000%	222663	0	237	222900	16.4870%	0	0	0	0	1	124198		1	0	132493	10530	1510	0	1830	0	0	0		0	118623	0	0	118623	0	0	0	0	0	0						12040	0	0		
1005075																																																																																						79497	1791	1791	27.7637%	55.5174%	54.2666%	77706	143193	279883	0	0			47.5174%							77706	279883								0	0	0		0	0	54.2666%	1	0	77706	0	0	0	0	0	0	0		0	77706	0	0	77706	0	0	0	0	0	0	0	0	0	1791	0	0	0			
1005552																																																																																				137633	0				11.4233%			20540		179808	218	0										19040	179808	0	0.0000%	12338	0	620	12958	7.2039%	0	0	0	0	1	1500		1	0	20758	0	0	0	218	0	0	0		0	20540	0	0	20540	0	0	0	0	0	0						0	0	0		
1005655																																																																																						12374	1850	1850	7.5778%	15.1234%	12.8624%	10524	81820	138880	17	0			6.8624%							5317	139190								0	0	0		0	5500	12.8624%	1	0	10834	310	0	0	0	0	0	0		0	10524	0	0	10524	0	0	0	0	0	0	0	0	0	1850	0	310	0			
1005851																																																																																						5608	406	406	8.8735%	11.9763%	11.1092%	5202	46826	58624	0	0			3.9763%							1202	58624								0	0	0		0	4000	11.1092%	1	0	5202	0	0	0	0	0	0	0		0	5202	0	0	5202	0	0	0	0	0	0	0	0	0	406	0	0	0			
1006148																																																																																				848569	0				12.2077%			128887		1055784	1140	0										123421	1056318	0	0.0000%	3519	0	157383	160902	15.5482%	0	0	0	0	1	6000		1	0	130561	534	0	0	1140	0	0	0		0	128887	0	0	128887	0	0	0	0	0	0						534	0	0		
1006157																																																																																				129859	0				8.4626%			16223		191703	-236	0										4723	191703	0	0.0000%	15439	0	1634	17073	8.6691%	0	0	0	0	1	11500		1	0	15987	0	0	0	-236	0	0	0		0	16223	0	0	16223	0	0	0	0	0	0						0	0	0		
1006513																																																																																				265981	0				10.8050%			33771		312551	475	0										16390	312551	0	0.0000%	40382	0	1638	42020	12.9799%	0	0	0	0	1	17381		1	0	34246	0	0	0	475	0	0	0		0	33771	0	0	33771	0	0	0	0	0	0						0	0	0		
1006559																																																																																				134975	0				8.6333%			14442		167282	-80	0										9144	169221	0	0.0000%	19962	0	0	19962	12.1949%	0	0	0	0	1	7209		1	0	16273	1332	607	0	-108	0	0	0		0	14442	0	0	14442	0	0	0	0	0	0						1939	0	0		
1006652																																																																																						20292	1130	1130	9.2643%	22.5715%	21.3146%	19162	89901	206838	-51	0			14.5715%							7162	206838								0	0	0		0	12000	21.3146%	1	0	19111	0	0	0	-51	0	0	0		0	19162	0	0	19162	0	0	0	0	0	0	0	0	0	1130	0	0	0			
