"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
978118																																																															0	313196	74010	0	33658	87517	0	87517	26900		49428	1446107	0	0	3331	308429	16751	67706	28347	17019	14040	47267	68163	122644	37480	184595	97028	204846	370352	236315	37500	0	0	0	0	1759	0				6491	61917	176163	256619	0	0				646	239														1056157				6656	3330	0	3330							0	31	0	0	0	622	4607	46	0	735	735	0	0	0	29908	46	493	CONF	CONF		
978417																																																															0	0	3230		0			4920	359		0	53104	0	0	0	11026	0		2164	599	2234	3401	3333	1459	0	2676	8578	11026	16770	2838	190				0	0					0	0	8563	25004							0														14257				0		0	0								1													1			CONF	CONF		
978622																																																															0	0	12666		0			12312	12749		7838	284130	0	0	140	155875	1352		8345	1396	1571	2980	4905	96517	48468	29474	4180	21108	21962	42336	9189				0	2					3175	10476	9268	58081							0														0				0		0	0								230													106			CONF	CONF		
979133																																																																18830	997		23369			7072	0		687	108134	5	0	0	34900	1172		21614	16550	1385	3950	5846	2002	4816	4818	19548	20465	20005	5768	1915				130	0					3558	4661	5118	2683							0														11340				427		766	19								2310													1867			CONF	CONF		
979151																																																																32458	7285		16962			3965	887		131	93214	5	0	118	19667	0		23851	336	1847	3733	10753	2998	0	15242	6585	8360	24045	14128	5192				0	5					463	3030	2613	3533							0													0	18069				374		0	7								1106													1107			CONF	CONF	0	
979357																																																																6260	200		2140			1999	0		0	31902	0	0	0	14771	256		6217	311	1429	4424	6990	1617	0	1028	3506	5953	4126	2500	0				0	0					369	0	22	3165							0														0				19		0	0								1871													849			CONF	CONF		
979375																																																																0	131436	0	0	33	0	33	14515		0	2250670	0	0	0	1843210	0	1814256	110609	219583	786921	408403	276518	73120	28516	61470	57496	93023	32458	127067	0	0	0	0	0	0	0				26529	99794	2149	132998	0	0				63	2780														480597				2665	6	0	6							0	0	0	2602	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
979629																																																															0	6146	28834		45			77551	31698		5697	541331	637	0	0	96163	3262		82093	7281	3382	12965	20378	22913	28544	38663	33746	54613	103046	153000	62168				0	0					9001	20846	82439	71156							0														31966				1587		0	118								99643													9369			CONF	CONF		
979759																																																															0	18158	3503		6164			9487	0		0	98313	0	0	0	11837	16		20628	12	1208	425	325	6133	3734	6785	13229	9246	7676	21336	24192				0	0					6433	2623	12695	24749							0														0				600		0	0								896													1752			CONF	CONF		
980438																																																															0	32004	6768		12285			36880	849		779	199411	0	0	0	79777	391		30630	1242	3831	10822	22572	29746	11145	6325	19412	29062	47703	16637	66				0	0					669	404	13059	3193							17														79777				62		0	0								6065													6288			CONF	CONF		
980531																																																															0	5040	6689	0	8977	113861	0	113861	21024		0	632827	0	0	0	169307	2866	67619	124598	72759	10101	36365	34012	10576	2958	42573	66625	85683	165568	59489	40918	0	0	0	0	278	0				13513	32330	145878	79959	0	0				247	0														250960				470	1369	0	1369							0	13614	0	0	0	0	0	223	0	0	0	0	0	0	18122	223	0	CONF	CONF		
980661		14389	538006	371058	141	1905953	12500	875514	0	3	12836391	0	45868	3900907	15777	1398045	4901703	521839	1245666	1559252	739820	92825	0	7971	6	0	0	186871	2780	214745				71810	754268	840375	2153557	0	237689													4361754	22651	0	829683	1735	0	746	0	0	0	117133		14389	513247	0	141	1846753	12500		845499	0	3	12256572	0	221741		3773174	15656	572219		19741	13131	33869	27332	363461	3309130							5472	6	0	186871	2578					71415	750066	818294	2075024						10223	5793																			163179	197805									648543	0	699	0	6083	3165				0				94216		0	CONF	CONF		
980773																																																															0	540	1940		435			10715	8260		0	184918	0	0	0	91877	1619		3056	275	1478	2230	2277	26319	58616	18623	2721	17833	32075	19749	1690				0	315					479	8556	35396	16601							0														84810				988		0	48								2529													5608			CONF	CONF		
980951																																																																653	1471		144			53344	1826		11232	151668	853	0	0	12841	536	4374	15731	222	487	2182	7735	450	1624	19356	14473	29377	51976	21396	2943				0	684					1228	6553	23381	24704						0	0														39680				23		0	336							0	2797	0	23	0	0	0			0	0		0	0	10791	0	0	CONF	CONF		
980960																																																																6311	11856		3451			112712	0		0	653030	0	934	0	148018	1826		315542	9236	9928	23067	48796	53835	3156	256896	39483	75801	93007	31383	8441				0	13171					40051	37880	43045	105414							0													0	653030				0		121587	4								1461													5309			CONF	CONF	0	
981275																																																																117719	547138	0	42757	907199	0	907199	194827		2092	5447056	0	0	0	1215997	66085	301916	432016	51652	69250	63426	106895	190518	724575	1077931	226436	586978	1236219	761673	291639	0	0	0	0	10885	0				248119	351050	610192	1017079	0	0				4132	2357														2057463				6477	0	0	0							0	87791	0	0	32	456	73	243	0	1541	1182	358	1	0	28126	243	12285	CONF	CONF		
981350																																																															0	1335	353		112			1957	469		0	10660	0	79	0	4968	118	4447	2753	660	268	175	92	1084	2662	612	2151	930	582	467	950				0	0					212	0	304	0						0	0														0				222		0	0							0	701	0	0	222	0	0			0	0	0	0	0	52	0	0	CONF	CONF		
981453																																																															0	4786	0		2399			1172	0		0	12877	0	0	0	2629	97		3357	192	404	1177	856	0	0	486	2382	1914	4135	1324	7				0	7					314	0	389	5							0														6295				0		0	0								634													445			CONF	CONF		
982142																																																																76291	34012		18957			67348	25968		1971	778148	1066	0	3565	220965	4338		68106	3089	9445	12036	31729	41133	122341	41680	36561	76452	91510	144035	167247				1508	20066					14297	22571	96284	141327							9													0	104489				413		0	0								14450													18861			CONF	CONF	0	
982348																																																															0	244656	12814		78571			38205	2953		7659	502469	0	1328	0	18353	4219		162991	1498	1395	3620	8612	1429	1799	68101	102640	67417	136494	94251	15175				1745	7					1552	3382	73853	5324							0														173412				3552		0	2435								4200													1213			CONF	CONF		
982553																																																																96221	2667		29145			51462	4375		0	348154	0	0	20	63709	2896		127371	5692	15069	12837	23577	6006	528	63581	43030	42491	111488	22043	918				0	10					8740	11809	39998	34331							0														48983				56		0	59								1619													1113			CONF	CONF		
983055																																																																2054	0		1753			1135	0		0	7355	0	0	0	855	0		1294	20	90	439	273	33	0	1566	960	1055	1940	634	0				0	2					0	0	795	201							0													0	870				341		0	13								176													371			CONF	CONF	0	
983158																																																																10965	0		15115			401	0		0	26702	0	0	0	0	0		9560	0	0	0	0	0	0	16662	8289	885	644	222	0				0	0					0	0	43	0							0														9585				0		0	144								9													25			CONF	CONF		
983457																																																																0	19168		0			124437	9050		17578	552757	0	961	11255	63312	139		62343	17	2176	2745	84	6718	50960	99966	31956	126902	114312	98911	15935				1720	60					0	5668	14304	275910							19													0	35890				20		0	3038								337													17075			CONF	CONF	0	
983550																																																																8214	3667		4209			19002	3895		4021	90631	0	2500	0	13265	1223	0	19017	541	1845	2582	5810	1191	1296	4371	12260	20090	27710	11458	1477				0	60					4024	1536	17094	4263						0	0														29655				0		0	0							0	1105	0	0	0	0	0			0	0	0	0	0	2553	0	0	CONF	CONF		
984258																																																															0	14327	2499		19232			72553	0		7952	353342	1273	38133	0	53828	342		81000	1342	5695	11689	22043	8104	4955	31649	54782	34593	85424	86856	5730				0	85					3222	26995	44002	49611							0														54858				2965		2000	297								11977													7560			CONF	CONF		
984351																																																																17149	344		30623			5007	0		0	59681	0	0	0	2951	0		16196	192	584	414	198	1533	30	11880	15362	5014	7567	15867	639				0	0					0	52	0	2428							0														0				900		0	23								627													477			CONF	CONF		
984379																																																																33190	158884		2334			190762	71179		0	1913206	0	11052	0	224734	834		415212	2147	4439	11653	13322	35106	158068	255753	285409	355350	261120	479991	45242				1828	628					142711	172190	554380	342223							45													222130	740828				206		0	0								4831													1446			CONF	CONF	1888	
984454																																																															0	16549	0		11476			2808	1431		0	44298	0	0	2791	8582	614		10496	0	1775	3302	2944	430	0	3410	5911	7232	7531	3435	2961				0	61					334	0	367	1363							0														17860				410		0	4								490													219			CONF	CONF		
984650																																																																113	0		422			622	0		0	1607	0	0	0	103	0	0	233	0	0	0	19	0	84	50	183	250	503	517	0				0	0					0	0	0	0						0	0														0				0		0	0							0	272	0	0	0	0	0			0	0	0	0	0	75	0	0	CONF	CONF		
984856																																																																30623	932		11716			16935	0		0	102605	0	0	0	29407	38		25501	938	3706	8704	11507	4223	242	6289	15912	20279	27822	2566	147				0	0					3293	430	4670	177							0														25373				587		0	45								2007													2332			CONF	CONF		
985451																																																															0	1093	626		0			4727	3398		1065	70859	0	0	0	34690	481	48	20871	1327	6587	9145	16939	258	163	6601	9454	6731	11358	551	44				0	82					7232	4575	7797	2320						0	0														36829				0		0	0							0	379	0	0	0	0	0			0	0		0	0	2394	0	0	CONF	CONF		
985479																																																																81662	10961		0			44987	27435		133	439295	1138	0	0	145161	15		12865	3287	3633	13680	25786	53357	45252	41047	16556	50703	145605	39072	1280				0	235					2466	5591	87838	31722							0														183761				691		0	0								1765													462			CONF	CONF		
986159																																																																6090	0		10803			9538	1869		469	54946	0	0	0	12063	2530		17467	985	622	3279	6597	305	275	6465	9395	10643	12586	3750	15				0	70					1934	0	639	3266							0													0	0				385		0	80								3305													2290			CONF	CONF	0	
986551																																																															0	18427	84		18488			7275	869		234	78021	0	66	0	13236	1249	10887	25420	1276	1063	2678	2887	1497	3835	6355	19065	9398	14497	6887	5399				0	93					1617	2708	4616	3768						0	0														13236				0		0	6							0	3364	0	0	0	0	0			0	0	0	0	0	1921	0	0	CONF	CONF		
986757																																																															0	1505	0		2194			20771	24		0	26909	0	455	0	357	12	0	4558	0	20	211	126	0	0	1645	3119	7226	5862	5856	2844				0	0					0	0	0	1304						0	0														0				127		0	0							0	95	0	0	0	0	127			0	0	0	0	0	192	0	0	CONF	CONF		
986935																																																															0	18203	346		11111			34172	0		0	117510	0	0	28130	38328	88		29710	297	1980	8072	453	12354	15058	2880	26830	17130	13731	12667	5789				0	0					0	1918	0	2122							0														0				0		0	0								3659													7563			CONF	CONF		
987053																																																																242	10598		0			28690	18046		1765	282346	0	3766	938	99502	1579		13329	34653	5613	2994	4271	40726	11056	23504	12088	13391	31058	90862	10003				0	41					15284	0	50495	51595							0														99947				8587		0	0								466													277			CONF	CONF		
987231																																																															0	23847	8572		9256			22336	519		1871	183509	0	0	0	21763	803		46608	1847	3617	3905	9650	1802	942	19663	29879	31600	60829	10248	8529				0	0					65	12868	33654	44650							0														22665				642		0	39								2211													1055			CONF	CONF		
987259																																																																78512	0		84982			38129	540		0	231313	0	0	0	6626	0		77683	86	49	470	1730	2244	2005	65166	12382	25033	63053	47077	11030				0	0					0	0	7412	12666							0														78619				0		0	0								1738													708			CONF	CONF		
987352																																																																26395	18245		33397			27936	282		2474	185421	1206	0	0	16103	944		44080	1035	1227	3604	6737	1754	1746	10816	35569	31496	46220	17767	28656				0	64					5627	8062	20404	22517							0														42630				0		0	121								252													3804			CONF	CONF		
987576																																																																80	0		0			102	0		0	8702	0	177	0	6345	46		950	223	217	1663	1016	3226	0	112	399	482	621	744	0				0	0					0	224	2	649							0														0				0		0	0								219													858			CONF	CONF		
987651																																																															0	1204	0		384			7596	0		0	49924	0	226	0	10763	1659		18384	1022	1061	1808	3809	964	2099	7078	10071	3952	12018	6042	0				144	0					10639	1467	11550	2638							0														8826				0		0	35								782													837			CONF	CONF		
987848																																																																22066	0		14391			7693	1424		11972	81098	36	1070	0	17085	0	181	11519	49	0	675	744	15355	262	4467	7229	5531	9114	27893	9815				0	0					829	0	714	399						0	0														3313				325		0	0							0	2438	0	0	0	0	325			0	0	0	0	0	1053	0	0	CONF	CONF		
988144																																																																36177	2784		7473			7533	289		6620	137136	0	0	0	55863	36		10545	1152	995	5187	8936	39281	61	6447	16498	18815	20270	14545	2164				294	17					816	68	5247	11687							23														55863				1432		0	46								801													1385			CONF	CONF		
988153																																																															0	77312	21561	0	107042	72697	0	72697	2887		0	376373	0	3110	48812	27997	311	16064	86941	1440	3418	3656	3237	9237	6423	59072	80761	49744	65613	46540	42935	0	0	0	0	47	0				698	2692	49795	7634	0	3110				0	0														36132				200	47	0	47							0	1977	0	0	0	0	0	0	0	200	0	0	0	0	566	0	0	CONF	CONF		
988256																																																																3813	0		1390			185	0		0	9563	0	0	0	2351	18		2327	170	310	437	1433	0	0	667	1186	1432	2926	458	542				0	21					0	0	0	332							0														0				0		0	6								990													457			CONF	CONF		
988452																																																																0	4039		0			14405	4867		0	117196	9	0	0	27941	559		19796	318	1997	7229	15042	2627	728	3213	14401	22363	33302	10215	5482				4	0					1359	2801	27383	31720							0													0	19445				0		0	831								1050													246			CONF	CONF	0	
989141																																																															0	10457	1323		4470			15347	1401		517	76293	0	373	0	18939	363		6406	2514	2978	3576	2341	3763	3767	10784	12854	18987	6926	5708	1199				0	16					1	2978	1980	15633							0														19659				0		0	18								1640													837			CONF	CONF		
989347																																																															0	36678	20530		96300			26462	1524		1175	293271	0	0	0	31719	715		126432	1672	2961	14255	8258	4566	0	41011	82159	57054	47297	27781	4886				0	0					3594	6995	23650	40023							7														105295				0		0	252								561													3093			CONF	CONF		
989534																																																															0	10734	188		472			8911	73		826	73900	0	0	0	14198	33		21913	209	2973	6995	3447	267	0	4905	14181	23487	7234	3846	6028				192	0					471	9332	9269	14536							0														13143				49		0	0								421													4244			CONF	CONF		
989730																																																																2633	1473		179			23617	6426		4	190878	0	0	0	40620	363		34229	1805	1863	2331	3909	3447	27160	17311	20692	17762	16685	33121	44600				0	1105					13354	19448	34607	41065							0													0	86619				0		0	248								2947													2789			CONF	CONF	0	
989758																																																																46647	0		12251			2921	173		0	71800	0	2860	0	2751	77	544	23030	40	457	111	1622	105	416	15602	15883	3270	19597	10357	2734				0	13					0	0	89	2714							0													0	2638				0		0	3								912													389			CONF	CONF	0	
989851																																																																1619	0		265			9020	0		0	42581	0	2253	0	11340	1240	4161	8648	1087	7	1006	1037	3697	4505	2168	5827	6426	7730	7946	1142				0	27					8448	3158	1511	2743							0														15845				0		0	19								471													467			CONF	CONF		
990053																																																															0	0	4582		243			8835	3642		0	116254	0	0	0	56181	1957		15912	432	4616	8783	18959	22341	1050	6150	8767	10767	20391	13887	112				0	110					9407	4484	8187	15938							0														0				479		0	0								41													2647			CONF	CONF		
990352																																																															1250	170930	6127		80610			40889	361		9217	446052	0	0	0	56414	1007		82347	1386	7279	19476	7430	5286	15557	21155	61150	43711	46543	88801	128278				0	33					3288	5186	23464	36155							0													0	139020				0		0	182								5523													5416			CONF	CONF	0	
990642																																																																43760	6321		21722			29357	222		1225	186236	0	597	0	44135	1569		36943	1529	4578	9590	19613	7585	1061	21866	22141	27170	43692	18648	7735				664	0					1536	923	6718	10518							0														107148				641		0	566								6795													9608			CONF	CONF		
991078																																																															0	243	201		0			6132	176		0	40718	114	0	0	24798	370		2699	722	1524	307	435	5438	16370	756	488	3304	4357	6139	990				0	83					0	284	2663	223							0														19091				0		0	15								3904													1740			CONF	CONF		
991135																																																																78	2337		0			5164	3723		0	57644	0	0	0	15608	411		11306	720	1002	267	4502	9010	0	6676	5571	12369	5941	11479	0				0	8					0	1049	12927	15799							0														50517				0		0	0								66													474			CONF	CONF		
991340																																																																76076	21781	0	50145	3403719	107992	3511711	130983		1451	5393391	0	141251	16550	403102	3595	22185	671550	37324	8642	12540	18251	129364	196298	981480	414224	1142261	1807897	577334	24610	0	0	0	0	22445	0				14012	151680	367045	340725	0	141251				322	433														1420450				322	46247	0	46247							0	62697	0	0	0	0	0	0	0	0	0	0	0	0	48445	0	5092	CONF	CONF		
991359																																																																35123	2377		34954			21070	368		0	176759	0	2002	0	44284	996	1158	47936	1903	2248	4872	10921	13884	10393	39307	16888	13219	25507	22872	14408				0	0					1426	2072	11440	13506						2390	0														73359				2390		2120	22							0	3099	0	0	0	0	0			0	0	0	0	0	1900	0	0	CONF	CONF		
991555																																																																23082	1739		14827			4747	335		56	79625	0	0	0	21442	13		14058	892	1054	1501	904	11085	6006	2474	11222	7145	9585	18619	9139				199	0					1067	560	6898	1106							0														17624				0		0	73								2196													1285			CONF	CONF		
991621																																																															0	11080	6306	0	796	20880	0	20880	9761		616	225643	0	0	0	93100	2352	41843	39320	968	6594	21618	28739	5119	30062	11774	23693	34923	53755	3201	5167	0	0	0	0	6	0				8086	16714	28648	16199	0	0				1330	0														13586				1421	0	0	0							0	7481	0	91	0	0	0	0	0	0	0	0	0	0	3618	0	424	CONF	CONF		
991854																																																															0	0	0		1822			5838	0		0	9568	0	0	0	459	0		1885	0	141	24	0	294	0	2481	1278	647	1412	2318	970				0	0					0	341	0	44							0														0				0		0	8								800													256			CONF	CONF		
992851																																																															0	36019	937		40257			7675	0		10009	124735	0	12944	0	3482	0		31400	73	181	1149	1298	781	0	39276	8156	21677	28210	21473	2461				0	0					479	47	3620	4245							0														0				0		0	49								3780													1192			CONF	CONF		
993250																																																																23758	169		45960			17310	755		2748	114448	0	0	0	12012	393		55219	221	1555	1721	6809	999	707	35783	19436	12497	21423	11783	1514				0	249					2972	260	4788	749							0													0	68033				0		0	0								1611													714			CONF	CONF	0	
994435																																																															0	43828	16807		44800			174871	5624		22823	588491	0	0	0	78883	1290		91167	1299	3140	7320	16527	27783	22671	49607	67642	80811	150123	122793	32884				2181	1103					10076	50236	70840	42458							0														27280				571		3249	1835								8384													9203			CONF	CONF		
994770																																																																2060	0		0			0	0		0	20799	0	0	0	17663	343		0	536	512	234	105	2783	13354	696	9	142	0	210	2067				0	0					0	0	665	0							0														0				0		0	0								0													68			CONF	CONF		
995076																																																															0	87285	18477	0	46352	588136	0	588136	30085		1567	1821851	25230	0	4324	100647	12999	19802	576250	22624	22044	17007	9603	6942	22253	276058	255524	288857	546949	108819	266084	0	0	0	805	297	0				111520	186507	337080	318883	0	0				342	0													0	585700				3762	182	0	182							0	3049	0	0	0	0	0	34	0	3386	2700	0	0	0	3210	34	0	CONF	CONF	0	
995272																																																																0	0		0			0	24744		0	333430	473	0	0	306095	2598		1543	11	1474	3356	3323	54353	240319	24745	57	195	339	1439	244				0	0					0	0	466	0							848														0				6070		0	0								0													0			CONF	CONF		
995517																																																															0	85817	2210		24444			22998	0		0	291613	0	41	22998	70533	1301		86004	1680	1544	1243	968	11766	52542	53432	32572	22595	16527	38371	54878				0	0					6230	2809	17433	33536							0														156350				0		0	0								6671													17590			CONF	CONF		
995571																																																																11404	4426		470			6440	0		1169	106372	0	0	0	25746	379	2302	20856	765	1956	1986	6466	9950	4573	6346	16292	15768	10600	20588	11032				0	0					8123	1229	9987	29584						0	0													0	3839				0		0	1292							0	1177	0	0	0	0	0			0	0		0	0	4946	0	0	CONF	CONF	0	
995674																																																																4675	9272		67			16696	6511		0	131770	182	0	0	47758	3357		14477	581	2657	3619	2158	8660	30083	3342	9230	8143	18237	23251	21264				0	0					2310	4928	23230	11492							0														26752				491		0	24								1165													467			CONF	CONF		
995955																																																																3187	0		10260			3510	0		0	18934	0	0	0	325	0		9309	0	18	32	276	0	0	9910	3677	817	3153	975	0				0	0					0	0	0	388							0														0				0		0	45								417													802			CONF	CONF		
996260																																																															70580	0	360718	0	0	384339	0	384339	4539		0	3318820	4440	0	0	1187674	24	1096371	469662	204775	614683	249328	50654	10513	55610	811858	157261	423710	418487	316036	0	70580	0	0	0	0	0				0	36979	263074	1015262	0	0				0	0													0	1226812				0	71	0	71							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
997155																																																															0	1830	173		3187			4246	348		0	48604	0	1210	0	27608	267		6007	2030	1051	2965	1119	3585	16745	3593	3500	3066	6065	1778	2873				0	0					1963	117	4566	537							0														6044				0		0	11								1867													674			CONF	CONF		
997557																																																																6086	704		7749			3070	0		0	27986	0	0	0	3768	0		8634	46	32	750	726	2215	0	1315	7241	3116	5810	5582	1155				132	0					703	0	841	2242							0														0				0		0	20								1109													1562			CONF	CONF		
997650																																																																7894	8429		5751			13590	1858		2305	99342	107	0	210	15440	126	10915	13926	731	1612	1767	3799	4394	3110	9330	10366	20484	24034	14955	4806				963	916					1175	1778	10357	10162						0	0														64659				0		44	1027							0	14928	0	0	0	0	0			0	0	0	0	0	2706	0	0	CONF	CONF		
997847																																																																33211	19287	0	6924	54646	0	54646	6770		4449	311869	0	0	140	44408	1844	0	50828	438	2038	3477	7980	15688	14787	22367	33727	79244	73801	57901	0	0	0	0	552	10	0				3006	18345	78062	39306	0	0				0	0														116000				0	5	0	5							0	287	0	0	0	0	0	0	0	0	0	0	0	0	757	0	0	CONF	CONF		
998358																																																																8514	287		5031			1866	0		0	24957	0	34	0	2836	0		6132	0	68	178	460	946	1181	3071	2993	4093	6124	3760	2075				0	0					585	0	2650	1268							0														0				0		0	9								582													1295			CONF	CONF		
998648																																																																5119	1907		4928			6164	0		0	55610	0	0	0	21076	302		9819	1457	7934	8334	1457	776	1118	3059	11272	4922	7598	5468	2091				336	21					2443	428	5755	2052							0														0				0		0	60								2605													2414			CONF	CONF		
998657																																																															0	5959	2216		3675			7883	268		0	58123	1	0	0	19146	813		7062	4757	1505	5601	3051	1237	1983	8359	5117	5422	11848	3816	2933				0	0					1642	1251	4645	8859							0														10574				641		0	2								1255													510			CONF	CONF		
998844																																																																99811	432		235488			107581	4060		22115	589609	0	0	0	21094	2810		216961	437	1423	5457	5635	4654	3269	64107	159495	60641	112679	113160	55414				283	69					3914	0	43493	37683							0													0	170349				0		0	97								5493													5186			CONF	CONF	0	
999355																																																															0	3776	0		3549			1570	0		0	10946	0	0	0	112	0	0	3763	0	0	93	19	0	0	2342	4108	982	1286	1721	395				0	0					0	0	941	72						0	0														2866				0		0	0							0	151	0	0	0	0	0			0	0	0	0	0	775	0	0	CONF	CONF		
999935																																																															0	12865	17530	0	270	28827	0	28827	14565		176	401374	0	0	1791	125902	1782	122368	35205	985	3407	1627	1807	22985	94921	8675	25984	15063	12568	67084	146049	0	0	0	0	469	0				32252	20981	68598	72461	0	0				293	14														53674				395	88	0	88							0	695	0	0	73	29	0	0	0	0	0	0	0	0	3913	0	0	CONF	CONF		
1000052																																																																43983	2274		171294			30181	27530		1827	373223	0	0	0	31288	1629		80183	2130	5470	10062	5669	3465	4274	68335	43115	52080	128780	42100	6041				0	1029					6474	979	7983	40935							0														66405				0		0	137								3138													2542			CONF	CONF		
1000100																																																																0	765262	0	0	116486	0	116486	54496		364848	4913711	0	0	0	468852	2704	414148	223955	16431	34964	99863	87044	182480	46845	359468	269783	1010194	1257423	1280592	261675	0	0	0	0	98	0				42739	679328	433934	1975563	0	0				0	114													0	1630149				0	203	0	203							0	0	0	0	0	0	0	0	0	0	0	0	0	0	9198	0	1692	CONF	CONF	0	
1000276																																																																0	6028		0			19870	17283		0	247089	0	0	0	143253	1558		2135	831	5168	13247	21524	51669	49840	24343	1869	15898	22462	22126	16891				0	20					4072	1518	36870	14771							0														57275				1262		288	33								1261													264			CONF	CONF		
1000641																																																																18877	7590	0	5248	57792	0	57792	13821		6434	374414	0	121	0	107190	1503	76185	42963	2135	2095	1219	1996	27179	72443	21196	30032	28126	62208	75539	49808	0	0	0	3328	59	0				5628	18221	40242	33804	0	121				0	121														77886				190	205	0	205							0	32338	0	0	0	181	0	2	0	7	0	0	0	0	22013	2	0	CONF	CONF		
1000856																																																															0	343	0		0			628	0		23	12297	0	0	0	7819	0	2926	1368	306	635	2116	3747	672	0	113	376	1236	1113	878	0				0	0					189	172	1317	0						0	343														0				0		0	1							0	1201	0	0	0	0	0			0	0		0	0	604	0	0	CONF	CONF		
1000959																																																															0	12436	713		13907			15763	6760		3995	103938	0	469	0	19280	2004	0	33660	868	3829	6459	7870	248	0	10185	20655	22665	17521	7999	4912				0	0					2277	651	8415	8760						0	0														18320				0		0	39							0	4589	0	0	0	0	0			0	0	0	0	0	3880	0	0	CONF	CONF		
1001059																																																																59159	30904	0	38507	43668	0	43668	5463		30071	374352	0	8758	0	31169	2998	6925	54680	1986	2010	6789	18293	2093	0	32826	59604	99433	97251	52357	605	0	0	0	0	118	0				9343	7660	43042	58241	0	8758				71	0														0				293	0	1064	0							0	1472	0	0	0	222	0	0	0	0	0	0	0	0	2715	0	0	CONF	CONF		
1001152																																																																121195	253959	0	4739	1101372	56611	1157984	34017		0	5756091	0	0	115990	347249	327510	104847	1500839	4489	14787	31353	36729	65081	194468	579642	963957	1846732	1231063	691695	95417	0	0	0	885	1408	29606				230214	1230156	338590	1655127	0	0				3176	775													1069232	425000				3733	7974	0	7974							0	3964	0	0	0	0	0	0	0	557	0	0	0	557	41120	0	7499	CONF	CONF	6152	
1001639																																																															0	0	482893	0	0	552582	0	552582	10023		1736	2199980	0	0	161038	24480	366	0	862227	1469	5433	7136	10095	132	118	334507	520818	788004	438746	81111	0	0	0	0	0	0	0				928	114654	63525	947615	0	0				715	0													82300	660565				50582	152	0	152							0	0	0	0	5846	292	43729	0	0	0	0	0	0	0	1026	0	0	CONF	CONF	0	
1001648																																																															500	67933	81982	0	61507	597821	0	597821	57864		5503	1920046	44	10	0	273772	14691	209	564610	16388	22206	59386	113307	14289	47749	278393	247623	322801	625299	164878	7222	0	500	0	0	0	0				38523	54994	390859	267064	0	10				62	0														1179749				820	134	0	134							0	1394	0	442	0	304	0	0	0	12	0	0	0	0	5539	0	0	CONF	CONF		
1001853																																																															0	4404	12638		838			16793	5328		0	194878	0	0	0	36912	1542	14950	42133	3153	6947	16299	4665	5643	76	22371	31190	55606	44976	2930	885				0	12					8213	21545	29929	53376						164	0														38780				376		0	858							0	1120	0	0	0	0	212			0	0		0	0	1370	0	131	CONF	CONF		
1002373																																																															0	0	18072		0			31769	17903		0	469009	0	0	0	178526	8697		19305	852	2828	6297	9633	39253	118213	16581	24337	32673	56069	78201	82217				0	81					1829	28778	20273	145569							0														227168				2305		0	40								10672													6800			CONF	CONF		
1002458																																																																3607	0		0			5858	0		1979	56428	0	0	0	20201	36		20284	1037	3593	5215	9635	721	0	3401	12253	11246	5189	2383	0				0	0					7664	5536	7889	1060							0													0	56428				675		0	0								638													1960			CONF	CONF	0	
