"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
207452	31233	0	11449	38431	0	89876	0	0	33260	0	131201	0	17865		12789	31590		78427	113336	0	0	3077	0	0	6725	12641	6191	1947	19366	2123	1771	4073	32906	14716	40873	1292	0	3894	0													
207470	94032	0	3939	11952	0	84463	0	0	0	0	133537	0	74		21959	6518		80524	133463	0	0	2685	0	0	6803	10856	8720	3836	17123	387	606	1779	0	8256	2772	0	0	993	0													
207555	19320	0	7940	35829	0	71401	0	0	0	0	72694	0	2857		18682	25021		63461	68661	0	1176	1013	0	0	5224	14472	5619	1392	19696	0	275	1094	280	8023	1649	0	0	275	0													
207845	924451	0	16892	93409	0	135971	0	0	250	0	1244061	0	121965		66961	182939		119079	1122096	0	0	7094	250	250	21265	55623	25188	2225	76888	16809	11519	4042	0	37341	32370	250	0	28328	0													
207872	47502	0	30800	344755	0	388552	0	0	252	0	194823	0	5617		16817	44208		355765	158460	1987	30746	3209	252	0	17112	41797	24887	2384	16933	8359	7189	1386	0	69363	16933	112178	0	15548	30406													
207957	10539	0	1837	9619	0	15600	0	0	0	0	11369	0	2349		445	124		13763	9020	0	0	0	0	0	344	190	50	121	534	0	0	0	0	260	0	0	0	0	0													
208057	313178	0	620	27891	0	46072	0	0	0	0	638096	0	7150		50008	213469	18392	45452	630946	0	0	6284	0	0	21166	44459	18161	1968	65625	4004	15741	5951	0	35745	25696	0	0	19745	0	0	0	0	0	0	false							
208244	3471484	7	88911	6561780	0	6702229	0	0	0	0	11608616	0	1045064		475234	7150851	210710	6612699	10563552	612	0	48441	0	0	179987	303713	185783	56970	269446	126169	82279	46556	4825	251218	259829	404	0	202625	0	0	0	0	375247	0	true	110206	34474	4094050	2154160	2803966	608766	
208347	13028	0	2226	16477	0	27581	0	0	3435	0	37392	0	18		9084	4392	2188	25355	37268	0	106	442	1445	200	2308	3987	6404	2659	6295	0	0	500	4115	6273	4615	0	0	0	0	0	0	0	0	0	true							
208440	9395	0	3852	18334	0	65859	0	0	11	0	59341	0	10468		8522	33281		61996	48873	11	0	1972	11	11	2038	5754	4853	1046	7792	300	906	1460	307	5169	2973	0	0	1206	0													
208459	7238	0	2538	10985	0	15188	0	0	4348	0	50375	0	2332		5103	14833	1318	12650	35550	0	12493	581	3359	2862	4189	12056	7784	1110	16245	493	1381	513	778	20036	3165	0	989	1874	11358													
208570	54639	0	0	41212	0	60767	0	0	0	0	219489	0	0		26803	79585		60767	210176	0	9313	1200	0	0	17015	35887	13591	0	52879	3589	13119	2063	0	39691	18771	0	0	16708	9313													
208655	59779	0	18888	76107	0	120248	0	0	9929	0	154284	0	9338		43244	23053		101360	144946	0	0	845	9929	0	9063	19591	27856	5499	28654	787	3997	3291	1367	18766	9442	0	0	4783	0													
208972	13113	0	0	2675	0	9596	0	0	0	0	64107	0	0		21478	21818		9596	64107	0	0	3706	0	0	2347	11773	13215	959	14119	0	257	625	0	6816	882	0	0	257	0													
209148	66810	0	45616	182392	0	294892	0	0	0	0	255445	0	125		41955	117858	7104	249276	255320	0	0	1232	0	0	12566	25937	17435	7883	38503	848	5573	534	0	21866	6955	29506	0	6421	0	0	0	0	0	0	false							
209362	7964	0	0	14695	0	24254	0	0	0	0	125513	0	10052		10282	7898		24254	115216	0	245	4941	0	0	7009	42118	2571	29	49127	6596	44052	7276	0	41445	57924	6835	0	50648	0													
209559	5506	0	8692	14479	0	31594	0	0	0	0	25815	0	7605		5046	10809		22902	18210	0	0	554	0	0	453	4030	3231	1786	4483	0	0	0	0	4454	0	0	0	0	0													
209858	39181	0	48236	248598	0	302153	0	0	0	0	301311	0	10224		17329	176196		251098	291087	2819	0	1035	0	0	13785	42791	12696	2564	56576	1745	8964	3058	333	54505	14099	35808	0	10709	41000													
210238	99298	0	73573	160537	0	340077	0	0	0	0	194573	0	6858		23278	55270		266504	187715	0	0	866	0	0	6970	20843	6051	1782	27813	0	3743	262	353	12370	4357	0	0	3743	0													
210256	28347	0	5363	54646	0	89545	0	0	0	0	110532	0	6500		21677	46443		83366	104032	816	0	1512	0	0	8435	14901	6844	2508	23336	718	1396	940	0	11011	3054	0	0	2114	0													
210434	415164	0	5393	21501986	0	21501986	0	0	0	0	30949663	0	13611		76600	29652442	95514	21487776	30936052	8817	0	28340	0	0	65896	112314	22790	8493	178210	248992	407672	14516	1384	132893	672564	0	0	656664	0	280259	1272436	0	0	1552695	true	86965	470976	13314960	16323871	415164	0	
210779	48623	1	680	7322	0	28465	0	0	0	0	79902	0	607		14893	10469		27784	79295	0	0	1577	0	0	5053	4051	6556	4374	9104	0	501	275	0	5141	776	0	0	501	0							275						
211114	18912	0	9955	34862	0	49972	0	0	2400	0	68402	0	1297		22571	1342	13830	39399	67105	618	0	6873	0	0	0	20778	17340	473	20778	0	7858	1699	0	16020	9557	0	2400	7858	0	0	0	0	0	0	true							
211271	188957	0	3859	266766	0	270441	0	0	0	0	1105190	0	19083		222590	333539	60662	266582	920689	0	165418	18105	0	0	157229	293705	41040	7028	450934	29024	52348	2320	0	276412	83692	0	0	81371	165808	0	0	0	0	0	true	42909	111852	300085	29756	171036	17921	
211338	18063	0	1878	66802	0	91443	0	0	0	0	127181	0	2740		17157	37563		89565	124441	0	0	4135	0	0	20908	24269	7166	1298	45177	3991	13226	267	430	36484	17914	89	0	9235	2230													
211851	14295	0	1999	18878	0	28181	0	0	0	0	37725	0	522		9056	6336		26182	33966	0	3237	849	0	0	2460	5965	3741	4677	8425	0	0	251	0	7786	251	0	0	0	0													
212018	142395	0	65061	114442	0	241907	0	0	0	0	328291	0	38835		63949	76165	37035	176846	289456	0	0	17078	0	0	18235	28701	31180	16275	46766	1480	8302	2852	2706	30442	15340	0	0	9781	978	0	0	0	0	0	true							
212335	34844	0	28882	157756	0	251955	0	0	0	0	140617	0	9387		34974	40786	13805	223073	131230	0	0	5712	0	0	10616	34393	8164	3156	45009	0	6190	1930	537	21355	8657	0	0	6190	0	0	0	0	0	0	false							
212344	14901	0	6094	36715	0	39497	0	0	0	0	45306	0	2377		16585	3715		33403	42929	0	0	1985	0	0	10465	7524	4816	2232	16113	0	1381	273	0	8451	1654	0	0	1381	0													
212465	10198447	67026	2025974	15368218	310556	15368218	25903	478878	6359249	0	88799728	0	2789511		1083713	74082803	481646	11959870	84818457	978889	712882	74818	4859371	4858211	673014	1087212	387024	68688	1760226	846746	1307135	139968	8692	1132225	2302540	0	1499308	2153881	323000	1025169	0	1840224	0	0	true	630913	303758	25218660	45926190	9137470	1057513	
212522	716083	15	32595	86033	0	150738	0	0	41152	0	1419488	152	154048		165220	434701	56885	118128	1264635	0	653	20966	41152	9882	39573	69202	79754	43729	106632	1383	15564	15987	3513	67037	36447	0	0	16947	0	0	0	0	0	0	false							
212577	220614	1802	41576	340266	0	439824	0	0	2324	0	2553913	0	116760		218972	1887617	88117	395949	2435663	497	1490	25227	2324	2324	133040	170653	58856	11157	303693	28126	33630	9845	375	154734	71976	135528	0	61756	0	0	0	107628	0	107628	true	42276	171474	1148945	738672	211995	8619	
213471	65584	0	0	34348	0	34348	0	0	0	0	420927	0	20728		110564	3139		34348	400199	0	0	60061	0	0	23676	78506	53940	59940	102182	18194	59986	30714	27249	105498	136143	0	0	78180	0													
213538	42154	0	10812	62621	0	86977	0	0	0	0	91695	0	5176		17565	0		76165	86519	0	0	4321	0	0	10370	21674	6762	0	32044	3088	6826	821	0	21240	10735	0	0	9914	0													
213912	60170	0	9912	59513	0	87521	0	0	0	0	90470	0	1359		8509	16097	3625	76691	89111	918	0	0	0	0	1657	7146	3019	830	8803	300	280	972	0	4143	1552	0	0	580	0	0	0	0	0	0	true							
213958	15532	0	7346	57445	0	57445	0	0	0	0	52055	0	6815		5371	27883	1557	49896	45240	203	0	105	0	0	3180	3193	1737	530	6003	0	0	0	0	3269	0	2204	0	0	0	0	0	0	0	0	true							
214106	301090	0	104583	47533	0	256371	0	0	0	0	1824111	0	727804		22371	1488314	19178	151788	1096307	0	0	1610	0	0	4324	14143	11718	2005	18467	0	1387	1130	0	9819	2517	0	0	1387	0	0	0	0	0	0	true	45693	28929	371208	389725	271234	29856	
214414	871011	0	172503	278255	0	604342	0	0	2603	0	1292035	0	89591		105340	168641	45204	426871	1200307	4968	2137	12922	0	0	32889	111501	53052	24094	144390	6629	12550	7989	3679	116196	30847	327026	2603	19179	0	219	4170	228788	0	233177	true	32427	66111	53022	115619	704279	134390	
214722	556302	0	7785	106301	0	161366	0	0	601	0	947823	0	40030		65947	240101	14754	153581	907793	0	0	6127	0	0	30667	66752	20428	5442	97391	10404	15628	1216	883	57342	28131	601	0	26032	0	0	0	0	0	0	true							
214807	0	0	163000	27473000	8156000	27483000	545000	60000	430000	0	5260000	0	0		0	5136000	8000	18242000	5086000	377000	114000	0	354000	354000	0	0	0	0	0	124000	0	0	0	0	124000	0	75000	124000	0	126000	723000	0	0	744000	false							
214843	52487	0	18832	55710	0	161850	0	0	0	0	171596	0	34400		30595	59135		143018	137196	0	0	0	0	0	8501	22461	11434	3999	30962	2533	4692	6354	0	15800	13579	0	0	7225	0													
215345	113934	0	16309	166192	0	306579	0	0	0	0	287824	0	30384		44892	90473		290241	257432	29	8	4324	0	0	11395	25127	23100	4446	36522	5580	8947	4406	416	19176	19349	941	0	14527	0													
215354	8082	0	7286	61364	0	62040	0	0	52	0	73686	0	2238		10470	40570		54754	71448	0	0	425	52	0	2821	9468	6349	1305	7262	1457	1478	2156	0	9473	5091	26	0	2935	0													
215653	7511	0	1245	12086	0	15021	0	0	0	0	18918	0	3970		3966	5225		12907	14948	869	0	0	0	0	990	3103	1268	321	4093	0	0	500	0	1716	500	0	0	0	0													
215662	299751	0	6825	284560	0	311664	0	0	0	0	941597	0	19139		31620	457739	14801	304839	922458	0	0	14176	0	0	22457	55931	31751	817	77668	21753	38695	12704	0	79335	73152	0	0	60448	0	0	0	0	0	0	true							
215710	373350	0	10111	119082	0	119176	0	0	20002	0	588691	0	90749		98402	68585		108817	497942	248	0	10349	20002	20002	24689	31224	44232	32426	55825	4476	5009	2797	1904	34168	14186	0	0	8669	0													
216164	43629	0	3332	78086	0	96674	0	0	0	0	99454	0	4149		10676	16214		93342	95305	0	0	2372	0	0	6408	17876	6061	596	24284	1934	3163	3572	0	20265	8669	2383	0	5097	0													
216230	3506	0	0	53672	0	115740	0	0	0	0	87422	0	95		4314	57806		115740	87327	0	0	546	0	0	2390	9604	537	10	11993	1823	11483	0	264	8226	13570	0	0	13306	0													
216922	4732488	0	10688	96676	0	118736	0	0	7415	0	7327043	0	820052		219313	1899172	94733	108048	6506054	0	937	28115	7415	7415	94995	217197	49457	20619	312192	103932	167647	21202	20334	162955	313115	10259	0	271579	0	0	0	0	0	0	true	7433	3960	976438	600817	1873120	2494426	
217059	89251	0	23548	182141	0	204893	0	0	0	0	191036	0	4592		20504	60166	7497	181345	186444	0	0	1822	0	0	4092	10144	11518	3751	14236	1921	2607	5373	2211	9002	12111	0	0	4528	0	0	0	0	0	0	true							
218131	54771	0	15752	123813	0	189514	0	0	0	0	207215	0	3197		37128	49392		173762	204018	0	0	4836	0	0	41159	29925	6636	1647	42162	12887	9220	1576	0	42241	23683	0	0	11725	0													
218261	8409	0	10041	24274	0	33255	0	0	0	0	49128	0	13747		7492	2460		23182	35381	32	0	318	0	0	7330	14450	0	0	21780	11917	4562	0	0	14288	16479	0	0	16479	0													
218850	6230	0	2118	9037	0	16917	0	0	0	0	13125	0	1137		3027	2895		14799	11988	0	0	0	0	0	869	2472	658	0	3341	0	0	0	0	972	0	0	0	0	0													
218878	36252	0	1144	128488	0	167298	0	0	0	0	72542	0	84		13110	17341	3709	162671	72458	3483	0	369	0	0	4599	8593	4466	1024	12855	0	0	268	0	5572	268	0	0	0	0	0	0	0	0	0	false							
219044	27688	0	1772	33099	0	52895	0	0	1245	0	68307	0	4140		7983	23130		51123	64167	0	0	1088	250	250	2553	4999	6270	340	7542	897	662	1767	0	6180	3326	0	995	1559	0													
219651	374922	0	1985	20975	0	24388	0	0	0	0	435065	0	83607		10396	27512		22403	351458	0	0	1994	0	0	4316	8166	3124	1242	10897	650	14215	631	286	6452	15782	0	0	14865	0													
219679	8012	0	1452	5251	0	9429	0	0	0	0	24069	0	4064		5174	4907		7977	20005	0	0	614	0	0	1367	4701	2248	610	6068	391	293	1540	0	3751	2224	0	0	684	0													
220059	203475	0	37060	22784	0	78943	0	0	0	0	416336	0	28558		35219	144058		41138	387778	745	0	6220	0	0	10084	22760	16923	4406	32844	4320	6016	4294	0	18954	14630	45408	0	10336	743													
220527	193391	0	42539	530715	0	556857	0	0	11079	0	855643	0	8922		43119	560581	21466	514318	846721	0	0	13599	2969	2525	14382	27238	26896	5798	41620	3658	7334	14335	2030	31195	27357	2969	0	10992	0	0	0	0	0	0	true	113150	164582	289155	160877	154719	29471	
220844	22708	0	2196	39281	0	43681	0	0	29544	0	131492	0	10198		16849	31251		41485	121294	0	0	2479	1736	248	5608	18784	23619	1538	24392	4476	3959	9549	10000	32700	27984	0	9590	8435	14411													
220974	124978	0	86322	163885	0	421564	0	0	0	0	377062	0	31547		69350	95864		335242	345515	0	0	10169	0	0	26694	76398	14002	634	103090	7331	22514	8647	0	48378	38492	0	0	29845	0													
221775	59633	0	0	111954	0	125909	0	0	0	0	107046	0	0		10178	15345		125909	107046	0	0	2159	0	0	11133	9473	10	0	20606	8475	2977	0	0	10438	11452	0	0	11452	0													
222156	34333	0	14601	43281	0	91954	0	0	0	0	109659	0	1750		21208	43448		77353	107909	0	0	3768	0	0	4105	13093	6925	4627	17198	345	1398	575	809	7542	3127	0	0	1743	0													
222446	89989	0	6366	150602	0	232220	0	0	1	0	364748	0	7077		61934	166456	28310	225854	357671	0	0	10063	1	1	5390	43681	33636	12199	49071	848	6184	5133	1231	32972	13396	7468	0	6717	0	0	0	7468	0	7468	true							
222558	32449	0	41693	57485	0	105592	0	0	0	0	64253	0	3017		10858	14312		63899	61236	0	0	525	0	0	3042	9668	3647	0	12710	333	803	0	0	5499	1136	0	0	1135	0													
222754	13863	0	0	120763	0	137643	0	0	0	0	174636	0	100		4749	148121	1710	137643	174536	0	0	100	0	0	2091	4522	1576	897	6512	0	2862	252	451	4337	3565	0	0	2862	0	0	0	0	0	0	true							
223322	1187202	0	28591	145210	0	209249	0	0	0	0	2118286	0	257630		109355	650713	41667	180658	1860656	0	0	15848	0	0	37885	82403	48836	27449	119972	13796	30521	16247	23234	87218	83798	112171	0	44316	0	0	0	7474	0	7474	true	37907	22215	299338	351375	566047	621155	
223452	14550	0	8115	15268	0	34897	0	0	4994	0	69289	0	3567		19852	13069		26782	65722	0	0	906	4994	1097	8401	20763	6406	3606	28981	1063	571	860	0	19324	2494	0	0	1634	0													
223751	12563	0	1448	17489	0	22623	0	0	0	0	42734	0	458		11479	8458		21175	42276	0	0	1469	0	0	5305	4610	4482	3575	9915	755	0	2680	306	6493	3741	0	0	755	0													
223845	24174	2	3573	22718	0	44436	0	0	0	0	113922	0	12975		30726	34149		40861	100947	0	0	3930	0	0	6636	20232	17342	0	26868	3288	5434	2666	0	13484	11388	0	0	8722	0													
224954	28421	0	413	19551	0	25538	0	0	0	0	46550	0	1919		8989	3135		25125	44631	0	0	1701	0	0	2429	3966	5613	1454	6395	320	0	1212	0	4473	1532	0	0	320	0													
225054	19184	0	0	31484	0	56364	0	0	0	0	68957	0	2202		6129	34145		56364	66755	0	0	1038	0	0	2055	4137	2651	1365	6187	3239	620	1561	0	4079	5420	0	0	3859	0													
225157	11946	0	6034	41684	0	60969	0	0	14157	0	119299	0	6843		23637	53290		54934	109131	1	3325	2137	1978	991	9009	13094	14275	1839	22103	848	8744	6253	0	14581	15845	0	6179	2351	4637													
225559	45914	0	107	155860	0	155860	0	0	0	0	264625	0	1967		20761	185515		155753	262658	0	0	1545	0	0	8277	15110	6578	2304	23387	0	310	280	337	11508	927	0	0	310	0													
225942	3966	0	1556	8769	0	18830	0	0	0	0	20700	0	1005		5657	8301		17274	19695	0	0	311	0	0	850	2186	3901	166	3036	526	0	804	0	1446	1330	0	0	526	0													
226949	3412	0	605	6905	0	9402	0	0	0	0	8276	0	15		2109	237	0	8797	8013	0	248	0	0	0	545	2465	877	486	3010	0	0	254	0	2264	254	0	0	0	995	0	0	0	0	0	true							
227151	52829	0	13825	116248	0	254874	0	0	0	0	209936	0	20234		34673	63340		241010	189421	39	281	6929	0	0	12393	25479	18321	6053	37827	15999	10321	4269	933	27572	31522	1237	0	26320	0													
227357	248508	0	13350	21112	0	35796	0	0	0	0	376032	0	4333		19908	61531		22403	371216	43	483	5464	0	0	11427	29219	11047	953	40646	3643	7888	1816	0	32738	13347	37288	0	11531	0													
227656	8676	41	1478	9582	0	18506	0	0	2964	0	34696	0	6		13982	2567	2788	16987	31725	0	2965	264	2964	0	3374	7990	8933	1276	11364	0	1622	256	0	7593	1878	0	0	1622	0	0	0	0	0	0	true							
227777	121227	0	0	38574	0	108133	0	0	0	0	280442	0	0		58697	54169		108133	280442	0	0	7320	0	0	22679	42066	23417	5399	64745	5276	5040	548	620	34865	11484	0	0	10316	0													
228000	108762	0	17547	143327	0	194015	0	0	11	0	234883	0	3105		32915	63397		176468	231778	0	0	3610	11	11	14057	23202	10021	2482	36099	7897	4080	985	0	16848	12962	13429	0	11977	0													
228055	10147	0	3841	14482	0	25886	0	0	0	0	36151	0	8172		7259	14072		22045	27979	0	0	478	0	0	1266	3000	4682	1854	4251	0	878	0	252	3543	1130	0	0	878	0													
228158	24438	19	28206	73171	0	161791	0	0	14919	0	277562	0	15921		54157	116879		133069	244652	497	16989	6681	13919	10748	37062	52242	9498	4035	71277	13143	16018	4247	0	48680	33408	34753	0	28857	1833													
228279	67447	0	99389	89156	0	285379	0	0	0	0	163264	0	5145		27004	23732		185493	158015	497	104	2948	0	0	9304	26245	15409	8139	35549	2961	7173	1554	1300	32092	12988	27484	0	10134	0													
228345	10337	0	782	27197	0	35479	0	0	12762	0	137289	0	2850		37893	48059		34677	122427	20	12012	16429	10017	2733	32024	18702	13141	4856	42214	5408	1976	2039	747	30830	10170	0	500	5991	0													
229070	35501	0	0	28947	0	32457	0	0	5212	0	165014	0	0		26934	61660		32457	165014	0	0	4235	0	0	13443	26198	9770	5167	39641	3765	6948	2235	326	27645	13274	0	0	10713	0													
229173	11395	0	0	5774	0	21235	0	0	4000	0	59269	0	0		12573	14159		21210	59269	25	0	4325	0	0	6923	12032	2330	784	18955	4029	3081	2267	2268	9496	11645	0	0	7110	0													
229342	17866	0	24140	77386	0	118775	0	0	1755	0	61093	0	1816		9403	29529	3343	94635	59277	0	0	654	1755	1755	2671	3909	4179	832	6479	259	1563	286	0	2187	2108	0	0	1822	0	0	0	0	0	0	true							
229454	16676	0	1677	43481	0	52144	0	0	0	0	65946	0	13835		9348	23833		50467	52111	0	0	1239	0	0	4906	11011	944	0	15917	1148	7429	0	0	7513	8577	0	0	8577	0													
229801	12484706	0	145932	1678873	0	2692997	0	0	1673819	0	31040393	0	2897653		1551496	14623378	1113427	2541469	28138701	5596	4039	272749	1637602	1637602	1069642	1295572	384975	153564	2365214	541269	404944	48036	34307	1352257	1028556	306808	36217	946213	126151	1673049	2182563	1173386	0	3845600	true	370206	475977	3315440	11307938	11047342	1437364	
229913	96558	3510	0	1602285	457082	1602286	0	0	1197378	0	2290073	0	0		548234	990065	0	1141671	1940543	23	349530	0	1197378	1197378	250328	298512	0	0	548840	644466	10144	0	0	606	654610	0	0	621072	0	0	0	0	0	0	false							
230423	69990	244	22613	117093	0	167969	0	0	0	0	128852	0	11637		13260	37436		145112	117215	0	0	1137	0	0	5343	8656	4078	1014	13999	786	1549	0	0	5831	2335	1719	0	2335	0													
230610	71522	1	15406	94237	0	173280	0	0	0	0	126598	0	23141		22915	12484		157873	103457	0	0	2362	0	0	12893	10618	6605	3150	23511	4254	1327	1437	2309	10350	9327	0	0	5581	0													
230759	141110	0	26736	84791	0	91140	0	0	0	0	1204831	0	8131		42583	789647	5698	64404	1196700	0	0	2155	0	0	50885	51784	8536	510	102669	79583	74408	8093	275	69132	162359	0	0	153991	0	0	0	0	0	0	true	16217	6058	415848	373730	127898	13212	
231279	12668	0	0	10577	0	21756	0	0	0	0	36773	0	912		9831	8230		21756	35861	0	0	1020	0	0	2297	6379	5360	535	8676	0	782	521	0	4741	1303	0	0	782	0													
232847	32142	0	9876	34827	0	70486	0	0	0	0	113953	0	19737		24975	38006		60610	93966	0	250	2356	0	0	10130	12601	12998	1544	22731	1000	3499	2033	0	12298	6532	0	0	4499	0													
232856	79188	0	20546	258337	0	312539	0	0	0	0	307072	0	15339		23522	154039		291760	291733	233	0	3409	0	0	10746	21911	9247	2965	32635	19873	7300	1548	254	21347	28975	0	0	27173	0													
233031	14573000	1000	7206000	61776000	0	84077000	0	0	0	0	49702000	0	874000		2618000	30736000	1257000	76864000	48828000	6000	0	271000	0	0	857000	1652000	984000	342000	2492000	162000	245000	113000	38000	1217000	558000	0	0	407000	0	0	0	0	0	0	true	18561000	14721000	21689000	8288000	13788000	757000	
233246	11169	0	6660	25198	0	47100	0	0	0	0	47924	0	6821		8012	20993		40440	41103	0	0	831	0	0	2173	5057	2380	800	7230	0	5100	0	251	2399	5351	0	0	5100	0													
233358	29324	0	8630	114106	0	152869	0	0	0	0	102639	0	7159		13125	38820		144239	95480	0	0	1660	0	0	4868	14464	3057	2261	19329	8000	1278	312	255	11525	9845	0	0	9278	0													
233442	10825	0	21182	18240	0	54940	0	0	0	0	46260	0	1330		9975	10313		33755	44930	3	0	1352	0	0	3605	8046	5626	4277	11651	770	1260	276	1263	11579	3569	0	0	2029	2618													
233527	142245	8	16071	904053	0	978806	0	0	30438	0	1228649	0	97227		197649	544441		958799	1108288	3928	23134	23138	30438	157	73315	145165	132299	36494	218480	36694	65096	42036	10864	189624	154690	62310	0	101790	9379													
233554	399235	22	5266	185360	0	270098	0	0	83199	0	1187113	0	33856		146072	520325		264810	1153257	0	0	2569	83199	0	23248	72941	44807	78042	96189	10497	23568	12383	2068	72966	48516	124338	0	34065	79271													
234355	343120	0	160644	351299	0	405634	0	0	0	0	634341	0	21211		78489	144964	18661	244990	613130	0	0	3477	0	0	47997	46309	17676	3324	94293	5536	18297	7119	0	36817	30951	2980	0	23832	0	0	0	0	0	0	true							
234506	121438	0	31053	151714	0	169762	0	0	0	0	250165	0	101519		10113	109168	12371	138709	148646	0	0	0	0	0	4374	7463	3685	0	11812	3496	0	542	0	5409	4038	0	0	3496	0	0	0	0	0	0	false							
234739	202610	0	29239	284578	0	284578	0	0	0	0	892777	0	56770		80924	520161		254874	836007	465	0	15543	0	0	35113	88737	15329	3353	123850	4506	20746	1969	253	61606	27474	4803	0	25252	0													
