"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
541642	35804	0	3836	43408	0	54827	0	0	0	0	78120	0	3753		16324	1076		50991	74367	0	0	2529	0	0	8953	13399	9577	2329	17950	2158	2951	1061	812	17934	6982	0	0	3904	0								
541754	29803	0	2933	43804	0	61014	0	0	0	0	98726	0	9596		14492	24366		57786	89019	295	111	2020	0	0	6956	13658	4521	5347	20614	4002	6846	741	2484	15991	14072	0	0	10848	0								
541857	33188	0	20770	74676	0	149323	0	0	0	0	183661	0	26288		45253	41249		128553	157123	0	250	5762	0	0	31382	37389	5456	1503	68771	12660	18334	2500	0	30477	33494	0	0	30994	0								
542153	68440	7	10501	93060	0	159209	0	0	0	0	130070	0	10676		26614	22098		143287	119394	5414	0	2728	0	0	14086	14056	6787	2828	26488	868	252	655	0	11143	1775	0	0	1120	0								
542340	22364	0	12538	75922	0	95649	0	0	30796	0	160706	0	44608		9540	95696		82366	108554	745	7544	299	20003	20003	4477	7323	4820	667	11711	2121	15263	4478	3497	7747	25359	4747	7286	17384	0								
542528	1420262	0	36183	412385	0	412385	0	0	11961	0	2083680	0	309952		139906	387587	45614	376202	1773728	0	0	15845	11961	11961	54345	106411	46302	3893	160755	15613	29452	17051	2766	71044	64881	6005	0	45064	0	true	36548	27134	210377	139844	730023	463177	
542667	115476	0	8255	110528	0	213649	0	0	0	0	261896	0	3981		25689	77800		205394	257915	0	0	4941	0	0	9835	21709	11830	3504	31544	1331	14214	3594	2602	21190	21741	0	0	15545	0								
542854	5929	0	1722	7558	0	15741	0	0	0	0	10752	0	1312		1611	1841		14019	9440	0	0	0	0	0	1068	831	398	428	1899	256	0	0	0	1114	256	0	0	256	0								
543262	1209858	5	11285	239208	0	283510	0	0	0	0	1927237	0	72480		83644	464595	33305	271971	1853777	249	980	4057	0	0	33257	71206	44149	26378	104463	11401	35511	16247	14635	91346	77794	57007	0	46912	0	true	38710	30618	262018	187532	572288	604225	
543459	0	0	8242	119177	0	172555	0	0	58079	0	222298	0	21115		12652	52187		163568	86098	745	115085	1845	4882	0	23586	37097	34855	10918	60683	2046	7643	7144	46821	93805	63654	71789	0	9689	43804								
543945	23053	0	62046	33416	0	227586	0	0	20002	0	200855	0	25153		52119	96040		165043	155138	497	20564	4046	20002	16502	19770	38372	14520	980	57746	3153	3806	1161	0	21523	8120	64936	0	6698	497								
544335	63835	0	14457	110712	0	187784	0	0	0	0	175302	0	4463		42025	24495		173327	170839	0	0	5252	0	0	13089	38717	17725	6210	51806	1214	5743	2847	1427	33716	11231	2000	0	6957	0								
544447	13016	0	1323	13641	0	27915	0	0	3555	0	61578	0	3673		16045	24553		26592	57905	0	0	0	3555	3555	3540	9745	7139	205	13285	0	0	3380	0	4584	3380	2364	0	0	0								
544652	73332	0	40646	136783	0	136783	0	0	20938	0	536008	0	7020		69532	348757		94398	528764	1739	224	3326	20938	4135	16303	35774	28691	20692	52077	2141	8014	2304	0	31928	12459	78089	0	10155	1242								
544951	11324	0	0	7904	0	27950	0	0	0	0	22385	0	0		3786	0		27950	22385	0	0	987	0	0	3003	1758	2205	732	4760	844	1780	739	0	3911	3364	0	0	2624	0								
545154	21041	0	657	31292	0	59370	0	0	0	0	47593	0	1376		10512	9913		58713	46217	0	0	117	0	0	3699	8568	2393	701	11687	0	1279	0	0	4848	1279	0	0	1279	0								
545604	183311	0	25316	205175	0	401869	0	0	2454	0	449752	0	27909		81728	93082		376487	410665	66	11178	7904	1453	1453	34588	61456	26744	12197	95943	5802	21989	8953	1631	53256	38374	2192	0	27791	743								
545846	63259	0	16567	60806	0	116348	0	0	0	0	168392	0	9663		57459	2551		99781	158729	0	0	4522	0	0	13098	31857	40873	3752	44954	587	4772	5679	1966	32119	13004	0	0	5359	0								
546003	674659	245	2006	279282	0	311430	0	0	0	0	1509465	303	33369		161070	472481		309124	1473544	55	2249	22227	0	0	50582	137753	69972	25639	188335	20971	37786	10687	8935	122876	78379	76151	0	58757	0								
546320	11606	0	3018	21148	0	25199	0	0	0	0	45284	0	1048		11116	16694		22178	44027	3	209	585	0	0	3960	6211	4767	1183	10171	0	863	0	0	5004	863	0	0	863	0								
546535	29663	0	22407	90076	0	146829	0	0	0	0	107810	0	5562		25997	30337		124422	102248	0	0	2723	0	0	8071	24169	5583	2445	32240	714	4213	2615	0	14271	7542	0	0	4927	0								
546544	602487	0	46961	125006	0	175455	0	0	25425	0	1234876	0	36230		100465	305593		126755	1198646	1739	0	14773	25425	0	90210	61203	36014	30523	138351	51270	42697	13990	889	117485	108846	46121	0	85657	0								
547251	13666	0	7	32518	0	50880	0	0	0	0	52742	0	311		6954	24517	1848	50873	52431	0	0	247	0	0	1788	8249	1875	0	10037	1212	531	904	0	4959	2647	0	0	1743	0	true							
547550	23009	0	17314	41474	0	69876	0	0	0	0	78678	0	19177		7176	18551		52562	59260	0	241	470	0	0	5048	11554	5875	284	16568	7260	6282	813	0	15585	14355	0	0	13542	0								
547840	1523011	108	34517	245839	0	298076	0	0	0	0	2157630	0	243757		72288	509326	26717	262706	1913628	745	245	8281	0	0	54657	37567	15298	3447	90492	8828	3873	1623	0	38682	14323	16913	0	12701	0	true	67457	30847	171873	280632	628716	741095	
548052	29690	0	32629	53587	0	106339	0	0	2384	0	99325	0	9063		9837	47451		73710	89765	0	497	230	0	0	4428	8407	4247	800	12835	1254	2762	286	0	8045	4302	11465	0	4016	0								
548267	13163	25	54124	51013	0	159386	0	0	0	0	146809	0	19707		22806	68372		105237	127102	0	0	5806	0	0	9734	24809	8127	801	34504	15825	3929	1717	332	20665	21803	0	0	19754	0								
548351	262252	0	77752	898479	0	1265301	0	0	0	0	773044	0	26977		110228	227168	33597	1187208	745819	341	248	13392	0	0	39853	104984	43351	19715	144466	17370	39364	10999	7988	97675	75721	4010	0	56734	0	true	411193	283644	154961	72207	249224	13028	
548472	731	0	0	6924	0	60585	0	0	2688	0	22927	0	0		14316	0		60585	22927	0	0	460	2688	1095	6854	6028	5578	661	12882	3075	0	0	0	4806	3075	0	0	3075	0								
548771	82087	117	72321	43	0	253215	0	0	4396	0	391428	0	57820		39750	193292		180777	333608	0	0	4291	4396	2396	16802	28267	21008	9870	45069	10887	23795	4787	633	36197	40102	7232	0	34682	11182								
548829	24274	0	8634	11688	0	45258	0	0	0	0	37038	0	561		4888	4477		36624	36477	0	0	127	0	0	978	2245	3253	549	3223	0	1262	0	0	2137	1262	0	0	1262	0								
549862	89118	0	556	151490	0	208661	0	0	0	0	258668	0	0		55286	38737	29589	208105	258668	0	0	11392	0	0	18486	50400	26703	12520	68886	4000	11326	5493	1885	52823	22704	0	0	15326	0	true							
550279	135597	0	1987	87109	0	163103	0	0	0	0	496757	0	7		93476	166009		160619	496750	497	0	14437	0	0	20076	65052	68130	16378	85128	4951	9132	10419	1013	76160	25515	5309	0	14083	0								
550354	24709	0	2513	37140	0	82141	0	0	0	0	53359	0	4202		2824	22316	1006	79628	49157	0	0	147	0	0	1684	2984	1404	0	2274	0	261	0	0	3248	261	0	0	261	0	true							
550448	9338	0	1181	12535	0	23334	0	0	0	0	46732	0	2678		9835	12807		22153	44054	0	0	1252	0	0	6400	9555	4568	77	12573	1368	1253	1366	0	10765	3987	0	0	2621	0								
550635	63925	0	2427	39568	0	67036	0	0	0	0	575220	0	38252		43476	433524		64609	536968	0	0	4182	0	0	7228	26692	18510	9340	33920	2381	5241	8126	253	18294	16001	0	0	7622	0								
550653	8793	0	3356	10951	0	20515	0	0	235	0	23129	0	607		6661	3046		17159	20530	0	1992	0	235	0	2012	5421	3094	499	7433	266	0	0	0	4363	266	0	0	266	1992								
550952	74064	0	34681	129474	0	173888	0	0	0	0	196730	0	28244		17566	75477		138867	168486	340	0	0	0	0	6351	14433	7690	131	20784	1083	8997	8503	0	11040	18583	0	0	10080	0								
551016	69815	0	2264	62163	0	134400	0	0	0	0	164326	0	6086		25966	51359		132136	157999	0	241	2448	0	0	8966	21452	6805	2289	30418	1341	2299	0	0	13546	3640	582	0	3640	0								
552059	44096	0	12019	71063	0	135127	0	0	1100	0	185930	0	22516		39162	57270		123108	163414	0	0	4944	1100	1100	15213	37183	16018	8078	52396	2789	3547	1369	367	37330	8073	13406	0	6336	0								
552161	281249	3246	284	39830	0	84985	0	0	0	0	1465296	0	32983		40656	1088970		81455	1432313	0	0	8100	0	0	17641	41868	17174	4628	58435	3029	7514	2968	255	40655	13766	2610	0	9912	0								
552545	58112	0	26947	133277	0	185647	0	0	68649	0	160672	0	41180		10804	37098		157955	109070	745	10422	831	68649	68649	16233	24055	7392	961	40284	3177	10357	3287	0	37836	16821	2762	0	13534	10683								
552956	514	0	237	15757	0	16260	0	0	0	0	54629	0	3624		9827	39813		16023	51005	0	0	1533	0	0	2767	5995	3257	509	8761	329	815	628	0	2701	1772	0	0	1144	0								
552974	35361	0	21536	71614	0	152480	0	0	0	0	130870	0	1024		21421	20273	7216	130944	119430	0	10416	3777	0	0	14762	33839	12611	2055	48601	3263	7927	523	254	41846	11967	0	0	11190	10416	false							
553038	17837	0	12044	42298	0	78040	0	0	0	0	116199	0	9989		17925	54953		65996	106210	0	0	1651	0	0	4970	20105	5502	728	25075	3290	6370	2444	0	13380	12104	0	0	9660	0								
553926	38762	0	5686	25662	0	61001	0	0	0	0	96844	0	20052		19092	11311	5423	55315	76792	0	0	2169	0	0	4338	17801	6098	1223	22139	3447	10302	2947	614	10369	17310	400	0	13749	0	false							
553944	62445	0	8370	91685	0	141074	0	0	0	0	176924	0	8981		47177	27507		132704	167909	0	34	4990	0	0	19802	28034	20476	7092	47694	3802	5464	2303	0	28226	11569	0	0	8241	0								
554268	7117	0	4258	43161	0	54583	0	0	0	0	78808	0	9932		11602	36250		50325	68876	0	0	2754	0	0	10389	12573	639	21	20965	1673	5647	4500	0	12020	11820	0	0	6556	0								
554343	26521	0	47660	124173	0	124173	0	0	0	0	39683	0	415		8557	0		76513	39268	0	0	0	0	0	2155	5409	2725	2329	7539	0	544	0	0	4061	544	0	0	544	0								
554857	92949	0	144592	313196	0	752791	0	0	0	0	850877	0	132700		86663	515251	18805	607935	718177	264	0	6468	0	0	24031	76450	54434	5032	100481	11972	45015	23371	2373	73284	82731	0	0	56987	0	true	43308	296496	121699	393552	73309	19640	
554941	34024	10	11164	25905	0	47890	0	0	0	0	46979	0	1230		7612	2191		36716	45749	0	0	731	0	0	993	3489	4224	1657	4482	0	0	400	0	2751	400	0	0	0	0								
555256	15644	0	1818	56668	0	72705	0	0	0	0	42482	0	189		5361	17328		70887	42293	0	0	440	0	0	3357	4865	392	0	8222	638	258	0	0	3253	896	0	0	896	0								
556011	290434	0	8348	23357	0	40878	0	0	0	0	407225	0	84406		41566	45263		32530	320826	0	1993	6660	0	0	12770	19386	16490	10946	32156	3771	6217	1241	707	18026	11936	0	0	9988	2222								
556459	45967	0	30119	184204	0	348306	0	0	2476	0	246926	0	39567		15468	123841		318184	207359	3	0	1185	2476	1035	4520	13255	7861	2434	17775	18134	28301	1922	688	12604	49045	0	0	46435	0								
556815	709496	5	18791	126955	0	172877	0	0	2799	0	1813926	0	124937		280076	577949	95785	154081	1687481	0	1508	38494	2799	2799	72243	243009	133720	8411	314962	10246	41477	16577	799	177306	69099	52542	0	51723	0	true	43127	32081	348988	183433	118120	548800	
556936	60192	0	6461	48092	0	78233	0	0	1224	0	181428	0	37933		34246	45132	14332	71772	143495	0	0	6442	0	0	9102	18592	21177	5828	16932	5832	5975	6900	2698	20453	21405	2638	1224	11288	0	true							
557317	78082	0	37415	207829	0	238365	0	0	0	0	150640	0	2592		42344	0	22797	200950	148048	0	0	4737	0	0	8572	19952	21300	11008	28524	1451	6814	2356	1105	18488	11726	0	0	8265	0	false							
557438	44980	0	11630	91214	0	91785	0	0	0	0	80019	0	2115		18785	0		80155	77904	0	0	4339	0	0	4703	14321	9365	3450	19024	1525	0	1675	0	13054	3200	0	0	1525	0								
557858	343578	0	181922	1699866	0	1873269	0	0	400101	0	4265713	0	236468		155913	3307987	91830	1312691	4029245	378656	0	43314	400101	400101	63777	100720	66134	34859	164399	103518	176094	43888	25159	109576	348659	0	0	279612	0	true	96720	173403	1921216	1029726	320268	23098	
558574	5843	0	0	2098	0	10849	0	0	0	0	21237	0	339		6536	0		10849	20898	0	0	1118	0	0	3175	6244	1938	0	9418	2391	1369	277	0	4821	4037	0	0	3760	0								
559179	15760	0	0	3153	0	9525	0	0	0	0	28384	0	0		6424	2081		9525	28384	0	0	1555	0	0	1862	3010	1511	1974	4871	0	253	257	1677	1932	2187	0	0	253	0								
560214	14829	0	8061	10176	0	23246	0	0	0	0	39850	0	6756		11237	1624		15185	33094	0	0	323	0	0	3498	4397	4830	5022	7895	3100	2550	0	0	6511	5650	0	0	5650	0								
560353	135059	0	26206	11791	0	41035	0	0	0	0	203674	0	94494		6075	30411		14829	109180	0	0	1190	0	0	4049	10002	2147	421	14051	3708	17876	0	0	10544	21584	0	0	21584	0								
560438	12581	0	3105	23890	0	27217	0	0	3106	0	32784	0	5262		4799	2167		23876	27522	236	0	0	0	0	3129	8050	2026	426	11177	500	3907	0	0	8832	4407	3106	0	4407	0								
560830	23498	0	11594	22071	0	44170	0	0	0	0	53191	0	2623		13045	9854		32576	50319	0	249	2059	0	0	7462	5651	4042	953	10380	623	259	536	312	5064	1730	0	0	881	0								
561145	34305	0	17699	81096	0	158092	0	0	6000	0	321626	0	20846		50914	182758		140393	296595	0	4185	1944	6000	6000	24314	45604	15931	3112	56775	5791	4420	1687	3703	38047	15601	0	0	8267	4185								
561574	44588	0	14866	65100	0	65247	0	0	58266	0	682102	0	8649		85118	431216		48891	650944	1490	22509	2454	58266	3000	30221	52145	45223	41562	79366	15008	19102	2686	351	84034	37147	64767	0	34110	22509								
561659	157048	0	9564	135479	0	180794	0	0	0	0	932813	0	130597		65000	566612	20259	171230	799987	0	2229	8688	0	0	25591	64492	37528	5875	89888	35470	22443	15920	1834	68486	75667	109309	0	57913	0	true							
561864	34101	0	3167	336702	0	354920	0	0	0	0	165445	0	41		5184	84888		351753	165404	0	0	1007	0	0	5434	10927	0	0	16265	13374	16721	0	0	11177	30095	0	0	30095	0								
562058	71079	0	57763	65693	0	182689	0	0	5000	0	211933	0	20052		47656	31281		124926	186001	0	5880	13183	0	0	20701	32837	20601	4882	53538	8464	15855	3732	2500	31366	30551	0	5000	24319	5880								
563233	218733	0	5006	26114	0	38199	0	0	0	0	274069	0	680		24787	17144	14990	33193	273389	0	0	6965	0	0	7409	18077	4593	4293	25486	282	2680	858	0	9585	3820	0	0	2962	0	true							
563336	13584	0	3397	49700	0	65120	0	0	0	0	52186	0	5156		4971	24506		61723	47030	0	0	970	0	0	2694	2334	1685	851	3908	5032	255	1246	0	2593	6533	0	0	5287	0								
563457	16130	0	2399	17342	0	35671	0	0	0	0	32406	0	2300		7121	5878		33272	30106	0	0	612	0	0	3609	5543	1246	0	8629	0	0	0	0	3277	0	0	0	0	0								
563934	2792	0	12402	14047	0	45659	0	0	2004	0	20853	0	1050		4530	8944		33257	19803	0	0	647	0	0	1444	3265	898	93	4709	1354	1652	411	0	1170	3417	0	2004	3006	0								
564052	23238	0	6383	68285	0	78189	0	0	0	0	88511	0	4929		14190	42740		71806	83582	0	0	471	0	0	2865	8521	6705	1290	11386	356	821	1975	0	5192	3152	0	0	1177	0								
564324	88526	0	45134	302637	0	384925	0	0	0	0	315075	0	33550		40647	146956		339791	280779	0	746	2358	0	0	12148	30252	18690	3968	42032	2774	9195	2566	0	24411	14535	5104	0	11969	0								
564463	25707	0	4147	54123	0	113372	0	0	0	0	153012	0	23896		21137	42614		109225	129116	0	0	0	0	0	9995	25122	9740	6295	35117	19718	8291	3940	1591	30014	33540	0	0	28009	0								
564557	68338	0	363633	417432	0	911106	0	0	0	0	556406	0	12921		62821	103590	1458	547473	543485	0	0	404	0	0	48388	109042	13698	1014	157430	49905	114335	47455	643	109319	212338	0	0	164240	0	true	120845	197189	61693	41896	48076	20213	
564678	23312	0	17797	6487	0	28495	0	0	0	0	67715	0	17797		13947	1419	4535	10698	49918	0	0	982	0	0	9072	19271	6976	319	28342	2664	2560	1830	292	21691	7346	0	0	5224	5964	false							
564838	24527	0	3103	49331	0	74916	0	0	0	0	82381	0	877		18593	21862		71813	81504	0	0	2375	0	0	6810	17015	6530	1053	23797	1159	3424	0	0	12815	4583	0	0	4583	0								
564856	8033	1	1476	11982	0	25822	0	0	0	0	27725	0	212		2924	11806		24345	27513	0	0	0	0	0	1414	3420	810	219	4834	0	929	1093	0	2939	2022	0	0	929	0								
564977	1030945	0	632	93404	0	382931	0	0	0	0	1332857	0	131016		70873	7777	33651	382299	1197452	0	4389	10237	0	0	23309	59148	35241	12901	82456	61994	86051	14494	1000	59725	163539	0	0	148045	0	true	0	2150	0	7777	0	1030945	
565143	30902	0	12370	94640	0	136299	0	0	0	0	77687	0	526		26484	8667	14236	123432	77161	497	0	5354	0	0	7201	19369	6331	1813	26570	0	3403	0	0	8231	3403	16306	0	3403	0	true							
565152	19654	0	12607	20070	0	37917	0	0	0	0	22429	0	5782		2204	0		25310	16647	0	0	372	0	0	676	1488	610	0	46	0	0	0	0	571	0	0	0	0	0								
565170	12932	0	0	3039	0	14034	0	0	0	0	87154	0	0		11114	48721		14034	87154	0	0	7713	0	0	3812	9807	1794	0	13619	538	7698	950	901	4300	10087	0	0	8236	0								
565536	27429	0	5901	18952	0	36066	0	0	0	0	74879	0	11277		18523	16029		30165	63602	0	0	891	0	0	5435	11118	8193	2162	16553	1173	2785	300	255	8385	4513	0	0	3958	0								
565750	337928	0	22311	62768	0	84369	0	0	0	0	662851	0	28144		60475	187897		61065	634459	993	248	6435	0	0	15415	53455	28948	4469	68870	18891	13332	1991	524	41812	34739	67982	0	32223	18603								
565844	8685	0	16898	52191	0	69791	0	0	0	0	53560	0	4474		8168	30351	1411	52893	49086	0	0	560	0	0	4326	5564	1361	965	9890	396	1660	0	252	4049	2308	0	0	2056	0	true							
566056	44256	0	9385	117903	0	117903	0	0	0	0	125714	0	16403		13685	54872		101860	109311	6658	0	1687	0	0	4827	9746	3901	902	14573	3780	2506	924	0	5691	7210	3537	0	6286	0								
566243	46927	2	15245	57539	0	125840	0	0	0	0	134236	0	20557		19713	53752		110593	113679	0	0	2618	0	0	8595	9689	8768	0	16612	1280	3730	1495	0	7339	6505	0	0	4730	0								
567240	23500	2290	11400	35247	0	64822	0	0	0	0	100550	893	3961		41693	3041		51132	81397	0	14299	3693	0	0	8930	27108	24537	7086	34743	313	2663	2461	910	25969	6347	0	0	2976	0								
567679	53317	0	121	51228	0	70556	0	0	0	0	130283	0	32059		23172	1001		70380	90625	55	7599	3518	0	0	3803	13240	12233	13890	17043	8404	15557	7426	1412	19994	32799	1992	0	23621	6201								
567736	21659	0	13681	53836	0	71227	0	0	3500	0	62115	0	2166		10855	9227		57546	59949	0	0	1182	0	0	3598	10585	6835	973	14183	3500	4108	1630	0	11136	9238	0	3500	7608	0								
568126	95990	0	9509	91256	0	134995	0	0	0	0	177706	0	5489		33491	25604		125486	172217	0	0	3480	0	0	7008	19233	14293	5385	26241	1609	6663	1620	301	12428	10193	0	0	8272	0								
568135	45510	0	7073	56130	0	83946	0	0	5917	0	124277	0	9687		27587	23291		76873	114590	0	0	1832	5917	0	6213	24850	8108	6446	30942	3270	6293	296	0	18029	9860	0	0	9563	0								
568359	6709	0	13241	45660	0	75319	0	0	10245	0	321933	0	11326		64375	149509	10011	62078	300536	0	10071	4005	10245	10245	12985	76769	40691	2997	89754	6039	20096	6138	0	69067	32273	0	0	26135	13461	true							
568377	38374	0	2223	926	0	40535	0	0	0	0	106685	0	0		31880	0		38312	106685	0	0	12320	0	0	9300	22794	19921	8722	31969	0	1845	4640	1089	28857	7574	0	0	1845	0								
568470	734377	2	9052	53277	0	105263	0	0	0	0	1262208	0	160767		130176	245750	44610	96209	1101441	0	0	16235	0	0	47505	155648	28852	2358	203153	15346	29840	2532	0	104187	47718	0	0	45186	0	true	13073	31686	109932	44427	389611	268098	
568939	133527	0	539	12755	0	21486	0	0	0	0	197111	0	9756		26530	1916		20947	187355	0	0	5766	0	0	9706	13271	13742	8110	22750	2427	10177	2047	2187	18299	16838	0	0	12604	0								
570558	27071	0	6611	86686	0	135157	0	0	0	0	85541	0	1684		11145	36834	2497	128546	83857	0	0	0	0	0	2957	7174	1014	0	9978	1958	8533	0	0	0	10491	0	0	10491	0	false							
570651	13735	0	1077	17399	0	27496	0	0	0	0	35251	0	2608		12160	4782		26419	32643	0	0	0	0	0	3018	8894	4821	0	11912	0	0	0	0	4574	0	0	0	0	0								
571135	11335	0	8615	22750	0	33974	0	0	0	0	67058	0	11251		18754	15326	6371	25359	55807	0	0	2632	0	0	5150	12993	15110	42	18143	1259	2157	3686	0	14541	7102	0	0	3416	0	true							
571265	227512	0	22258	26830	0	35726	0	0	0	0	315734	0	7487		10618	62046	6811	13468	307750	0	497	3076	0	0	4506	9781	3881	741	13633	4304	2663	0	300	8291	7267	8746	0	6967	0	true							
571920	37873	0	6851	18617	0	91590	0	0	0	0	114442	0	31034		22178	28367		84739	83408	0	0	990	0	0	8538	14538	9468	2311	22209	1526	9486	2334	0	12678	13346	0	0	11012	0								
571957	5443	0	6306	10525	0	17671	0	0	0	0	21247	5	3383		5038	7534		11365	17859	0	0	237	0	0	1305	2863	2048	1770	4168	0	0	284	0	2948	284	0	0	0	0								
572347	9652	0	3552	27984	0	37738	0	0	0	0	29851	0	5281		5265	8890	763	34186	23091	0	1479	0	0	0	3196	5118	1294	251	8314	0	1450	0	0	4594	1450	1487	0	1450	1487	true							
572374	11488	0	74186	1793930	0	2345270	0	0	100442	0	2402545	0	116872		389599	1139430	112006	2269345	2282443	1739	3230	0	0	0	312066	503540	189235	25662	798006	68034	75942	76846	301	640905	221123	351017	33043	142848	353089	true	1793930	475415	585463	553967	11485	0	
572459	16522	8	15493	52563	0	121559	0	0	992	0	188325	3000	17020		57421	43433		106055	162714	3	5591	13020	992	496	13412	59204	20332	5581	72616	6253	21817	265	1505	41109	29840	0	0	28070	8620								
572655	25549	0	13096	84795	0	130494	0	0	0	0	82699	0	1400		11744	15545	2672	117398	81299	0	0	0	0	0	8996	16415	894	0	25316	9952	5092	256	0	14561	15300	0	0	15044	0	false							
573036	56510	0	25663	110966	0	284857	0	0	0	0	185803	0	1946		21040	74702		257704	183857	1490	0	1990	0	0	4430	16635	10535	6969	21065	2135	8379	1946	3562	17529	16022	68023	0	10514	0								
573335	21914	0	78701	80806	0	208751	0	0	0	0	124914	0	4124		39018	5983		130050	120790	0	0	5577	0	0	12932	47387	17334	1808	60319	2992	10332	3945	287	40443	17556	0	0	13324	0								
574079	83563	0	10634	34337	0	128420	0	0	0	0	154031	0	613		29209	23003		117786	153418	0	0	2987	0	0	8485	19129	11579	5653	27614	1787	250	581	0	15637	2618	0	0	2037	0								
574949	35514	0	5447	51154	0	78311	0	0	42002	0	287016	0	42435		88600	92630		72864	234297	0	10284	5561	42002	7468	23601	50034	34874	27395	73634	7000	13434	2170	363	47305	22967	9135	0	20434	10039								
574976	1166625	0	5532	94551	0	183101	0	0	0	0	1669152	0	36698		101155	278506		177568	1632364	1	90	19573	0	0	26711	61524	63626	25130	88235	4836	16902	17269	8024	75836	47031	0	0	21738	0								
575133	14259	0	7396	27253	0	43160	0	0	0	0	44358	0	6001		10033	1292		35764	38357	0	0	1170	0	0	4952	12148	2462	163	17100	2135	5017	1929	0	9693	9081	0	0	7152	0								
575254	126583	4	48653	365893	0	622698	0	0	55500	0	2609399	0	300817		79864	2158489	34939	560630	2308582	13411	0	13117	55000	55000	34192	100161	44849	7313	134353	21331	38214	76926	1342	106651	137813	64255	0	59545	0	true	135912	122164	0	585097	0	126583	
575348	20141	0	5306	41130	0	56712	0	0	0	0	48815	0	1595		14670	2940		51406	47220	0	0	835	0	0	2339	6592	7665	7431	8931	262	900	269	275	9358	1706	0	0	1162	0								
575375	22784	0	3195	5596	0	23575	0	0	0	0	39939	0	722		5903	7327	4987	20380	39217	0	0	2324	0	0	2298	4314	1753	133	6221	0	1330	0	0	2595	1330	0	0	1330	0	true							
575647	7548	0	4185	6570	0	15212	0	0	0	0	21100	0	1569		2893	6674		11018	19531	9	0	0	0	0	1190	1813	2781	260	3003	580	254	0	0	3151	834	0	0	834	0								
575656	11532	0	4913	34148	0	52334	0	0	0	0	68952	0	3515		1498	46486		47421	65437	0	0	178	0	0	1572	3254	0	0	4826	1252	4856	0	0	3327	6108	0	0	6108	0								
575759	33339	2	35848	138366	0	146091	0	0	0	0	201950	0	32185		33766	85171	12081	110170	168774	71	991	1837	0	0	10803	24689	26627	6873	27339	3522	8201	2415	310	35226	14448	36380	0	11723	0	true							
575834	57699	0	0	7677	0	10715	0	0	0	0	480562	0	24330		13912	380608		10254	456232	461	0	4236	0	0	7841	18055	5536	1500	25896	2460	6344	520	0	19020	9324	0	0	8804	0								
