"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
908450																																																															0	20120	5821		8166			38943	4119		981	195371	382	0	1494	25652	3362		27996	105	2927	3541	7427	4079	7573	10218	19220	36812	70029	31438	2384				0	21					2511	14789	35603	25687							0														31818				519		0	23								6158													3797			CONF	CONF		
908553																																																																75905	6988		41080			42407	2719		424	377457	0	0	0	74723	7877		75777	10900	16463	11642	18851	10154	6258	85444	92787	51283	58483	13795	0				0	0					9484	22276	43767	42238							0														0				1445		0	125								6106													1338			CONF	CONF		
908861																																																																7139	2812		3614			253628	0		2435	413688	683	0	0	81616	380	66519	141978	78	1326	4349	967	7825	67071	59660	107117	31847	21696	98974	7031				0	66					2009	14986	7344	33128						0	0														447353				0		0	11							0	526	0	0	0	0	0			0	0		0	0	4677	0	0	CONF	CONF		
909055																																																																33531	9419		4633			42626	3778		9574	299478	0	1151	0	38422	2105		60966	2070	8326	7007	8055	9044	3585	24355	59750	47437	60715	47634	17507				0	0					17491	13271	72327	32047							0														79007				751		9820	200								462													8621			CONF	CONF		
909756																																																															0	1201	6761		1075			24505	3261		0	89194	0	0	0	11308	724		7031	1230	609	4139	5067	120	143	9037	7660	20245	38352	2593	0				0	122					119	1134	10077	27915							0														17712				0		0	686								250													56			CONF	CONF		
910079																																																																1108	0		0			0	0		0	7793	0	0	0	6630	23		2	0	11	21	25	1172	5353	0	0	0	1	276	886				0	0					0	0	0	0							0														7229				0		0	0								0													32			CONF	CONF		
910118																																																															0	1461	36789		334			88703	16934		0	371096	0	0	0	128028	3583		19642	182	613	5419	3488	27719	89434	37762	14387	43331	62006	43188	39071				0	191					4202	12078	33834	37738							583														206361				2928		0	1687								1384													4150			CONF	CONF		
910239																																																																0	1408		0			30864	0		0	132081	0	0	0	38603	116		44932	2308	4818	12208	16040	2654	569	21904	15902	27592	20133	5714	2232				0	0					17058	8184	18894	16067							0													0	0				0		0	0								115													772			CONF	CONF	0	
911160																																																																120148	7437		8592			38900	0		7479	365464	655	0	0	66861	616		54093	1733	2703	8424	14391	23002	16419	11454	39096	67915	82734	88337	9722				0	0					8923	16563	27980	58554							160													0	150853				5605		0	5								1473													2588			CONF	CONF	0	
911339																																																																126	4982		7			11979	1116		402	82652	0	0	0	39212	107		2794	1102	70	1030	2753	12003	22255	2586	1144	4044	5895	17850	11920				0	0					287	762	14297	5988							0														79150				34		0	461								1576													1350			CONF	CONF		
911759																																																																38221	0		9692			3432	0		0	52147	0	0	0	0	0		3760	0	0	0	0	0	0	25717	2682	2225	5051	2146	14004				0	0					0	0	753	0							0														16113				0		0	0								49													0			CONF	CONF		
911973																																																																236	155150		0			10202	70458		0	2517927	0	0	0	1914535	60676		116421	41558	305194	302209	153171	119458	984001	121236	114774	104994	70536	67321	122425				0	21					76050	75157	0	142636							1663														1182226				6129		0	0								0													12806			CONF	CONF		
912550																																																															0	13097	0		8764			3610	0		0	29854	0	0	0	175	0		1727	17	3	77	60	17	0	9165	1900	3540	9140	3872	2062				0	0					189	0	1435	777							0														0				0		0	39								1120													648			CONF	CONF		
912756																																																															0	1553	0		2277			2587	0		0	22313	0	0	0	10122	0		3648	209	707	2845	3008	3019	334	1142	1590	3811	3633	1056	641				0	0					875	0	2325	73							0														0				312		0	1								1163													1337			CONF	CONF		
913146																																																																82683	18153		45956			94020	726		20	415699	0	2254	0	37129	2003		61344	661	2639	10512	15439	2735	5013	64345	55051	91478	84801	47349	29174				0	2					6159	21925	70321	31169							0														382829				3247		0	0								901													2278			CONF	CONF		
913436																																																															0	385	0		0			208	16		30	20027	0	0	0	14269	64		1169	306	400	1306	1246	2306	8585	195	268	443	296	1679	2877				0	0					18	355	3886	29							0														0				0		0	0								185													582			CONF	CONF		
913753																																																															0	0	68406	0	633	184594	0	184594	6482		0	1975530	0	0	648	276337	10993	37612	292856	8450	28450	26339	54539	114010	44441	158825	195939	515452	479831	298646	50029	0	0	0	0	68	0				20634	125488	366091	870875	0	0				0	0														982583				0	37866	1804	37866							0	1142	0	0	0	0	0	0	0	0	0	0	0	0	4117	0	586	CONF	CONF		
913856																																																															16492	526578	317809	2705	579406	498736	0	498736	50134		52225	4475549	6391	0	7470	494799	35168	17405	1010487	43771	57620	112505	220260	54684	4464	497257	511537	723015	1161690	1064432	22207	0	16492	0	3234	1616	0				105771	413598	407286	908819	0	0				0	80														1533559				0	8257	0	10962							0	34462	0	0	0	0	0	0	0	0	0	0	0	0	24845	0	784	CONF	CONF		
914545																																																															0	15693	5088		8180			14566	1634		2293	111206	125	0	0	32520	264		11477	112	19	329	616	17426	13927	14962	1311	7382	13561	32101	9458				412	16					429	0	20084	3373							0														37615				269		0	25								4100													2654			CONF	CONF		
914648																																																																48871	75896		18380			184036	31457		23051	1135122	0	0	106	254224	8310		196372	20953	23372	47498	75833	44845	39663	78466	106047	227330	250455	153179	56998				1964	291					42668	59912	179049	182918							91														508348				409		0	5038								3685													15372			CONF	CONF		
914853																																																															0	7879	6212		727			12190	5256		3263	111833	0	0	0	40018	3435	26335	7527	1839	6596	14316	4472	6239	6556	12933	9654	19118	18719	9277	1814				0	356					2702	1194	13304	6141						0	0														0				2153		0	261							0	5407	0	0	0	0	0			2153	2153		0	0	3488	0	0	CONF	CONF		
915056																																																																9865	0		4870			2547	0		0	35529	0	0	0	11474	183		5731	260	589	2254	5382	2477	0	1577	3529	4002	8937	5534	0				0	0					669	0	0	3519							0														11474				86		0	6								1429													967			CONF	CONF		
915065																																																																2690	14652		0			221263	27519		0	524585	0	0	0	107652	3115		72713	1544	8563	14606	13393	13666	55880	105925	30369	114182	130502	33418	2537				0	588					2537	9118	65667	67958							0														124553				0		0	25								7													1794			CONF	CONF		
915878																																																															0	0	2917	0	0	0	0	0	1896860		0	12812818	0	0	0	10663560	224848	5079754	7142	33889	485004	1189019	3343179	2056586	3512459	2000606	11140	16879	22115	59962	29387	0	0	0	0	0	0				21081	75	0	0	0	0				93587	4964														10118346				93637	995	0	995							0	0	0	50	0	0	0	0	0	0	0	0	0	0	2482	0	0	CONF	CONF		
915935																																																															0	1390	0		818			125	0		0	12837	0	0	0	3158	104		3068	66	122	1109	1861	0	0	443	2438	2044	3256	1499	0				0	2					0	0	4225	2454							0														7704				0		0	0								288													273			CONF	CONF		
916259																																																																12855	0		26097			5556	0		18	48600	0	0	0	0	0		24390	0	0	0	0	0	0	5425	18965	6994	13520	3696	0				137	0					0	350	2209	0							0														11334				0		0	7								805													566			CONF	CONF		
916343																																																																9378	0		8054			3033	0		687	28555	0	0	1603	4105	0		7428	0	33	934	3138	0	0	1172	6227	6194	9240	1617	0				0	0					0	0	0	1888							0													0	0				32		0	0								846													564			CONF	CONF	0	
916745																																																																728	1941	1012	1363	39285	0	39285	2635		8751	346960	0	6	0	136862	3383	65208	86036	10878	26212	41288	43497	7674	5561	18211	32419	49510	56299	31034	21498	0	0	0	1522	0	0				8198	19331	29694	70162	0	6				0	0													0	0				1827	0	0	1012							0	11244	0	0	0	759	1068	0	0	0	0	0	0	0	10843	0	0	CONF	CONF	0	
916857																																																																22537	1275		8300			24158	2672		0	144689	0	342	3163	31707	774		35862	1883	1190	2502	1432	7815	16850	15020	27473	14426	10758	31553	13753				0	0					9924	3530	18844	18019							0													0	36672				0		0	15								1267													1325			CONF	CONF	0	
917050																																																															0	41168	14417		31322			39393	776		766	235713	460	699	0	19809	1712	2356	28169	1383	771	3322	13895	438	0	18116	17686	26227	130672	21428	1731				248	93					1494	4340	27797	50080						0	0														111239				0		0	3							0	1232	0	0	0	0	0			0	0	0	0	0	824	0	0	CONF	CONF		
917500																																																																730	677		799			21131	8025		0	102109	0	0	0	43525	1651		5647	467	26	454	939	15090	26046	12547	1379	6854	10902	19778	4676				615	66					6154	0	2835	2661							101														0				878		0	21								4317													8902			CONF	CONF		
917555																																																															31	5878	16099		129			36647	1325		137	248059	149	0	0	41891	1227	37615	45982	2398	3494	4961	2445	8013	19695	34562	30273	19034	18019	43430	59998				0	109					11394	23507	29549	74432							0														107799				72		639	0								1779													3435			CONF	CONF		
917630																																																																0	1414		0			10761	408		468	74203	0	0	0	31257	3	507	3711	299	120	593	1563	18057	10477	4072	722	5733	9553	10171	11701				0	0					65	0	5799	18328						0	0														0				0		0	174							0	1924	0	0	0	0	0			0	0		0	0	3602	0	0	CONF	CONF		
917742																																																																9150	1287201	188283	4583	5519733	92837	5612570	623671		150087	24315479	0	694	2241858	7838369	27975	3220890	12999447	259022	424434	613753	591143	2492983	3395778	12800833	466663	1442868	558786	689995	415929	0	0	0	98945	59264	18				266960	1615339	883236	2964355	0	694				12065	30803													0	3507920				40276	71915	2472935	260198							0	9165	0	256	10939	1488	2178	11722	0	1628	0	0	0	0	130782	11722	40617	CONF	CONF	0	
917854																																																															0	47947	3220		57822			28867	1709		3974	161883	0	301	0	4267	141	120	55312	189	168	1285	1979	647	0	61763	14980	35040	29215	8345	0				0	301					0	1066	2705	6174						0	0														33898				1546		0	295							0	1177	0	0	0	0	0			1546	1546	0	0	0	1917	0	0	CONF	CONF		
918132																																																																907	3184		0			14653	2240		0	131980	0	0	0	55428	1840		4631	1671	2000	8954	37646	3209	1796	4800	1822	15004	46142	7878	654				0	831					1534	1434	18142	10696							0														0				0		0	64								13333													7694			CONF	CONF		
918150																																																																5947	0		20973			8280	0		0	39848	0	0	0	1751	0		18750	0	0	18	44	828	861	5949	13017	3589	6087	6875	2515				0	0					205	110	548	0							0													0	0				0		0	26								775													1233			CONF	CONF	0	
918356																																																																83	0		126			4043	2517		0	33871	0	0	0	14255	576		7746	161	1812	4279	7263	363	0	1610	4163	6856	4852	1735	0				212	0					2106	0	4776	1192							0														7386				520		0	906								1713													1366			CONF	CONF		
918477																																																																0	104896		0			23088	4199		0	728381	0	0	0	433512	533		15224	11660	36431	78631	75592	136802	90349	14121	20822	73743	116867	68245	628				0	24					5227	8346	45542	103011							2300														446475				321		0	0								0													3			CONF	CONF		
918655																																																															0	2801	972		5418			3478	0		28	28496	0	3813	0	2412	0		6678	0	412	1041	959	0	0	6054	1956	5649	8532	3623	270				0	15					66	1653	2231	2417							0														2214				0		0	8								1067													2117			CONF	CONF		
918776																																																																0	418		0			1549	936		0	24220	0	0	0	19687	18		942	621	3255	1065	472	1320	12931	1025	1330	268	579	1314	18				0	0					1110	0	288	143							0														15241				64		0	0								13													58			CONF	CONF		
918879																																																																17466	3518		15544			38136	6675		255	139536	0	1542	0	27546	1415		13899	2520	2362	401	1625	9639	10833	13578	4305	12420	21903	37258	22526				0	0					1008	4546	11523	8988							0														29429				980		0	0								749													625			CONF	CONF		
918918	1129272			774976	0	176028	844475		0	0	2956923	157	277874			2217900	1507951	804700	247455	116394	276729	0	0	0	0	0	30000	2329	0	687								0	0													637465	0	0	0	0	0	0	0	0	0	0		0	278665	391653	0	176028	636358		0	0	0	2640636	157	0		3850	1688	3850		2475	1377	0	0	0	0							0	0	30000	2329	0					0	30153	4908	810007						0	0																			155904	119250									0	0	0	0	0	0				0				0		0	CONF	CONF		
918954																																																															0	10961	13198		12637			31245	2070		0	175027	0	16	0	46963	96		28790	1425	1646	904	1986	15820	23056	22153	10567	8870	18558	37649	28415				0	20					4193	2437	25706	22117							0														81093				0		0	18								2735													615			CONF	CONF		
919344																																																															0	14236	0		12547			51665	0		1073	126647	0	0	0	27752	198		20806	1681	1131	5826	12136	6361	0	5574	12777	24381	37542	16251	1052				0	0					0	322	0	9360							0														0				0		0	0								0													9494			CONF	CONF		
919456																																																															0	11075	6097		200			13354	4965		0	204504	1	0	0	101003	7270		36717	8776	18222	16530	19238	17697	20540	8791	19399	21202	27956	11841	14314				0	0					16707	17696	14056	10333							0													0	204504				0		0	2								671													1076			CONF	CONF	0	
919568																																																																9806	161		14821			13114	0		20	61542	0	0	0	11956	44		19668	640	319	868	4432	2335	3363	15701	10884	6532	7899	2904	5160				0	0					256	206	5534	743							0													0	9				115		0	195								1733													2953			CONF	CONF	0	
919773																																																																0	873		0			0	2809		0	71251	508	0	0	60846	1		378	317	60	228	644	17554	41985	2809	1	10	530	3087	4476				0	0					3703	1384	24	2098							0														0				496		0	0								0													21			CONF	CONF		
920210																																																																0	154		0			7014	1270		14162	110905	0	0	0	43198	2420	903	3558	62	361	896	2051	14809	25019	4014	4641	23373	9669	13355	11567				0	0					363	451	6614	34088						123	15														91156				123		0	0							0	765	0	0	0	0	0			0	0		0	0	406	0	0	CONF	CONF		
920359																																																															0	11105	860		23829			12839	109		194	74495	0	0	0	14976	38		26429	962	1561	4487	712	1627	5626	14858	14453	10236	8899	5402	5463				294	0					1485	338	1666	1289							0														30558				0		0	184								2839													2450			CONF	CONF		
920733																																																															440	6619	3444		6126			29454	817		550	138433	0	0	0	46408	543		29199	2173	4501	11215	27562	600	47	16924	11496	23258	33612	6116	506				0	43					2190	4567	10391	13884							55														49017				0		0	39								7658													5260			CONF	CONF		
920854																																																																76418	33170		78898			139629	7613		4356	458210	0	0	0	51389	2852		28997	3570	7983	14114	17592	5754	1946	46394	77839	142395	93415	29950	9477				0	262					5019	5697	32444	12352							0														104939				9213		0	121								3117													4873			CONF	CONF		
920975																																																															0	2513	9699		31			34991	4474		838	276713	0	0	0	57966	2104		17730	3294	4905	16278	11689	21106	523	9000	7231	32729	95798	71076	2514				0	392					1806	914	49804	718							0														180154				268		0	115								103017													7331			CONF	CONF		
921039																																																																6544	12840	0	461	54498	0	54498	13396		0	430636	2323	0	0	107828	988	9993	81514	22191	9563	17472	27302	7929	23316	36159	47597	80512	90431	68542	829	0	0	0	0	5	0				15978	27440	103847	86495	0	0				141	0													0	258769				1571	0	0	0							0	429	0	0	0	1430	0	0	0	0	0	0	0	0	2210	0	0	CONF	CONF	0	
921178																																																															0	3217	45014	0	33781	189597	0	189597	9901		0	943235	0	0	0	71887	1157	22108	38081	1945	2392	4873	6845	19426	36281	45243	43070	164253	181896	390612	46006	0	0	0	0	376	0	0			7180	34258	159815	385240	0	0				530	0														486742				3317	26	0	26							0	435	0	710	753	1324	0	0	0	0	0	0	0	0	1351	0	1296	CONF	CONF		
921655																																																																2119	0		1936			3847	0		0	12474	0	3267	0	147	0		2442	0	22	50	0	75	0	591	1829	1955	2048	3805	2100				0	0					0	331	244	0							0														0				0		0	3								413													167			CONF	CONF		
921879																																																																7580	187		502			1008	4000		0	82761	0	0	10	58213	961		2712	11708	299	382	579	10286	33708	1839	1393	1854	3582	4005	10848				0	4					1685	780	2112	3004							0													0	39726				946		0	9								2541													175			CONF	CONF	0	
921936																																																															0	6291	472		2486			3213	0		79	31088	0	0	0	14025	158		6902	288	2105	5315	2517	931	1584	1300	3209	4923	4086	1274	2158				0	0					179	25	3300	0							0														21605				457		0	2								744													114			CONF	CONF		
922157																																																																13058	0		30770			50733	521		234	128379	0	88	0	13636	101		30679	1892	1745	4899	4880	220	0	6807	20235	39207	27067	17237	4125				0	0					536	6307	9087	1997							0														32332				0		0	64								956													291			CONF	CONF		
922344																																																																56081	12025		44691			148820	9618		3902	356252	0	40	0	18113	163		70727	2882	4241	2760	4193	3036	226	123151	36213	48536	98467	28645	2005				0	125					4405	457	36450	20250							0														193044				0		83	267								541													221			CONF	CONF		
922559																																																																54507	28134		82689			59192	1891		1197	330700	0	3963	0	31030	1295		102970	1599	3503	13099	10171	1273	1085	60926	44094	91824	79842	13871	9040				0	977					2519	7029	32702	13722							0														62830				9337		0	33								4582													5238			CONF	CONF		
922924																																																																3929	0		17			16843	5128		126	86611	95	0	0	21154	330		17404	1322	2536	5680	11298	0	244	13051	5974	14776	25198	5390	0				742	237					948	8098	11076	13072							0													0	0				725		0	0								2386													2620			CONF	CONF	0	
923257																																																															0	1898	0		0			7279	124		0	67134	0	0	0	21310	1211		20063	1400	3210	7469	8075	511	0	6179	9274	13061	15328	1461	0				0	0					2186	4511	12330	9079							0														0				0		0	0								1367													5839			CONF	CONF		
923350																																																																4554	0		6346			2795	0		585	22047	0	163	0	3613	0		4746	0	609	407	561	2036	0	1639	2502	1774	7990	2093	1965				0	0					94	0	0	2373							0														3313				0		0	3								893													628			CONF	CONF		
923707																																																																0	110871		0			105560	45048		0	1084668	0	0	0	314590	2910		155317	7004	36741	29472	37490	47099	156704	94741	81552	103134	166373	139704	171789				0	78					66339	78464	115832	243316							0													0	199004				2733		0	0								44													1616			CONF	CONF	0	
923752																																																															0	139120	26821		95154			187776	13870		14296	1065825	1983	13160	0	259302	1676		218369	10312	23550	48664	58152	53807	61150	75303	126775	198244	206403	154376	41370				1747	438					10960	19832	162280	79450							196														206670				620		0	4292								26216													11418			CONF	CONF		
923855																																																																4474	0		7483			8948	426		1559	57715	0	181	0	14001	119		7971	395	1418	4574	5966	1634	0	2960	4199	8088	19038	8217	1207				0	26					650	145	10914	2395							0													0	0				0		0	55								3187													3152			CONF	CONF	0	
923949																																																															0	907	915		231			1131	450		274	32191	0	0	349	4686	126		3070	246	375	940	1186	1940	0	1168	1724	9000	11336	4230	0				0	13					46	145	644	445							0														4686				0		0	36								20581													1561			CONF	CONF		
924058																																																															0	22708	0		8766			16120	0		854	108614	0	0	0	24243	16		23031	605	2163	3393	1665	2097	13967	10719	14027	12435	14846	14778	16980				0	0					5528	1730	10563	11320							0														108614				58		0	18								1807													4941			CONF	CONF		
924236																																																															0	45408	15347		1370			55635	2212		3142	469014	15	0	0	142259	1032		71376	2970	5624	26172	25106	71779	4872	15378	49404	77742	75768	86790	21236				543	126					3394	28596	52517	103207							287														201658				1639		1404	187								4905													7745			CONF	CONF		
924254																																																																3723	0		5954			6516	0		0	35532	0	38	0	6073	157		7251	0	340	1979	2213	1506	0	2555	4368	5633	8732	7984	155				0	0					568	1252	2381	2564							0														0				0		0	13								4971													1322			CONF	CONF		
924357																																																																8560	64		7465			36945	264		155	137306	1	0	0	36123	1524		35699	510	3314	7227	21276	2606	686	13087	18805	24345	30060	11112	2733				321	133					4106	5007	18721	8450							0														0				484		0	86								5327													4056			CONF	CONF		
924553																																																																11160	0		4196			795	0		0	16631	0	0	0	0	0		13619	0	0	0	0	0	0	2094	11525	574	209	1359	871				0	0					0	0	0	131							0														0				0		0	0								333													16			CONF	CONF		
924843																																																															0	11698	1703		2339			15697	3722		0	166557	0	0	0	49732	641	6015	54300	4761	6958	11096	22689	1603	2173	13359	32571	27217	31175	8584	2977				0	13		0			6761	11630	25578	24108						29	0														0				607		0	6428							0	2505	0	0	0	0	0			450	0		0	0	4002	128	0	CONF	CONF		
924937																																																															0	40134	427		20494			18820	1664		1175	157678	0	92	0	41538	1536		29214	2002	6060	11508	7099	8526	5162	15651	20855	31522	17816	17267	12340				262	47					4201	260	8622	5192							674														42140				638		0	6								12496													712			CONF	CONF		
925037																																																																25633	200682		7064			170254	5922		15970	975307	0	0	0	116188	7158		165655	16734	5731	17043	40010	10662	25884	98846	121685	191452	300563	139272	1392				0	62					8349	57279	108452	251450							0														569407				0		0	29								648													167			CONF	CONF		
925055																																																																36704	256		43604			25029	209		124	128873	0	0	0	10002	338		19282	1628	1253	2562	4224	171	0	35709	11529	17354	30452	21316	0				0	0					5483	985	1029	1859							0														15727				115		0	0								1755													1496			CONF	CONF		
925354																																																																18711	3722		24285			14596	0		0	136206	0	0	166	39600	924		36242	3741	4437	10166	17002	3033	0	12136	20370	13075	35881	14802	133				0	0					256	3429	14739	10202							333														39922				1715		0	0								876													4866			CONF	CONF		
925411	0			8700	0	0	0		0	0	8700	0	0			8700	8700	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0													0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	8700	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0					0	0	0	0						0	0																			8700	0									0	0	0	0	0	0				0				0		0	CONF	CONF		
925653																																																															0	12163	19706		9034			126695	1659		0	369838	0	0	6863	11118	0		184930	5864	1040	36	2840	1338	0	289245	2439	24096	26954	15986	0				0	0					20398	52845	33763	81898							0													0	35185				0		0	29								254													276			CONF	CONF	0	
926632																																																															0	0	36877		0			37751	8897		987	233325	0	0	0	41947	923	27025	37733	3444	8595	9472	11292	6996	1947	12664	22354	43071	44774	62358	4720				0	5					14247	3784	40893	42854						55	155														43022				55		1483	2371							0	110	0	0	0	0	0			0	0		0	0	196	0	142	CONF	CONF		
926650																																																															0	15094	0		16090			3243	0		0	41091	0	0	0	3323	0		14911	276	0	58	320	424	2233	6540	8095	6150	11748	5199	0				0	0					0	0	0	2388							0														280				0		0	0								813													140			CONF	CONF		
926959																																																																8786	0		204			11833	0		0	108012	0	217	2291	33873	1211		35190	5678	6453	8224	9987	1302	0	27103	10592	16676	14705	1013	1575				0	0					2813	11453	11418	23541							0														0				341		0	108								464													2091			CONF	CONF		
927077																																																																0	259		0			1829	1167		0	71583	14	0	0	44925	5304	0	203	0	17	57	207	14072	30504	1893	1057	2078	3768	8940	8934				0	0					0	0	7717	597						0	0													0	41536				0		0	31							0	388	0	0	0	0	0			0	0		0	0	9380	0	13	CONF	CONF	0	
927134																																																																45502	1765		28346			17591	2216		3429	155659	0	0	0	18928	539		55719	933	1857	4270	7507	3310	980	16966	35963	28609	38423	15397	1373				0	166					0	3028	9457	23849							0														115434				1093		0	188								449													206			CONF	CONF		
927479																																																															0	0	59118		0			11710	22486		0	612018	0	0	668	368845	5674		9156	847	4202	4506	12316	109225	236802	12083	2643	13465	12410	121781	80772				0	0					3004	9594	28127	102985							0														317457				405		0	0								0													475			CONF	CONF		
928056																																																															0	80463	2193		119164			116582	674		7042	493491	0	5704	1377	59000	317		108609	2028	5762	12993	6826	14824	16178	78043	76809	64088	117642	51782	32591				0	53					5088	1849	60407	21323							51														213664				471		0	166								7512													5954			CONF	CONF		
928421																																																																543	74780		80			176461	46976		35652	1553124	0	2566	0	448229	10770		189904	182904	9834	29086	50836	119022	56269	253139	75049	176194	243550	353193	880				0	62					30275	109605	76729	213203							0														822004				2699		0	1430								279130													46633			CONF	CONF		
928618																																																																2304	67901		212			203314	75095		2506	986557	0	0	21777	176041	1478		78233	14493	39333	60408	24849	10623	24787	299565	184681	264022	42088	17536	0				0	10932					3584	53366	83548	294151							119														701312				73		5316	1885								1232													3692			CONF	CONF		
929352																																																															0	234580	769661	34647	99759	1701604	0	1701604	140627		222220	7974814	10143	37168	0	1813505	65161	73538	533064	568698	20665	38357	98142	402497	684454	299202	385021	1086713	2485651	1856698	49172	0	0	0	0	42834	0				34138	329033	545963	1598488	0	37168				73	220														3053783				3974	28008	166117	62655							0	69610	0	0	0	0	0	13	0	3888	3888	0	0	0	51834	13	3517	CONF	CONF		
929932																																																																5594	1919		3258			71731	9354		23	300592	0	0	2608	39351	1100		61629	9080	2376	2435	10527	5195	9692	124493	5159	42427	45470	42317	1347				0	451					11656	29594	38652	83218							0													0	24206				0		42	2310								1155													1184			CONF	CONF	0	
929978																																																																11134	82878	0	9118	420220	0	420220	76804		7548	1985172	11692	0	0	364849	9765	56169	401521	13838	33357	88016	94642	77199	53704	384983	159761	367581	420728	268460	18902	0	0	0	3570	2523	0				57758	174212	376161	370032	0	0				1293	172														827708				2359	0	0	0							0	1174	0	78	101	778	0	0	0	109	0	0	7	102	29118	0	3260	CONF	CONF		
930358																																																															4755	5463	34905	0	696	57944	0	57944	860		16	638444	0	0	0	8232	0	971	91961	401	1708	1479	3345	1299	0	58337	69024	109484	187679	170902	34712	4755	0	0	0	1076	0				246	112807	67635	172725	0	0				0	0														54220				9460	35722	133002	35722							0	0	0	3781	0	474	4536	669	0	0	0	0	0	0	2360	669	0	CONF	CONF		
930442																																																															0	53503	9625		24452			90868	654		0	434879	35	0	0	118440	6060		90125	3334	7818	19079	30016	33595	22654	21449	57854	88663	81049	59246	6166				0	47					1040	9749	54785	41234							545														92872				1404		0	87								11899													12471			CONF	CONF		
930853																																																																149	0		20115			72534	198		0	133003	0	0	0	15360	0	15360	44837	635	2236	3723	6567	728	173	18902	23940	24234	47755	1508	0				483	34					1194	3548	217	11517						0	0														0				362		0	0							0	66	0	0	0	0	0			0	0	0	0	0	7588	362	0	CONF	CONF		
930871																																																																0	6845		60			10462	9106		0	178363	0	0	250	107273	1458		5085	4528	15539	15260	7926	19611	42620	16654	6247	13011	27036	4794	1109				0	12					0	0	11506	31351							0														32560				896		0	0								58													232			CONF	CONF		
930965																																																															0	0	149952	0	0	1027250	17748	1044998	10407		0	2260007	0	0	37585	7451	5455	0	427059	0	1566	2290	972	2623	0	884997	174212	296904	223486	652904	18117	0	0	0	0	263	79472				28676	241756	259043	504487	0	0				520	0														562334				9094	2	7250	2							0	13	0	0	0	3450	3946	1178	0	0	0	0	0	0	254	1178	0	CONF	CONF		
931038																																																															0	125705	51970		48758			71869	10655		7689	530421	0	0	0	55938	3495		88156	3563	4326	17816	27257	1917	414	63034	46544	90316	199596	68726	1632				0	95					4172	25671	67249	51519						205	0														407750				352		0	0								3469				147									2167			CONF	CONF		
931047																																																																24892	0		13250			17069	0		0	117139	0	0	0	30335	2361	27923	37394	822	4026	7717	11212	4146	1880	9729	22818	22676	25418	5568	0				0	0					1324	2999	16104	758						169	78														44374				310		0	37							0	6081	0	0	0	0	0			137	80	0	0	0	1929	4	0	CONF	CONF		
931159																																																															0	9952	158		16165			3449	0		44	40137	0	0	0	4167	15		7905	787	85	5	27	942	2321	23584	1390	1518	4178	2097	3203				189	0					555	0	0	3749							0														0				0		0	0								1101													593			CONF	CONF		
931207																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
931270																																																																0	2530		0			7	2323		0	53960	0	0	0	47407	127		109	622	475	902	263	8829	36317	2356	7	39	7	1805	2338				0	0					0	0	0	1457							0														0				0		0	0								7													102			CONF	CONF		
