"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
306337	50701	0	47874	73553	0	164349	0	0	0	0	216418	0	15128		50365	52273		116461	201280	14	10	4467	0	0	14944	47455	12957	5905	62379	6083	17601	8499	0	30896	32183	0	0	23684	0																	
306908	475824	0	10556	39294	0	63270	0	0	0	0	590341	0	80748		38681	48729		52714	509593	0	0	2837	0	0	14115	26097	12747	5153	40212	2900	3923	854	0	19431	7677	0	0	6822	0																	
307062	302715	0	15858	51759	0	70689	0	0	0	0	509931	0	1134		34124	119403		54831	508797	0	0	9136	0	0	9733	34818	15322	1040	44551	6551	13593	6756	0	26788	26900	0	0	20144	0																	
307334	17471	0	12793	28357	0	43611	0	0	10038	0	103974	0	1954		11379	12092		30818	60251	0	41769	1263	0	0	1937	14856	19860	26965	16793	1000	3803	5990	0	52239	10793	0	4048	4803	31731																	
307361	142834	0	14919	214310	0	265807	0	0	0	0	281480	0	11400		17408	68360		250860	270080	28	0	2393	0	0	6071	16888	9357	2200	22959	11101	6930	17738	0	17107	35769	0	0	18031	0																	
307679	176753	0	101708	495635	0	750755	0	0	0	0	445478	0	49559		21793	214840		649026	395919	21	0	5034	0	0	8139	21329	10387	4331	29468	1696	4975	3029	0	22393	9700	11634	0	6671	0																	
307932	21628	1	21477	21262	0	45830	0	0	0	0	33499	0	2884		3679	0		24352	30615	0	0	282	0	0	1658	5927	1722	623	7585	309	1334	298	0	6251	1941	0	0	1643	0																	
308256	13227	0	7346	20313	0	50580	0	0	0	0	32578	0	3657		7505	7490		43234	28921	0	0	458	0	0	2912	6882	930	299	9793	521	317	0	0	3518	838	0	0	838	0																	
308340	19057	9	19994	36103	0	66682	0	0	0	0	158914	0	20359		20789	84820		46679	138555	0	0	4799	0	0	11304	16265	11082	4202	25000	2473	6914	2214	582	22064	12184	4948	0	9387	0																	
308836	10740	0	319	26717	0	32164	0	0	10	0	38202	0	2673		8822	3182		31731	35529	114	0	899	10	10	3378	12045	1465	77	15423	4069	2690	557	0	8143	7316	0	0	6759	0																	
309150	45703	0	15340	122152	0	168593	0	0	0	0	197025	0	20393		32526	98613		153253	176632	0	0	4436	0	0	7957	19758	15112	4254	27715	1039	2386	1811	392	14555	5628	0	0	3425	0																	
309655	23023	0	25366	610559	0	610559	0	0	114154	0	312172	0	20173		12734	135173		584942	230675	251	61324	1454	114154	112043	24164	53410	29699	12136	77574	6949	13737	8525	5355	106675	34566	300645	0	20686	58942																	
309851	6542	0	5846	7445	0	37058	0	0	0	0	43559	0	3717		8248	22145		31212	39842	0	0	819	0	0	1508	7145	3678	1017	8653	380	279	0	865	5101	1524	0	0	659	0																	
310754	4058	0	693	30781	0	30875	0	0	14940	0	61572	0	2062		18227	28252		30182	58529	0	981	230	14940	1715	2448	5850	12440	4359	8298	0	2354	351	1461	6869	4166	0	0	2354	981																	
310950	5436	0	3487	14000	0	19730	0	0	8501	0	45835	0	4447		8368	18762		15708	31821	535	9567	274	8501	5001	3226	6877	5786	865	10103	2321	2269	293	0	8386	4883	206	0	4590	4321																	
310978	95185	0	2768	180799	0	226191	0	0	10798	0	1042649	0	1162		335774	355845	80170	223423	1041487	0	0	25851	1955	1955	131707	321138	71736	1958	452845	17066	41607	6407	0	190765	65080	0	8195	58673	0	0		0		0		0		0	false							
311050	404243	0	185921	343249	0	607325	0	0	0	0	679922	0	64896		70161	41398		421404	615026	0	0	28877	0	0	40838	59583	28484	102	94373	27909	49447	27918	0	58846	105274	0	0	77356	0																	
311144	4512	0	3053	58002	0	63858	0	0	0	0	16805	0	3693		3041	1690		60805	13112	0	0	568	0	0	2097	1902	1065	860	3999	250	1743	766	1920	2883	4679	0	0	1993	0																	
311256	21561	0	1400	43849	0	56852	0	0	0	0	76001	0	9459		8443	35343		55452	66542	0	0	969	0	0	6409	5578	6696	414	11410	0	0	0	0	10654	0	0	0	0	7662																	
311265	21724	0	3303	46142	0	84218	0	0	0	0	125978	0	2768		12055	50012		80404	113512	511	9698	1974	0	0	11039	26425	4231	219	37464	2134	8276	1919	0	29858	12329	0	0	10409	9698																	
311603	659431	0	15235	66973	0	66973	0	0	2000	0	860273	0	48062		82406	2000		51738	812211	0	0	16035	2000	2000	46915	68549	40189	7974	115464	12320	18590	3832	471	81221	35213	0	0	30910	0																	
311658	31802	3	12345	19854	0	45366	0	0	0	0	54104	0	5828		6099	5435		33018	48276	0	0	2197	0	0	1919	4576	3471	1910	6495	1400	2407	0	1184	5777	4991	0	0	3807	0																	
311845	2314821	612	168118	3516822	0	4132064	0	0	0	0	19291241	1367	732712		557990	15909544	225575	3941194	18553454	22140	3708	53289	0	0	222018	408348	151577	144029	630366	39204	56469	24858	20373	367982	140904	78382	0	95673	3226	0		0		0		0		0	true	3042533	57558	5613187	9562278	2223725	91096	
311939	33591	0	27635	97569	0	134610	0	0	0	0	133672	0	13540		18973	31454		106975	120132	0	0	4410	0	0	8847	30670	7072	2848	39517	3055	12444	2823	868	30464	19190	0	0	15499	0																	
312244	354261	2	202447	175868	0	298692	0	0	1	0	655624	0	55757		21189	268667		96243	599867	0	0	2807	1	1	5360	11979	11595	2373	15943	612	777	0	0	10118	1389	32465	0	1389	0																	
312356	35074	82	5408	40424	0	72647	0	0	4222	0	91086	118	4776		22841	0		67157	82968	0	3224	0	4222	1492	21652	16713	7434	678	38365	6379	1120	1750	286	23636	9535	0	0	7499	0																	
313009	11988	0	0	19001	0	20814	0	0	12441	0	204080	0	105598		4234	92011		19966	27365	848	71117	171	12441	11016	13552	55239	30187	101	68791	0	0	1002	0	94845	1002	8083	0	0	70635																	
313157	12099	0	22659	16973	0	72556	0	0	15000	0	67774	0	9998		7628	2181		49897	42776	0	15000	909	0	0	7095	18142	250	0	23461	5282	17725	0	5000	17859	28007	1776	0	23007	0																	
313223	59907	0	3882	98210	0	123919	0	0	0	0	199016	0	22427		32325	74747		120037	176589	0	0	2423	0	0	17136	16987	10284	5667	34123	4428	1852	5921	2086	17750	14287	22080	0	6280	0																	
313577	116795	0	49992	216820	0	333003	0	0	0	0	456393	0	26126		53226	245990		283010	429027	1	1240	4495	0	0	14563	39813	20411	3178	54376	2401	6675	6567	0	24739	15643	2754	0	9076	1000																	
314257	340971	0	20744	317358	0	508416	0	0	0	0	453287	0	21273		41700	46229		487672	432014	0	0	3655	0	0	11215	28199	15821	1610	39160	820	5012	3410	0	15145	9242	15776	0	5832	0																	
314444	25106	0	11555	79527	0	79527	0	0	0	0	92584	0	3280		22206	14756		67972	89304	0	0	3862	0	0	11799	21553	7354	695	32634	2657	4307	3407	950	19195	11321	0	0	6964	0																	
315656	14901	0	128	100808	0	100808	0	0	10181	0	81078	0	993		10254	11971		100680	72630	0	7455	832	10181	3259	4831	15855	11164	3653	20686	1171	4789	12743	0	25249	18703	0	0	5960	0																	
316840	417319	3	0	73201	0	111104	0	0	412746	0	5008668	0	44373		105951	4331877	44771	111101	4948429	0	15866	16084	412746	412746	41180	80720	69537	9546	121900	11017	36257	10572	642	95032	58489	70030	0	47274	0	0		0		39496		0		39496	true	20282	15438	318706	3987200	397288	18752	
316859	21023	0	27684	34098	0	75849	0	0	214	0	61018	0	3009		8214	7920		48165	55271	0	2738	1213	214	11	1776	8113	5512	6999	9889	3285	3628	1888	875	14186	9676	0	0	6913	2738																	
316934	18705	0	735	17163	0	17163	0	0	0	0	34518	0	715		3116	9850		16428	33803	0	0	728	0	0	779	3570	749	0	4349	0	453	412	0	1982	865	0	0	453	0																	
317258	59312	0	30292	192325	0	192420	0	0	75151	0	369251	0	36724		30988	241683		160357	329223	1771	3304	3331	75151	75151	10538	18972	12532	6755	26126	1967	14663	1298	1530	17810	19458	75151	0	16630	0																	
317342	603937	0	668180	2119883	0	4468601	0	0	2156	0	2308233	6	92273		254013	1158119	83314	3795230	2214314	5191	1640	27646	2156	1571	106680	226448	81125	17321	333128	27336	55608	28889	2771	177560	114604	19090	0	82944	0	0		0		0		0		0	true	60252	1391481	559640	598479	583528	20409	
317379	5109	0	209	204746	0	256325	0	0	0	0	110372	0	1451		28078	61291		256116	108921	0	0	6884	0	0	6028	14644	16733	3145	20672	0	1556	1207	660	12472	3423	0	0	1556	0																	
317650	8578	0	1334	21886	0	26489	0	0	0	0	34137	0	525		4902	13770		25155	33612	0	0	1029	0	0	2258	5376	1839	305	7634	260	1752	0	0	4876	2012	0	0	2012	0																	
318639	4449	0	792	8514	0	11638	0	0	0	0	12006	0	1107		2228	1968	1181	10846	10899	0	0	305	0	0	765	2026	1606	257	2791	630	0	0	305	2426	935	0	0	630	0	0		0		0		0		0	false							
318974	685192	0	13570	67284	0	140368	0	0	59863	0	1661128	0	38028		239317	588504		126798	1623100	0	0	26671	59863	0	64735	157810	71165	57408	222545	8114	18883	8105	1212	111802	36314	0	0	26996	0																	
319047	53488	1	16482	75340	0	125764	0	0	0	0	125147	0	582		27739	1335		109267	124367	14	198	5920	0	0	23530	19111	8502	5150	39673	7350	2624	3407	649	28553	14030	0	0	8638	0																	
319458	19405	0	21646	51411	0	86228	0	0	0	0	46378	0	716		9830	8227	2921	64582	45662	0	0	1397	0	0	5265	8248	2853	0	13191	870	1135	375	0	6536	2380	0	0	2005	0	0		0		0		0		0	true							
319551	41991	0	1831	82276	0	86542	0	0	36912	0	185086	0	17718		9936	28722		84591	109346	120	58022	1257	36912	20681	44805	30634	26914	9389	75439	754	1877	0	0	101807	2631	0	0	2631	58022																	
320034	21635	0	9319	34197	0	51318	0	0	0	0	59508	0	3908		14136	8429		41999	55600	0	0	1258	0	0	3945	12701	5924	0	16645	300	5235	1339	0	8434	6874	0	0	5535	0																	
320052	290991	0	722	42963	0	65986	0	0	0	0	488369	0	1786		20672	157943	9167	65264	486583	0	0	3509	0	0	8564	17828	6056	763	26392	1743	3396	1085	0	12539	6224	0	0	5139	0	0		0		0		0		0	true	13814	21679	127501	29792	187380	102703	
320070	41632	0	0	22805	0	35613	0	0	5899	0	80123	0	0		14667	9231		35613	80123	0	0	1547	5899	2863	4165	14186	5460	3036	15488	505	1908	0	0	12180	2413	0	0	2413	0																	
320119	0	0	97316	1774694	23320	1807515	0	28000	1962234	0	9502832	0	253821		863083	7732189	829	1682657	9055177	4222	165834	490	1962234	1647656	359356	444253	371861	0	803609	346389	204280	44503	0	312387	595172	1242311	0	550669	123286	0		0		1160454		0		1160454	false							
321152	4976	0	5639	50409	0	52939	0	0	28609	0	55605	0	4228		30359	8547	819	47300	51377	0	0	689	28609	28609	9899	25491	349	82	35390	2723	2525	1013	0	5462	6261	0	0	5248	0	0		0		0		0		0	true							
321255	3241	0	3702	7182	0	18832	0	0	0	0	12342	0	628		2946	0	312	15130	11216	0	498	0	0	0	1561	4880	2034	0	6441	0	626	0	0	5529	626	0	0	626	1244	0		0		0		0		0	true							
321273	75358	0	2950	280182	0	316626	0	0	0	0	319089	0	5043		36992	151443		313676	314046	0	0	14258	0	0	10308	20418	25513	18315	30726	3172	7132	4106	3324	37562	17734	13836	0	10304	3283																	
321330	12388	0	17661	26395	0	55697	0	0	0	0	34921	0	2473		5121	14000		38036	32448	0	0	1420	0	0	1306	2825	2484	1918	4131	0	0	0	0	3412	0	0	0	0	0																	
321947	142493	0	53101	150546	0	275045	0	0	0	0	373269	0	4769		66117	107577	26607	221944	368500	0	0	8800	0	0	13280	36972	38497	14845	50252	5789	4236	9300	280	37476	19605	0	0	10025	0	0		0		0		0		0	true							
322449	11569	0	23029	19529	0	47631	0	0	3890	0	39768	0	5895		7476	4165		24602	33873	0	0	285	3890	0	2928	4468	1547	9332	3214	500	4676	328	254	10800	5758	0	0	5176	0																	
322476	996	0	0	2	0	2034	0	0	0	0	7399	0	0		2507	1915		2034	7399	0	0	0	0	0	456	2553	685	40	3009	251	502	0	0	1227	754	0	0	753	0																	
322551	10766	0	1338	10814	0	20299	0	0	0	0	26523	0	6104		5115	6322		18961	20419	0	0	1397	0	0	1042	2643	2096	1957	3682	0	266	0	1431	2623	1697	0	0	266	0																	
323204	408992	0	139497	496071	0	690246	0	0	5000	0	837209	0	158762		70068	244358		550749	678447	0	0	7497	5000	0	26772	78206	9708	1852	104978	21977	37322	8024	0	46469	67323	0	0	59298	0																	
323651	62681	0	1057	37442	0	76847	0	0	0	0	143333	0	1992		24991	0		75790	141341	0	0	4645	0	0	18703	32021	9513	2722	47931	2783	8527	6381	0	37970	17691	0	0	10380	0																	
324153	26439	1	40325	67618	0	124736	0	0	0	0	126158	0	5956		18131	49866		84410	120202	0	0	2133	0	0	8443	21654	9124	170	30077	4058	2399	3634	369	21262	10460	338	0	6457	0																	
324229	8568	0	8233	14580	0	35363	0	0	0	0	16524	0	329		3626	0		27130	16195	0	0	127	0	0	1352	3206	2643	174	4558	0	581	0	0	3749	581	0	0	581	0																	
324256	9590	0	6976	18379	0	31350	0	0	0	0	23546	0	3318		5549	2213		24374	20228	0	0	0	0	0	3716	5133	34	0	8849	822	2038	0	0	3334	2860	0	0	2860	0																	
324340	452165	24644	317332	581915	0	1263582	0	0	0	0	896317	11818	82753		47654	261187	22429	921109	801343	497	403	6437	0	0	25982	40615	16827	5426	52492	37613	48129	8374	0	41195	94116	67538	0	85742	0	0		0		53148		0		0	true	185137	324276	96524	158599	366936	24609	
324854	66673	0	14365	64680	0	94207	0	0	0	0	109271	0	8439		18513	2475		79842	100832	0	0	3426	0	0	7699	17644	6051	200	25074	725	7279	525	0	13081	8529	0	0	8004	0																	
324863	348370	0	18503	812414	0	912064	0	0	0	0	749020	0	26213		42679	200990	16440	891618	722807	1943	0	4452	0	0	29704	45956	14220	3775	72986	25393	63310	13494	3807	50976	106005	2336	0	88703	0	0		0		0		0		0	true	220848	0	70149	130841	78334	270036	
324975	15408	0	392	20337	0	53228	0	0	0	0	82952	0	14642		11677	35537		52024	68310	812	0	970	0	0	3265	13344	3683	916	16609	1058	6644	3097	0	9531	10799	0	0	7702	0																	
325141	41180	0	37083	66860	0	140290	0	0	0	0	96255	0	5421		17786	18954	7617	103207	90834	0	0	3269	0	0	11698	10391	7433	268	20897	1725	4026	580	0	12004	6331	0	0	5137	0	0		0		0		0		0	true							
325459	2587	0	1078	5851	0	9373	0	0	0	0	12923	0	3123		2234	3528		8295	9800	0	0	0	0	0	1713	2376	733	2	4089	1645	339	0	0	2590	1984	0	0	1984	0																	
325534	27322	0	11120	61916	0	149662	0	0	0	0	150053	0	45818		36922	33711		138542	103987	0	248	4857	0	0	14066	32434	9961	3477	18386	14224	12253	1502	1103	23016	29082	0	0	26477	0																	
326054	20830	0	18518	78361	0	139709	0	0	0	0	175901	0	31231		30081	76307		121191	144670	0	0	3877	0	0	19039	29812	10795	4430	47533	4727	4971	3379	1610	33995	14687	5434	0	9354	0																	
326344	137188	0	23721	138436	0	236797	0	0	0	0	287361	0	57360		55805	45334		213076	229569	0	432	4734	0	0	72598	10680	7118	1482	83278	11841	0	1120	0	36073	12961	0	0	11841	0																	
326858	448300	0	231574	592359	0	1003980	0	0	0	0	532923	0	43719		27598	0		767202	489204	5204	0	2052	0	0	8809	26174	4505	3713	34983	14238	26198	0	986	15603	41422	72605	0	40436	0																	
326979	82288	0	6354	133924	0	273699	0	0	0	0	460725	0	23704		80325	198724		267345	437021	0	0	12412	0	0	41725	52314	28360	11024	94039	18784	17815	6289	3402	53098	46290	0	0	36599	0																	
327220	42212	0	11110	85661	0	88278	0	0	0	0	88377	0	2003		6526	37476		77168	86374	0	0	110	0	0	1302	3107	1832	996	4409	0	1451	0	0	711	1451	0	0	1451	0																	
327305	362518	0	41264	181599	0	206361	0	0	89721	0	647832	0	79609		40332	179866	14645	163607	563472	1490	4751	3194	89721	46723	24333	36249	19939	3760	59551	3597	7462	3558	6550	43949	21167	222523	0	11059	1243	0		0		0		0		0	true							
327435	141563	0	22806	257939	0	452604	0	0	0	0	343598	0	18739		16708	169800		429798	324859	0	0	8571	0	0	4177	9993	6046	4844	14170	1952	3778	918	527	8352	7175	0	0	5730	0																	
327556	22382	32	23365	106170	0	106597	0	0	606	0	127075	0	12675		16979	28959		83200	114400	0	0	5514	606	99	16240	21728	4390	243	37968	13881	16837	2416	0	25621	33134	3469	0	30718	0																	
327855	374257	0	28235	52942	0	65686	0	0	0	0	718865	0	5953		39451	189997		37451	712387	0	525	9751	0	0	23964	46802	37097	3785	70766	9473	15663	17827	0	72197	42963	0	0	25136	0																	
328058	4207	0	1172	11976	0	17902	0	0	0	0	27506	0	2685		4590	12762	1505	16730	24821	0	0	453	0	0	2754	6301	707	10	9055	515	0	250	0	5182	765	0	0	515	0	0		0		0		0		0	true							
328357	136458	0	17040	291288	0	291868	0	0	4556	0	157966	0	1570		8388	10758	1591	273486	156395	1342	1	435	4556	100	1040	3340	1263	4852	4380	0	0	255	0	2107	255	47254	0	0	0	0		0		0		0		0	true							
328656	43249	0	4855	44558	0	62232	0	0	1544	0	105634	0	1149		17075	31708		57377	104485	0	0	0	1544	697	3901	13391	7521	250	17292	2296	2708	609	0	7989	5613	0	0	5003	0																	
328777	275993	0	149802	433566	0	896540	0	0	41943	0	1343384	0	115620		205126	667966	101132	746584	1200751	154	27013	20569	41943	41701	44281	198217	72612	22335	242279	6669	46558	7637	1116	132319	61980	6836	0	53227	24891	0		0		29709		0		1151	true	63832	319604	442845	126917	238102	26182	
329149	25306	0	4983	33794	0	51931	0	0	10	0	74406	0	10152		9002	28258		46141	64254	807	0	0	10	10	1967	9674	3507	1942	11641	665	2515	573	0	8087	3753	0	0	3180	0																	
329345	70710	0	33446	164664	0	267729	0	0	300	0	322560	0	25189		38040	93715		234283	251105	0	46266	11923	300	300	16232	45615	38818	7464	61753	4101	27527	13072	5306	70089	50006	300	0	31329	18012																	
329550	44703	0	39047	119771	0	225797	0	0	0	0	192178	0	4573		34837	66521		186740	187605	10	0	4911	0	0	17922	36573	8161	3325	53687	3853	9858	962	301	31144	14974	0	0	13711	0																	
329952	71708	0	38058	278984	0	422161	0	0	0	0	400638	0	2924		23197	219052	11212	384103	397714	0	0	5125	0	0	22139	46423	13392	109	68039	5756	17533	4523	0	58867	27812	11600	0	23289	0	0		0		0		0		0	true							
330239	69722	4	36082	138680	0	193436	0	0	0	0	150234	0	18365		31726	23527		157350	131869	0	0	3978	0	0	10796	22276	8645	5701	31331	2231	2629	3900	806	15692	9566	0	0	4597	0																	
330248	38618	0	6869	50189	0	80838	0	0	0	0	87805	0	4583		19780	18109		73965	83222	4	0	2124	0	0	6375	10985	11422	424	17360	250	1624	0	0	9424	1874	0	0	1874	0																	
330855	299313	0	189356	541875	0	834214	0	0	6202	0	1636532	0	96817		148015	1053475	48600	644651	1513241	207	26474	16521	6202	6202	54908	121086	46370	4920	175974	16003	31598	8860	0	79269	56461	22078	0	47601	0	0		0		12920		0		12920	true	39554	157325	703952	349523	249420	17384	
330873	45469	0	0	39048	0	68832	0	0	0	0	180795	0	473		23058	65129	7980	68582	180322	250	0	2944	0	0	11650	18660	7785	7505	30310	3452	8706	12188	251	22542	24597	0	0	12158	2978	0		0		0		0		0	true							
330949	46566	0	16567	99658	0	104078	0	0	0	0	132022	0	6770		32273	24084		87511	125252	0	0	4435	0	0	6670	22374	15073	8497	29044	2126	4367	1506	759	20341	8758	203	0	6493	0																	
331076	45092	0	0	74351	0	74351	0	0	1000	0	181731	0	1755		27627	81271		74347	179526	4	450	2066	0	0	15008	23425	5432	688	38433	3853	6962	0	0	16926	10815	0	1000	10815	249																	
331375	53308	0	0	69938	0	136290	0	0	0	0	171996	0	13176		19120	63388		136290	154841	0	3979	2290	0	0	9182	16397	10276	5489	25579	1776	4371	2771	5038	22224	13956	0	0	6147	3979																	
331544	22861	0	6368	49787	0	49787	0	0	0	0	53578	0	1699		14557	10661		43419	51879	0	0	1997	0	0	2842	6192	5881	3628	9034	276	684	553	0	3986	1513	0	0	960	0																	
331713	66346	0	29377	166643	0	166643	0	0	0	0	344164	0	43504		52136	184404		137266	300660	0	0	5626	0	0	24353	41875	7588	3295	66228	1905	7438	5314	1646	24975	16303	0	0	9343	0																	
332224	42323	76	18430	116994	0	156395	0	0	0	0	169520	501	21165		9494	49967		137889	144284	0	3570	962	0	0	17017	34098	3644	683	51098	5433	14351	701	1303	45948	21788	38731	0	19783	0																	
332345	9879	0	1213	5822	0	11462	0	0	0	0	15175	0	2171		2302	0		10249	13004	0	0	122	0	0	1384	2172	1739	0	3556	0	0	0	0	2994	0	0	0	0	0																	
332402	196145	0	45	144960	0	202174	0	0	33128	0	428917	0	29580		38052	93429		202129	369831	0	29506	6482	33128	7000	23745	50767	40991	1585	74512	8159	12328	1769	0	79035	22256	0	0	20487	29506																	
332671	20275	0	0	6915	0	30504	0	0	0	0	49475	0	0		5313	11821		30504	49475	0	0	3654	0	0	2485	4709	4357	1721	7194	250	2333	1524	0	7959	4107	0	0	2583	0																	
332756	12780	0	5730	15877	0	27845	0	0	2138	0	25816	0	505		5896	940		22115	25311	0	0	0	0	0	1273	3966	3799	676	5139	507	602	966	307	3818	2382	0	0	1108	0																	
333034	32839	0	25976	90768	0	131108	0	0	0	0	96790	0	5892		29665	13324		105132	90898	0	0	2864	0	0	8790	30643	8006	0	39433	792	2120	275	0	17774	3187	0	0	2912	0																	
333203	185772	2875	50381	346035	0	585607	0	0	0	0	551647	0	62741		49452	261572	25791	531606	486432	745	2474	8562	0	0	18416	45744	20897	4290	64160	5585	7540	1501	330	39895	14956	147764	0	13125	0	0		0		105247		0		105247	true	51951	148360	95996	114186	169280	15975	
333650	296226	0	6542	18900	0	37725	0	0	0	0	342334	0	64632		23091	0		31147	277456	36	246	2106	0	0	13249	18750	6429	2146	31364	2741	2215	273	304	17483	5533	0	0	4956	0																	
333856	27023	0	4820	184544	0	226063	0	0	0	0	156364	0	6328		13376	77844	5471	221243	150036	0	0	2897	0	0	7928	18764	7092	0	26692	3727	13085	901	0	20408	17713	0	0	16811	0	0		0		0		0		0	true							
333940	19018	0	1410	27257	0	34126	0	0	3066	0	44683	0	512		8651	11167	3753	32716	41105	0	3066	1058	0	0	660	3618	5141	2013	4278	3066	0	0	0	2781	3066	0	3066	3066	0	0		0		0		0		0	true							
334264	54151	0	53772	293327	0	405679	0	0	0	0	234230	0	13836		22955	103051		351907	220394	0	0	2361	0	0	12667	27266	8634	0	39933	9982	12825	4051	1602	25612	28460	0	0	22807	0																	
335346	17736	0	18012	122805	0	122805	0	0	30897	0	195471	0	16227		50349	17997		103307	144792	1486	34452	2580	30897	0	8651	90549	18761	15875	99200	1285	13163	11454	0	83488	25902	36313	0	14448	46152																	
336147	24027	0	5299	51884	0	81238	0	0	0	0	68437	0	12525		11330	28037		75939	55912	0	0	645	0	0	3847	8623	2686	702	12470	0	251	265	0	4529	516	0	0	251	0																	
336361	19847	0	2074	48882	0	70295	0	0	0	0	92695	0	5297		14534	28932		68221	87398	0	0	1928	0	0	6014	18393	5683	1849	24407	5747	4476	1436	317	17405	11976	0	0	10223	0																	
336576	59584	0	516	47735	0	112713	0	0	0	0	165364	0	0		38121	37147		112197	165364	0	0	2358	0	0	9741	17141	34318	645	26882	1470	1250	4067	0	23725	6787	0	0	2720	0																	
336950	8850	0	207	4006	0	4006	0	0	106	0	15083	0	804		3267	0		3799	14279	0	0	0	106	106	1027	3250	1057	386	4277	513	0	0	0	2453	513	0	0	513	0																	
337340	35316	0	0	26670	0	55231	0	0	0	0	88026	0	0		9212	34130		55231	88026	0	0	0	0	0	4571	7985	1573	877	12556	938	2636	0	0	5794	3574	0	0	3574	0																	
338646	54728	2	23079	153505	0	214299	0	0	0	0	157605	0	6736		30777	50307		191218	150869	0	0	6662	0	0	7872	19967	12268	6402	27531	705	3210	1151	996	15732	6061	0	0	3915	0																	
338851	0	0	1180	20731	0	38821	0	0	0	0	42624	0	890		7980	31990	1631	37641	41734	0	0	443	0	0	2186	6615	572	169	8801	337	255	500	0	1562	1092	0	0	591	0	0		0		0		0		0	true							
338945	13679	1	1572	12606	0	18235	0	0	0	0	44359	0	1508		9319	12466		16662	42851	0	0	0	0	0	3058	6734	3599	1568	9792	1047	2208	0	0	5640	3255	0	0	3255	0																	
339072	25873	0	0	76024	0	140054	0	0	50430	0	589851	0	6585		27841	467888	13563	140054	583266	0	0	3172	50430	50430	61893	20278	6582	2143	82170	1359	2266	1569	0	63055	5194	0	0	3625	0	0		0		0		0		0	true	22062	58592	47017	420871	25680	193	
339353	17095	0	4816	30667	0	45924	0	0	0	0	29642	2139	4274		2168	9595		41108	23229	0	0	0	0	0	549	2070	313	20	2619	0	0	0	0	784	0	0	0	0	0																	
