"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
943273	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
943675	0	0	0	0	0	0	3	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	3	
943853	0	0	0	0	0	0	91	1				90	0	0		0				0		90	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
943974	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
944047	0	0	0	0	0	0	22	3				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	6	22	13	
944337	0	0	0	0	0	0	9	0				5	9	0		9				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	2	0	0	0	0				0	0	0	1	
944355	0	0	0	0	0	0	232	2		0		0	3232	0		0		0	0	0	0	0	0	0	0	0			3227	223	0	0	0	0			0	0	0	0	0	5	0	0	0	0		0	0	5	2	
944627	0	0	0	0	0	0	24	0				9	32	0		31				0		0	0	0	0	12			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
944739	0	0	0	0	0	0	4	0				0	5	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	2				0	0	5	0	
944748	0	0	0	0	0	0	5	0				5	0	0		0				0		5	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
944935	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
945026	0	0	0	0	0	0	10	0		0		0	2	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2	10	
945053	0	0	0	0	0	0	29	16		0		1	58	18		0		0	0	0	0	1	0	0	0	0			0	0	3	6	15	1			0	0	0	1	0	0	0	0	0	0		2	0	22	2	
945071	0	0	0	0	0	0	76	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	76	0	0	0	0				0	0	10	0	
945950	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
946274	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
946555	0	0	0	0	0	0	7	0				0	23	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	6	15	1	
947525	0	0	0	0	0	0	159	142				0	144	0		0				0		0	0	0	0	0			0	0	0	0	32	0			0	0	0	0	0	0	0	0				0	0	112	17	
947749	0	0	0	0	0	0	3	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	3	
947776	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
948036	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
948250	0	0	0	0	0	0	48	2				0	52	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	19	21				8	6	25	19	
948278	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
948531	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
949154	0	0	0	0	0	0	1329	142		0		0	1598	1435		0		0	0	0	0	0	0	0	0	0			25	2	0	0	0	0			0	0	0	1138	0	0	0	0	0	0		1	1	137	46	
949453	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
950141	0	0	0	0	0	0	95	11		0		83	54	36		10		0	0	0	0	74	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		8	1	0	0	
950178	0	0	0	0	0	0	12	0				0	381	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	381	12	
950356	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
950758	0	0	0	0	0	0	5	0				0	1	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
951102	0	0	0	0	0	0	9	0				0	29	0		0				0		0	0	0	0	0			0	0	9	0	21	0			0	0	0	0	0	0	0	0				0	0	8	0	
952172	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
952257	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
952677	0	0	0	1	0	0	37	0				0	39	0		0				0		0	0	0	0	0			0	0	0	1	5	0			0	0	0	0	19	5	0	0				15	30	0	0	
952846	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
953535	0	0	0	0	0	0	6	0				0	67	0		0				0		0	0	0	25	3			0	0	1	0	38	0			0	0	0	0	0	0	0	0				4	2	0	0	
953843	0	0	0	0	0	0	8	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	7	0	0	0	0				0	0	1	1	
953852	0	0	0	0	0	0	8	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	8	1	0	
954158	0	0	0	0	0	0	0	0				0	73	17		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	56	0				0	0	0	0	
954251	0	0	0	0	0	0	24	18				2	21	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	4	4	
954279	0	0	0	0	0	0	2	0				0	3	0		0				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
954653	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
954671	0	0	0	0	0	0	10	0				0	20	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	4	18	5	
955548	0	0	0	0	0	0	8	2				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	6	
955753	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
955940	0	1	0	0	0	0	9	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	3	8	
955959	0	0	0	0	0	0	102	99				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	1	2	
955977	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
956134	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
956152	0	0	0	0	0	0	2	0				2	1	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
956255	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	6				0	0	0	0	
956358	0	0	0	0	0	0	13	0				4	27	19		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	9	1	0	
956376	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
956527	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
956554	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
956750	0	0	0	0	0	0	44	33				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	8	0	0	0	0				0	1	2	2	
956938	6	12	0	0	0	0	92	3				0	119	0		0				0		0	0	0	0	0			0	0	1	0	7	0			0	0	0	1	0	0	0	46				4	0	102	29	
956956	0	0	0	0	0	0	1	0				0	8	0		0				0		0	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
957757	0	0	0	0	0	0	30	0				0	66	5		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	51	30	
958204	0	0	0	0	0	0	98	1		0		17	46	0		46		0	0	0	0	0	0	0	0	0			0	0	80	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
958231	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
958558	0	0	0	0	0	0	42	0				0	18	0		0				0		0	0	0	0	0			0	0	3	0	1	0			0	0	0	0	0	0	0	0				0	19	17	20	
958727	0	0	0	0	0	0	105	72		0		24	37	3		29		0	0	0	0	0	0	0	0	2			0	0	0	2	5	0			0	0	0	0	0	2	0	1	0	0		0	0	0	2	
958763	0	0	0	0	0	0	118	26				0	353	74		0							0	0	0	0			0	0	0	0	261	0			0	0	0	0	0	0	0	0				6	10	12	82	
959304	0	0	0	0	0	0	101	60		0		0	1036	1028		0		0	0	0	0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	8	39	
959443	0	0	0	0	0	0	10	0				0	168	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	131	0				2	0	35	10	
959630	0	0	0	0	0	0	11	0				0	2	0		0							0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
959715	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
960047	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
960551	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	1	
960560	0	0	0	0	0	0	0	0				0	6	0		6				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
960935	0	0	0	0	0	0	128	9		0		0	148	0		75		0	0	0	0	0	0	0	1	0			0	0	21	1	0	0			0	0	0	3	0	13	0	78	0	0		5	0	67	3	
961259	0	0	0	0	0	0	60	0				19	104	0		27				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	77	41	
961343	0	0	0	0	0	0	3	0		0		0	4	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	3	
961400	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
961446	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
961576	0	0	0	0	0	0	11	0		0		11	14	0		14		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
961624	0	0	0	6	0	0	588	15		0		0	1424	0		0		0	0	0	0	0	0	0	42	34			624	148	141	13	82	4			0	0	0	4	0	0	0	2	0	0		0	12	672	213	
961811	0	0	0	0	0	0	6	1		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	2	
962313	0	0	0	0	0	0	6	0				6	10	0		10							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
962890	0	3	0	0	0	0	23	0				10	119	63		0				0		10	0	0	0	0			0	0	0	0	12	0			0	0	0	0	35	0	0	0				6	8	3	2	
962966	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
963002	0	0	0	0	0	0	4	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	4	
963730	0	0	0	0	0	0	9	9		0		0	87	87		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
963945	0	0	0	0	0	0	8	0		0		0	17	17		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	8	
963954	0	0	0	0	0	0	7	6				1	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
964157	0	0	0	0	0	0	2	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
964250	0	0	0	0	0	0	3	0				3	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
965051	0	0	0	0	0	0	2	0				2	51	0		51				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
965789	0	0	0	0	0	0	7	3		0		0	5	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	4	
966272	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
966722	0	0	0	0	0	0	3	1				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
966731	0	0	0	0	0	0	17	9				0	0	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
966973	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
967046	0	0	0	0	0	0	11	1				0	21	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	3	0	0				0	0	21	5	
967952	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
968070	0	0	0	0	0	0	19	0		0		0	5	0		0		0	0	0	0	0	0	0	0	4			0	0	2	0	0	3			0	0	0	13	0	0	0	0	0	0		0	0	2	0	
968155	0	0	0	0	0	0	17	16				0	17	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
968249	0	0	0	0	0	0	23	0				2	11	0		0				0		2	0	0	0	8			0	0	3	0	11	0			0	0	0	0	0	0	0	0				0	1	0	9	
968744	0	0	0	0	0	0	84	0				75	65	0		65				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	1	0	6	
969059	0	0	0	0	0	0	0	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	10	0	0	0	0	0				0	0	0	0	
969255	0	0	0	0	0	0	12	0				6	16	0		16				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
969639	0	0	0	0	0	0	86	37				4	13	0		10							0	0	0	2			0	0	41	0	0	0			0	0	0	0	0	0	0	0				3	2	0	0	
969844	0	0	0	0	0	0	10	9				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	7	0	
969956	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
970055	0	0	0	0	0	0	60	0				0	4	0		0				0		0	0	0	0	0			0	0	3	57	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
971070	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	4	0	
971379	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
971959	0	0	0	0	0	0	242	152		0		1	145	0		16		0	0	0	0	0	0	0	0	0			30	1	0	0	0	0			0	0	0	0	0	3	0	23	0	0		76	37	23	25	
972143	0	0	0	0	0	0	5	0				0	35	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				35	4	0	0	
972406	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972648	0	0	0	0	0	0	97	33		0		20	81	24		0		0	0	0	0	14	0	0	0	0			0	0	12	0	13	0			0	0	0	0	0	1	0	25	0	0		15	3	29	3	
972732	0	0	0	0	0	0	40	4		0		0	25	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	11	0			0	0	0	0	0	4	0	19	0	0		1	1	13	10	
972750	0	0	0	0	0	0	120	120				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972769	0	0	0	0	0	0	1	1				0	66	66		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
972862	0	0	0	0	152	12	159	3				0	152	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	144				0	0	0	0	
973252	0	0	0	0	0	0	5	1				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	1	0	3	
974558	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
974754	0	0	0	0	0	0	1	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
975153	0	0	0	0	0	0	13	1				11	51	3		45				0		1	0	0	0	0			0	0	1	0	2	0			0	0	0	0	0	0	0	0				1	0	0	0	
975256	0	0	0	0	0	0	25	8				14	31	0		31				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
975452	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
975555	0	0	0	0	0	0	2	1		0		0	6	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	6	1	
975751	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
975854	0	0	0	0	0	0	160	132				0	20	13		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	7	27				0	0	0	1	
976534	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
976552	0	0	0	0	0	0	4	0				0	168	168		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				0	0	0	2	
976703	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
976954	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
977045	0	0	0	0	0	0	60	0				0	28	28		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	60	
977250	0	0	0	0	0	0	49	0				9	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	40				0	0	0	0	
977616	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
977652	0	0	0	0	0	0	9	0				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	9	
977951	0	0	0	0	0	0	55	9		0		0	46	0		21		0	0	20	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	3	0	0	0	43	0	0		7	0	18	0	
978118	0	0	0	0	0	0	7	2		0		5	5	0		5		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
978417	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
978622	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
979133	0	0	0	0	0	0	648	2				0	15	14		0				0		0	0	0	0	0			0	0	8	0	0	0			0	637	0	0	0	0	0	0				0	1	1	0	
979151	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
979357	0	0	0	0	0	0	7	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	5	3	
979375	0	0	0	0	0	0	196	0		0		0	0	0		0		0	0	0	0	0	0	0	0	2			0	0	188	0	0	0			0	1	0	0	0	5	0	0	0	0		0	0	0	0	
979629	0	0	0	0	0	0	69	3				0	77	0		0				0		0	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				57	54	10	12	
979759	0	0	0	0	0	0	8	4				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	4	
980438	0	0	0	0	0	0	14	6				0	18	0		0				0		0	0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				3	8	6	0	
980531	0	0	0	0	0	0	55	13		0		0	105	26		0		0	0	0	0	0	0	0	0	0			0	0	18	0	50	0			0	3	0	1	0	0	0	0	0	0		15	7	14	13	
980661	0	0	0	0			2259		84	0	0	133	4858		0	452	794	0	0	0	0	0	0	0	43	28	0	1	1236	642	12	18	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1497	877	836	464	
980773	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	3	0	0	0	0				0	0	0	0	
980951	0	0	0	0	0	0	24	5		0		0	23	0		0		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0	0	0		0	1	23	16	
980960	0	0	0	0	0	2	16	0				0	1	1		0				0		0	0	0	0	0			0	0	14	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
981275	0	0	0	0	0	0	390	77		0		26	289	10		0		0	0	0	0	26	0	0	19	29			0	0	81	3	140	11			0	0	0	29	7	28	0	3	0	0		45	5	57	109	
981350	0	0	9	9	0	0	17	0				0	9	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	6	0	1	
981453	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
982142	0	0	0	0	0	0	272	5				2	41	12		11				0		0	0	0	0	0			6	3	1	0	0	0			0	0	0	0	0	5	0	243				4	0	8	13	
982348	2	0	0	0	0	1	4	0				3	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
982553	0	0	0	0	0	0	14	1				0	0	0		0				0		0	0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
983055	0	0	0	0	0	0	3	0				2	0	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
983158	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
983457	0	0	0	0	0	0	147	0				101	1333	0		332				0		0	0	0	0	0			19	2	1	0	0	0			0	0	0	0	0	6	0	1				0	0	982	36	
983550	0	0	0	0	0	0	4	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	4	
984258	0	0	0	0	0	0	46	10				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	31	18	5	
984351	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
984454	0	0	0	0	0	0	5	2				1	0	0		0				0		1	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
984650	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
984856	0	0	0	0	0	0	7	3				1	2	0		1				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
985451	0	0	0	0	0	0	1	0				1	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
985479	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
986159	0	0	0	0	0	0	0	0				0	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
986551	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				0	0	0	0	
986757	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
986935	0	0	0	0	0	0	20	0				0	18	10		0				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				7	9	1	2	
987053	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
987231	0	0	0	0	0	0	35	14				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	20	0	0				5	1	0	0	
987259	0	0	0	0	0	0	9	0				7	2	0		0				0		7	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
987352	0	0	0	0	0	0	1	0				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
987576	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
987651	0	0	0	0	0	0	33	21				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	12	0	0	0	0				0	0	0	0	
987848	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
