"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
1418255																																																																																				97978	0				12.8216%			11182		87212	0	0										6632	87212	0	0.0000%	5619	0	0	5619	5.7350%	0	0	0	0	1		4550		1	0	11182	0	0	0	0	0	0	0		0	11182	0	0	11182	0	0	0	0	0	0						0	0	0		
1429028																																																																																						58194	3359	3359	10.6226%	13.8547%	13.0550%	54835	420030	516210	-2202	0			5.8547%							3803	523750								0	0	0		0		58572	13.0550%	1	0	60173	5780	1760	0	-2202	0	0	0		0	54835	0	0	54835	0	0	0	0	0	0	0	0	0	3359	0	7540	0			
1435092																																																																																						15813	623	623	8.4925%	24.6059%	23.6365%	15190	64265	178863	-5210	0			16.6059%							8444	179540								0	0	0		0		7423	23.6365%	1	0	10657	677	0	0	-5210	0	0	0		0	15190	0	0	15190	0	0	0	0	0	0	0	0	0	623	0	677	0			
1436071																																																																																				1025016	0				9.9324%			99464		1001413	-14772	0										96804	1002249	0	0.0000%	179827	0	1089	180916	17.6501%	0	0	0	0	1		3496		1	0	85528	0	836	0	-14772	0	0	0		0	99464	0	0	99464	0	0	0	0	0	0						836	0	0		
1436204																																																																																						402918	23163	23163	8.8732%	14.3078%	13.4853%	379755	2816075	4279788	-39307	0			6.3078%			0				120719	4358627								0	0	0		0		337875	13.4853%	1	0	419287	72754	4385	1699	-23690	0	0	-15616		0	379755	0	0	379755	0	0	0	0	0	0	0	0	0	23163	0	78839	0			
1440117																																																																																				695202	0				8.9293%			60327		675607	-5028	0										32145	677397	0	0.0000%	22171	0	515	22686	3.2632%	0	0	0	0	1		29972		1	0	57089	630	290	870	-5028	0	0	0		0	60327	0	0	60327	0	0	0	0	0	0						1790	0	36511		
1443266			2285000	8000	8000	7.7742%	29.9554%	29.8506%	2277000	7628000	29289000	0	0	29289000	7.7742%	21.9554%						2257000	29295000												26000	29.8506%	0	2283000	0	0	0					0	6000					0	0	0	0	0	0	0	0	0	8000	0	6000	0		2277000	0	0	58.7007%	58.7007%	3879000	2.5000%	58.7007%	0	2277000	0	0	0	0	0	0	2277000	0																			0																	0				0																															
1444021			715716	8034	8034	62.7085%	111.3730%	110.1228%	707682	642630	1128526	-4785	462075			103.3730%						556324	4444936								0	0	0		3010478	110.1228%	0	3562017	1329923	1490925	33487	0	0	0	0		0	707682	0	0	707682	0	0	0	0	0	0	0	0	0	8034	0	2854335	0																																						0																	0				1																															
1445943																																																																																				2079051	0				11.3171%			232126		2051105	-34466	0										161112	2074356	0	0.0000%	126826	0	9321	136147	6.5485%	0	0	0	0	1		94265		1	0	220911	23251	0	0	-34466	0	0	0		0	232126	0	0	232126	0	0	0	0	0	0						23251	0	40905		
1447639																																																																																				2669739	0				9.6032%			248603		2588765	-46701	0										133248	2631068	0	0.0000%	694183	0	36639	730822	27.3743%	0	0	0	0	1		157587		1	0	244134	41487	816	0	-46701	0	0	0		0	248532	0	0	248532	0	0	71	71	0	71						42303	0	358		
1456501			18961000	575000	575000	9.2871%	19.3277%	18.7415%	18386000	98102900	197973000	-1084000	0	248168000	7.4087%	11.3277%						11447000	197973000												8005000	18.7415%	0	18368000	0	0	0					0	0					0	0	0	0	0	0	0	0	0	575000	0	0	-18000		18760000	374000	374000	25.3778%	24.8718%	73923000	7.0000%	24.8718%	0	18386000	0	0	0	0	0	0	18386000	374000																			2																	0				0																															
1458608																																																																																						260383	23212	23212	8.4031%	11.9240%	10.8610%	237171	2183688	2822422	-12934	0			3.9240%							143017	2828268								0	0	0		0		100000	10.8610%	1	0	230083	0	5846	0	-12934	0	0	0		0	237171	0	0	237171	0	0	0	0	0	0	0	0	0	23212	0	5846	0			
1459717																																																																																						187240	13856	13856	8.5134%	15.7939%	14.6251%	173384	1185524	2036611	-18085	0			7.7939%							113488	2039926								0	0	0		0		63211	14.6251%	1	0	158614	2571	744	0	-18085	0	0	0		0	173384	0	0	173384	0	0	0	0	0	0	0	0	0	13856	0	3315	0			
1459735																																																																																						60341	4267	4267	9.4582%	15.3704%	14.2835%	56074	392578	592861	-6583	0			7.3704%							45531	592861								0	0	0		0		10543	14.2835%	1	0	49491	0	0	0	-6583	0	0	0		0	56074	0	0	56074	0	0	0	0	0	0	0	0	0	4267	0	0	0			
1459799																																																																																						22321	2105	2105	7.5914%	13.2811%	12.0286%	20216	168066	266303	-1635	0			5.2811%							9649	266303								0	0	0		0		10567	12.0286%	1	0	18581	0	0	0	-1635	0	0	0		0	20216	0	0	20216	0	0	0	0	0	0	0	0	0	2105	0	0	0			
1462986																																																																																				54425	0				18.3737%			10195		55487	-604	0										4645	55487	0	0.0000%	3058	0	0	3058	5.6187%	0	0	0	0	1		5550		1	0	9591	0	0	0	-604	0	0	0		0	10195	0	0	10195	0	0	0	0	0	0						0	0	0		
1469677																																																																																						124555	11499	11499	7.8468%	12.5112%	11.3562%	113056	995546	1440793	-22050	0			4.5112%							28384	1440793								0	0	0		0		84672	11.3562%	1	0	91006	0	0	0	-22050	0	0	0		0	113056	0	0	113056	0	0	0	0	0	0	0	0	0	11499	0	0	0			
1470150																																																																																						18223	1371	1371	13.0976%	16.6978%	15.4416%	16852	109134	128665	-1070	0			8.6978%							12231	128665								0	0	0		0		4621	15.4416%	1	0	15782	0	0	0	-1070	0	0	0		0	16852	0	0	16852	0	0	0	0	0	0	0	0	0	1371	0	0	0			
1474309																																																																																						4949	276	276	9.2617%	23.0250%	21.7410%	4673	21494	50455	-2255	0			15.0250%							-4510	50455								0	0	0		0		9183	21.7410%	1	0	2418	0	0	0	-2255	0	0	0		0	4673	0	0	4673	0	0	0	0	0	0	0	0	0	276	0	0	0			
1478231																																																																																				247036	0				9.8220%			24492		249358	0	0										15267	249358	1301	0.5266%	33343	0	1644	34987	14.1627%	0	0	0	0	1		9225		1	0	24492	0	0	0	0	0	0	0		0	24492	0	0	24492	0	0	0	0	0	0						0	0	5627		
1479470																																																																																				564348	0				9.0862%			51958		571832	-6021	0										38951	571832	0	0.0000%	128340	0	2431	130771	23.1720%	0	0	0	0	1		13007		1	0	45937	0	0	0	-6021	0	0	0		0	51958	0	0	51958	0	0	0	0	0	0						0	0	0		
1481745																																																																																						33759	3010	3010	8.8654%	12.5818%	11.4600%	30749	268317	346841	-3191	0			4.5818%							8511	347077								0	0	0		0		22474	11.4600%	1	0	27794	207	29	0	-3191	0	0	0		0	30749	0	0	30749	0	0	0	0	0	0	0	0	0	3010	0	236	0			
1481754																																																																																						29043	2734	2734	8.4872%	12.0179%	10.8866%	26309	241664	309983	-1800	0			4.0179%							7734	309983								0	0	0		0		18575	10.8866%	1	0	24509	0	0	0	-1800	0	0	0		0	26309	0	0	26309	0	0	0	0	0	0	0	0	0	2734	0	0	0			
1492817																																																																																						22292	1280	1280	7.7177%	21.1130%	19.9007%	21012	105584	272258	-4151	0			13.1130%							16870	272616								0	0	0		0		4500	19.9007%	1	0	17219	128	230	0	-4151	0	0	0		0	21012	0	0	21012	0	0	0	0	0	0	0	0	0	1280	0	358	0			
1493319																																																																																						16705	1176	1176	8.8125%	17.7904%	16.5380%	15529	93899	176216	-917	0			9.7904%							-27406	176216								0	0	0		0		42935	16.5380%	1	0	14612	0	0	0	-917	0	0	0		0	15529	0	0	15529	0	0	0	0	0	0	0	0	0	1176	0	0	0			
1494482																																																																																						6176	504	504	6.1228%	15.3651%	14.1112%	5672	40195	92637	0	0			7.3651%							3233	92637								0	0	0		0		2439	14.1112%	1	0	5672	0	0	0	0	0	0	0		0	5672	0	0	5672	0	0	0	0	0	0	0	0	0	504	0	0	0			
1494914																																																																																						225326	11545	11545	10.7755%	16.3916%	15.5517%	213781	1374643	1983948	-3090	0			8.3916%							10969	1990958								0	0	0		0		209823	15.5517%	1	0	217702	0	31	6979	-3089	0	0	0		0	213781	0	0	213781	0	0	0	0	0	0	0	0	0	11545	0	7010	0			
1629903																																																																																						46142	0	0	91.6061%	170.6814%	170.6814%	46142	27034	50370	0	3571			162.6814%			0				25316	72506								0	0	0		0		39391	170.6814%	1	0	64707	0	0	0	0	0	0	0		18565	46142	0	0	46142	0	0	0	0	0	0	0	0	0	0	0	18565	0			
1718188																																																																																						204224	12423	12423	7.3866%	12.0441%	11.3114%	191801	1695642	2596597	-14390	0			4.0441%			0				134294	2612600								0	0	0		0		73412	11.3114%	1	0	193316	15017	789	0	-14390	0	0	0		0	191900	99	99	191801	0	0	99	99	197	0	0	0	0	12423	0	16003	0			
1718469																																																																																						257128	13483	13483	11.9022%	19.6347%	18.6051%	243645	1309562	2047062	-1171	0			11.6347%							101136	2050582								0	0	0		0		146029	18.6051%	1	0	245994	3520	0	0	-1171	0	0	0		0	243645	0	0	243645	0	0	0	0	0	0	0	0	0	13483	0	3520	0			
1820979																																																																																						4972	0	0	96.2820%	273.4873%	273.4873%	4972	1818	5164	-57	0			265.4873%							2672	5164								0	0	0		0		2300	273.4873%	1	0	4915	0	0	0	-57	0	0	0		0	4972	0	0	4972	0	0	0	0	0	0	0	0	0	0	0	0	0			
1836701																																																																																						53504	4420	4420	10.9840%	13.9555%	12.8026%	49084	383391	446869	-1089	0			5.9555%							11932	446869								0	0	0		0		37151	12.8026%	1	0	47994	0	0	0	-1090	0	0	0		0	49084	0	0	49084	0	0	0	0	0	0	0	0	0	4420	0	0	0			
1842065																																																																																						5028730	370309	370309	10.3258%	13.5909%	12.5900%	4658421	37000847	45114360	-161768	0			5.5909%							1632795	47977891								0	0	0		0		5889157	12.5900%	1	0	7360184	2822623	40908	0	-161768	0	0	0		0	4658421	0	0	4658421	0	0	0	0	0	0	0	0	0	370309	0	2863531	0			
1852569																																																																																				427755	0				10.2855%			44457		432229	0	0										30235	432229	0	0.0000%	1020	0	45	1065	0.2490%	0	0	0	0	1		14222		1	0	44457	0	0	0	0	0	0	0		0	44457	0	0	44457	0	0	0	0	0	0						0	0	0		
1863097																																																																																						69059	5740	5740	8.3208%	15.1006%	13.8455%	63319	457327	760977	-13424	0			7.1006%							51311	760977								0	0	0		0		12008	13.8455%	1	0	49895	0	0	0	-15510	2086	0	0		0	63319	0	0	63319	0	0	0	0	0	0	0	0	0	5740	0	0	0			
1864197																																																																																						144950	11225	11225	6.9447%	12.8841%	11.8864%	133725	1125026	1925569	-5971	0			4.8841%							112202	1929194								0	0	0		0		25148	11.8864%	1	0	131379	3313	312	0	-5971	0	0	0		0	133725	0	0	133725	0	0	0	0	0	0	0	0	0	11225	0	3625	0			
1867983																																																																																						420588	20308	20308	9.9579%	15.8037%	15.0406%	400280	2661323	4019722	-71918	0			7.8037%							372956	4019758								0	0	0		0		27360	15.0406%	1	0	328398	0	36	0	-71918	0	0	0		0	400280	0	0	400280	0	0	0	0	0	0	0	0	0	20308	0	36	0			
1872941																																																																																						46411	4474	4474	7.8320%	12.9691%	11.7189%	41937	357858	535456	-2100	0			4.9691%							17364	535554								0	0	0		0		24671	11.7189%	1	0	39935	98	0	0	-2100	0	0	0		0	41937	0	0	41937	0	0	0	0	0	0	0	0	0	4474	0	98	0			
1872996																																																																																						122322	12437	12437	9.2511%	12.2995%	11.0489%	109885	994530	1187807	-3609	0			4.2995%							78215	1202377								0	0	0		0		46240	11.0489%	1	0	120846	13883	687	0	-3609	0	0	0		0	109885	0	0	109885	0	0	0	0	0	0	0	0	0	12437	0	14570	0			
1879016																																																																																						28746	1630	1630	9.1386%	13.6158%	12.8438%	27116	211122	296721	-3023	0			5.6158%							19992	296721								0	0	0		0		7124	12.8438%	1	0	24093	0	0	0	-3023	0	0	0		0	27116	0	0	27116	0	0	0	0	0	0	0	0	0	1630	0	0	0			
1883321																																																																																						527603	0	0	6.9611%	25.8713%	25.8713%	527603	2039337	7579329	-249662	0			17.8713%			0				255840	7579423								0	0	0		0		271857	25.8713%	1	0	278035	0	94	0	-249662	0	0	0		0	527603	0	0	527603	0	0	0	0	0	0	0	0	0	0	0	94	0			
1885932																																																																																						190182	12492	12492	17.0697%	19.4128%	18.1377%	177690	979672	1040969	-3920	0			11.4128%							106780	1040969								0	0	0		0		70910	18.1377%	1	0	173770	0	0	0	-3920	0	0	0		0	177690	0	0	177690	0	0	0	0	0	0	0	0	0	12492	0	0	0			
1890525																																																																																				2056507	0				10.3480%			210438		2033604	610	0										141182	2035610	0	0.0000%	372306	0	4320	376626	18.3139%	0	0	0	21964	1		71262		1	0	213054	1289	717	0	-782	1392	0	0		0	210438	0	0	210438	0	0	0	0	0	0						2006	0	62088		
1892154																																																																																						35656	2202	2202	8.0904%	19.2510%	18.0622%	33454	185216	413501	-2382	0			11.2510%							12241	413501								0	0	0		0		21213	18.0622%	1	0	31072	0	0	0	0	0	0	-2382		0	33454	0	0	33454	0	0	0	0	0	0	0	0	0	2202	0	0	0			
1893049			2891000	0	0	7.1746%	35.3509%	35.3509%	2891000	8178000	40295000	-1000000	0	40295000	7.1746%	27.3509%						675000	40296000								0	0	0		2217000	35.3509%	0	1892000	0	1000	0	-859000	0	0	-141000		0	2891000	0	0	2891000	0	0	0	0	0	0	0	0	0	0	0	1000	0								2.5000%																														0																	0				1																															
1914421																																																																																				809662	0				9.1538%			75786		827917	0	0										53500	827917	0	0.0000%	133175	0	0	133175	16.4482%	0	0	0	0	1		22286		1	0	75786	0	0	0	0	0	0	0		0	75786	0	0	75786	0	0	0	0	0	0						0	0	0		
1917301			652778	30601	30601	8.4804%	11.3644%	10.8316%	622177	5744066	7336606	-44044	0			3.3644%						516428	7377462								0	0	0		175590	10.8316%	0	647974	40621	235	0	-17931	2891	0	-19		0	622177	0	0	622177	0	0	0	0	0	0	0	0	0	30601	0	40856	0																																						2																	0				1																															
1918344																																																																																						808959	59686	209686	9.9209%	15.1219%	11.2022%	599273	5349600	6040540	-6391	0			5.2022%			0				392610	6042941								0	0	0		0		209065	11.2022%	1	0	595284	358	273	1770	-6390	0	0	0		0	599273	0	0	599273	0	0	0	0	0	0	150000	0	0	209686	0	2401	0			
1929247																																																																																						3961830	188667	188667	9.1885%	12.9902%	12.3716%	3773163	30498692	41063912	-293956	0			4.9902%			2				805656	43105090								0	0	0		0		5008685	12.3716%	1	0	5520385	1917131	110518	13529	-294013	0	57	0		0	3773163	0	0	3773163	0	0	0	0	0	0	0	0	0	188667	0	2041178	0			
1940747																																																																																				354948	0				10.0853%			33510		332266	0	0										11410	332266	0	0.0000%	0	0	10	10	0.0028%	0	0	0	0	1		22100		1	0	33510	0	0	0	0	0	0	0		0	33510	0	0	33510	0	0	0	0	0	0						0	0	30837		
1945247																																																																																						6398	113	113	9.8286%	23.0086%	22.6022%	6285	27807	63946	-13	0			15.0086%							-9517	64092								0	0	0		0		15948	22.6022%	1	0	6418	0	146	0	-13	0	0	0		0	6285	0	0	6285	0	0	0	0	0	0	0	0	0	113	0	146	0			
2002222																																																																																						39361	2374	2374	11.8968%	20.8578%	19.5998%	36987	188711	310900	-3280	0			12.8578%							32949	310900								0	0	0		0		4038	19.5998%	1	0	33707	0	0	0	-3280	0	0	0		0	36987	0	0	36987	0	0	0	0	0	0	0	0	0	2374	0	0	0			
2006024																																																																																						107764	6830	6830	11.7168%	19.9374%	18.6738%	100934	540512	861447	-5440	0			11.9374%							77972	861447								0	0	0		0		22962	18.6738%	1	0	95494	0	0	0	-5440	0	0	0		0	100934	0	0	100934	0	0	0	0	0	0	0	0	0	6830	0	0	0			
2007991																																																																																				459753	0				10.7758%			49994		463948	-5721	0										45314	463948	0	0.0000%	38433	23825	947	63205	13.7476%	0	0	0	0	1		4680		1	0	44273	0	0	0	-5721	0	0	0		0	49994	0	0	49994	0	0	0	0	0	0						0	0	6414		
2009605																																																																																						189178	14180	14180	10.0527%	16.7040%	15.4519%	174998	1132531	1740810	-35038	0			8.7040%							159521	1745932								0	0	0		0		20599	15.4519%	1	0	145082	5101	21	0	-35038	0	0	0		0	174998	0	0	174998	0	0	0	0	0	0	0	0	0	14180	0	5122	0			
2010722																																																																																						34913	3109	3109	7.5786%	13.4305%	12.2345%	31804	259954	419658	-8391	0			5.4305%							4304	419658								0	0	0		0		27500	12.2345%	1	0	23413	0	0	0	-8391	0	0	0		0	31804	0	0	31804	0	0	0	0	0	0	0	0	0	3109	0	0	0			
2037185																																																																																				206690	1804				10.1090%			20572		203502	-648	163										9709	204137	0	0.0000%	14515	0	518	15033	7.2732%	0	0	0	0	1		11335		1	0	20396	0	0	472	-648	0	0	0		0	20572	0	0	20572	0	0	0	0	0	0						472	0	12880		
2044811																																																																																						252927	12130	12130	8.4580%	11.2842%	10.7431%	240797	2241419	2846986	-10587	0			3.2842%			2				148077	2900575								0	0	0		0		146522	10.7431%	1	0	284012	53329	260	0	-14899	4521	0	4		0	240797	0	0	240797	0	0	0	0	0	0	0	0	0	12130	0	53589	0			
2044820																																																																																						17969	1240	1240	8.6837%	18.1663%	16.9127%	16729	98914	192649	-5862	0			10.1663%							7049	192649								0	0	0		0		9680	16.9127%	1	0	10867	0	0	0	-5862	0	0	0		0	16729	0	0	16729	0	0	0	0	0	0	0	0	0	1240	0	0	0			
2051127																																																																																				372006	0				13.3690%			47784		357425	-3873	0										38004	357425	0	0.0000%	80360	0	437	80797	21.7193%	0	0	0	0	1		9780		1	0	43911	0	0	0	-3873	0	0	0		0	47784	0	0	47784	0	0	0	0	0	0						0	0	0		
2059990																																																																																				92858	0				9.8596%			9267		93990	27	0										8356	94192	0	0.0000%	1828	0	2072	3900	4.2000%	0	0	0	0	1		1113		1	0	9496	202	0	0	27	0	0	0		0	9267	0	0	9267	0	0	0	0	0	0						202	0	5493		
2068107																																																																																						88707	5877	5877	15.1468%	19.0284%	17.7677%	82830	466182	546847	0	0			11.0284%							47540	546847								0	0	0		0		35290	17.7677%	1	0	82830	0	0	0	0	0	0	0		0	82830	0	0	82830	0	0	0	0	0	0	0	0	0	5877	0	0	0			
2078290																																																																																						1893955	142143	142143	8.6989%	13.9934%	12.9432%	1751812	13534608	20138344	-227701	0			5.9934%			2				757480	20990048								0	0	0		0		1846036	12.9432%	1	0	2375815	818444	32368	892	-249967	14864	-4711	12113		0	1751812	0	0	1751812	0	0	0	0	0	0	0	0	0	142143	0	851704	0			
2107181																																																																																						32762	19	19	29.6143%	77.4314%	77.3865%	32743	42311	110565	0	0			69.4314%							15093	110565								0	0	0		0		17650	77.3865%	1	0	32743	0	0	0	0	0	0	0		0	32743	0	0	32743	0	0	0	0	0	0	0	0	0	19	0	0	0			
2107341																																																																																						15740	1082	1082	10.0996%	15.7287%	14.6475%	14658	100072	145134	-2329	0			7.7287%							6216	145192								0	0	0		0		8500	14.6475%	1	0	12387	58	0	0	-2329	0	0	0		0	14658	0	0	14658	0	0	0	0	0	0	0	0	0	1082	0	58	0			
2119773																																																																																						385555	19745	19745	9.1507%	11.1772%	10.6048%	365810	3449471	3997608	-6546	0			3.1772%			2				170626	4111172								0	0	0		0		309219	10.6048%	1	0	473299	110808	2756	0	-13829	7756	0	-2		0	365810	0	0	365810	0	0	0	0	0	0	0	0	0	19745	0	113564	0			
2121196																																																																																						3539979	138771	138771	11.4248%	33.9018%	32.5728%	3401208	10441859	29770514	-21712	16597	34911552	9.7424%	25.9018%							1663543	29787111								0	0	0		0		1739005	32.5728%	1	0	3380836	0	0	0	-24696	2970	15	0		0	3401208	0	0	3401208	0	0	0	0	0	0	0	0	0	138771	0	0	1339		2.5000%	
2122997																																																																																						34094	0	0	94.5165%	471.7587%	471.7587%	34094	7227	36072	0	0			463.7587%							32094	36072								0	0	0		0		2000	471.7587%	1	0	34094	0	0	0	0	0	0	0		0	34094	0	0	34094	0	0	0	0	0	0	0	0	0	0	0	0	0			
2123930																																																																																						7866	211	211	6.4022%	13.9716%	13.5968%	7655	56300	119569	-1896	0			5.9716%							3218	119575								0	0	0		0		4443	13.5968%	1	0	5765	0	6	0	-1896	0	0	0		0	7655	0	0	7655	0	0	0	0	0	0	0	0	0	211	0	6	0			
2132594																																																																																						45041	2680	2680	7.2876%	12.4320%	11.6923%	42361	362299	581273	-1729	1729			4.4320%							20565	583014								0	0	0		0		21808	11.6923%	1	0	40644	0	12	0	-1729	0	0	0		0	42361	0	0	42361	0	0	0	0	0	0	0	0	0	2680	0	12	0			
2132941																																																																																						243573	21358	21358	7.2023%	12.9825%	11.8441%	222215	1876163	3085320	-34117	0			4.9825%							179165	3085320								0	0	0		0		43050	11.8441%	1	0	188098	0	0	0	-34117	0	0	0		0	222215	0	0	222215	0	0	0	0	0	0	0	0	0	21358	0	0	0			
2140348																																																																																				161964	0				14.4184%			23597		163659	-211	0										13028	163659	0	0.0000%	2176	0	40	2216	1.3682%	0	0	0	0	1		10569		1	0	23386	0	0	0	-211	0	0	0		0	23597	0	0	23597	0	0	0	0	0	0						0	0	3302		
2142155																																																																																						259332	24234	24234	10.8096%	13.4181%	12.1642%	235098	1932704	2174908	-5581	0			5.4181%			0				167727	2178131								0	0	0		0		70594	12.1642%	1	0	232740	3223	0	0	-4844	-737	0	0		0	235098	0	0	235098	0	0	0	0	0	0	0	0	0	24234	0	3223	0			
2163477																																																																																						44794	0	0	77.7188%	217.3306%	217.3306%	44794	20611	57636	0	0			209.3306%							36273	57636								0	0	0		0		8521	217.3306%	1	0	44794	0	0	0	0	0	0	0		0	44794	0	0	44794	0	0	0	0	0	0	0	0	0	0	0	0	0			
2164111																																																																																				192673	0				10.7370%			19615		182686	-2	0										13051	183125	0	0.0000%	13256	0	172	13428	6.9693%	0	0	0	0	1		7003		1	0	20052	0	0	439	-2	0	0	0		0	19615	0	0	19615	0	0	0	0	0	0						439	0	0		
2182786			49465000	2740000	7012000	9.4237%	15.7326%	13.5024%	42453000	314411675	450490000	-1016000	867000	618029000	6.8691%	7.5024%						3968000	453233000												41494000	13.5024%	0	44446000	1036000	810000	30000					0	0					0	0	0	0	0	0	4272000	0	0	7012000	0	1876000	117000		47561000	836000	5108000	20.0230%	17.8725%	237532000	2.5000%	17.8725%	0	42453000	0	0	0	0	0	0	42453000	5108000																			2																	0				0																															
2193616			3025331	273422	273422	7.2215%	13.8733%	12.6195%	2751909	21806821	38107081	-376341	0			5.8733%						1944307	38107081								0	0	0		815000	12.6195%	0	2382966	0	0	0	-379601	10658	0	0		0	2751909	0	0	2751909	0	0	0	0	0	0	0	0	0	273422	0	0	0																																						0																	0				1																															
2209553																																																																																						491349	35082	35082	8.6839%	13.9415%	12.9461%	456267	3524365	5254169	-14054	0			5.9415%			2				122212	5437772								0	0	0		0		517658	12.9461%	1	0	625816	167631	13615	2357	-976	0	-13078	0		0	456267	0	0	456267	0	0	0	0	0	0	0	0	0	35082	0	183603	0			
2218443																																																																																						26285	2313	2313	8.4106%	12.4730%	11.3754%	23972	210736	285020	-4255	0			4.4730%							9324	285020								0	0	0		0		14648	11.3754%	1	0	19717	0	0	0	-4255	0	0	0		0	23972	0	0	23972	0	0	0	0	0	0	0	0	0	2313	0	0	0			
2232757																																																																																						25291	1579	1579	7.4675%	20.0206%	18.7706%	23712	126325	317537	-6522	0			12.0206%							11571	317537								0	0	0		0		12141	18.7706%	1	0	17190	0	0	0	-6522	0	0	0		0	23712	0	0	23712	0	0	0	0	0	0	0	0	0	1579	0	0	0			
2233875																																																																																						33651	939	939	14.7487%	31.7420%	30.8563%	32712	106014	221796	-201	0			23.7420%							8312	221796								0	0	0		0		24400	30.8563%	1	0	32511	0	0	0	-201	0	0	0		0	32712	0	0	32712	0	0	0	0	0	0	0	0	0	939	0	0	0			
2236821																																																																																				975256	0				9.9364%			95094		957031	-7119	0										-20687	961126	0	0.0000%	8601	0	164	8765	0.8987%	0	0	0	0	1		119875		1	0	92069	1107	284	2703	-7119	0	0	0		0	95094	0	0	95094	0	0	0	0	0	0						4095	0	90596		
2239288																																																																																						938562	63065	63065	9.2202%	11.3496%	10.5870%	875497	8269571	9495410	-873	0			3.3496%			2				552879	9554378								0	0	0		0		381725	10.5870%	1	0	933731	55570	3398	0	-13532	12781	0	17		0	875497	0	0	875497	0	0	0	0	0	0	0	0	0	63065	0	58968	0			
2253891			19865937	1384429	1384429	15.1908%	18.7458%	17.4395%	18481508	105975183	121662770	-1387567	0	150241728	12.3012%	10.7458%						11193019	121972244								0	0	0		7609594	17.4395%	0	17415046	298902	10334	238	-282921	-1093015	0	0		0	18481508	0	0	18481508	0	0	0	0	0	0	0	0	0	1384429	0	309474	0								2.5000%																														2																	0				1																															
2262718																																																																																						97479	0	0	95.3778%	124.8466%	124.8466%	97479	78079	102203	0	0			116.8466%							70829	126595								0	0	0		0		51042	124.8466%	1	0	121871	24392	0	0	0	0	0	0		0	97479	0	0	97479	0	0	0	0	0	0	0	0	0	0	0	24392	0			
2265456																																																																																						789794	1095	1095	89.6683%	288.3449%	287.9451%	788699	273906	879574	-127	0			280.3449%			2				261657	879574								0	0	0		0		527042	287.9451%	1	0	788572	0	0	0	-127	0	0	0		0	788699	0	0	788699	0	0	0	0	0	0	0	0	0	1095	0	0	0			
2297998																																																																																				948244	0				18.9580%			176121		929008	-3886	0										95436	966725	0	0.0000%	115708	0	3222	118930	12.5421%	0	0	0	0	1		118402		1	0	209952	37632	85	0	-3886	0	0	0		0	176121	0	0	176121	0	0	0	0	0	0						37717	0	0		
2298995																																																																																						226208	13824	13824	9.7604%	11.5330%	10.8282%	212384	1961403	2175976	758	0			3.5330%			2				119853	2209051								0	0	0		0		125906	10.8282%	1	0	246517	33075	0	0	-3805	4859	0	4		0	212384	0	0	212384	0	0	0	0	0	0	0	0	0	13824	0	33075	0			
2304636																																																																																				149400	0				10.2098%			15378		150620	-367	0										11038	150620	0	0.0000%	0	0	629	629	0.4210%	0	0	0	0	1		4340		1	0	15011	0	0	0	-367	0	0	0		0	15378	0	0	15378	0	0	0	0	0	0						0	0	18359		
