"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Not fully insured, affiliate sweep d	Fully insured, non-affiliate sweep d	Not fully insured, non-affiliate swe	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
914853	53272	0	7922	25520	0	90159	0	0	0	0	121393	0	6165		20098	32958	5598	82237	115228	0	0	1755	0	0	4894	12901	9950	3935	17795	780	2381	321	0	11583	3482	0	0	3161	0	0	0	0	0	0	true							
915056	9963	0	319	15236	0	19215	0	0	0	0	36060	0	1642		15650	5289	4329	18896	34418	0	0	1136	0	0	2310	11382	4109	3008	13692	0	0	0	0	5158	0	0	0	0	0	0	0	0	0	0	false							
915065	591024	0	293	73109	0	83363	0	0	0	0	727994	100	27772		5769	81705	5206	83070	700122	0	0	2235	0	0	6351	4891	1336	376	10902	30211	12100	0	0	7185	42311	0	0	42311	0	0	0	0	0	0	true							
915878	1415173	75	83636	307276	0	1530732	0	0	788419	0	7716654	0	0		3180823	521685	1001132	1440310	7716654	6711	0	308604	788419	390508	1338816	1553011	1539801	639597	2891827	251358	206204	149993	101016	1890402	708571	0	0	436666	0	0	0	276713	0	0	true	0	1433144	521685	0	1283890	131283	
915935	5236	0	4187	6810	0	18465	0	0	0	0	11114	0	2130		5209	0	1086	14278	8984	0	0	143	0	0	1383	1350	1255	1222	2733	361	307	0	0	0	668	0	0	668	0	0	0	0	0	0	true							
916259	9377	0	39	16682	0	18133	0	0	1223	0	30967	0	1414		8441	3312	1776	18076	29553	18	0	327	0	0	1853	8779	3449	1440	10632	0	2405	352	0	7080	2757	0	0	2405	0	0	0	0	0	0	true							
916343	32553	5	2480	21502	0	33642	0	0	0	0	60423	0	6331		8606	11521	2941	31157	54092	0	0	1101	0	0	3231	8018	2417	278	11249	982	1423	0	0	5338	2405	0	0	2405	0	0	0	0	0	0	true							
916745	150195	0	71062	125848	0	256893	0	0	0	0	363264	0	16623		39315	112490	63253	185831	346641	0	0	511	0	0	13214	35400	14053	12615	48614	4440	11896	4722	4239	35967	25297	0	0	16336	0	0	0	0	0	0	true							
916857	29159	0	10744	76513	0	102283	0	0	0	0	108909	0	9940		7715	55520	1150	91539	97974	0	995	244	0	0	3175	8310	3074	1110	11485	3416	4248	623	274	7955	8561	0	0	7664	0	0	0	0	0	0	false							
917050	23846	0	8661	60204	0	107926	0	0	9866	0	166541	0	14456		29505	85057	3032	99265	152085	0	0	1034	9866	2477	8807	19311	16940	4775	18047	1093	6167	284	262	20327	7806	0	0	7260	8705	0	0	0	0	0	false							
917500	50534	2	10165	49032	0	61546	0	0	0	0	129166	0	45308		17444	40104	11242	51379	83858	0	0	3635	0	0	2431	7535	8714	6876	9872	8648	1842	1540	942	8112	12972	0	0	10490	0	0	0	0	0	0	true							
917555	50566	0	10506	191949	0	191949	0	0	6370	0	203458	0	17532		12282	102963	6123	180200	184186	1243	1740	3164	150	150	5876	19184	2633	1426	25060	2469	10177	4230	3933	16838	20809	38962	747	12646	0	0	0	0	0	0	false							
917630	13222	0	0	24242	0	31108	0	0	0	0	64431	0	0		12952	12713	6675	31108	64431	0	0	3906	0	0	3276	12785	12954	773	16053	1031	2290	5387	0	16836	8708	0	0	3321	3607	0	0	0	0	0	false							
917742	16163839	0	266412	2945130	0	3445747	0	0	364009	0	25173968	0	2636376		817492	7786548	356738	2648234	22537592	531101	0	76768	364009	364009	362511	456890	180648	42827	819361	89990	78336	10947	1432	225384	180705	29716	0	168326	0	0	0	23239	0	23239	true	184512	374325	3914528	2693867	9556329	5204993	
917854	35660	3	18038	109866	0	112319	0	0	0	0	84200	0	11773		6796	20843	3172	94278	72427	0	0	397	0	0	2411	6446	1630	162	8857	2084	9076	4589	1298	3853	17047	0	0	11160	0	0	0	0	0	0	true							
918132	66221	2	2248	48036	0	84845	0	0	0	0	98092	232	112		14256	2731	6318	82595	97748	0	0	2183	0	0	3786	11022	6741	3466	13699	2381	1413	331	0	10759	4125	0	0	3794	0	0	0	0	0	0	true							
918150	42237	0	4589	50462	0	64570	0	0	0	0	60035	0	11		2278	1167	0	59981	60024	0	0	0	0	0	4074	8002	0	0	12076	1500	3056	0	0	9797	4556	0	0	4556	0	0	0	0	0	0	true							
918356	10392	0	4043	14164	0	20894	0	0	0	0	26566	0	2214		5638	7768	1726	16851	24352	0	0	0	0	0	1240	3742	2621	0	4982	0	521	282	0	1965	803	0	0	521	0	0	0	0	0	0	false							
918477	140994	0	308	120239	0	198847	0	0	52171	0	693734	0	2876		155829	82712	51200	198539	690858	0	0	21365	52171	47924	93359	258237	44040	6839	351596	16490	44406	5823	835	246646	67554	0	0	60896	0	0	0	0	0	0	true							
918655	4772	0	4741	39225	0	39225	0	0	0	0	32301	0	1922		6298	10049	938	34484	30379	0	0	376	0	0	2808	8900	2334	657	11708	304	2477	0	0	8401	2781	0	0	2781	0	0	0	0	0	0	true							
918776	7256	0	0	2605	0	3647	0	0	0	0	15141	0	0		4590	0	2392	3647	15141	0	0	1130	0	0	1515	2929	1819	550	4444	822	250	0	0	2223	1072	0	0	1072	0	0	0	0	0	0	true							
918879	37815	0	28781	40620	0	82167	0	0	0	0	138887	0	58199		13241	72714	7194	53386	80674	0	14	4032	0	0	3648	9107	5701	3541	12755	665	1627	2808	1261	8756	6361	0	0	2292	0	0	0	0	0	0	false							
918918	556	764	0	3537542	9956	3744513	0	113592	2478839	0	3782191	0	0		2498509	512999	992	3592032	3668599	141761	0	243	2478839	2354972	1153829	1260267	124497	400	2414094	538690	190381	0	575	40482	729645	0	0	729070	0	0	0	0	0	0	false							
918954	58858	0	42742	93538	0	198999	0	0	0	0	128318	0	1817		26439	19182	8875	156257	126451	0	50	3721	0	0	4612	11665	16847	6952	16277	1078	2979	5734	411	13637	10202	0	0	4057	0	0	0	0	0	0	true							
919344	21833	230	10960	71742	0	97147	0	0	0	0	133289	0	5351		29166	21705	9942	85957	127938	0	0	4164	0	0	14533	32213	14412	4187	46584	6281	9635	8491	0	36177	24407	0	0	15916	1	0	0	0	0	0	true							
919456	0	0	1206	68431	0	75168	0	0	13828	0	179792	0	18926		26381	82919	10079	73962	154296	0	6570	5595	13828	5789	16835	35651	24646	2696	52486	3106	8213	5213	513	53447	17045	26004	0	11319	3982	0	0	9439	0	9439	true							
919568	8030	0	571	51956	0	59462	0	0	0	0	25465	0	926		5402	2580	1504	58891	24539	0	0	465	0	0	3454	6317	1918	25	9771	2343	0	800	0	6312	3143	0	0	2343	491	0	0	0	0	0	true							
919773	13367	0	0	10329	0	11071	0	0	0	0	84166	0	0		11815	26031	6719	11071	84166	0	0	1964	0	0	6030	13445	4033	0	19475	3720	16252	1288	0	11693	21260	0	0	19972	0	0	0	0	0	0	true							
920210	58749	0	29469	56151	0	102395	0	0	0	0	115432	0	12449		14668	28613	8004	72926	102983	0	0	3508	0	0	4572	11394	4164	2967	15966	625	2100	1983	265	8429	4973	0	0	2725	0	0	0	0	0	0	true							
920359	33011	0	9497	26598	0	40547	0	0	0	0	68566	0	9513		13771	4292	8828	31050	59053	0	0	0	0	0	6181	14155	5502	461	20336	769	2890	1303	0	12528	4963	0	0	3659	0	0	0	0	0	0	true							
920733	37356	0	17280	50115	0	87329	0	0	0	0	116644	0	9687		22189	18921	10164	70049	106957	0	0	4604	0	0	12280	10772	14681	2521	19666	4916	7908	6036	1251	18065	20111	0	0	11918	0	0	0	0	0	0	true							
920854	140348	0	20851	117324	0	267219	0	0	0	0	419053	0	68506		48251	161698	11185	246368	336911	0	13636	2654	0	0	13419	29272	41052	4803	42691	5542	11522	9419	1978	40295	28461	71688	0	17064	11400	0	0	71788	0	71788	true							
920975	54000	0	470	57001	0	89751	0	0	20028	0	212748	0	23430		41651	53676	16866	89281	164873	0	24445	8118	0	0	10390	36913	22288	9680	47303	5789	16289	3438	286	37620	25803	0	20028	22078	4417	0	0	0	0	0	true							
921039	33728	0	42204	244211	0	566342	0	0	0	0	252512	0	16403		21631	173142	14007	524138	236109	0	0	5141	0	0	5605	17432	8865	7056	23037	1082	1356	2713	1534	17328	6685	0	0	2437	0	0	0	0	0	0	false							
921178	962708	0	13886	100589	0	152611	0	0	0	0	1354312	0	40588		35571	281301	13021	138725	1311238	0	2486	4481	0	0	25115	33720	15904	2915	57712	6534	15113	9246	1756	42083	32649	65356	0	21647	0	0	0	0	0	0	true	15108	28209	192475	88826	511847	450861	
921655	11102	247	4197	12009	0	17019	0	0	0	0	20176	1883	3236		3809	1543	1523	11964	15057	611	0	444	0	0	2228	2697	829	387	4867	329	1061	0	0	2332	1390	0	0	1390	0	0	0	0	0	0	true							
921879	31699	0	39295	16055	0	105060	0	0	0	0	73095	0	0		4915	33016	3371	65765	73095	0	0	0	0	0	1585	5641	633	17	7226	0	504	0	0	2961	504	0	0	504	0	0	0	0	0	0	false							
921936	7825	0	3718	27599	0	27599	0	0	0	0	28672	240	2749		6978	6522	2584	23881	25683	0	0	2332	0	0	1996	5653	4336	674	7541	570	0	1097	0	5682	1667	0	0	570	0	0	0	0	0	0	true							
922157	18891	1	24872	84168	0	95557	0	0	23701	0	102423	0	19956		26277	42174	3978	68944	81970	1740	497	1721	23701	23701	8028	20588	4401	852	28616	3720	3393	377	0	7592	7490	32698	0	7113	0	0	0	0	0	0	true							
922344	56784	38	13204	55158	0	74332	0	0	3334	0	442053	0	194718		30750	296633	7323	61090	247335	0	0	1976	3334	2817	6151	33823	7343	2173	39974	618	37875	0	653	18740	39146	0	0	38493	0	0	0	0	0	0	false							
922559	53799	0	45891	271468	0	271468	0	0	0	0	248864	0	34255		34262	120562	15981	224860	214609	717	0	3976	0	0	10599	32176	10324	3673	42748	7167	6914	2642	1008	22510	17731	0	0	14081	0	0	0	0	0	0	true							
922924	51334	0	13638	117124	0	192747	0	0	0	0	99837	0	196		15000	15796	5866	179109	99641	0	0	2421	0	0	11767	13893	1477	269	25201	1899	2369	1033	0	12406	5301	0	0	4268	0	0	0	0	0	0	true							
923257	4339	0	527	6014	0	16234	0	0	1517	0	55696	0	11110		6672	4638	2968	15707	44586	0	0	1904	1517	1517	10027	11548	8415	370	21575	5176	6903	1697	2583	23688	16359	0	0	12079	3234	0	0	0	0	0	false							
923350	16453	13	1614	13484	0	20500	0	0	0	0	31897	0	1466		5127	5617	2138	18873	30431	0	0	0	0	0	1774	4972	1655	499	6745	0	927	0	0	3773	927	0	0	927	0	0	0	0	0	0	false							
923707	302066	0	47968	226995	0	548744	0	0	0	0	983091	0	279595		61722	541968	35545	500776	703496	0	0	8323	0	0	17564	45469	27204	5501	63033	8354	17597	14293	3074	34018	43318	0	0	25950	0	0	0	0	0	0	true							
923752	291059	0	143961	479587	0	875167	0	0	0	0	757790	0	70149		125207	215725	31253	728492	684397	2714	3244	10881	0	0	52184	86089	58058	14102	138215	13072	20302	6779	420	85226	40573	142665	0	33374	0	0	0	114794	0	0	true							
923855	8807	0	5016	20968	0	43458	0	0	991	0	57671	0	2098		12205	27154	7602	38442	55573	0	0	3816	991	991	6801	4133	3955	1382	7741	1840	581	3018	0	4066	5439	0	0	581	0	0	0	0	0	0	true							
923949	10186	5	10502	22616	0	22831	0	0	0	0	44579	0	3892		12055	14345	4971	12324	40687	0	0	2166	0	0	2371	7804	6400	2556	10175	0	280	0	637	7076	917	0	0	280	0	0	0	0	0	0	true							
924058	192613	0	1559	18506	0	23005	0	0	0	0	249422	0	34826		8880	28013	2315	21446	214596	0	0	892	0	0	7530	13340	1242	269	20102	2502	3913	0	0	13501	6415	0	0	6415	0	0	0	0	0	0	true							
924236	85703	0	99897	209893	0	352098	0	0	0	0	467774	0	98849		59753	173037	37886	252201	368925	0	0	20617	0	0	23174	47540	29264	22327	69812	22366	35982	8658	19723	62552	86729	0	0	58348	0	0	0	0	0	0	true							
924254	22188	0	4087	21633	0	31781	0	0	0	0	46611	0	8466		6444	9903	0	27694	38145	0	0	0	0	0	2357	5795	3104	0	8152	1275	1127	862	0	4812	3264	0	0	2402	0	0	0	0	0	0	false							
924357	84313	4	16158	87857	0	120027	0	0	0	0	131371	0	3930		26600	10380	11493	103865	127441	0	0	3618	0	0	4511	19030	9393	90	23041	1312	587	1756	0	6424	3655	0	0	1899	0	0	0	0	0	0	true							
924553	3867	0	671	5697	0	17583	0	0	247	0	26020	0	597		16958	0	3554	16912	25423	0	0	1838	247	0	4159	13260	2421	491	13865	328	910	584	0	3373	1822	0	0	1238	0	0	0	0	0	0	true							
924843	62476	0	20545	122176	0	146811	0	0	814	0	157326	0	32800		24119	51048	8327	126180	124526	86	0	2389	814	814	9721	23543	7797	177	33264	670	1894	0	0	17119	2564	814	0	2564	0	0	0	0	0	0	true							
924937	93523	0	26412	62814	0	149713	0	0	0	0	196055	0	15721		37506	36993	13186	123053	180334	248	0	5693	0	0	15659	27298	14071	5131	42957	273	1339	959	808	24654	3378	2045	0	1612	0	0	0	1739	0	1739	true							
925037	584725	0	173358	758171	0	771638	0	0	256506	0	855097	0	59735		37934	191168	9356	590397	791137	7883	4225	1591	256506	256506	5691	23531	27543	16380	27847	0	686	2427	2944	35211	6057	583775	0	686	0	0	0	0	0	0	true							
925055	17926	0	3656	81971	0	125674	0	0	29981	0	76330	0	2003		22121	16083	6511	122018	72841	0	1486	2289	0	0	13962	17996	4659	2320	31958	1430	1684	270	0	16816	3384	42674	0	3114	1486	53980	0	0	0	53980	true							
925354	18773	0	24185	63446	0	83452	0	0	19567	0	117606	494	23660		16599	4895	4792	59267	79783	0	13669	2731	249	0	7112	30275	18369	3173	37387	1380	20248	13380	0	42330	35008	8566	500	21628	14164	0	0	0	0	0	true							
925411	0	0	0	3172707	69237	3172707	0	0	0	0	0	0	0		0	0	0	3103391	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
925653	2761	31	848	213665	0	217975	0	0	0	0	228847	0	1418		2207	35195	1438	217096	227429	0	0	1345	0	0	3036	7426	134	0	10462	65112	115182	0	0	8389	180294	0	0	180294	0	0	0	0	0	0	false							
926632	59044	0	3145	80921	0	119033	0	0	0	0	174358	0	36927		8004	91160	6406	115818	137331	70	100	969	0	0	3162	7793	2847	1710	10955	2673	1911	2799	1259	7508	8642	677	0	4584	0	0	0	0	0	0	true							
926650	13905	0	4143	6847	0	11587	0	0	0	0	36794	469	5611		6690	0	2184	7444	30714	0	0	0	0	0	3528	14123	4820	2	17651	0	416	0	0	15783	416	9674	0	416	9674	0	0	0	0	0	true							
926959	19462	0	52282	76146	0	159351	0	0	0	0	71548	0	12877		12017	1855	4463	107069	58671	0	0	2471	0	0	8587	12168	4384	3005	19387	4937	9105	2936	5109	16127	22087	0	0	13775	0	0	0	0	0	0	true							
927077	27541	0	0	5477	0	24796	0	0	0	0	57534	0	1129		11764	2304	4020	24796	48764	0	7641	1104	0	0	2877	8480	12061	2775	11357	0	251	1245	0	14429	1496	0	0	251	7641	0	0	0	0	0	true							
927134	59741	0	38406	100819	0	161092	0	0	23462	0	246851	0	11402		35791	91194	13996	122686	226681	0	8768	5731	9816	4168	14659	37758	22082	1018	52417	1527	5893	11868	1111	39726	20399	0	3574	7420	8768	0	0	0	0	0	true							
927479	68007	4	19754	59338	0	149869	0	0	48663	0	481317	0	19396		116461	45351	47256	129945	461671	166	250	20399	22907	14767	49344	99659	119480	4439	149003	13934	43446	35782	1875	156461	95037	0	15988	57380	2185	0	0	0	0	0	true							
928056	487167	0	14837	48673	0	66774	0	0	0	0	683086	0	135688		64382	72066	23010	48637	547398	3300	0	8524	0	0	38856	46278	16855	3347	85069	8868	8358	1291	0	40954	18517	0	0	17226	0	0	0	0	0	0	true							
928421	1105929	0	8846	109390	0	127593	0	0	0	0	1900636	0	164139		167357	414279	13010	118747	1736497	0	0	13010	0	0	64604	125659	81185	14306	190263	18260	48924	24124	3366	118397	94674	0	0	67184	0	0	0	0	0	0	true							
928618	141583	0	1622	253407	0	268058	0	0	0	0	877482	0	130822		145167	453911	75655	264685	746660	1751	0	27338	0	0	80348	52740	55210	29003	122929	15663	28519	16905	3600	72134	64687	0	0	39840	0	0	0	0	0	0	true							
929352	2391398	0	146082	2514797	0	3724451	0	0	48257	0	5730090	0	28529		263408	2913394	117712	3578297	5701561	72	0	44494	48257	0	108317	112179	118201	39243	220496	18056	8156	9099	12047	114532	47358	775114	0	26212	0	0	0	0	0	0	true	61393	25936	1113165	1800229	242191	2149207	
929932	64443	0	45515	250473	0	306641	0	0	0	0	266742	0	17408		23814	129678	11348	261126	249085	0	249	4916	0	0	10312	23221	9530	4851	33533	3289	16717	2764	1937	24100	24707	0	0	20006	0	0	0	0	0	0	true							
929978	316974	0	269401	955826	0	1747518	0	0	41020	0	1190153	0	44996		152760	483951	56867	1473892	1143662	4225	1495	21671	41020	41020	52025	182075	69020	11751	234100	18483	44175	9270	2429	162111	74357	150818	0	62658	1246	0	0	0	0	0	true	135142	428136	332452	151499	273223	43751	
930358	0	0	0	586941	0	586941	0	0	51949	0	66162	0	0		51949	0	0	25144	51949	561797	14213	0	51949	0	0	5926	28927	31309	5926	0	0	0	0	14213	0	0	0	0	14213	0	0	0	0	0	false							
930442	99112	0	40521	175786	0	329311	0	0	0	0	491292	0	75165		79575	223897	18564	287842	415327	948	800	4943	0	0	24905	56703	36663	2269	81081	8546	33436	5762	0	40964	47745	15046	0	41425	0	0	0	12067	0	12067	true							
930853	41334	0	25844	156947	0	181365	0	0	0	0	89391	0	1501		17607	5583	7217	155521	87890	0	0	3861	0	0	15192	16207	4110	0	31398	2827	3552	586	0	17902	6965	0	0	6379	0	950	51215	0	0	0	true							
930871	49112	0	217	6640	0	54161	0	0	32792	0	130029	0	418		49664	6007	7090	53944	129611	0	0	2657	32792	1165	10293	17798	20910	19162	28091	1389	3121	2238	0	18499	6748	2300	0	4510	0	0	0	0	0	0	true							
930965	37083	1	290	2583049	8244	2583049	0	0	265011	0	1569774	1500	20495		4442	1424721	11446	2574514	1547779	0	0	267	262261	262261	11582	16131	13977	3640	27713	26159	34510	1971	0	40888	62640	346067	2750	60669	32663	0	0	519370	0	263799	true	109688	134799	347285	1075689	25876	11207	
931038	148490	0	99485	184030	0	552021	0	0	40044	0	466173	0	79856		61724	189946	19677	452536	386317	0	0	5258	40044	40044	21613	51226	25659	7045	72839	1963	11744	7515	972	43819	22194	145255	0	13707	0	0	0	139202	0	139202	true							
931047	20300	0	19989	50274	0	78533	0	0	0	0	86202	0	4929		24411	6276	12559	58544	81273	0	0	6971	0	0	4439	22372	19128	2020	26811	1534	6126	3357	650	23548	11667	0	0	7660	0	0	0	0	0	0	true							
931159	16715	0	19554	28856	0	62969	0	0	0	0	40254	0	6719		5742	12960	1331	43415	33535	0	0	1331	0	0	1701	3264	1618	1650	4965	300	1522	523	0	2491	2345	0	0	1822	0	0	0	0	0	0	true							
931207	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
931270	26574	0	0	2165	0	14426	0	0	0	0	53542	0	0		9908	6713	2812	14426	53542	0	0	439	0	0	2890	7756	3514	1605	10646	1753	1129	1608	0	5857	4490	0	0	2882	0	0	0	0	0	0	true							
931355	17965	0	2387	15160	0	24380	0	0	250	0	45102	0	11649		10162	755	3813	21993	33453	0	0	2423	250	250	6044	9710	1805	0	15754	1699	3348	3776	0	7397	8823	0	0	5047	0	0	0	0	0	0	false							
931458	2703	0	139	2872	0	3961	0	0	0	0	9852	0	3203		1411	2648	847	3822	6649	0	0	312	0	0	468	1974	1034	232	2442	0	277	515	0	2297	792	0	0	277	0	0	0	0	0	0	true							
931944	28821	0	13422	48283	0	85159	0	0	0	0	70280	0	5258		13607	9352	3969	71190	65022	547	0	308	0	0	3960	11653	5014	3495	15613	836	6334	531	284	10515	7985	547	0	7170	0	0	0	0	0	0	true							
932633	16231	0	3297	25999	0	40800	0	0	0	0	59654	0	10328		12819	19309	6686	37402	49326	101	0	2365	0	0	3631	9351	6684	1111	12919	601	1703	753	280	7958	3337	0	0	2303	0	0	0	13110	0	13110	true							
932642	10738	0	8432	18297	0	33266	0	0	0	0	47108	0	11358		6773	16139	3981	24613	35750	221	0	1733	0	0	3658	7014	2390	0	10672	3825	2945	400	0	6288	7170	0	0	6770	0	0	0	0	0	0	true							
932745	106378	0	11910	158882	0	252680	0	0	0	0	159845	0	17320		4023	37436	1103	240770	142525	0	0	111	0	0	3980	4514	1339	137	8478	5234	826	0	0	5948	6060	0	0	6060	0	0	0	0	0	0	true							
932978	2643283	0	0	0	0	617012	0	0	2667	0	3422011	0	124636		104718	573147	44904	617012	3296885	0	490	15147	2667	2667	46254	79139	29858	9576	125393	10022	24159	3414	3161	60109	40756	0	0	34181	490	0	0	109051	0	109051	true	12789	37878	257617	315530	338311	2304972	
933023	321554	0	44070	1542630	0	1542630	0	0	0	0	1482987	132	8916		217973	714512	90472	1493297	1472494	5263	1445	26586	0	0	72196	175610	92423	35239	243967	13165	37701	17156	3431	157495	71453	0	0	50866	0	0	0	265830	0	265830	true							
933041	86697	0	39102	118080	0	178229	0	0	0	0	443370	0	58177		64035	108987	37648	139127	385193	0	0	16397	0	0	31278	71405	58042	22072	102683	11957	38075	12214	2643	118762	64889	0	0	50032	0	0	0	0	0	0	false							
933256	97227	0	78937	207339	0	423340	0	0	0	0	2272864	0	69976		72796	1975186	22298	344306	2202868	97	20	5816	0	0	52466	63976	11989	8847	116442	25738	37163	271	0	64483	63172	151067	0	62901	0	0	0	129448	0	129448	true	8905	12795	616669	1358516	88172	9055	
933340	36260	1	4813	55886	0	73643	0	0	0	0	141055	0	1069		26172	17017	7369	68829	103706	0	36280	3280	0	0	3777	20307	45101	13121	24084	918	566	2454	1534	56134	5472	0	0	1484	6214	0	0	0	0	0	true							
933377	594830	0	18866	69477	0	87632	0	0	40190	0	1060407	0	139747		64813	266366	21325	68733	875371	33	45289	5098	40190	26285	44317	58199	44114	23078	102516	7794	10439	5639	5630	104895	29502	0	0	18233	45289	0	0	0	0	0	true	21617	8167	46140	108780	423381	143149	
933621	274150	0	35751	1103550	0	1555320	0	0	0	0	1405103	0	6853		110326	872415	40362	1515593	1398175	3976	75	16767	0	0	88802	95071	22121	6129	178187	17905	22096	5717	697	101797	46415	126810	0	39669	0	0	0	96940	0	96940	true	429542	331608	557351	232976	250397	23206	
933966	611703	169	641253	8882919	0	9577971	0	0	0	0	4561963	12475	154729		67684	3599950	26723	8936548	4393661	1	1098	11959	0	0	153816	91537	10115	4262	245352	32122	41928	12357	4173	192045	90580	124403	0	74049	150	0	0	0	0	0	true	1181438	361437	1162855	2310254	430977	179711	
933975	220819	0	118691	813411	0	1125164	0	0	0	0	765495	0	97		16916	467145	13495	1006473	765398	0	0	7976	0	0	7161	16064	9530	1279	23225	16088	22273	5136	0	17118	43497	44202	0	38361	0	0	0	33544	0	33544	true							
934271	560026	0	0	129816	0	129816	0	0	0	0	560026	0	0		0	0	0	129816	229113	0	330913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
934329	127000	1000	0	13451000	0	13537000	0	0	2520000	0	13150000	0	0		33000	7393000	917000	13536000	7650000	0	5500000	3000	2520000	2520000	33000	9000	2000	0	42000	1960000	1674000	1302000	650000	11000	5586000	0	0	1734000	0	2986000	714000	640000	0	1819000	true	11000	51000	1627000	5766000	114000	13000	
934673	81815	0	9932	54388	0	142887	0	0	5500	0	160904	0	27667		23772	3440	13455	132955	133237	0	0	7079	5500	5500	7401	18447	14572	4829	25848	4538	13860	10653	1350	21476	30401	0	0	18398	0	0	0	0	0	0	true							
935250	206919	0	15141	168330	0	198503	0	0	0	0	452727	0	2652		60016	138088	19790	183362	450075	0	0	4924	0	0	16042	47632	21596	7876	63599	4179	3884	5743	768	33131	14574	0	0	8063	0	0	0	0	0	0	false							
935308	98775	242	0	94071	0	143364	0	0	165197	0	349609	0	45567		32429	31522	2445	143122	279851	0	24191	1019	165197	165197	63537	132677	6216	417	196213	1873	1394	13199	0	170418	16465	165197	0	3267	2772	0	0	0	0	0	true							
935559	59103	29	52533	107755	0	188855	0	0	0	0	152323	0	6530		36413	17445	10019	136293	145793	0	0	4279	0	0	19777	26254	8974	9773	46031	5829	2139	1299	1730	28365	10998	0	0	7968	0	0	0	0	0	0	true							
935577	18020	0	32	12518	0	27784	0	0	13936	0	85115	0	8039		28618	24498	6515	27752	77076	0	0	1470	13936	9985	5430	16432	11704	3635	21862	3123	660	1301	312	8583	5396	0	0	3783	0	0	0	0	0	0	true							
935719	71289	0	10171	60913	0	118428	0	0	0	0	144992	0	5749		16546	44125	10844	108257	139243	0	0	4915	0	0	8740	11936	4780	0	17802	1622	2500	0	0	8910	4122	0	0	3721	0	0	0	0	0	0	true							
936136	1061472	0	256241	2077530	0	2836397	0	0	0	0	2517470	14	84292		268723	994616	145906	2578706	2432551	1450	613	47810	0	0	90004	182970	102072	33943	272849	14828	21293	14320	1952	140266	52393	11227	0	36121	11227	0	0	0	0	0	false							
