"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
729178			53	1929	33	3563	25	8194	261	5709	16	1635	9	2358	82	124													true	false	
729310			146	8003	116	18219	93	46076	556	13861	188	18651	194	56710			1	88	0	0	0	0	3	66	0	0	0	0	false	false	
729459			24	987	34	5188	36	13617	151	4277	25	2866	3	576			12	631	8	1112	8	2692	16	226	0	0	1	278	false	false	
729570			9	429	7	917	11	5208	9	111	2	281	0	0															false	false	
729842			38	1448	16	1643	26	9125	58	1224	14	1750	7	2886			39	1643	41	5112	26	7454	24	520	18	1295	13	1995	false	false	
729945			27	729	8	698	11	4364	83	2560	26	2651	6	1583			6	256	13	1218	9	1817	33	979	11	969	12	3214	false	false	
730745	3	14															1	37	6	562	6	926	14	215	5	167	10	304	false	true	
731050			34	1280	17	2662	4	1375	209	5922	46	4272	10	2720			2	132	16	1925	17	4186	823	29536	276	26834	34	7538	false	false	
731247			111	5173	255	33733	369	140128	2094	47883	555	49341	306	78379			108	4669	235	27485	184	43418	863	19691	261	22435	86	18424	false	false	
731957			1	62	5	351	3	619	9	219	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
732178			74	3561	97	12925	121	45880	46	2270	63	8012	59	16346			46	2270	63	8012	34	9476	382	6652	12	1344	2	858	false	false	
732253			23	919	30	3737	36	15255	205	4429	21	2418	21	5112			109	3796	38	4527	36	6584	92	1672	10	903	10	2164	false	false	
732637	53	25																											false	true	
732758			0	0	1	116	14	7265	2	96	0	0	8	2543			0	0	1	65	0	0	0	0	1	95	3	718	false	false	
732918			113	4793	175	22175	181	68310	584	16472	95	9935	43	13441			7	243	10	1418	11	2255	19	316	2	100	0	0	false	false	
732954			6	237	6	826	1	433	21	581	3	143	1	215			3	114	7	918	1	145	39	445	4	386	0	0	false	false	
733054			6	243	6	865	18	7913	306	6784	37	4465	29	7590			11	532	23	2789	8	1862	258	4540	21	1553	18	5282	false	false	
733540			29	1400	17	2959	32	19538	130	4030	41	6883	15	5573			10	428	0	0	1	441	1	71	0	0	0	0	false	false	
733559			78	3246	61	8910	43	21137	188	5549	50	5471	43	13576			68	2974	66	8572	45	14318	120	2985	34	3855	28	5771	false	false	
733661			0	0	0	0	0	0	21	1220	17	2276	0	0															false	false	
733755			17	697	19	2110	24	10688	89	2791	12	972	5	1079			37	1186	26	3434	12	3260	55	1195	9	1446	0	0	false	false	
733951	53	8523															96	3710	96	12552	51	14865	452	11350	60	7055	17	4169	false	true	
734248			90	3405	49	6241	31	12739	102	2625	22	3006	17	6655			132	6400	101	12119	79	22081	103	2968	31	3645	13	3192	false	false	
734350			99	3914	51	6766	74	30060	299	8577	84	10903	41	15137			29	990	20	2569	12	3598	20	626	5	593	3	627	false	false	
734538			1	27	3	412	53	40081	0	0	2	261	12	4756			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
734613			29	1217	42	5907	38	12390	164	3763	14	1307	9	1958			34	1259	33	4099	18	5599	35	1131	3	376	3	555	false	false	
735049			4	74	2	51	0	0	1	5	0	0	0	0			1	41	1	140	0	0	1	40	0	0	0	0	false	false	
735067			3	75	18	2597	79	35717	81	2484	27	2793	37	13465			5	304	8	791	5	1781	8	171	0	0	1	265	false	false	
735414			11	566	14	1496	3	584	31	567	1	121	1	329			4	84	4	439	1	123	0	0	0	0	0	0	false	false	
735441			61	2392	61	8834	114	47923	603	15985	184	18604	169	50657			121	3674	191	19105	164	32911	662	16881	219	16740	112	23389	false	false	
735973			7	269	7	643	0	0	0	0	0	0	0	0															false	false	
736158			7	266	5	491	1	426	78	1886	17	2260	8	1665			5	189	3	473	0	0	55	1237	16	1749	8	1712	false	false	
736206			25	1014	87	12811	173	77232	253	5421	70	7236	103	37286			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
736550			71	2474	32	4047	45	16808	316	7909	37	4086	28	7188			108	4126	130	14966	94	19110	563	12899	77	8346	26	6415	false	false	
736662			13	644	24	2791	29	11500	246	5172	28	2823	25	7471			9	446	8	1113	5	1782	66	1345	6	661	2	335	false	false	
737548			51	1944	59	7784	94	36502	350	7716	63	6784	38	18614			60	2297	109	12175	78	18703	395	10030	107	11911	56	12277	false	false	
738013			77	3386	135	16293	208	76531	292	4837	114	11135	126	28554			83	2649	188	11876	128	15336	173	4042	63	3958	36	6132	false	false	
738040			134	5301	82	10700	43	14377	1089	26511	155	14548	70	18881			248	10394	504	66634	513	138436	2422	58325	625	57511	329	57947	false	false	
738143			44	2047	54	4803	70	28467	162	5171	40	4639	38	12645			11	422	19	2593	11	2734	44	1433	8	906	5	1252	false	false	
738255			24	1100	6	588	7	1749	59	1249	17	1662	9	2486			20	938	22	3103	23	4759	88	2309	40	3785	38	4939	false	false	
738303			4	256	14	2164	65	30576	61	982	19	1525	30	9124															false	false	
738657			3	93	2	292	2	500	25	701	3	569	1	382			38	1539	30	3835	17	4935	73	1423	7	828	1	1	false	false	
738769			55	2136	90	10413	128	48051	384	8074	69	3778	38	10186			86	3574	41	5678	35	9835	221	4609	33	3019	21	5487	false	false	
739346			24	1119	12	2116	8	3757	157	3090	9	1562	7	3136			14	690	17	3022	26	9800	172	4213	39	5997	11	378	false	false	
739355			110	4516	120	15855	140	61333	383	11294	91	10977	64	22269			10	486	9	1076	8	2765	47	797	4	229	0	0	false	false	
739560			0	0	12	1595	292	123314	1566	15921	524	29919	517	97872															false	false	
739832			31	1531	29	3211	31	12736	128	3015	20	2226	17	5700			13	534	16	1666	15	4223	15	407	8	573	7	1244	false	false	
740249			20	748	9	1500	10	2259	40	968	19	1988	24	7210			8	231	15	1830	22	5761	55	1098	28	1856	14	2827	false	false	
741068			2	133	7	850	10	5038	11	229	16	2485	4	1022			1	29	0	0	0	0	0	0	1	104	1	275	false	false	
741152			6	298	10	1244	3	938	35	702	3	381	4	785			16	768	8	1140	6	1540	32	766	3	242	1	297	false	false	
741330			44	1792	140	14914	239	76854	830	13840	149	13333	83	23677			26	499	29	2698	24	5206	125	1415	14	542	4	743	false	false	
741358			4	70	2	189	1	240	98	2231	8	1161	0	0			7	241	1	134	0	0	76	2823	16	2388	1	348	false	false	
741648			14	589	8	1192	5	1493	85	1232	6	652	1	104			13	407	2	265	1	275	0	0	0	0	0	0	false	false	
741844			13	378	10	1197	17	6416	35	897	9	691	6	1912			8	415	20	2148	8	1367	38	835	19	1849	10	2194	false	false	
741956			14	446	3	177	4	961	55	902	10	1306	7	2159			3	95	2	224	2	310	13	326	2	247	7	1299	false	false	
741974			26	1281	28	3759	23	9640	34	680	0	0	3	280			3	128	2	162	5	1036	0	0	0	0	0	0	false	false	
742056			13	719	27	3144	25	8309	186	4856	21	2466	12	1769			2	90	7	1158	5	1398	26	686	8	814	5	1265	false	false	
742542			18	785	23	2387	30	10542	55	1570	5	260	9	2308			16	656	25	2710	31	7675	21	738	10	1466	3	1092	false	false	
742636			5	160	5	380	9	2779	27	479	15	1566	8	3264															false	false	
742944			25	947	40	5644	92	41454	154	3001	34	3646	26	4439			2	52	6	760	2	502	3	35	0	0	0	0	false	false	
743679			48	137	57	5212	76	24502	226	2944	58	4252	41	9833			29	951	29	4027	27	7871	39	834	5	762	1	220	false	false	
743950			4	95	3	281	3	1255	25	670	7	612	6	1574			0	0	3	292	2	733	18	413	3	414	0	0	false	false	
744854			4	92	5	738	31	13648	122	3848	51	5621	31	8979			2	80	0	0	3	794	15	201	0	0	0	0	false	false	
745150	78	150													78	150													true	true	
745347			4	126	7	764	10	3013	37	714	9	1182	16	6612			8	318	9	1356	10	2881	18	634	7	698	12	2139	false	false	
746157			24	1134	44	5161	95	70889	114	3161	35	3691	27	14910			1	84	4	434	2	854	10	288	4	567	0	0	false	false	
746429			73	3069	126	17022	177	66546	293	7826	86	8757	40	11924			26	1111	22	2293	6	1622	14	280	7	660	1	103	false	false	
746755			27	889	29	3578	44	16486	135	5034	26	2898	32	8893			38	1526	39	4550	11	2905	307	7763	45	4335	16	4113	false	false	
746942			13	400	5	841	4	1179	86	2372	12	1346	4	1397			48	1665	35	4093	31	9217	189	4147	28	3063	10	2379	false	false	
746979			20	874	17	2262	18	5491	92	1464	7	1047	5	1665			0	0	0	0	0	0	3	23	1	164	1	225	false	false	
747051	92	81															33	1421	22	2533	7	2900	174	2688	3	266	0	0	false	true	
747257			19	686	16	1654	9	3467	232	5689	21	1972	13	4155			41	1490	58	6754	21	4594	150	4148	41	4836	9	2058	false	false	
748254			24	552	49	7033	80	33057	251	5263	73	6229	86	28135															false	false	
748357			7	394	12	1811	8	3228	15	332	1	100	2	1457			6	367	7	880	4	1214	11	125	1	52	0	0	false	false	
748441			21	539	7	951	4	1290	137	4775	24	2569	2	462			14	539	12	1348	4	802	2	93	1	65	0	0	false	false	
748964			12	523	18	1640	22	7653	64	1211	30	1666	30	7659			2	93	6	739	14	3052	16	377	9	320	9	1234	false	false	
749242			909	29158	1396	144931	2134	719480	6260	69605	1552	84551	1390	214546			131	3735	121	11337	37	8823	145	2327	29	1784	10	1026	false	false	
749635			32	1402	68	9718	109	49922	231	6043	50	4891	30	9281			5	207	4	671	1	300	16	386	0	0	0	0	false	false	
749840	6	79															2	142	5	601	3	1010	29	374	1	112	0	0	false	true	
749943	11	409													281	409													true	true	
750051			7	282	19	2883	31	11963	230	7383	36	3885	71	26580			0	0	0	0	1	398	0	0	0	0	0	0	false	false	
750127			10	375	24	3368	62	23540	60	1763	21	1973	9	1714			1	64	11	1579	3	1281	7	234	3	387	0	0	false	false	
750341			21	812	32	4267	71	30704	61	1563	14	1390	19	4823			0	0	1	233	0	0	4	44	0	0	0	0	false	false	
750444			7	193	0	0	3	778	47	990	9	996	2	149			6	242	11	1041	8	2371	63	995	12	722	4	119	false	false	
750846			9	339	6	863	14	7339	62	2156	25	2963	17	6808			8	189	13	2110	5	1666	57	2032	41	4838	20	4644	false	false	
751254			24	935	16	1363	17	5789	88	2215	23	2120	13	3400			26	865	28	3666	37	3738	84	2201	29	1976	18	2136	false	false	
751656			172	7774	290	38445	296	122473	1189	104460	178	17428	125	39534			122	5680	148	17644	131	38171	560	11567	198	16469	84	19019	false	false	
751852			11	516	24	2649	42	16395	26	456	9	759	18	4534			0	0	0	0	2	536	0	0	0	0	0	0	false	false	
752644			75	2150	46	6151	76	29588	370	6463	31	3259	26	6865			22	744	17	2119	4	948	9	142	1	167	0	0	false	false	
752831			62	2996	29	4732	16	5929	198	3809	31	3570	16	4994			48	2518	42	6129	27	8429	86	1596	4	441	3	443	false	false	
753052	25	69															46	1794	20	3082	10	4828	161	2531	8	1050	2	494	false	true	
753324			24	971	89	11752	271	117726	261	6299	122	10574	71	15805			1	9	4	579	5	1555	5	146	0	0	0	0	false	false	
753641			29	1367	20	2059	4	1254	25	530	5	528	1	229			10	419	5	395	0	0	3	100	0	0	1	220	false	false	
753856			0	0	1	140	3	891	53	921	8	765	2	690			1	36	2	206	0	0	51	1117	7	514	3	665	false	false	
754068			0	0	0	0	29	14548	27	705	13	1823	19	5728															false	false	
754246			9	392	3	341	2	652	63	1593	11	1526	3	952			14	545	24	3916	22	7702	100	2591	31	2865	17	4279	false	false	
754536			67	1957	74	2362	12	4499	151	2768	8	818	2	872	52	66													true	false	
754826			110	3850	168	19360	128	41192	577	11363	102	9635	42	8814			8	390	18	2328	9	1793	173	3071	10	1048	5	1229	false	false	
754853			32	1276	42	6144	45	19947	329	9958	54	5477	62	19420			39	1849	50	6958	29	8883	147	4171	31	3568	21	3834	false	false	
754929			142	5400	141	16726	179	63749	342	8108	56	6242	26	6531			1	27	3	387	1	255	28	662	5	293	1	400	false	false	
755252			37	1357	45	5540	46	18532	210	4364	38	4077	22	5060			19	864	9	992	7	1009	66	1537	19	1860	19	4385	false	false	
755421			19	672	13	1720	4	1179	137	2269	10	942	1	248			42	1319	17	2029	5	1818	129	1182	5	126	4	446	false	false	
755458			13	583	27	3892	30	13523	62	1835	28	3056	19	6992			16	649	27	3710	27	6857	68	1861	24	2439	19	4011	false	false	
756343			14	802	7	842	17	5100	281	12199	91	12488	59	16892			2	109	19	2266	16	3082	106	4386	8	768	22	3635	false	false	
756848			57	2008	33	4331	21	6371	230	5140	40	3772	25	8039			81	3362	73	9023	44	16476	353	7273	55	4921	26	6230	false	false	
757377			0	0	6	490	8	2116	0	0	0	0	0	0															false	false	
757452			39	1235	38	4461	26	7337	102	2447	8	828	3	773			38	1768	65	7877	32	8150	37	579	16	1185	9	1350	false	false	
757779			154	5875	68	8731	55	19726	287	6035	45	3789	15	2943			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
758703			10	867	22	2685	71	36252	601	7705	135	13505	257	75081															false	false	
758842			15	696	17	2330	13	3869	42	1153	13	1601	7	2599			15	754	20	2597	19	5438	55	1510	17	2279	5	1274	false	false	
758851			19	954	21	3468	40	24294	544	9087	118	17762	198	84117			0	0	1	165	0	0	0	0	0	0	0	0	false	false	
759045			6	297	25	3970	57	28668	129	1648	27	2795	14	3111															false	false	
759625			44	1971	70	8318	127	46768	378	8473	75	8447	36	9350			5	95	16	1788	10	2365	29	635	4	430	1	273	false	false	
760210			63	2015	20	2248	13	4110	53	1362	6	625	7	3010			9	373	6	704	2	601	1	4	0	0	0	0	false	false	
760331			23	791	50	6030	71	23985	15	407	5	663	2	996			2	133	0	0	2	473	1	43	1	125	0	0	false	false	
760340			80	3718	69	9490	34	22501	82	2475	26	2817	11	2948			7	354	8	1256	27	11430	29	952	13	1669	10	4441	false	false	
760434			39	1440	20	2319	29	10234	195	4573	28	2993	19	5088			22	1119	36	5250	23	5505	63	1032	17	1807	16	2354	false	false	
760649			17	552	3	346	3	2151	0	0	7	761	13	3157			15	620	20	3562	20	4842	107	2695	53	4618	24	2561	false	false	
760854			98	3891	113	13382	110	37301	1489	12296	85	8881	54	16654			106	4854	102	12856	40	10981	205	4542	20	1851	7	1227	false	false	
760939			24	1063	21	2599	13	4713	80	1974	11	1108	2	679			2	80	4	720	1	478	0	0	0	0	0	0	false	false	
760957			17	1241	44	5965	31	11220	33	643	22	2692	12	4440			0	0	1	166	0	0	1	30	0	0	0	0	false	false	
761244			39	1643	37	4208	57	21818	225	5707	49	4938	36	10148			28	1171	27	3808	9	2714	147	2784	11	882	3	469	false	false	
761459			37	1980	53	6518	34	13153	174	5320	48	4853	19	6767			48	2040	78	10160	63	18029	258	7002	47	5423	12	3074	false	false	
761543			79	1815	65	5919	98	44827	1406	5715	136	5760	170	44459			83	1737	110	7538	151	33421	1028	6732	380	10761	197	18028	false	false	
761806			163	6289	620	78515	1541	585052	6419	117006	2808	221153	3032	839005			0	0	1	80	0	0	0	0	0	0	0	0			
761833			12	386	7	590	10	4432	22	347	7	1107	6	1733			0	0	0	0	1	331	0	0	0	0	0	0	false	false	
761851			10	560	10	1076	4	3195	117	2964	37	2873	32	8163			33	1362	57	7791	61	16447	137	3690	92	7751	78	14250	false	false	
761954			20	874	24	3038	26	9752	236	4825	23	2216	14	3795			28	981	16	1918	8	1942	198	3890	10	988	5	918	false	false	
762045			21	860	23	3023	30	11214	54	1486	30	2995	33	8358			6	200	18	1891	7	2067	19	405	5	251	10	1997	false	false	
762447			230	13914	301	40882	557	239547	1304	44046	428	45346	359	116208			127	5023	194	23148	135	37031	533	18276	207	25529	73	16155	false	false	
762474			11	294	41	4888	140	61720	116	3363	58	5482	85	22517			5	90	0	0	1	322	2	4	0	0	0	0	false	false	
762773			5	63	9	1370	84	29886	48	5	0	0	0	0															false	false	
763211			21	715	18	2584	19	10025	48	1611	13	1327	18	6631			12	89	0	0	1	48	0	0	0	0	0	0	false	false	
763677			53	1907	79	8375	101	32960	274	5553	42	4234	29	7130			4	63	0	0	0	0	0	0	0	0	0	0	false	false	
763930			74	2818	72	9629	69	26740	793	17667	104	13101	39	12509			113	4497	46	6162	43	12044	140	3520	39	4462	14	3642	false	false	
764030			344	12639	876	96897	1949	711324	86011	807838	5557	471909	2060	441816			188	7157	138	15512	110	26701	507	11840	92	8228	68	13934	false	false	
764058			3	99	17	1775	84	32707	168	3420	71	6916	80	19164			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
764067			24	695	29	3830	14	5658	106	2441	9	1040	10	2480			11	477	6	1134	1	458	105	2095	5	546	2	729	false	false	
764142			14	520	8	933	13	4291	76	2087	19	1753	12	2805			15	595	34	4285	13	3471	86	1749	16	1367	10	1837	false	false	
764151			11	339	4	597	6	728	172	3297	4	552	2	506			15	506	4	469	0	0	100	1777	2	205	0	0	false	false	
764816			19	946	42	6460	47	16484	253	6664	51	5078	24	6261			8	312	6	901	6	1315	8	122	0	0	0	0	false	false	
765318			25	871	23	2699	34	15065	144	3205	19	2258	12	4194			7	290	0	0	1	312	0	0	0	0	0	0	false	false	
765354			21	738	10	1407	19	4977	47	888	7	813	11	3774			7	146	8	924	1	109	54	1095	0	0	0	0	false	false	
765505			13	408	43	5448	85	31476	175	3031	56	4275	51	9432			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
765662			18	704	8	997	14	5237	127	2071	16	1496	4	930			3	210	8	925	7	1912	36	898	2	245	0	0	false	false	
765877			31	1185	11	1504	3	785	75	2158	12	1456	6	2066			17	547	17	2179	7	2838	46	817	7	632	3	540	false	false	
766052			78	2925	21	3033	5	1981	62	954	1	136	1	285			93	3519	34	4928	14	4522	167	2955	6	819	1	281	false	false	
766164			95	3648	156	17611	254	89682	12307	286088	2010	257736	1766	514273			68	2696	86	9639	69	17032	374	8070	116	9483	86	21271	false	false	
767040			8	463	20	2765	27	10628	135	4235	48	5522	31	10115			1	23	12	1464	7	2251	31	1058	11	950	3	738	false	false	
767152	30	83													31	3													true	true	
767246	5	97															4	157	2	262	1	269	39	756	5	537	1	149	false	true	
767255			22	1084	16	1918	16	8094	203	3739	13	1073	15	7262			79	3120	52	7114	19	5081	265	5154	22	1968	2	480	false	false	
767554			15	578	10	1461	10	3757	73	1010	11	691	7	2090															false	false	
767572			6	194	2	290	4	1814	0	0	0	0	0	0															false	false	
767611			19	880	22	2304	23	9737	111	2026	13	772	3	310			1	34	1	189	1	359	0	0	0	0	0	0	false	false	
767732			104	3460	67	8091	61	24044	432	8287	23	3232	26	7602			166	6002	94	11993	83	20933	141	3368	30	2779	18	4499	false	false	
767974			8	628	34	5237	85	43184	32	1559	43	5576	87	25882															false	false	
768074			2	49	5	431	54	25759	21	468	10	960	12	3239															false	false	
768458			9	412	21	2611	21	7227	47	2971	43	5247	6	1608			6	191	6	691	2	671	4	139	1	34	0	0	false	false	
768476	1	0															0	0	0	0	0	0	0	0	0	0	0	0	false	true	
768953			5	238	9	1296	11	4151	22	678	11	682	11	2847			6	195	9	1091	5	1563	14	372	11	719	4	838	false	false	
769156			55	2824	48	5956	29	10354	135	2754	23	1756	9	2473			10	512	22	2897	4	1155	60	893	15	1495	6	1572	false	false	
769334			7	378	2	172	6	3150	43	1368	12	935	10	4299			2	35	5	223	9	1718	25	363	9	978	8	1075	false	false	
770451			16	393	6	734	3	859	59	1796	16	1942	9	2534			16	738	46	5132	52	12061	139	4790	54	6148	33	7712	false	false	
770545			17	662	9	1140	24	4741	15	372	2	31	0	0			2	89	1	112	6	1710	31	814	8	787	3	730	false	false	
770639			132	6596	129	17197	103	36715	137	3623	31	1752	43	9398			0	0	5	737	5	1296	0	0	1	98	1	195	false	false	
770657			729	25851	332	42866	257	88218	583	14915	88	10116	78	26282			186	7704	207	26936	120	32438	710	15368	99	8830	46	8142	false	false	
770853			53	1938	58	9829	56	20752	311	8030	117	13810	94	33069			11	603	27	3777	15	4043	47	1222	9	989	5	1394	false	false	
771047			3	138	2	276	1	105	23	610	10	1301	3	1618			10	465	13	1679	6	1096	50	1443	16	1668	6	2092	false	false	
771140			73	2795	82	9987	113	40128	212	5331	41	3385	64	25831			169	6506	161	18806	70	20506	189	5167	34	3596	23	5710	false	false	
771458			89	3311	167	19233	216	77098	590	18157	208	18220	115	28063			9	421	23	3060	38	6915	33	1024	14	789	3	439	false	false	
771609			53	1748	196	26119	371	147044	269	5654	139	9939	120	22772			0	0	0	0	0	0	0	0	0	0	3	296	false	false	
771748			7	186	7	680	4	1049	59	1185	16	1336	14	3637			15	605	16	1496	8	2361	51	1018	12	1115	8	2187	false	false	
771878			2	196	8	1812	15	14948	119	425	6	961	5	3305															false	false	
772008			65	3113	123	21468	203	99013	585	11612	166	27347	117	51389															false	false	
772446																													false	false	
772754	194	150															57	2218	46	5682	35	14884	117	2455	6	575	2	241	false	true	
773032			29	1213	24	2327	17	6713	149	3159	14	1424	3	1390			61	2012	18	2324	0	0	0	0	0	0	0	0	false	false	
773171			10	334	7	813	6	2066	102	1877	6	661	1	309			12	513	17	1683	9	1626	0	0	1	9	0	0	false	false	
773247			151	5710	230	26910	409	155451	2389	90512	2479	267352	1110	306588			90	3160	158	9701	120	18132	234	6714	95	7857	70	12293	false	false	
773443			40	1057	37	4525	29	12310	275	6759	53	5117	38	6964			21	796	29	3088	13	3890	111	1904	18	1274	8	1569	false	false	
773470			0	0	6	866	32	11439	6	239	1	172	0	0															false	false	
773742			17	606	62	7834	58	24853	157	3245	44	4054	30	5776			0	0	0	0	0	0	1	25	0	0	0	0	false	false	
774132			29	1134	56	6925	162	69224	511	14155	125	13191	77	19998			4	102	6	788	4	1328	19	262	2	106	0	0	false	false	
774235			37	1301	13	1609	15	6461	81	1538	9	998	4	312			29	1112	25	3339	25	6838	46	1937	6	699	4	915	false	false	
774253			15	573	17	1759	18	7136	80	2374	24	3199	18	7081															false	false	
774262			51	2513	137	16800	334	131115	587	13729	298	27254	347	85455			4	116	1	191	4	797	48	1278	16	1859	4	993	false	false	
774347			24	840	12	1284	3	624	201	4368	33	3592	13	2988			16	917	43	4992	26	7293	298	6498	78	7815	29	6750	false	false	
775054			14	376	15	2127	26	10703	68	1225	16	1214	18	5152			12	430	36	4012	35	9371	95	2101	49	3584	37	4996	false	false	
775241			11	353	5	611	0	0	35	964	5	497	3	214			3	154	4	236	4	1194	30	574	15	1378	9	2729	false	false	
775456			55	2631	137	18072	202	79435	438	9226	153	12868	148	44953			0	0	2	178	0	0	0	0	0	0	0	0	false	false	
775773			3	90	4	322	2	342	1	27	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
776369			20	939	24	3346	37	16253	344	7298	15	1276	11	2778			19	1041	7	1036	9	2738	23	523	1	75	8	754	false	false	
776547			19	893	45	5290	24	9389	121	2481	15	1204	4	1907			26	1180	12	1247	10	2321	33	545	2	103	1	285	false	false	
777254			4	251	5	727	5	1481	89	2998	12	1439	3	249			9	358	14	1487	7	1959	50	132	5	205	1	91	false	false	
777366			0	0	4	738	107	52564	27	219	7	713	11	1942			0	0	0	0	0	0	0	0	0	0	0	0			
777441			17	682	7	995	3	1062	12	873	5	926	10	3491			11	505	3	306	7	2050	11	333	7	650	0	0	false	false	
777870			152	2682	96	12490	79	27311	449	3709	24	1605	17	2529															false	false	
778738			33	1672	78	10134	308	149738	144	5478	135	15715	365	52210			7	239	8	474	2	667	0	0	0	0	0	0	false	false	
779016			113	6394	113	17823	72	34688	791	12387	45	7416	18	6245			18	1028	26	4374	70	34636	6	155	0	0	1	334	false	false	
779351			123	6179	181	24736	283	120526	719	19265	252	25585	191	59013			68	3518	141	18690	86	26489	265	6841	81	9209	26	6253	false	false	
779360			21	909	42	6025	51	20645	33	1129	13	2460	18	6128			11	433	24	3681	17	4731	13	389	10	1138	7	1789	false	false	
779641			25	1458	21	2745	20	6904	44	1346	3	460	0	0			6	171	6	953	6	1998	24	1489	2	293	0	0	false	false	
779650			112	4718	95	13480	74	24586	128	3131	24	2377	29	11806			14	542	8	1218	3	1304	2	137	0	0	0	0	false	false	
779968			4	128	4	621	51	31038	50	1791	60	7586	56	15855			0	0	0	0	1	64	0	0	0	0	0	0	false	false	
780049	381	587													93	331													true	true	
780218			48	2366	87	10203	158	58750	249	6469	112	7941	102	26024			33	1507	72	7387	72	17631	118	3541	24	1896	13	2118	false	false	
780263			4	140	15	1889	23	9306	109	2312	19	1778	13	3654			0	0	1	183	0	0	14	312	9	1114	1	188	false	false	
780722			34	1523	86	10650	143	58293	197	6128	75	8380	46	12466			9	408	20	2085	18	4810	15	572	7	813	2	359	false	false	
780955			117	5580	115	16095	55	19789	317	15159	46	5893	38	15647			79	837	55	8235	42	16036	174	8463	26	3754	15	5788	false	false	
782016			17	727	10	1179	21	10118	34	393	0	0	0	0			22	856	24	2410	5	1291	29	358	0	0	0	0	false	false	
782306			17	619	64	7197	313	137089	2294	67079	1670	165632	1606	492422															false	false	
782548			15	320	9	918	7	3036	37	464	0	0	1	457			42	1585	19	1649	19	3595	55	1129	9	386	2	383	false	false	
783161			3	133	39	5177	193	94395	330	8425	140	10801	122	27035			0	0	5	585	19	5940	18	404	18	1122	18	3552	false	false	
783246			15	773	17	2043	39	15657	101	3036	30	3386	11	3114			15	839	22	2889	16	3595	75	1891	24	2487	14	3367	false	false	
783349			7	304	7	1000	0	0	17	530	8	876	4	1082			7	244	4	399	11	2564	7	119	4	344	2	568	false	false	
783648			125	4860	232	28260	380	171153	399	10779	162	16272	214	51225			2	63	1	151	2	784	0	0	0	0	0	0	false	false	
783844			47	1488	88	11017	196	74158	138	2498	51	3980	52	13055			0	0	2	314	1	304	0	0	0	0	0	0	false	false	
783910			135	1341	57	8016	88	27999	649	3256	32	2523	23	6354			62	647	38	4709	16	3948	219	778	8	859	3	579	false	false	
784159			323	10302	129	15325	82	24996	487	11316	50	5791	25	8686			80	3077	47	5639	28	11362	64	1149	4	186	2	487	false	false	
784430			53	319	11	1028	6	2409	89	1521	4	487	2	444			32	690	15	1481	5	1130	12	314	5	555	0	0	false	false	
785147			89	3599	90	9943	90	27888	341	6621	80	8563	65	19577			52	2047	50	6205	17	4428	251	4554	28	3421	20	6580	false	false	
785473			57	2263	82	7860	315	131296	509	14569	129	6696	109	14619			46	1499	36	4781	23	6554	91	2078	21	1779	6	1331	false	false	
785857			42	1909	53	6135	28	10441	318	7493	17	1924	16	4170			6	199	4	393	2	501	15	589	3	500	1	350	false	false	
785923			43	1756	119	15551	289	115983	247	6689	53	5420	84	31570			8	467	25	3002	30	8000	25	732	12	1233	12	1941	false	false	
785950			31	1277	49	6044	62	25452	122	3289	53	5156	51	16745			14	654	25	2958	12	3303	44	1290	18	1896	16	2833	false	false	
786210			91	3572	165	18686	282	110634	501	12517	172	16823	139	34032			72	2794	65	7655	36	10104	110	1603	11	1212	2	504	false	false	
786256	5	48															13	588	7	686	1	359	25	358	4	364	0	0	false	true	
786340			109	4530	63	7523	53	20485	461	10357	34	3889	11	4365			64	2490	7	903	4	488	6	149	0	0	0	0	false	false	
786555			55	2438	47	5146	56	17204	295	6482	44	4857	35	7567			64	2802	107	13099	50	13662	293	5666	41	4108	27	3610	false	false	
786612			297	14873	473	56370	691	261804	1127	23510	435	33640	438	97691			222	7686	160	19380	136	39651	133	2855	18	2100	7	1836	false	false	
786733			25	981	36	4335	54	21204	91	1554	13	1021	11	2195			2	35	0	0	0	0	2	42	0	0	0	0	false	false	
786948			51	1704	22	2579	17	9157	531	12773	71	8342	21	6352			13	790	13	1760	35	10067	270	7492	63	8052	31	7169	false	false	
787141			6	322	4	455	4	1556	11	279	5	711	2	853			5	170	12	1390	9	3840	29	798	8	780	6	1047	false	false	
787459			34	535	69	6166	173	83237	33	558	15	468	17	5957			6	90	6	94	17	5867	6	95	11	390	18	4298	false	false	
