"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
540056																																																																64732	991		26947			11868	2281		1838	163936	0	0	0	24034	2126	6545	30320	305	1144	3323	3707	3613	11874	19325	9546	27527	31160	21833	30372				0	28			0	0	2081	3434	16894	3070			0			0	0													0	104012	0	0	0	0		0	144							0	1789	0	0	0	0	0			0	0	0	0	0	1679	0	0	CONF	CONF	0	
540542																																																																1381	349		32			1122	2241		47	21865	0	0	890	8491	75	6323	1075	258	730	497	125	2553	4328	2020	429	2688	849	3399	3989				0	0			0	0	218	0	2313	4732			0			0	0														0	0	0	0	0		0	4							0	0	0	0	0	0	0			0	0		0	0	860	0	0	CONF	CONF		
540551																																																															0	184384	49277	0	201389	110810	0	110810	875		918	907760	0	0	34665	63040	2768	30647	244045	8333	1848	8256	14457	13753	16247	129126	130256	115672	141688	222550	91692	0	0	0	370	1150	0		0	0	14211	17037	129536	26536	0	0	0			112	0	0	0	0	0	0	0	0	0	0	0	0	0		82993				1353	633	0	633							0	16679	0	0	0	0	0	1210	0	31	0	0	0	0	88147	1210	0	CONF	CONF		
540739																																																																59345	0		3704			8279	2312		6805	137322	0	0	0	23793	408	15651	26026	988	2709	7302	7009	1056	4729	14632	22453	36464	22819	7831	9303				0	8			0	0	5657	3925	7172	2115			0			522	0														14223	0	0	0	561		0	308							0	4379	0	0	0	0	0			39	0	0	39	0	9112	0	0	CONF	CONF		
540775																																																																58661	22646	0	0	47890	0	47890	12308		0	509814	0	0	0	164202	18977	128571	10946	18155	4911	6540	6194	52002	76108	56188	8306	13824	28225	97952	140922	0	0	0	0	104	0		0	0	938	21856	116959	37623	0	0	0			50	0	0	0	0	0	0	0	0	0	0	0	0	0		164170				50	42	0	42							0	2270	0	0	0	0	0	0	0	0	0	0	0	0	5338	0	0	CONF	CONF		
540850																																																															0	4252	0		5126			3226	0		0	15880	0	0	0	514	0	514	2997	14	40	8	0	293	159	212	4434	2065	3346	1413	3896				0	0			0	0	0	0	0	2169			0			0	0														0	0	0	0	0		0	0							0	191	0	0	0	0	0			0	0	0	0	0	402	0	0	CONF	CONF		
541101		0	1369000	16833000	0	1998000	75000	0	64000	473000	32371000	27000	1018000	513000	0	18014000	29131000	1874000	180000	49000	649000	2000	355000	648000	2000	0	6294000	0	0	0				0	782000	0	2290000	0	702000	0	0	0	0	0	0	0	0	0	0	0	0	752000	16000	0	0	0	0	0	0	0	0	0		0	1369000	10703000	0	1998000	75000		0	32000	473000	27005000	23000	702000		513000	0	268000		130000	93000	8000	19000	135000	84000							725000	2000	2399000	0	0					0	782000	0	2290000			0			16000	10000													0						2674000	2291000									0	0	0	0	0	0				0				0		0	CONF	CONF	0	
541231																																																																17681	5591	0	5757	15613	0	15613	954		1242	164781	0	0	0	34121	268	24771	51949	2179	5295	8205	12116	4090	1879	23155	21370	29298	39399	16046	183	0	0	0	0	0	0		0	0	4641	8817	37025	20503	0	0	0			233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26493				735	0	0	0							0	3645	0	0	0	481	0	21	0	0	0	0	0	0	8923	21	0	CONF	CONF	0	
541307																																																																43	20222		0			1228	1041		0	166136	0	0	0	96484	8823	20965	10672	766	516	8278	3900	13789	68941	12144	15977	5391	7940	14487	13586				0	0			4769	4175	0	6	3577	15827			0			139	0													0	76581	0	0	0	139		0	0							0	0	0	0	0	0	0			0	0		0	0	18885	0	0	CONF	CONF	0	
541642																																																																942	1000		68			632	719		0	37363	0	0	0	24001	80	20061	2036	151	666	1659	949	6154	14422	1379	935	1774	3543	3287	2444				0	41			0	0	0	412	12	4390			0			50	0													0	24584	0	0	0	50		0	0							0	2589	0	0	0	0	0			0	0		0	0	2477	0	0	CONF	CONF	0	
541754																																																															0	35735	0		31570			17676	3702		993	141252	0	0	175	21262	2400	2215	33362	806	2122	3846	11863	2140	46	26115	6919	21931	40191	10590	9117				43	7			0	0	2485	917	12303	1998			0			46	0														54381	0	0	0	234		0	354							0	6521	0	0	0	0	0			188	0	174	0	14	3286	0	0	CONF	CONF		
541857																																																																29959	1412		7762			33845	0		3475	288094	0	0	0	111023	2375	1866	63180	3706	9678	7551	23056	66427	250	16837	39494	24960	66224	29232	0				0	0			0	0	11164	21958	36883	8393			0			220	0														82228	0	0	0	1123		0	0							0	11803	0	0	0	468	0			435	435	0	0	0	8042	0	0	CONF	CONF		
542153																																																																41238	1094		54032			18061	8769		2415	233413	0	764	0	33896	1397	32800	73303	464	1430	4420	5861	4152	17569	50089	34158	36711	44059	20947	13553				0	0			0	0	1901	36485	16947	13091			0			0	0													0	80740	0	0	0	0		0	43							0	2031	0	0	0	0	0			0	0	0	0	0	1249	0	0	CONF	CONF	0	
542340																																																																12982	12499		13155			46419	4826		1452	311656	0	0	0	72164	1395	51456	76110	1319	1017	1917	4345	14573	48715	55672	26702	19346	56503	41318	39951				0	0			0	0	15155	28193	49406	52282			0			0	0													0	154548	0	0	0	0		0	0							0	969	0	0	0	0	0			0	0	0	0	0	759	0	0	CONF	CONF	0	
542528																																																															0	23295	193560	0	4170	222167	0	222167	134554		203	2068388	0	0	0	315546	6695	185435	168595	20886	13507	20964	46685	90446	120634	611375	44550	215457	345734	520833	13756	0	0	0	0	1739	0		478	276	30725	139908	304472	683135	0	0	0			690	416	0	0	0	0	0	0	0	0	0	0	0	0		1496713				1229	405	0	405							0	3167	0	0	0	175	0	0	0	364	364	0	0	0	4647	0	0	CONF	CONF		
542667																																																																0	19657		0			35569	8186		2018	230056	0	0	0	26397	632	3793	12027	1339	2651	1043	989	18052	2301	73804	11633	20602	38297	53617	3957				0	0			0	0	13487	11071	74512	35403			0			0	143														0	0	0	0	260		0	61							0	1163	0	174	0	0	86			0	0	0	0	0	1900	0	1435	CONF	CONF		
542854																																																																1387	0		1463			1341	0		0	16004	0	0	0	6083	226	0	1120	0	29	196	280	199	5381	914	220	3405	1825	1940	1618				0	0			0	0	0	0	3161	1829			0			0	0														0	0	0	0	0		0	6							0	443	0	0	0	0	0			0	0	0	0	0	65	0	0	CONF	CONF		
543262																																																																162921	29752	0	128598	112772	0	112772	111767		3579	1363925	0	0	0	96628	8335	14196	276668	12971	5993	4080	7818	50276	15417	411311	28683	105821	174481	500829	43182	0	0	0	7265	1460	0		0	0	50592	132486	309168	184073	0	0	0			0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	604034				252	74	0	74							0	15085	0	0	0	0	0	0	0	252	252	0	0	0	9370	0	565	CONF	CONF	0	
543459																																																																71745	369		50671			86942	4415		0	328858	0	281	0	21855	68	417	78265	235	5129	577	1037	8663	6214	14303	76277	47915	33779	119403	14669				0	23			0	0	2258	2084	78982	112			0			0	0														75715	0	0	0	0		3000	0							0	5248	0	0	0	0	0			0	0	0	0	0	805	0	0	CONF	CONF		
543945																																																																40002	47809		27248			59426	3987		2053	401134	0	0	0	28502	2351	16638	76435	1315	5774	2391	6576	6031	5713	64008	33237	45866	94180	97043	33263				0	45			0	0	9028	78017	37145	56695			0			0	172													0	71038	0	0	0	1404		0	5574							0	1509	0	0	0	0	1404			0	0	0	0	0	1743	0	0	CONF	CONF	0	
544335																																																																34498	7130		6833			43515	13023		720	261770	0	0	0	44785	1276	36720	26950	2283	4150	3742	2850	16648	14834	28184	16344	24545	42230	58457	46778				0	0			0	0	2096	8732	48169	35992			0			731	0														0	0	0	0	1375		0	1684							0	3279	0	156	0	488	0			0	0	0	0	0	10038	0	0	CONF	CONF		
544447																																																															0	37804	0		7768			1759	272		583	54391	0	0	0	3836	0	0	8765	103	264	1608	1861	0	0	7581	3044	10329	25025	1719	2814				0	0			0	0	213	90	598	745			0			0	0														41640	0	0	0	0		0	10							0	589	0	0	0	0	0			0	0	0	0	0	124	0	0	CONF	CONF		
544652																																																																12078	79690		34			41071	30666		2688	657250	9	0	0	144240	16478	37591	79907	3203	6758	12667	56724	43510	21371	96687	43200	54093	217331	100403	1305				770	179			0	0	22587	43389	105951	155257			0			0	0														175004	0	0	0	0		0	50							0	1216	0	0	0	0	0			0	0	0	0	0	915	0	0	CONF	CONF		
544951																																																															0	2215	0		4778			2224	648		98	27980	0	0	0	4452	34	4155	3524	11	475	581	114	1192	2079	2096	2431	3192	3409	3949	8321				0	422			0	0	314	1609	4121	4967			0			0	0														5627	0	0	0	493		0	70							0	900	0	0	0	493	0			0	0	0	0	0	1128	0	0	CONF	CONF		
545604																																																															0	3115	28815		715			49892	40115		0	770772	0	0	0	439225	6990	56494	10838	3448	10222	13602	24645	83554	302514	59894	14558	63070	102734	75240	15531				0	25			0	0	6159	8414	61765	105250			0			1181	477														281713	0	0	0	1522		0	1276							0	18604	0	0	0	341	0			0	0	0	0	0	412	0	0	CONF	CONF		
546003																																																																2400	88083		161			236211	120752		0	1786484	0	0	0	532243	37728	215321	29691	16547	36247	31263	34820	179167	232234	357089	40586	169145	430521	173209	65388				0	358			0	0	17651	77823	154042	397764			0			1500	0														496798	0	0	0	11993		15500	179							0	128	0	0	477	844	4751			0	0	0	0	0	105461	4421	2327	CONF	CONF		
546320																																																																1560	3452		681			4654	5350		234	55743	0	0	40	26665	211	4886	2755	393	543	663	517	6725	17274	3304	850	2621	7430	9019	5641				0	3			0	0	2119	354	4164	3063			0			0	0														28784	0	0	0	0		0	90							0	2373	0	0	0	0	0			0	0		0	0	770	0	96	CONF	CONF		
546535																																																															0	35	3497		242			27443	155		0	193952	0	0	0	38680	693	0	37581	922	4920	15392	9096	6597	1665	15492	23150	38395	46917	31095	0				910	0			0	0	3986	22300	46809	37526			0			0	0														0	0	0	0	0		0	0							0	3516	0	0	0	0	0			0	0	0	0	0	8160	0	0	CONF	CONF		
546544																																																															0	100331	57579		59543			271006	44018		0	1514613	0	0	0	209920	15114	69770	274203	3427	15207	20947	53630	54503	61905	145487	197005	188639	346778	416719	8345				2354	41			3152	2446	63504	97740	188277	366795			0			0	139														308706	0	0	0	0		16000	1370							0	12446	0	0	0	0	0			0	0	0	0	0	8575	0	0	CONF	CONF		
547251																																																															0	2315	1942		936			8485	5975		0	77655	43	0	0	20870	900	16302	19609	1566	4906	13374	694	331	0	6205	23102	23647	3604	270	0				0	19			0	0	3315	8235	3251	20297			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		10948				0		0	9							0	183	0	0	0	0	0			0	0	0	0	0	966	0	0	CONF	CONF		
547550																																																																8190	2546		1156			9766	0		0	87447	95	27	0	24905	379	22629	8412	335	1147	97	600	7870	14719	3919	4392	4968	4899	17843	26340				0	65			0	0	1642	5700	9868	20396			0			0	0														24905	0	0	0	0		0	338							0	1698	0	0	0	0	0			0	0		0	0	866	0	0	CONF	CONF		
547840																																																															0	31943	33087	0	26404	469207	0	469207	70506		54249	1540331	0	8282	30701	258310	1427	27722	248695	1180	3728	5210	9383	117185	121368	365367	62916	153798	214720	432447	50930	0	0	0	0	3572	0		0	0	32542	128274	219192	182325	0	8282	0			856	0	0	0	0	0	0	0	0	0	0	0	0	0		249358				5388	1818	0	1818							0	12717	0	0	0	726	0	955	0	2851	1527	1319	0	0	6476	955	842	CONF	CONF		
548052																																																															0	8705	3618		8032			17703	5647		0	150942	101	0	336	20700	1026	6323	18037	1349	2186	2039	9058	6068	0	20733	21000	19737	57126	11732	0				0	188			0	0	2338	4884	20857	52930			0			0	0														0	0	0	0	0		0	337							0	1729	0	0	0	0	0			0	0	0	0	0	2349	0	380	CONF	CONF		
548267																																																															9944	40633	3305		4449			11996	0		40	195264	1124	0	0	19936	253	6260	38600	4525	1871	3191	9530	802	0	90127	10694	9346	29958	21025	14688				0	0			0	0	3724	16788	39250	18493			0			0	0														146956	0	0	0	0		0	13668							0	4786	0	0	0	0	0			0	0	0	0	0	9123	0	0	CONF	CONF		
548351																																																																61623	12242	0	37265	158958	0	158958	24342		3681	1715982	0	0	5273	515556	13986	31363	176363	23944	44602	162194	226305	48887	7009	133708	158603	271675	528663	98643	834	0	0	0	0	2881	0		0	0	75175	160614	290977	237318	0	0	0			0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	1707184				0	1164	0	1164							0	52096	0	0	0	0	0	0	0	0	0	0	0	0	68104	0	36	CONF	CONF	0	
548472																																																																980	3263		131			2072	478		0	79544	0	0	0	57718	1576	3149	2480	462	31	365	1089	17789	37540	3316	59	600	1691	8478	7629				0	0			0	0	1435	2377	5330	1998			0			107	69													0	14452	0	0	0	107		0	1138							0	115	0	0	0	0	0			0	0		0	0	933	0	0	CONF	CONF	0	
548771																																																																407	32022		0			40604	16624		0	625161	0	0	0	195237	11163	77243	65890	2408	13361	24523	39734	31072	84140	46129	65923	93668	156847	51685	11092				0	2			0	0	10397	13140	134095	168370			0			1884	0														183181	0	0	0	3207		0	7							0	0	0	0	0	1169	0			0	0	0	0	0	3093	154	1236	CONF	CONF		
548829																																																															0	1152	2667		126			2060	2544		125	49826	0	0	0	31088	102	5875	1269	358	226	294	97	17536	12141	2556	393	1259	5111	6843	1614				417	7			0	0	1153	964	1935	2504			0			0	0														47696	0	0	0	0		0	7							0	1251	0	0	0	0	0			0	0	0	0	0	1724	0	0	CONF	CONF		
549862																																																															0	652	2528	0	72	105521	0	105521	0		7570	308300	0	3909	0	109682	4326	15513	98065	2153	10135	14780	30533	51853	142	65936	33536	29681	48330	15402	5733	0	0	0	0	0	0		0	0	5806	12509	28485	18863	0	3909	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		288444				0	17	0	17							0	3248	0	0	0	0	0	0	0	0	0	0	0	0	5112	0	0	CONF	CONF		
550279																																																																0	58530		0			1891	9319		0	703873	0	0	0	523372	3493	425	24452	1338	27	466	1500	68091	449547	12865	10223	9125	42952	63369	41543				0	1076			0	0	38464	13795	12220	37483			0			126	134														583953	0	0	0	126		0	1527							0	496	0	0	0	0	0			0	0	0	0	0	2207	0	476	CONF	CONF		
550354																																																																0	130		0			734	886		0	72811	277	0	0	14880	79	563	0	627	502	5202	7731	819	0	7895	8499	10107	6757	23373	1573				0	9			0	0	3212	7943	11089	31725			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	2127							0	269	0	0	0	0	0			0	0		0	0	5	0	0	CONF	CONF		
550448																																																															0	3372	937		2372			2300	61		0	34818	0	0	0	14522	301	0	6727	497	362	2754	10049	860	0	3627	3016	1439	7103	3508	0				0	0			0	0	1473	1676	2948	3592			0			0	0														10375	0	0	0	0		473	9							0	485	0	0	0	0	0			0	0	0	0	0	297	0	0	CONF	CONF		
550635																																																																12780	103175		25			43827	9282		2485	394654	0	0	0	37999	211	15402	45999	916	2378	8794	20339	4482	1040	63021	34535	113182	126879	14363	1781				0	169			0	0	431	21006	47892	114804			0			1040	299														126524	0	0	0	1085		0	5							0	301	0	0	0	45	0			0	0	0	0	0	262	0	0	CONF	CONF		
550653																																																															0	4631	397		10016			5049	0		189	25866	0	0	0	3573	0	27	8517	160	80	229	239	1992	737	1928	6727	3272	4580	3735	1968				0	14			0	0	162	0	0	453			0			0	0														6625	0	0	0	0		0	0							0	846	0	0	0	0	0			0	0	0	0	0	536	0	0	CONF	CONF		
550952																																																																290	323		5568			17366	3818		0	131854	0	0	0	19263	495	392	36164	371	4	456	393	8030	10009	31259	14519	19641	12739	26381	8052				0	0			0	0	19557	7561	53018	519			0			0	0													0	17603	0	0	0	0		816	14							0	701	0	0	0	0	0			0	0	0	0	0	2545	0	417	CONF	CONF	0	
551016																																																															0	6820	4580		48			5224	10515		7858	190952	1130	0	0	110199	8665	2441	1420	1971	483	1411	2575	33896	68901	20929	1274	2581	9517	38011	9377				0	86			0	0	2698	1607	21664	11439			0			0	986														0	0	0	0	0		23	472							0	33	0	0	0	0	0			0	0	0	0	0	151	0	7308	CONF	CONF		
552059																																																															0	32651	9369		40712			53837	3349		0	297119	0	290	0	54528	3972	46696	79816	2017	4231	1941	1781	10618	33939	30036	52779	15679	23599	71102	47243				0	41			0	0	14156	8173	56866	13235			0			116	54														73258	0	0	0	122		0	34							0	3971	0	0	0	0	0			6	0	0	0	0	1935	0	0	CONF	CONF		
552161																																																															0	35055	48863		5228			119985	3814		27430	1246818	0	0	0	190003	3561	3916	96656	2004	3825	5688	1296	52294	124450	61431	74934	82007	45294	250959	539237				0	1923			0	0	24828	158324	418204	198764			0			0	364														0	0	0	0	0		0	2912							0	4055	0	0	0	0	0			0	0	0	0	0	3869	0	0	CONF	CONF		
552545																																																																39985	7506		34852			24530	2909		692	167576	0	0	0	18190	480	701	42728	742	527	2924	4185	8781	1032	35307	14968	18830	33326	32072	14880				0	35			0	0	3719	8847	10265	12076			0			0	0														63057	0	0	0	1001		0	465							0	1482	0	0	0	0	0			1001	0	0	0	0	1543	0	0	CONF	CONF		
552956																																																															0	21586	26		4127			3038	0		0	44345	0	0	600	6639	0	4936	8973	145	1035	726	1573	2974	186	2299	8640	4720	12773	6700	2575				0	0			0	0	3498	1878	2952	28			0			0	0														0	0	0	0	0		0	7							0	37	0	0	0	0	0			0	0	0	0	0	529	0	0	CONF	CONF		
552974																																																																97970	3374	0	14054	47144	0	47144	0		1988	292785	0	0	0	38762	894	31020	60217	935	3148	5505	1064	8135	19871	61799	16570	13095	17415	110292	34474	0	0	0	0	0	0		0	0	3216	11139	20896	29339	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		84307				102	103	8202	103							0	7686	0	0	0	0	0	101	0	1	0	1	0	0	8018	101	0	CONF	CONF		
553038																																																																19902	0		736			10742	2143		0	134587	0	0	0	45109	512	249	52913	3155	5007	16534	5332	14866	0	21938	22813	24806	4480	14958	0				0	0			0	0	3607	10214	18065	3349			0			57	0														0	0	0	0	57		0	94							0	10923	0	0	0	0	0			0	0		0	0	9191	0	0	CONF	CONF		
553926																																																																11715	3950		2192			8718	1580		44	98353	0	0	0	41776	574	10015	5013	422	1347	1210	913	9636	28250	4983	3061	3340	7135	12829	25229				0	0					556	747	11136	12591			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		48924				0		0	6							0	1869	0	0	0	0	0			0	0		0	0	899	0	0	CONF	CONF		
553944																																																																28484	873		5509			12061	3540		0	264122	376	0	0	148240	8115	136244	22320	2435	8542	6568	2415	28785	99245	7856	17243	10106	17325	24158	39424				0	63			0	0	11629	4921	14812	9502			0			61	0														123635	0	0	0	355		0	108							0	6822	0	0	0	257	0			14	0	0	0	0	9819	23	19	CONF	CONF		
554268																																																																4171	0		552			1862	0		0	11860	0	0	0	3331	0	3032	1193	0	5	210	76	1563	1478	370	1633	2249	710	2459	1108				0	0			0	0	0	167	982	0			0			0	0														3331	0	0	0	0		0	9							0	174	0	0	0	0	0			0	0		0	0	612	0	0	CONF	CONF		
554343																																																															700	7939	0		22802			24188	7994		0	94257	0	0	24188	15031	77	12163	29892	1649	2324	6280	2212	1504	907	37640	7819	7945	17853	7915	25				1060	0			0	0	3081	56	2068	137			0			0	0														16664	0	0	0	0		0	11							0	5344	0	0	0	0	0			0	0	0	0	0	3769	0	0	CONF	CONF		
554857																																																																100835	42396	0	46048	285753	0	285754	12542		0	1071461	0	9597	0	108519	10957	2644	250599	2067	8708	16263	70273	9615	1593	61673	188926	187259	344566	156255	24219	0	0	0	0	2028	0		0	0	10889	55323	151417	221246	0	9597	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		514352				0	0	0	0							0	5122	0	0	0	0	0	0	0	0	0	0	0	0	8788	0	0	CONF	CONF		
555256																																																																21119	1119		2943			6205	0		112	81322	0	0	0	30402	503	29096	9581	865	2013	349	1242	3985	21948	4244	5249	7813	5269	12771	15267				0	0			0	0	3346	2568	3726	3927			0			0	0														0	0	0	0	0		0	0							0	1922	0	0	0	0	0			0	0		0	0	3430	0	0	CONF	CONF		
556011																																																																44416	21044		1512			33263	41060		12952	310954	0	0	0	45342	62	36725	30298	1104	3443	8538	18314	10654	3249	95132	24404	45925	73888	21842	3276				0	2709			0	0	1716	17901	82237	0			0			0	81														226517	0	0	0	0		0	22							0	257	0	0	0	0	0			0	0	0	0	0	6461	0	3146	CONF	CONF		
556459																																																																8604	12190		1904			76156	70		0	386832	0	0	0	73101	1139	64339	39440	2117	1558	9874	8424	30781	20225	64238	16564	37237	61933	87014	44950				0	2232			0	0	5564	28887	40401	75979			0			0	0													0	134828	0	0	0	361		0	0							0	57518	0	0	0	361	0			0	0	0	0	0	3087	0	0	CONF	CONF	0	
556815																																																															0	86127	97709	0	9966	165960	0	165960	99784		23178	1585685	0	0	7501	209943	4535	62918	233521	23248	12020	36041	42637	46110	49226	612101	66969	96308	250414	311194	23272	0	0	0	0	6219	0		0	0	42748	139141	252795	430217	0	0	0			949	0	0	0	0	0	0	0	0	0	0	0	0	0		856822				1277	4973	6000	4973							0	685	0	0	0	0	328	0	0	0	0	0	0	0	5705	0	1000	CONF	CONF		
556936																																																															0	54890	12609	0	38718	44848	0	44848	6682		2637	250112	151	90	0	26200	436	5293	37881	1475	1034	1658	1831	19381	730	29201	23185	48774	46437	58125	14772	0	0	0	0	78	0		0	0	431	7221	10435	17764	0	90	0			0	158	0	0	0	0	0	0	0	0	0	0	0	0		38074				1	13	900	13							0	17246	0	0	0	0	1	0	0	0	0	0	0	0	9065	0	0	CONF	CONF		
557317																																																															0	37733	78092	0	7702	90879	0	90879	29865		5815	790407	0	0	0	158818	5528	97236	32702	9411	2353	9499	25869	68158	42217	124823	19165	33670	63049	340264	45847	0	0	0	0	1593	0		6405	5632	3010	33189	165203	165910	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		399378				0	302	0	302							0	369	0	0	0	0	0	0	0	0	0	0	0	0	6399	0	0	CONF	CONF		
557438																																																															0	22869	27		22684			9699	0		926	114890	0	1129	0	44000	1267	0	26998	790	3446	12889	18035	8084	718	2568	20439	10609	27241	8180	1853				0	0			0	0	1150	1160	5178	0			0			69	0														10400	0	0	0	125		0	69							0	0	0	0	0	0	0			56	0	56	0	0	4732	0	0	CONF	CONF		
557858																																																																17492	40377	87302	123854	1319743	0	1319743	49214		133902	3682787	0	1368	2892	162218	5696	74396	1043145	6369	8006	16372	21576	56702	51238	1403482	430614	519988	627021	516388	19383	0	0	0	0	24653	0		0	0	35981	247262	400031	729807	23	1345	0			1051	0	0	0	0	0	0	0	0	0	0	0	0	0		238639				89937	29571	79406	116873							0	58910	0	88	0	713	73154	14851	0	80	0	0	62	18	136000	14851	0	CONF	CONF		
559179																																																																914	0		0			1894	815		0	29660	0	0	0	22162	94	0	967	0	0	30	498	5197	16437	1288	25	441	541	2774	2429				0	0			0	0	678	370	1792	588			0			0	0														23749	0	0	0	0		0	0							0	287	0	0	0	0	0			0	0		0	0	66	0	7	CONF	CONF		
560214																																																																6679	554		165			212	444		562	36309	0	0	0	24657	212	18357	5701	3713	345	379	1159	19061	0	1092	551	977	1915	7117	0				0	0			0	0	182	0	0	1016			0			0	0														0	0	0	0	0		0	0							0	1445	0	0	0	0	0			0	0		0	0	181	0	0	CONF	CONF		
560353																																																															0	0	0		0			3595	0		954	18306	0	0	0	73	0	0	3360	0	6	0	29	38	0	3215	2570	978	1691	1913	7866				0	0			0	0	978	2016	2093	7582			0			0	0														0	0	0	0	0		0	16							0	309	0	0	0	0	0			0	0		0	0	690	0	0	CONF	CONF		
560438																																																															0	543	468		164			5696	0		66	23970	0	0	0	9918	0	0	7295	541	1708	3222	3778	379	161	1941	3771	2826	4655	790	0				0	0			0	0	0	763	1964	2563			0			246	0														0	0	0	0	411		0	88							0	461	0	0	0	0	0			0	0		0	0	1276	165	0	CONF	CONF		
560830																																																															0	2456	1265		2484			2414	0		191	40045	0	0	0	23551	39	586	3137	586	87	465	2034	20376	0	3009	2649	2339	5572	2797	0				0	0			0	0	0	0	2680	274			0			0	0														0	0	0	0	0		0	0							0	2615	0	0	0	0	0			0	0	0	0	0	2076	0	0	CONF	CONF		
561145																																																																143258	4937		86753			35908	3392		31	427282	0	0	0	61778	2088	6832	78625	194	1642	2749	3963	16059	37162	54612	22177	27588	47296	91467	122364				0	0			0	0	2296	11116	21925	50145			0			0	0														108586	0	0	0	0		0	537							0	1723	0	0	0	0	0			0	0	0	0	0	1395	0	0	CONF	CONF		
561574																																																															0	78053	42173		1604			55010	960		2	851718	0	0	5736	58283	3564	33149	41456	318	282	3781	4902	3145	45855	145090	38388	46407	65303	187231	310446				0	1					0	73891	178461	359694			0			903	0														414428	0	0	0	1027		0	0							0	0	0	0	0	0	0			124	0	0	0	0	22	0	0	CONF	CONF		
561659																																																																145247	18074	1053	81818	60065	0	60065	15068		3114	774110	1329	0	221	135792	5228	52074	95789	6578	7040	17325	24855	14534	65145	80145	42377	55069	87656	98123	273896	0	0	0	533	714	0		0	0	22024	8427	112109	150771	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		579145				0	816	0	1869							0	8785	0	0	0	0	0	0	0	0	0	0	0	0	5801	0	260	CONF	CONF		
561864																																																																2885	177		865			154453	0		0	405868	0	1524	0	37672	1069	27973	124761	5842	3336	5711	16703	963	5117	176127	43230	47974	44965	47787	7631				0	193			0	0	24285	27596	120280	32740			0			0	0														0	0	0	0	3014		0	95							0	794	0	0	0	0	0			0	0	0	0	0	1240	3014	0	CONF	CONF		
562058																																																															0	3636	18799		280			66743	11162		0	330693	0	0	0	48600	2712	28074	71716	1726	6334	16074	4343	10924	8973	80775	22476	76735	63254	29225	1680				0	0			0	0	10724	36653	45474	82040			0			0	26														330661	0	0	0	0		0	0							0	1493	0	0	0	0	0			0	0	0	0	0	2377	0	0	CONF	CONF		
