"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17259																																																																																				63492	0				9.1082%			5796		63635	-1784	0										4258	63635	0	0.0000%	1265	0	85	1350	2.1263%	0	0	0	0	1		1538		1	0	4012	0	0	0	-1784	0	0	0		0	5796	0	0	5796	0	0	0	0	0	0						0	0	0		
17950																																																																																						72777	4221	4221	8.9797%	21.6577%	20.4016%	68556	336033	763459	-26336	0			13.6577%							39776	768241								0	0	0		0		33562	20.4016%	1	0	47002	3162	1620	0	-26336	0	0	0		0	68556	0	0	68556	0	0	0	0	0	0	0	0	0	4221	0	4782	0			
17978																																																																																				328825	0				38.6739%			126858		328020	0	0										126858	328020	0	0.0000%	19718	0	0	19718	5.9965%	0	0	0	0	1		0		1	0	126858	0	0	0	0	0	0	0		0	126858	0	0	126858	0	0	0	0	0	0						0	0	0		
18050																																																																																						115540	6536	6536	11.0213%	22.1083%	20.8577%	109004	522608	989031	-50420	0			14.1083%							73119	989031								0	0	0		0		35885	20.8577%	1	0	58584	0	0	0	-50420	0	0	0		0	109004	0	0	109004	0	0	0	0	0	0	0	0	0	6536	0	0	0			
18827																																																																																						187881	13987	13987	9.2585%	13.2129%	12.2292%	173894	1421952	1878206	-15884	0			5.2129%							73166	1887797								0	0	0		0		110319	12.2292%	1	0	167601	9122	456	13	-16087	-1	204	0		0	173894	0	0	173894	0	0	0	0	0	0	0	0	0	13987	0	9591	0			
18836																																																																																				204368	0				9.8807%			20094		203367	-2708	0										18237	203367	0	0.0000%	24197	0	183	24380	11.9295%	0	0	0	0	1		1856		1	0	17385	0	0	0	-2709	0	0	0		0	20094	0	0	20094	0	0	0	0	0	0						0	0	0		
18854																																																																																						139853	10819	10819	8.9690%	12.1454%	11.2059%	129034	1151485	1438669	-7783	0			4.1454%							124069	1447864								0	0	0		0		14160	11.2059%	1	0	130446	7706	1489	0	-7783	0	0	0		0	129034	0	0	129034	0	0	0	0	0	0	0	0	0	10819	0	9195	0			
19356																																																																																				100968	0				9.0908%			9135		100486	-2041	0										3951	101277	0	0.0000%	6107	0	0	6107	6.0485%	0	0	0	0	1		5975		1	0	7885	762	29	0	-2041	0	0	0		0	9135	0	0	9135	0	0	0	0	0	0						791	0	0		
19936																																																																																						40132	3042	3042	8.4750%	16.5898%	15.3323%	37090	241908	437639	-8618	0			8.5898%							23044	437639								0	0	0		0		14046	15.3323%	1	0	28472	0	0	0	-8618	0	0	0		0	37090	0	0	37090	0	0	0	0	0	0	0	0	0	3042	0	0	0			
19972																																																																																						23595	399	399	18.3020%	53.1718%	52.2727%	23196	44375	126740	0	0			45.1718%							23196	126740								0	0	0		0		0	52.2727%	1	0	23196	0	0	0	0	0	0	0		0	23196	0	0	23196	0	0	0	0	0	0	0	0	0	399	0	0	0			
20053																																																																																				150048	0				12.5639%			19299		153607	-220	0										13096	153607	0	0.0000%	23553	0	325	23878	15.9136%	0	0	0	0	1		6203		1	0	19079	0	0	0	-220	0	0	0		0	19299	0	0	19299	0	0	0	0	0	0						0	0	0		
20633																																																																																				350339	0				11.6508%			40532		347889	-5349	0										36610	347889	0	0.0000%	18031	0	0	18031	5.1467%	0	0	0	0	1		3922		1	0	35183	0	0	0	-4742	0	-607	0		0	40532	0	0	40532	0	0	0	0	0	0						0	0	1406		
20857																																																																																						36544	2625	2625	7.0685%	12.7918%	11.8729%	33919	285684	479863	-11004	0			4.7918%							1862	480307								0	0	0		0		32500	11.8729%	1	0	23358	444	0	0	-13024	2019	0	0		0	33919	0	0	33919	0	0	0	0	0	0	0	0	0	2625	0	444	0			
21256																																																																																				13237	0				9.6108%			1252		13027	-212	0										652	13027	0	0.0000%	223	0	4	227	1.7149%	0	0	0	0	1		600		1	0	1040	0	0	0	-212	0	0	0		0	1252	0	0	1252	0	0	0	0	0	0						0	0	0		
21359																																																																																						7017	447	447	8.5231%	19.6445%	18.3931%	6570	35720	77085	-2168	0			11.6445%							2719	77134								0	0	0		0		3900	18.3931%	1	0	4451	0	49	0	-2168	0	0	0		0	6570	0	0	6570	0	0	0	0	0	0	0	0	0	447	0	49	0			
21658																																																																																				225222	0				9.0845%			20605		226816	-5794	0										16348	226816	0	0.0000%	18985	0	234	19219	8.5334%	0	0	0	0	1		4257		1	0	14811	0	0	0	-5794	0	0	0		0	20605	0	0	20605	0	0	0	0	0	0						0	0	0		
22048																																																																																				274526	0				10.0690%			27553		273642	-7436	0										19903	273642	0	0.0000%	0	0	924	924	0.3366%	0	0	0	0	1		7650		1	0	20117	0	0	0	-7436	0	0	0		0	27553	0	0	27553	0	0	0	0	0	0						0	0	0		
22543																																																																																						31028	2552	2552	7.6969%	12.1673%	11.1666%	28476	255011	369965	-253	0			4.1673%							16372	369965								0	0	0		0		12300	11.1666%	1	0	28419	0	0	0	-57	0	0	0		0	28476	0	0	28476	0	0	0	0	0	0	0	0	0	2552	0	0	0			
22552																																																																																						10058	921	921	7.2898%	12.4986%	11.3541%	9137	80473	125340	-1856	0			4.4986%							2137	125340								0	0	0		0		7000	11.3541%	1	0	7281	0	0	0	-1856	0	0	0		0	9137	0	0	9137	0	0	0	0	0	0	0	0	0	921	0	0	0			
22730																																																																																						22771	1466	1466	8.5003%	17.0866%	15.9866%	21305	133268	250639	-10678	0			9.0866%							20755	250639								0	0	0		0		550	15.9866%	1	0	10627	0	0	0	-10678	0	0	0		0	21305	0	0	21305	0	0	0	0	0	0	0	0	0	1466	0	0	0			
23456																																																																																						33181	2366	2366	10.4737%	16.2340%	15.0764%	30815	204392	294212	-11096	0			8.2340%							29677	294212								0	0	0		0		1138	15.0764%	1	0	19719	0	0	0	-11096	0	0	0		0	30815	0	0	30815	0	0	0	0	0	0	0	0	0	2366	0	0	0			
23504																																																																																						1325042	83969	83969	10.3096%	13.1829%	12.3474%	1241073	10051251	12037990	-69847	-1219			5.1829%			0				576486	12193698								0	0	0		0		821514	12.3474%	1	0	1328153	151668	5259	0	-58802	9252	-1219	-19078		0	1241073	0	0	1241073	0	0	0	0	0	0	0	0	0	83969	0	156927	0			
23643																																																																																				244971	0				9.5656%			24099		251934	-13861	0										21599	251934	0	0.0000%	0	0	275	275	0.1123%	0	0	0	0	1		2500		1	0	10238	0	0	0	-13861	0	0	0		0	24099	0	0	24099	0	0	0	0	0	0						0	0	275		
23755																																																																																						27440	2314	2314	8.4173%	14.3985%	13.1842%	25126	190576	298504	-13158	0			6.3985%							20401	298504								0	0	0		0		4725	13.1842%	1	0	11968	0	0	0	-13158	0	0	0		0	25126	0	0	25126	0	0	0	0	0	0	0	0	0	2314	0	0	0			
24006																																																																																						260071	8927	8927	12.7830%	17.8320%	17.2199%	251144	1458451	1964673	-8629	-8629			9.8320%							158534	1962239								0	0	0		0		98786	17.2199%	1	19	248710	6106	89	0	-4051	0	-4578	0		0	251144	0	0	251144	0	0	0	0	0	0	0	0	0	8927	0	6195	0			
24378																																																																																				75470	0				9.7515%			7449		76388	-97	0										7449	76388	0	0.0000%	2804	0	0	2804	3.7154%	0	0	0	0	1		0		1	0	7352	0	0	0	-97	0	0	0		0	7449	0	0	7449	0	0	0	0	0	0						0	0	0		
24659																																																																																						8421	578	578	6.1812%	16.7170%	15.5695%	7843	50374	126885	-43	0			8.7170%							1485	128527								0	0	0		0		8000	15.5695%	1	0	9442	1431	211	0	-43	0	0	0		0	7843	0	0	7843	0	0	0	0	0	0	0	0	0	578	0	1642	0			
24668																																																																																				1868350	0				13.1030%			252949		1930460	-24799	0										96064	1930788	0	0.0000%	487153	0	6374	493527	26.4151%	0	0	0	0	1		157213		1	0	228478	328	0	0	-24799	0	0	0		0	252949	0	0	252949	0	0	0	0	0	0						328	0	0		
24949																																																																																						55925	4071	4071	10.0650%	17.2872%	16.0288%	51854	323506	515189	-5043	0			9.2872%							16831	515189								0	0	0		0		35023	16.0288%	1	0	46811	0	0	0	-5043	0	0	0		0	51854	0	0	51854	0	0	0	0	0	0	0	0	0	4071	0	0	0			
25357																																																																																						51527	5073	5073	9.6895%	12.7402%	11.4859%	46454	404444	479426	-730	0			4.7402%							8883	480370								0	0	0		0		38515	11.4859%	1	0	46668	944	0	0	-730	0	0	0		0	46454	0	0	46454	0	0	0	0	0	0	0	0	0	5073	0	944	0			
25647																																																																																						32193	3001	3001	9.0013%	13.4209%	12.1698%	29192	239873	324308	-1640	9206			5.4209%							2736	335149								0	0	0		0		28091	12.1698%	1	0	29187	0	0	1635	-1640	0	0	0		0	29192	0	0	29192	0	0	0	0	0	0	0	0	0	3001	0	1635	0			
26457																																																																																						3804	231	231	8.0391%	16.7828%	15.7637%	3573	22666	44445	-111	0			8.7828%							3223	44445								0	0	0		0		350	15.7637%	1	0	3462	0	0	0	-111	0	0	0		0	3573	0	0	3573	0	0	0	0	0	0	0	0	0	231	0	0	0			
26765																																																																																						366624	36982	36982	9.9444%	11.6359%	10.4621%	329642	3150812	3314854	-24797	0			3.6359%							32505	3323113								0	0	0		0		305396	10.4621%	1	0	313104	3454	4805	0	-24797	0	0	0		0	329642	0	0	329642	0	0	0	0	0	0	0	0	0	36982	0	8259	0			
27070																																																																																						125492	5437	5437	13.1371%	22.8434%	21.8537%	120055	549358	913864	-16993	0			14.8434%							149705	943514								0	0	0		0		0	21.8537%	1	0	132712	28268	1382	0	-16993	0	0	0		0	120055	0	0	120055	0	0	0	0	0	0	0	0	0	5437	0	29650	0			
27548																																																																																						122180	9495	9495	8.2072%	12.6877%	11.7017%	112685	962979	1372994	-24460	0			4.6877%							67694	1384107								0	0	0		0		56104	11.7017%	1	0	99338	10228	885	0	-24460	0	0	0		0	112685	0	0	112685	0	0	0	0	0	0	0	0	0	9495	0	11113	0			
27614																																																																																						49753	1350	1350	8.4641%	21.3684%	20.7885%	48403	232835	571860	-26360	0			13.3684%							38494	574606								0	0	0		0		12655	20.7885%	1	0	24789	2654	92	0	-26360	0	0	0		0	48403	0	0	48403	0	0	0	0	0	0	0	0	0	1350	0	2746	0			
27847																																																																																						82860	6410	6410	9.9760%	16.1841%	14.9321%	76450	511984	766338	-18058	0			8.1841%							68038	766338								0	0	0		0		8412	14.9321%	1	0	58392	0	0	0	-18058	0	0	0		0	76450	0	0	76450	0	0	0	0	0	0	0	0	0	6410	0	0	0			
28013																																																																																				5662436	0				12.1938%			674606		5532381	-31266	69						0	4158	0	0	287227	5573809	18090	0.3195%	514524	0	3449	517973	9.1475%	0	0	0	0	1		428738		1	0	684699	41012	347	0	-31335	0	69	0		0	674606	0	0	674606	0	0	0	0	0	0						41359	0	0		
28152																																																																																						17765	1444	1444	7.6390%	13.1455%	12.0770%	16321	135141	213654	-5108	0			5.1455%							4216	213654								0	0	0		0		12105	12.0770%	1	0	11213	0	0	0	-5516	408	0	0		0	16321	0	0	16321	0	0	0	0	0	0	0	0	0	1444	0	0	0			
28675																																																																																						23880	801	801	10.4989%	16.3039%	15.7570%	23079	146468	219823	-3069	0			8.3039%							23079	219823								0	0	0		0		0	15.7570%	1	0	20010	0	0	0	-3069	0	0	0		0	23079	0	0	23079	0	0	0	0	0	0	0	0	0	801	0	0	0			
28732																																																																																				152419	0				10.6196%			16023		150881	-1337	0										15466	150881	0	0.0000%	19522	0	1147	20669	13.5606%	0	0	0	0	1		557		1	0	14686	0	0	0	-1337	0	0	0		0	16023	0	0	16023	0	0	0	0	0	0						0	0	857		
29476																																																																																						14673	767	767	14.8877%	24.2585%	22.9904%	13906	60486	93406	-165	0			16.2585%							8078	93605								0	0	0		0		6027	22.9904%	1	0	13940	199	0	0	-165	0	0	0		0	13906	0	0	13906	0	0	0	0	0	0	0	0	0	767	0	199	0			
29636																																																																																						128679	5046	5046	8.9799%	15.3919%	14.7883%	123633	836017	1376772	-93737	0			7.3919%							12252	1390198								0	0	0		0		124807	14.7883%	1	0	43322	13030	349	47	-93737	0	0	0		0	123633	0	0	123633	0	0	0	0	0	0	0	0	0	5046	0	13426	0			
29878																																																																																				2186516	0				31.3459%			696804		2222951	-6032	0										696804	2222951	0	0.0000%	123822	0	0	123822	5.6630%	0	0	0	0	1		0		1	0	690772	0	0	0	-2567	0	-3465	0		0	696804	0	0	696804	0	0	0	0	0	0						0	0	2196		
30052																																																																																				56627	0				10.3463%			5767		55740	0	0										4236	55740	0	0.0000%	4765	0	0	4765	8.4147%	0	0	0	0	1		1531		1	0	5767	0	0	0	0	0	0	0		0	5767	0	0	5767	0	0	0	0	0	0						0	0	0		
30502																																																																																						118062	9989	9989	8.7200%	14.5547%	13.3233%	108073	811159	1239376	-25758	0			6.5547%							81067	1246646								0	0	0		0		34276	13.3233%	1	0	89585	7244	0	13	-25758	0	0	0		0	108086	13	13	108073	0	0	0	0	13	0	0	0	0	9989	0	7270	0			
30650																																																																																						17519	105	105	11.3919%	13.5517%	13.4705%	17414	129275	152863	-1552	0			5.5517%							777	158730								0	0	0		0		22504	13.4705%	1	0	21729	5456	411	0	-1552	0	0	0		0	17414	0	0	17414	0	0	0	0	0	0	0	0	0	105	0	5867	0			
30810			15622079	1293378	1983257	12.4420%	15.6148%	13.6324%	13638822	100046804	109619112	-51766	0			7.6148%						9037058	109619112								0	0	0		4601764	13.6324%	0	13587056	0	0	0	-47798	-3968	0	0		0	13638822	0	0	13638822	0	0	0	0	0	0	689879	0	0	1983257	0	0	0																																						2																	0				1																															
31134																																																																																						30686	1251	1251	14.3473%	30.7383%	29.4851%	29435	99830	205161	-1718	0			22.7383%							28985	205161								0	0	0		0		450	29.4851%	1	0	27717	0	0	0	-1718	0	0	0		0	29435	0	0	29435	0	0	0	0	0	0	0	0	0	1251	0	0	0			
31255																																																																																						98543	8030	8030	9.6178%	13.8111%	12.6857%	90513	713505	941096	-14884	0			5.8111%							57146	942029								0	0	0		0		34300	12.6857%	1	0	76562	933	0	0	-14884	0	0	0		0	90513	0	0	90513	0	0	0	0	0	0	0	0	0	8030	0	933	0			
31657																																																																																				202957	0				12.2518%			24582		200640	0	0										22312	200640	0	0.0000%	2973	0	15	2988	1.4722%	0	0	0	0	1		2270		1	0	24582	0	0	0	0	0	0	0		0	24582	0	0	24582	0	0	0	0	0	0						0	0	5423		
31826																																																																																						46120	3412	3412	10.0871%	16.8939%	15.6441%	42708	272998	423392	-2583	0			8.8939%							41973	424257								0	0	0		0		1600	15.6441%	1	0	40990	865	0	0	-2583	0	0	0		0	42708	0	0	42708	0	0	0	0	0	0	0	0	0	3412	0	865	0			
31835																																																																																				177967	0				11.9308%			21302		178546	-5652	0										1291	178546	0	0.0000%	22035	0	2715	24750	13.9071%	0	0	0	0	1		20011		1	0	15650	0	0	0	-2070	0	-3582	0		0	21302	0	0	21302	0	0	0	0	0	0						0	0	0		
32234																																																																																						31090	220	220	7.5270%	15.6190%	15.5084%	30870	199053	410121	-27723	0			7.6190%							9969	417613								0	0	0		0		28393	15.5084%	1	0	10639	6425	1067	0	-27723	0	0	0		0	30870	0	0	30870	0	0	0	0	0	0	0	0	0	220	0	7492	0			
32766																																																																																				216203	0				13.9868%			29880		213630	0	0										1092	215868	0	0.0000%	36594	0	50	36644	16.9489%	0	0	0	0	1		31025		1	0	32117	1062	1175	0	0	0	0	0		0	29880	0	0	29880	0	0	0	0	0	0						2238	0	0		
32971																																																																																						40495	2736	2736	10.6170%	16.4341%	15.3238%	37759	246408	355647	-4131	0			8.4341%							37759	355647								0	0	0		0		0	15.3238%	1	0	33628	0	0	0	-4131	0	0	0		0	37759	0	0	37759	0	0	0	0	0	0	0	0	0	2736	0	0	0			
33147																																																																																						35930	3335	3335	9.8257%	13.5166%	12.2620%	32595	265821	331733	-1097	0			5.5166%							20620	331733								0	0	0		0		11975	12.2620%	1	0	31498	0	0	0	-1097	0	0	0		0	32595	0	0	32595	0	0	0	0	0	0	0	0	0	3335	0	0	0			
33259																																																																																						104756	9476	9476	8.9255%	11.9593%	10.8775%	95280	875935	1067501	-10885	0			3.9593%							40280	1067501								0	0	0		0		55000	10.8775%	1	0	84395	0	0	0	-10885	0	0	0		0	95280	0	0	95280	0	0	0	0	0	0	0	0	0	9476	0	0	0			
33268																																																																																				219984	0				8.8614%			20089		226703	-4835	0										13089	226703	0	0.0000%	6118	0	2648	8766	3.9848%	0	0	0	0	1		7000		1	0	15254	0	0	0	-4835	0	0	0		0	20089	0	0	20089	0	0	0	0	0	0						0	0	8342		
33370																																																																																				26643	0				12.2184%			3227		26411	0	0										3467	26651	0	0.0000%	1630	0	0	1630	6.1179%	0	0	0	0	1		0		1	0	3467	0	0	240	0	0	0	0		0	3227	0	0	3227	0	0	0	0	0	0						240	0	0		
33839																																																																																						4708	93	93	10.5669%	23.2333%	22.7744%	4615	20264	43674	-477	0			15.2333%							3865	43674								0	0	0		0		750	22.7744%	1	0	4138	0	0	0	-477	0	0	0		0	4615	0	0	4615	0	0	0	0	0	0	0	0	0	93	0	0	0			
33857																																																																																						115255	10941	10941	9.2316%	10.7706%	9.7482%	104314	1070090	1129963	-11747	0			2.7706%							38277	1145176								0	0	0		0		81250	9.7482%	1	0	107780	15213	0	0	-11747	0	0	0		0	104314	0	0	104314	0	0	0	0	0	0	0	0	0	10941	0	15213	0			
34434																																																																																						48933	2730	2730	10.4150%	16.1383%	15.2380%	46203	303210	443621	-5639	0			8.1383%							22406	444224								0	0	0		0		24400	15.2380%	1	0	41167	603	0	0	-5639	0	0	0		0	46203	0	0	46203	0	0	0	0	0	0	0	0	0	2730	0	603	0			
34537																																																																																						1201306	68195	68195	10.6107%	16.2493%	15.3269%	1133111	7392960	10678938	-123532	0			8.2493%			2				339105	10985167								0	0	0		0		1100231	15.3268%	1	0	1315804	290226	13677	2326	-123000	-532	0	0		0	1133107	0	0	1133107	0	0	4	4	0	4	0	0	0	68195	0	306229	0			
34555																																																																																				350735	0				9.3798%			33001		351829	-6857	0										31465	352593	0	0.0000%	38602	0	1997	40599	11.5754%	0	0	0	0	1		2300		1	0	26908	764	0	0	-6857	0	0	0		0	33001	0	0	33001	0	0	0	0	0	0						764	0	0		
34742																																																																																						57982	4906	4906	9.0063%	13.0926%	11.9848%	53076	442861	589320	-4067	0			5.0926%							36119	589890								0	0	0		0		17527	11.9848%	1	0	49579	570	0	0	-4067	0	0	0		0	53076	0	0	53076	0	0	0	0	0	0	0	0	0	4906	0	570	0			
35057																																																																																						21119	1769	1769	8.7097%	14.9592%	13.7062%	19350	141177	222165	-809	0			6.9592%							12489	222165								0	0	0		0		6861	13.7062%	1	0	18541	0	0	0	-809	0	0	0		0	19350	0	0	19350	0	0	0	0	0	0	0	0	0	1769	0	0	0			
35301			18832000	113000	658000	6.4985%	16.6970%	16.1136%	18174000	112786600	279665000	-3410000	1089000	251910000	7.2145%	8.6970%						17025000	289556000												13033000	16.1136%	0	26648000	6825000	1545000	404000					-328000	28000					0	0	0	0	0	0	545000	0	0	658000	0	8802000	0		18719000	0	545000	18.6112%	18.0694%	100579000	2.5000%	18.0694%	0	18174000	0	0	0	0	0	0	18174000	545000																			0																	0				0																															
35646																																																																																						14844	335	335	14.5695%	29.6690%	28.9994%	14509	50032	99585	-1704	0			21.6690%							12359	99585								0	0	0		0		2150	28.9994%	1	0	12805	0	0	0	-1704	0	0	0		0	14509	0	0	14509	0	0	0	0	0	0	0	0	0	335	0	0	0			
