"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
400365	38431	41371	3256	0	0	750	0	0	41371	59	0	-5505	
400767	13349	17636	724	0	0	64	0	0	17636	1590	0	-6537	
401072	10417	13611	61	0	0	0	0	0	13611	0	0	-3255	
401559	1907	9956	782	0	-54	1300	0	0	9956	0	0	-7477	
401755	20789	20572	1612	0	0	1395	0	0	20572	0	0	0	
401906	89980	103715	1835	0	0	0	0	0	103715	0	0	-15570	
401951	4934	4366	422	0	509	0	0	0	4366	0	0	-363	
402846	27554	27868	705	0	0	0	0	0	27868	0	0	-1019	
402873	11302	11457	122	0	0	0	0	0	11457	18	0	-295	
403067	14728	19803	295	0	0	0	0	67	19870	0	0	-5437	
403151	174359	196745	13370	0	0	7800	0	0	196745	0	0	-27956	
403179	178881	198660	7104	0	0	0	0	425	199085	1427	0	-28735	
403254	1958	2745	-991	0	255	0	0	0	2745	0	0	-51	
403656	5481	7289	180	0	0	0	0	0	7289	0	0	-1988	
403870	63797	81982	2271	0	0	4000	0	0	81982	336	0	-16792	
403946	134567	135570	6975	0	0	0	0	0	135570	0	0	-7978	
404653	47998	46794	1344	0	0	0	0	0	46794	0	0	-140	
404943	4198	7594	45	0	0	24	0	0	7594	0	0	-3417	
406022	18526	26924	1111	0	0	33	0	0	26924	0	0	-9476	
406059	38784	37679	1599	0	0	0	0	0	37679	218	0	-712	
406666	17558	25659	1730	0	250	963	0	0	25659	0	0	-9118	
406974	22246	30165	3300	0	21	2595	0	0	30165	0	0	-8645	
407168	15604	14860	457	0	895	124	0	0	14860	0	0	-484	
407506	152670	156471	3703	0	0	2000	0	0	156471	0	0	-5504	
407645	27523	54987	2594	0	0	882	0	0	54987	109	0	-29285	
407850	3288	3400	168	0	0	280	0	0	3400	0	0	0	
408307	56665	69019	-1436	0	0	0	0	0	69019	0	0	-10918	
408642	127489	133379	7056	0	3000	0	0	0	133379	0	0	-15946	
408875	89189	89389	1311	0	0	0	0	0	89389	0	0	-1511	
409265	-1134	5192	39	0	0	0	0	0	5192	0	0	-6365	
410159	2608	2720	76	0	0	18	0	0	2720	0	0	-170	
410560	24962	33846	2299	0	0	2433	0	0	33846	0	0	-8750	
410748	48782	47343	2216	0	0	777	0	0	47343	0	0	0	
410917	21102	50328	4551	0	0	2766	0	0	50328	0	0	-31011	
410944	2702	4537	353	0	0	290	0	0	4537	0	0	-1898	
411062	5903	15952	1021	0	500	50	0	0	15952	0	0	-11520	
411174	10024	9999	34	0	0	0	0	0	9999	0	0	-9	
411231	8752	11181	322	0	0	0	0	0	11181	0	0	-2751	
411240	4124	9412	276	0	0	230	0	0	9412	0	0	-5334	
411512	116154	110855	6160	0	0	0	0	0	110855	200	0	-1061	
411549	4928	6185	291	0	-20	321	0	0	6185	0	0	-1207	
411576	7665	8060	137	0	0	0	0	0	8060	0	0	-532	
411624	15818	24516	933	0	0	175	0	0	24516	0	0	-9456	
411651	22160	22010	700	0	0	0	0	0	22010	0	0	-550	
412153	24360	27928	1366	0	0	855	0	0	27928	0	0	-4079	
412452	5030	6545	389	0	0	282	0	0	6545	0	0	-1622	
412555	16305	20818	918	0	0	0	0	0	20818	0	0	-5431	
412667	21180	19983	1197	0	0	0	0	0	19983	0	0	0	
412751	674337	735974	100294	0	0	95014	0	0	735974	0	0	-66917	
412845	38051	48432	1659	0	0	512	0	0	48432	0	0	-11528	
412872	7403	11675	-88	0	0	0	0	0	11675	0	0	-4184	
413141	314731	299270	61359	0	0	42000	0	-14	299256	0	0	-3884	
413208	19165625	20618016	388945	0	-4019	0	55559	0	20618016	0	0	-1781758	
413347	6708	7493	239	0	0	0	0	0	7493	0	0	-1024	
413543	16901	19963	945	0	0	645	0	0	19963	0	0	-3362	
413646	54290	54086	2364	0	0	0	0	0	54086	151	0	-2311	
413673	10935	15078	423	0	0	206	0	0	15078	0	0	-4360	
413758	13100	13358	1098	0	0	975	0	0	13358	0	0	-381	
414102	53003	51354	2450	0	0	714	0	-87	51267	0	0	0	
414652	14052	16813	700	0	0	115	0	0	16813	0	0	-3346	
414764	66521	65970	4282	0	4000	3000	0	0	65970	0	0	-4731	
414858	14685	18316	1242	0	0	250	0	0	18316	0	0	-4623	
416245	1395011	1565226	68828	0	0	50000	0	0	1565226	0	0	-189043	
416272	7636	10120	406	0	0	0	0	0	10120	0	0	-2890	
416339	13288	13328	522	0	0	181	0	0	13328	0	0	-381	
416357	17051	17492	559	0	0	1000	0	0	17492	0	0	0	
416656	32605	39164	3666	0	0	2526	0	0	39164	0	0	-7699	
416674	42495	47335	3336	0	0	603	0	0	47335	0	0	-7573	
417626	88556	92439	1588	0	0	1020	0	0	92439	0	0	-4451	
417710	8508	8789	241	0	0	0	0	0	8789	0	0	-522	
418100	44478	45980	888	0	0	0	0	0	45980	0	0	-2390	
418249	125664	138037	8343	0	0	0	0	0	138037	0	0	-20716	
418436	2904	2877	27	0	0	0	0	0	2877	0	0	0	
418856	2240	4257	40	0	0	0	0	0	4257	0	0	-2057	
419406	400182	541470	23786	0	0	0	0	0	541470	0	0	-165074	
419460	38900	38225	1072	0	21	0	0	0	38225	0	0	-418	
419675	125868	156325	7569	0	0	0	0	0	156325	0	0	-38026	
419947	6141	6425	210	0	0	0	0	0	6425	0	0	-494	
420578	71948	77195	-38	0	0	0	0	0	77195	-2	0	-5207	
420644	36257	42809	1871	0	0	0	0	0	42809	0	0	-8423	
420653	18122	18963	1158	0	0	800	0	0	18963	0	0	-1199	
420877	8624	12372	601	0	0	0	0	0	12372	0	0	-4349	
421445	7538	18148	597	0	0	80	0	0	18148	0	0	-11127	
421539	14761	15925	486	0	3500	0	0	0	15925	0	0	-5150	
422059	3559	5443	21	0	12	0	0	0	5443	0	0	-1917	
422116	8111	8426	262	0	0	260	0	0	8426	0	0	-317	
422433	276585	255291	17164	0	25000	12402	0	0	255291	0	0	-8468	
422657	12547	11383	1304	0	0	0	0	0	11383	0	0	-140	
423159	40186	39661	1535	0	0	0	0	0	39661	0	0	-1010	
423449	68437	79879	4895	0	7500	1203	0	0	79879	0	0	-22634	
423636	12257	13798	-320	0	0	0	0	0	13798	70	0	-1291	
423739	176753	166666	13482	0	0	3000	0	0	166666	0	0	-395	
424156	15146	20047	670	0	0	230	0	0	20047	0	0	-5341	
424240	22693	24121	1773	0	0	0	0	0	24121	0	0	-3201	
424352	1709	22865	1328	0	2500	220	0	0	22865	0	0	-24764	
424437	2499	2500	29	0	0	30	0	0	2500	0	0	0	
424633	14376	14431	730	0	0	104	0	0	14431	0	0	-681	
425050	2199	3424	76	0	0	30	0	0	3424	0	0	-1271	
425108	38979	44201	852	0	0	0	0	0	44201	0	0	-6074	
425818	36771	42500	3103	0	0	1800	0	0	42500	0	0	-7032	
425845	32284	30613	3382	0	0	1567	0	0	30613	0	0	-144	
425911	116312	152176	6293	0	0	1900	0	0	152176	0	0	-40257	
426057	4293	5058	545	0	0	0	0	0	5058	0	0	-1310	
426141	4502	5087	112	0	0	115	0	0	5087	0	0	-582	
426534	425152	461339	30752	0	0	12000	0	0	461339	0	0	-54939	
426758	8797	10933	533	0	0	0	0	0	10933	0	0	-2669	
426945	10868	16295	1307	0	0	468	0	0	16295	0	0	-6266	
427241	32044	44527	2466	0	0	3391	0	0	44527	0	0	-11558	
427353	75875	81079	5618	0	0	2250	0	0	81079	0	0	-8572	
427858	9798	11720	48	0	0	0	0	0	11720	0	0	-1970	
427960	11826	11511	1098	0	0	619	0	0	11511	0	0	-164	
428060	90232	100782	9697	0	0	6306	0	0	100782	0	0	-13941	
428462	24023	30800	937	0	0	85	0	0	30800	0	0	-7629	
428547	218692	215218	9493	0	3000	0	0	0	215218	196	0	-9215	
428855	14000	20698	961	0	0	0	0	0	20698	0	0	-7659	
429021	58786	69781	3090	0	0	601	0	0	69781	0	0	-13484	
429487	103985	100986	3814	0	0	123	0	0	100986	396	0	-1088	
430036	34246	36189	2831	0	0	0	0	0	36189	0	0	-4774	
430054	20064	19984	2950	0	0	0	0	0	19984	0	0	-2870	
430344	31944	39031	2288	0	0	804	0	0	39031	0	0	-8571	
431172	3072105	3194399	146551	0	0	62469	0	0	3194399	780	0	-207156	
431323	10299	14349	283	0	0	114	0	0	14349	0	0	-4219	
431350	3310	8698	308	0	0	240	0	0	8698	0	0	-5456	
432058	25860	10011	-32	0	17606	131	0	-13	9998	0	0	-1581	
432432	1739	36064	1489	0	0	0	0	-93	35971	0	0	-35721	
433505	152379	181883	-957	0	0	0	0	0	181883	0	0	-28547	
433550	27282	38817	1117	0	0	0	0	0	38817	0	0	-12652	
433608	553324	170645	43943	486355	0	26635	0	0	170645	1656	0	-122640	
433859	15459	14848	681	0	0	0	0	0	14848	0	0	-70	
433943	37399	50136	3381	0	0	0	0	0	50136	0	0	-16118	
434203	44619	53759	990	0	0	0	0	0	53759	0	0	-10130	
434539	24011	33920	1173	0	0	350	0	0	33920	0	0	-10732	
435059	17795	29684	1702	0	500	935	0	0	29684	0	0	-13156	
435077	737370	915137	74565	0	0	120200	0	0	915137	0	0	-132132	
435255	25837	25101	2163	0	0	1415	0	0	25101	0	0	-12	
435666	10507	9361	753	0	0	0	0	0	9361	393	0	0	
435750	85984	133020	6527	0	4000	0	0	0	133020	0	0	-57563	
436159	1322230	1424990	54872	0	0	34500	0	0	1424990	4184	0	-127316	
436542	38023	38470	2163	0	0	1215	0	0	38470	0	0	-1395	
436739	24237	25756	1648	0	0	1200	0	0	25756	0	0	-1967	
436953	79163	69133	5292	0	7300	275	0	0	69133	0	0	-2287	
437044	9219	12714	253	0	0	0	0	0	12714	0	0	-3748	
437914	2397715	2009321	69332	865173	0	65000	0	0	2009321	0	0	-481111	
439132	28285	34465	2445	0	0	0	0	0	34465	0	0	-8625	
439338	272784	311038	15347	0	0	12200	0	0	311038	0	0	-41401	
439356	109840	114501	4890	0	0	0	0	0	114501	0	0	-9551	
439404	198923	216591	20149	0	0	6900	0	0	216591	0	0	-30917	
439730	15619	12303	200	4216	0	300	0	0	12303	0	0	-800	
440857	4049	3971	273	0	0	195	0	0	3971	0	0	0	
440978	5416	5967	103	0	0	20	0	0	5967	0	0	-634	
441050	62926	59167	3759	0	0	0	0	0	59167	0	0	0	
441078	20084	26239	539	0	0	0	0	0	26239	0	0	-6694	
441135	2772	5388	140	0	0	0	0	0	5388	0	0	-2756	
441256	209502	217709	17627	0	0	225	0	0	217709	0	0	-25609	
441359	63745	82449	2640	0	0	1320	0	0	82449	0	0	-20024	
441470	2488	2377	111	0	0	0	0	0	2377	0	0	0	
441630	4752	14140	1502	0	-499	1189	0	0	14140	0	0	-9202	
442011	37239	41897	706	0	-1250	0	0	0	41897	0	0	-4114	
442057	5443	6178	377	0	0	985	0	0	6178	0	0	-127	
442244	40145	49902	2415	292	0	2110	0	0	49902	0	0	-10354	
442655	7153	7850	485	0	0	331	0	0	7850	0	-2	-849	
443148	30096	29461	3854	0	6300	1887	0	0	29461	0	0	-7632	
443205	249757	310874	10501	0	0	0	0	0	310874	0	0	-71618	
443353	50072	51252	2759	0	0	2250	0	0	51252	0	0	-1689	
443625	16542	18002	480	0	0	0	0	0	18002	0	0	-1940	
443634	18127	26074	678	0	0	350	0	0	26074	0	0	-8275	
444350	77933	75190	5388	0	0	0	0	0	75190	0	0	-2645	
444556	53054	81231	4877	0	0	0	0	0	81231	0	0	-33054	
444677	5284	5251	33	0	0	0	0	0	5251	0	0	0	
445674	17145	17696	172	0	0	0	0	0	17696	0	0	-723	
445955	42582	54737	2808	0	0	0	0	0	54737	0	0	-14963	
446130	13635	27893	1372	0	0	0	0	0	27893	0	0	-15630	
446149	10754	9811	721	0	692	75	0	0	9811	0	0	-395	
446176	17411	23056	-21	0	0	0	0	0	23056	0	0	-5624	
446877	23812	25382	705	0	0	315	0	0	25382	0	0	-1960	
447070	78159	90137	433	0	0	0	0	0	90137	0	0	-12411	
447100	116337	121620	3888	0	0	0	0	0	121620	0	0	-9171	
447557	43762	40507	6401	0	0	3054	0	0	40507	0	0	-92	
448040	71880	74834	3285	0	1210	1060	0	0	74834	0	0	-6389	
448554	55136	58737	2467	0	0	1000	0	0	58737	0	0	-5068	
449038	24390	23470	921	0	0	0	0	0	23470	0	0	-1	
449430	21407	23636	408	0	0	0	0	0	23636	0	0	-2637	
449832	15581	30001	434	0	0	0	0	0	30001	0	0	-14854	
449935	27817	28361	3742	0	0	3100	0	0	28361	0	0	-1186	
450632	60955	60164	2797	0	0	0	0	0	60164	0	0	-2006	
450669	3647	16203	909	0	-170	736	0	0	16203	0	0	-12559	
450753	-18364	81266	5736	0	0	0	0	0	81266	0	0	-105366	
450856	631154	618314	49389	0	0	8750	0	0	618314	0	0	-27799	
450959	61146	78639	5927	0	0	4320	0	0	78639	0	0	-19100	
451068	41154	69499	3045	0	0	2030	0	0	69499	0	0	-29360	
451246	14700	21573	1131	0	0	927	0	0	21573	0	0	-7077	
451273	96450	95028	1452	0	0	0	0	0	95028	0	0	-30	
451965	162354000	171105000	7610000	0	0	7800000	0	0	171105000	0	0	-8561000	
452159	31966	33834	1627	0	0	225	0	0	33834	0	0	-3270	
452739	11590	14741	725	0	0	1000	0	0	14741	0	0	-2876	
452841	24677	30147	951	0	0	720	0	0	30147	0	0	-5701	
453147	12168	13349	279	0	0	82	0	0	13349	0	0	-1378	
453446	57781	71903	1545	0	0	0	0	0	71903	0	0	-15667	
453839	9858	12719	654	0	0	670	0	0	12719	0	0	-2845	
454546	34405	44354	2113	0	0	1075	0	0	44354	0	0	-10987	
454658	15537	27710	1342	0	0	3300	0	0	27710	0	0	-10215	
454676	165360	166856	4744	0	0	2500	0	0	166856	0	0	-3740	
454975	24411	23893	518	0	0	0	0	0	23893	0	0	0	
455150	29224	34919	2130	0	0	0	0	0	34919	0	0	-7825	
455253	49447	48030	3006	0	0	0	0	0	48030	0	0	-1589	
455459	4747	9179	207	0	0	0	0	0	9179	0	0	-4639	
455552	62919	89453	3829	0	0	2000	0	0	89453	0	0	-28363	
455945	21388	20231	1364	0	0	70	0	0	20231	0	0	-137	
455972	249334	252065	7234	0	0	1365	0	0	252065	0	0	-8600	
456045	3550932	2812018	95984	922352	0	53072	0	0	2812018	0	0	-226350	
456054	28157	32441	912	0	0	321	0	0	32441	0	0	-4875	
456250	34499	33581	2003	0	0	1085	0	0	33581	0	0	0	
456344	7350	7162	188	0	0	0	0	0	7162	0	0	0	
456755	24014	38959	3082	0	0	1579	0	0	38959	0	0	-16448	
457060	28602	28362	953	0	0	175	0	0	28362	0	0	-538	
457220	50735	80384	2823	0	0	2000	0	0	80384	0	0	-30472	
457426	4943	36296	-9544	0	0	0	0	0	36296	0	0	-21809	
457752	28869	41387	732	0	0	1180	0	0	41387	0	0	-12070	
458142	29625	30563	1684	0	0	588	0	0	30563	0	0	-2034	
458544	52076	52437	3415	0	0	0	0	0	52437	0	0	-3776	
458665	18917	30318	1464	0	0	62	0	0	30318	0	0	-12803	
458946	12153	13825	357	0	0	207	0	0	13825	0	0	-1822	
459130	53101	62205	2120	0	0	0	0	0	62205	0	0	-11224	
459354	42115	48444	1438	0	0	1000	0	0	48444	0	0	-6767	
459372	68062	67201	861	0	0	0	0	0	67201	0	0	0	
459644	5624	9021	435	0	0	272	0	0	9021	0	0	-3560	
459671	232083	229360	11453	0	0	0	0	0	229360	0	0	-8730	
460033	304387	351882	22363	0	163	0	0	0	351882	236	0	-70257	
460275	5863	5959	140	0	0	0	0	0	5959	0	0	-236	
460332	50182	52557	3798	0	0	6173	0	0	52557	0	0	0	
460350	6478	6904	335	0	0	299	0	0	6904	0	0	-462	
460556	3909	4327	14	0	0	218	0	0	4327	0	0	-214	
460770	17909	17727	732	0	0	550	0	0	17727	0	0	0	
461058	10733	14025	839	0	0	321	0	0	14025	0	0	-3810	
463203	42216	43368	1952	0	0	0	0	0	43368	0	0	-3104	
463342	125255	142913	5665	0	0	4500	0	0	142913	0	0	-18823	
463605	32327	37487	591	0	0	268	0	0	37487	-561	0	-4922	
463650	115000	108584	9365	0	0	2000	500	0	108584	0	0	-449	
463735	3400940	3706046	248136	0	0	80000	0	0	3706046	0	0	-473242	
464255	11659	12844	454	0	0	282	0	0	12844	0	0	-1357	
464853	4787	4729	234	0	0	176	0	0	4729	0	0	0	
465038	31336	29367	2039	0	0	0	0	0	29367	0	0	-70	
465243	30280	30893	2560	0	0	1270	0	0	30893	0	0	-1903	
465524	11120	12919	693	0	0	376	0	0	12919	0	0	-2116	
465618	108481	118217	5492	0	0	2700	0	0	118217	-54	0	-12474	
465672	20859	22508	234	0	0	0	0	0	22508	0	0	-1880	
466044	22687	29703	1280	0	0	780	0	0	29703	0	0	-7516	
466240	86139	122408	8242	0	0	3600	0	0	122408	0	0	-40911	
466754	74111	74277	5683	0	0	800	0	0	74277	36	0	-5085	
466932	15344	15884	675	0	0	0	0	0	15884	0	0	-1215	
467144	9147	10801	238	0	0	0	0	-6	10795	0	0	-1886	
467470	17375	19815	95	0	0	0	0	0	19815	0	0	-2535	
467658	55910	105360	7505	0	0	1800	0	2	105362	0	0	-55157	
467733	1830	15397	-164	0	0	0	0	21	15418	0	0	-13424	
468673	28315	29179	2145	0	0	2500	0	0	29179	10	0	-519	
468806	248321	239238	20883	0	-12065	152	0	0	239238	0	0	417	
469250	2289	2280	9	0	0	0	0	0	2280	0	0	0	
469559	18767	43317	2605	0	0	2350	0	0	43317	0	0	-24805	
469737	20866	31172	4576	0	0	3437	0	0	31172	0	0	-11445	
470032	12807	17808	826	0	0	505	0	0	17808	0	0	-5322	
470050	1202481	1590561	110182	0	0	1500	0	0	1590561	472	0	-497234	
470434	17231	1927	-291	0	15598	0	0	0	1927	0	0	-3	
470452	148530	242314	13684	0	0	324	0	0	242314	0	0	-107144	
471057	7731	10012	204	0	0	0	0	0	10012	0	0	-2485	
472018	13460	17364	661	0	0	330	0	0	17364	0	0	-4235	
472045	11929	14579	271	0	0	595	0	0	14579	0	0	-2326	
472148	2617	4518	50	0	0	0	0	0	4518	0	0	-1951	
472250	2614	2580	41	0	0	7	0	0	2580	0	0	0	
472531	10883	14010	310	0	0	404	0	0	14010	0	0	-3033	
472616	43522	48718	1753	0	0	578	0	0	48718	0	0	-6371	
472643	13169	12689	730	0	0	250	0	0	12689	0	0	0	
472951	6608	6437	321	0	0	150	0	0	6437	0	0	0	
472979	45274	54458	842	0	0	0	0	0	54458	0	0	-10026	
473042	138738	155099	8832	0	0	4000	0	0	155099	0	0	-21193	
473257	13085	16862	1162	0	0	850	0	0	16862	0	0	-4089	
473266	164251	185298	19529	0	774	6750	0	0	185298	0	0	-34600	
473501	1029108	1164394	46240	0	0	58000	0	0	1164394	-3770	0	-119756	
473930	50250	54551	2392	0	0	0	0	0	54551	0	0	-6693	
474058	7672	28184	415	0	0	260	0	0	28184	0	0	-20667	
474245	9067	8942	319	0	0	193	0	0	8942	0	0	-1	
474254	330461	465699	28786	0	25000	12601	0	0	465699	0	0	-176423	
474357	14000	15035	466	0	0	150	0	0	15035	0	0	-1351	
474450	20755	24141	1012	0	0	1400	0	0	24141	0	0	-2998	
474544	6227	6224	515	0	0	512	0	0	6224	0	0	0	
474656	8619	8748	327	0	0	0	0	0	8748	0	0	-456	
474759	781765	571384	12261	238715	0	0	0	0	571384	506	0	-41101	
474919	2695077	2872270	150810	0	0	0	0	0	2872270	3585	0	-331588	
475345	19634	26944	763	0	0	0	0	0	26944	0	0	-8073	
475354	34783	59689	3016	0	0	3275	0	0	59689	0	0	-24647	
475653	45547	48010	1173	0	0	0	0	0	48010	0	0	-3636	
475756	21310	20677	1394	0	400	650	0	0	20677	0	0	-511	
476342	3937	4782	5	0	0	0	0	0	4782	0	0	-850	
476445	8006	9488	482	0	0	271	0	0	9488	0	0	-1693	
476472	19515	15464	-762	0	5000	0	0	-95	15369	0	0	-92	
476539	16396	34480	357	0	0	0	0	0	34480	0	0	-18441	
476810	164335000	165805000	8310000	0	225000	1768000	32000	0	165805000	-133000	0	-8072000	
477303	39967	54319	1450	0	0	885	0	0	54319	0	0	-14917	
477321	54823	74955	5501	0	0	1945	0	0	74955	0	0	-23688	
477349	32514	37133	2170	0	-1500	740	0	0	37133	0	0	-4549	
477376	9164	6195	-2600	0	5250	0	0	330	6525	0	0	-11	
477639	6967	10699	290	0	20	0	0	0	10699	0	0	-4042	
477648	38492	40550	1694	0	0	795	0	0	40550	0	0	-2957	
477844	18566	21255	1564	0	0	1114	0	0	21255	0	0	-3139	
478140	12702	16766	627	0	0	189	0	0	16766	0	0	-4502	
478195	37709	37020	1990	0	2023	0	0	0	37020	0	0	-3324	
478533	7631	11398	437	0	0	1170	0	0	11398	19	0	-3053	
478766	35585	36134	518	0	0	450	0	0	36134	0	0	-617	
479071	20324	20700	600	0	0	693	0	0	20700	0	0	-283	
479268	604030	680310	1753	0	0	6100	0	0	680310	0	0	-71933	
479370	38646	40650	1777	0	0	1100	0	0	40650	0	0	-2681	
479446	23983	30474	1275	0	0	800	0	0	30474	0	0	-6966	
479567	2595	7380	410	0	0	134	0	0	7380	0	0	-5061	
479754	16517	16865	1390	0	0	898	0	0	16865	0	0	-840	
479839	67357	80883	5277	0	0	3100	0	1	80884	0	0	-15704	
480059	11460	13331	487	0	0	0	0	0	13331	0	0	-2358	
480228	230922000	236427000	11642000	0	0	6000000	0	0	236427000	0	0	-11147000	
480246	4102	6742	283	0	0	0	0	0	6742	0	0	-2923	
480330	3505	3492	29	0	0	0	0	0	3492	0	0	-16	
480433	23241	30424	1484	0	0	694	0	0	30424	0	0	-7973	
480723	16156	19883	-1061	0	0	0	0	0	19883	0	0	-2666	
480853	19614	18996	2456	0	0	0	0	0	18996	0	0	-1838	
481159	22447	21904	1987	0	0	1424	0	0	21904	0	0	-20	
481177	135143	153132	6381	0	164	2500	0	0	153132	0	0	-22034	
481430	47493	51749	2608	0	0	1443	0	0	51749	0	0	-5421	
481579	12595	14160	296	0	0	162	0	0	14160	0	0	-1699	
481627	40403	42314	3350	0	0	771	0	0	42314	0	0	-4490	
481748	2135	7226	427	0	0	115	0	0	7226	0	0	-5403	
481944	26286	26940	706	0	0	180	0	0	26940	0	0	-1180	
482053	39520	50730	2134	3016	0	1420	0	0	50730	0	0	-14940	
482156	181377	201125	6914	0	0	1925	0	0	201125	0	0	-24737	
482370	4397	5037	113	0	0	0	0	0	5037	0	0	-753	
482446	16265	23986	695	0	0	324	0	0	23986	0	0	-8092	
483274	114073	112314	1759	0	0	0	0	0	112314	0	0	0	
483537	10375	12759	444	0	0	300	0	0	12759	0	0	-2528	
483751	43801	49630	1564	0	0	0	0	-55	49575	0	0	-7338	
484057	10035	16990	737	0	0	699	0	0	16990	0	0	-6993	
484141	9280	11992	298	0	0	0	0	0	11992	0	0	-3010	
484776	33111	33643	1602	0	0	1026	0	0	33643	0	0	-1108	
485054	8689	9981	313	0	0	845	0	0	9981	0	0	-760	
485139	9649	14478	593	0	0	334	0	0	14478	0	0	-5088	
485214	19940	20986	940	0	0	32	0	0	20986	0	0	-1954	
485456	34979	35229	1251	0	0	1500	0	0	35229	0	0	-1	
485559	8150836	8676041	420570	0	0	265000	5688	0	8676041	150	0	-675237	
487142	18329	20659	366	0	0	200	0	0	20659	0	0	-2496	
487357	57129	72508	4615	0	0	3875	0	0	72508	0	0	-16119	
487843	10558	10000	683	0	0	125	0	0	10000	0	0	0	
488318	89405	89294	2652	0	8	2500	0	0	89294	0	0	-49	
488420	7323	12432	537	0	0	24	0	0	12432	0	0	-5622	
488653	22659	24256	2246	0	399	961	0	0	24256	0	0	-3281	
488756	19540	22955	1179	0	0	1500	0	0	22955	0	0	-3094	
489155	5939	5814	125	0	0	0	0	0	5814	0	0	0	
489249	7334	7797	483	0	0	112	0	0	7797	0	0	-834	
489548	49895	59084	4681	0	0	0	0	0	59084	0	0	-13870	
489623	925083	1009234	76408	0	0	60000	0	0	1009234	0	0	-100559	
490179	5392	4441	973	0	0	0	0	0	4441	0	0	-22	
490348	11123	10873	585	0	0	0	0	-24	10849	0	0	-311	
490450	157357	167708	4357	0	0	1696	0	0	167708	0	0	-13012	
490843	8859	18426	466	0	0	318	0	-128	18298	0	0	-9587	
490955	773	752	21	0	0	0	0	0	752	0	0	0	
491224	10920711	4987350	536949	5910190	0	30000	0	0	4987350	-8539	0	-475239	
491402	53765	62409	3328	0	-425	0	0	0	62409	0	0	-11547	
491653	5084	7326	615	0	250	6	0	0	7326	0	0	-3101	
491934	222258	243283	9217	0	28000	9500	0	0	243283	0	0	-48742	
492650	115356	134580	12768	0	0	7000	0	0	134580	0	0	-24992	
492810	4606	5488	227	0	0	0	0	-42	5446	0	0	-1067	
493077	9591	13093	-129	0	0	0	0	0	13093	0	0	-3373	
493152	20614	27498	1568	0	0	1000	0	0	27498	0	0	-7452	
493741	28204	47526	2230	0	0	1055	0	0	47526	0	0	-20497	
493844	79642	79277	3743	0	0	3364	0	0	79277	0	0	-14	
494261	3985217	4190241	257153	0	0	68000	0	0	4190241	316541	0	-710718	
494654	48378	24119	1829	0	25000	0	0	0	24119	0	0	-2570	
495419	77086	96490	2643	0	0	800	0	0	96490	0	0	-21247	
495558	14960	15221	874	0	0	670	0	0	15221	0	0	-465	
496434	3202	5576	69	0	0	0	0	0	5576	0	0	-2443	
496845	36888	42734	1852	0	0	0	0	0	42734	0	0	-7698	
496957	3402	4201	52	0	0	75	0	0	4201	0	0	-776	
497039	175578	170360	11669	0	0	3400	0	0	170360	0	0	-3051	
497404	43478599	47378659	1362706	0	0	250000	0	0	47378659	0	0	-5012766	
497570	814858	802843	48299	0	0	14900	0	0	802843	0	0	-21384	
497655	18945	18433	512	0	0	0	0	0	18433	0	0	0	
497851	17493	25853	837	0	0	500	0	0	25853	0	0	-8697	
497954	63177	57281	3504	0	10702	1000	0	0	57281	15	0	-7325	
498148	88834	94801	5686	0	0	6250	0	0	94801	0	0	-5403	
498317	125796	134291	5271	0	0	1000	0	0	134291	0	0	-12766	
498362	184645	159072	9145	0	22000	0	0	0	159072	0	0	-5572	
498456	8706	8922	-198	0	0	0	0	0	8922	0	0	-18	
498531	111090	120183	5257	0	0	1520	0	0	120183	0	0	-12830	
498625	15829	16673	986	0	0	311	0	0	16673	0	0	-1519	
498942	7925	11555	406	0	0	111	0	0	11555	0	0	-3925	
499154	9141	14081	521	0	0	0	73	0	14081	0	0	-5388	
499453	82193	84901	5546	0	3000	1500	0	0	84901	0	0	-9754	
499501	128638	132621	2816	0	0	0	0	0	132621	0	0	-6799	
499743	17119	17558	1212	0	0	1383	0	0	17558	0	0	-268	
499752	15037	14251	646	0	500	360	0	0	14251	0	0	0	
499855	45760	48786	3173	0	0	2833	0	0	48786	0	0	-3366	
500256	41468	39942	1526	0	0	0	0	0	39942	0	0	0	
500658	10123	10140	329	0	0	310	0	0	10140	0	0	-36	
501105	24700807	16754523	568062	8680773	0	1000000	0	0	16754523	70022	0	-372573	
501132	67731	94723	4125	0	0	1446	0	0	94723	0	0	-29671	
501459	129305	131644	4347	0	0	2180	0	0	131644	0	0	-4506	
501655	6525	9513	539	0	0	139	0	0	9513	0	0	-3388	
501767	27570	30439	631	0	0	0	0	0	30439	0	0	-3500	
501815	56192	56707	2450	0	0	1504	0	0	56707	0	0	-1461	
502111	37064	36699	559	0	0	0	0	0	36699	0	0	-194	
502447	9883	12128	657	0	0	0	0	0	12128	0	0	-2902	
502559	17859	19686	1375	0	0	0	0	0	19686	0	0	-3202	
502652	37608	37823	1268	0	0	95	0	0	37823	107	0	-1495	
502746	31880	36695	2233	0	0	684	0	0	36695	0	0	-6364	
502849	122050	233475	17956	0	0	6500	0	-35	233440	0	0	-122846	
503547	5642	6250	98	0	0	0	0	0	6250	0	0	-706	
