"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
498625																																							13385	1636	27506	0	0	4272	0	4821	181385	164675	881	165556	0	2149	0	0	15829	307	181385	0	0	17068	0	0	556	0	56129	108546			0	131609	129460	-2102	305	0	0	0	15829	0	0	
498942																																							23740	1046	37555	0	0	165	0	683	109650	101212	112	101725	0	568	0	0	7925	300	109650	0	0	10108	0	0	1700	0	18112	83100			0	46016	45448	-4183	1013	0	0	401	7925	0	0	
499154																																							41416	6934	66898	0	0	9944	0	3616	203606	191194	608	194465	0	807	2663	0	9141	210	203606	0	0	9727	0	2900	1205	986	64929	126265			0	74619	73812	-4901	0	0	0	0	9141	0	0	
499453																																							16896	13536	191413	0	15459	12292	0	31961	903843	762345	9671	821650	0	7078	49634	0	82193	150	903843	0	0	38105	0	0	57150	0	142224	620121			0	623310	616232	-13212	0	0	0	0	82193	210	5844	
499501																																							40344	14450	89250	4386	393	28772	0	21979	999824	843050	12947	871187	0	7772	15190	0	128637	0	999824	0	0	136996	500	0	0	0	166556	676494			0	799662	791890	-8359	0	0	0	0	128637	7860	0	
499743																																							9283	9906	5330	0	403	2614	0	5195	204901	175946	836	187782	0	2340	11000	0	17119	50	204901	0	0	9301	0	0	8077	263	34040	141906			0	174160	171820	-309	40	0	0	0	17119	47	0	
499752																																							52150	2655	0	0	3	4546	1211	2668	194999	175537	101	179962	0	1202	4324	0	15037	990	194999	0	0	5454	0	0	8593	0	25024	150513			0	120032	118830	0	0	0	0	0	15037	0	12936	
499855																																							4431	10938	35716	0	0	3096	0	15356	508085	445827	1967	462326	0	5352	14532	0	45759	500	508085	0	0	34245	0	0	13593	0	120016	325811			0	434183	428831	-2579	5000	0	0	0	45759	82	4635	
500256																																							213101	12909	0	0	0	1085	0	2049	529126	487414	245	487659	0	1398	0	0	41467	466	529126	0	0	39920	0	0	1081	0	178479	308935			0	61181	59783	0	0	0	0	0	41467	0	240199	
500658																																							16127	2936	13729	0	0	1749	0	532	91967	80035	309	81844	0	677	1500	0	10123	1387	91967	0	0	4755	0	0	4013	0	28643	51392			0	57571	56894	-32	0	0	0	0	10123	0	0	
501105	33421627	1614522	8686685	64660	9091367	1555927	28280	7412077	203656265	3574986	178955458	0	1822318	771720	886188	24700807	120635	203656265	92318	0	6391298	1376491	0	18685431	323824		0	128093154	126270836	-496557	250000	616905	24700807	94230	13373171	29297	0	29297			8686685							173076362					771720					92318	0						73252011	99824351							250	0	0	616905		94230		
501132																																							5764	5435	269605	63	7026	11839	0	37486	757494	685947	3816	689763	0	4321	0	0	67731	7	757494	0	0	73654	0	0	25087	0	208527	477420			0	402487	398166	-31017	22110	0	0	0	67731	0	0	
501459																																							140145	10881	138219	0	17699	13922	0	52341	1036984	899950	3027	907678	0	5895	0	0	129306	749	1036984	665	0	86969	0	0	45816	0	194650	705300			0	665015	659120	-4228	2098	0	0	4701	129306	98	1796	
501655																																							3915	985	34388	0	811	2004	0	2760	120054	112347	1181	113528	0	810	0	0	6526	150	120054	0	0	3674	0	0	6185	0	26326	86021			0	75172	74362	-3483	829	0	0	0	6526	0	0	
501767																																							10578	6003	35498	0	436	2272	0	14046	152772	122281	2920	125201	0	1715	0	0	27571	1022	152772	0	0	26736	0	0	3000	0	51095	71186			0	85530	83815	-3187	0	0	0	0	27571	124	0	
501815																																							9925	9564	39406	0	14106	9704	0	15963	561438	482360	11857	505247	0	3768	7545	0	56191	398	561438	0	0	14763	0	0	42214	0	203725	278635			0	412582	408814	-1184	53500	0	0	3485	56191	456	0	
502111																																							43770	969	6489	0	0	231	0	2815	212693	145928	701	175629	0	2471	29000	0	37064	840	212693	0	0	35518	0	0	944	0	24541	121387			0	160890	158419	-238	0	0	0	0	37064	0	0	
502447																																							4623	2785	24370	0	0	1020	105	5268	96311	85414	349	86428	0	1080	665	0	9883	300	96311	0	0	11570	0	0	1000	0	31063	54351			0	55727	54647	-2987	3493	0	0	0	9883	0	0	
502559																																							32648	4813	57681	0	0	2828	0	8184	221859	202580	1420	204000	0	1790	0	0	17859	510	221859	0	0	14021	0	0	6712	1276	100148	102432			0	116219	114429	-3384	0	0	0	0	17859	0	0	
502652																																							10590	3616	39994	0	0	4158	0	18556	419057	379784	1665	381449	0	3493	0	0	37608	150	419057	0	0	-451	0	0	39299	468	78294	301490			0	337334	333841	-1390	7834	0	0	0	37608	0	0	
502746																																							31474	3245	59831	0	0	4174	0	8685	397802	365095	827	365922	0	3717	0	0	31880	100	397802	0	0	34123	0	0	2500	0	131024	234071			0	294110	290393	-4843	0	0	0	0	31880	0	0	
502849																																							10752	28811	633888	0	11722	28540	200	48644	2651880	2408599	12718	2529830	0	20531	93650	14863	122050	800	2651880	0	0	166929	0	0	59443	560	540177	1868422			0	1908378	1887847	-105122	0	0	0	0	122050	916	0	
503547																																							8494	1935	14956	0	0	187	0	864	61477	55471	364	55835	0	227	0	0	5642	500	61477	0	0	5436	0	0	1000	0	20889	34582			0	35268	35041	-1294	0	0	0	0	5642	0	0	
503640																																							18597	3884	8875	0	0	819	0	2294	66291	52445	1452	54349	0	182	301	0	11942	100	66291	572	151	8052	0	0	5300	14489	12134	40311			0	16510	16328	-1510	0	0	0	0	11942	0	433	
504142																																							7931	1731	65388	0	0	2214	0	3118	146111	136042	801	136843	0	1125	0	0	9268	600	146111	0	0	11510	0	0	600	0	36586	99456			0	66854	65729	-3442	0	0	0	0	9268	0	0	
504311																																							5305	8118	97169	0	0	9622	0	16800	515980	454452	6811	478512	0	4385	10445	0	37468	438	515980	0	0	41190	0	0	1001	795	147716	306736			0	375656	371271	-5161	6900	0	1500	5304	37468	0	0	
504535																																							33460	10234	100367	22	2275	3170	0	13981	329680	307566	619	308185	0	1477	0	0	21495	55	329680	0	0	18916	0	0	9360	271	106316	201251			0	147311	145834	-6836	20066	0	0	0	21495	0	0	
504647																																							18162	1021	8967	0	0	497	0	1199	98712	87109	126	87235	0	359	0	0	11477	50	98712	0	0	5917	0	0	5950	0	23973	63136			0	38050	37691	-440	2547	0	0	0	11477	0	28628	
504713	33312395	5623497	98093640	101773	14485337	3175265	22654	33525254	582252757	14482352	538572513	633324	5832137	37484460	3600000	43046920	18200	582252757	1919431	4188510	38968727	0	0	14288431	3943462		0	332369191	326537054	-10228438	0	968806	43680244	2462	61503251	22120696	146902	21973794			98093640							455311177					37451844					1919431	4188510						129940334	325370843							7282	0	416512	968806		2462		
505550																																							14903	15584	149145	0	10974	10877	75	12449	625412	482859	1640	569499	0	3981	85000	0	55913	126	625412	0	0	20362	0	0	42682	837	82412	400447			0	413270	409289	-7257	1275	0	0	0	55913	4	0	
505916																																							1483	2368	21184	0	0	602	0	1141	86049	80234	189	80679	0	582	256	0	5370	375	86049	0	0	5257	0	0	1214	0	19100	61134			0	53179	52597	-1476	6674	0	0	0	5370	0	0	
506922																																							136773	84215	1268823	0	385190	114725	739	336580	13297905	11066981	122722	11553260	0	113669	175000	0	1744645	31000	13297905	0	0	547891	0	0	1263207	23610	4129448	6937533			0	10786291	10672622	-97453	291	0	75000	113557	1744645	0	274337	
507068																																							137801	33031	1609853	0	734	25622	0	188981	3476075	3203680	28443	3239772	0	43870	7649	0	236303	4286	3476075	0	0	289956	0	0	46026	5449	1223169	1980510			0	1518233	1474363	-103965	0	0	0	0	236303	241	0	
507152																																							162314	4449	148486	0	0	4811	0	4187	826696	759008	1548	760617	0	5962	61	0	66079	1000	826696	0	0	67279	0	0	2275	0	218063	540945			0	508247	502285	-4475	0	0	0	0	66079	164	0	
507349																																							598	1016	33458	0	0	200	0	1007	64183	59247	360	59607	0	333	0	0	4576	240	64183	0	0	5973	0	0	380	0	15881	43366			0	26937	26604	-2017	1261	0	0	0	4576	39	0	
507509																																							350596	9841	358100	0	7512	35784	60	52511	1828014	1556619	39586	1708903	0	17570	112698	0	119111	0	1828014	0	0	132704	0	0	1355	0	351646	1204973			0	942151	924581	-14948	0	0	0	0	119111	5819	83210	
508270																																							14777	9971	0	0	0	59	0	521	109032	100020	758	100778	0	364	0	0	8254	0	109032	0	0	8254	0	0	0	0	0	100020			0	82781	82417	0	537	0	0	0	8254	0	750	
508346																																							11256	19932	264009	0	2730	33096	7475	30244	1783025	1534166	6918	1616019	0	15353	68000	0	167006	3000	1783025	0	0	97530	0	0	96905	1716	475121	1059045			0	1427828	1412475	-30429	45	0	0	6935	167006	47	0	
508355																																							106891	6921	30338	0	1450	11472	117	11126	436184	393762	2712	401328	0	3478	3200	0	34856	1000	436184	0	0	28020	0	0	7000	0	93059	300703			0	266459	262981	-1164	4888	0	0	1654	34856	0	0	
509811																																							100349	111560	1381123	0	68737	52221	1954	180962	5415941	4482998	42796	4766802	0	42344	1775	0	649139	3150	5415941	0	0	582023	0	0	159748	936	1415098	3067900			0	3558443	3516099	-95782	2000	0	500	238733	649139	0	0	
509857																																							9365	1890	25906	0	0	1493	0	2897	55106	52468	382	52850	0	205	0	0	2256	81	55106	0	0	2461	0	0	935	0	17595	34873			0	13409	13204	-1221	0	0	0	0	2256	351	0	
509950																																							416737	337655	1288399	93	220725	341363	3467	482366	13946900	11219869	130964	12742052	0	106721	1287123	3093	1204848	1868	13946900	0	0	687692	0	0	546999	160960	3275813	7944056			0	10672820	10566099	-31711	0	129023	0	101003	1204848	13	0	
510330																																							12872	10951	123280	0	0	4704	0	17286	358395	313358	3540	320898	0	3531	4000	0	37497	2992	358395	0	0	41941	0	0	6008	0	89555	223803			0	192833	189302	-13444	0	0	0	0	37497	0	0	
510648																																							8518	2991	41773	0	808	2940	90	6755	184328	169532	581	170113	0	1508	0	0	14215	500	184328	0	0	9631	0	0	7468	0	51932	117600			0	116995	115487	-3384	4719	0	0	0	14215	247	0	
510871	1159459	103345	6081120	0	94223	211405	41706	399753	19522758	283441	17874153	0	252152	210829	0	1648605	179600	19522758	0	0	752946	0	100000	1207815	22601		0	11206874	10954722	-591756	0	200000	1648605	5082	449342	211769	68826	142943			6081120							16968114					210829					0	0						6216287	10751827							0	0	0	200000		5082		
510938																																							30590	2066	156311	0	7475	13833	0	7995	578897	522053	1768	525781	0	5120	0	0	53116	1100	578897	0	0	40707	0	0	20139	282	133314	388739			0	365055	359935	-8830	0	0	0	1960	53116	0	410	
510947																																							3508	2860	23742	0	57	1082	175	4311	112885	103286	1232	104518	0	695	0	0	8367	600	112885	0	0	7143	0	0	2148	0	24202	79084			0	77763	77068	-1524	82	0	0	0	8367	0	0	
511832																																							48518	37774	48059	130	0	8643	348	19115	407158	350509	2089	355717	0	3557	3119	0	51441	200	407158	0	0	53728	0	0	400	0	64242	286267			0	248128	244571	-2887	0	0	0	0	51441	0	0	
513256																																							7064	6611	209643	0	1105	8625	0	14145	554925	512337	807	513144	0	5772	0	0	41781	550	554925	0	0	54483	0	0	4700	0	139949	372388			0	308359	302587	-17952	645	0	0	0	41781	0	4500	
513322																																							13555	1439	8338	0	0	1965	0	2934	97476	90529	80	90609	0	613	0	0	6867	790	97476	0	0	5423	0	0	1280	0	23107	67422			0	63119	62506	-626	0	0	0	0	6867	0	6739	
513340																																							73682	8974	97038	0	3523	9253	0	23637	624475	550527	2072	576599	0	3831	24000	0	47876	2716	624475	0	0	31104	0	0	23284	0	143763	406764			0	412037	408206	-9228	162	0	0	0	47876	0	0	
513546																																							7568	2210	105844	0	0	6215	0	2034	258013	239833	359	240192	0	1275	0	0	17821	150	258013	0	0	25770	0	0	400	0	58400	181433			0	135196	133921	-8499	0	0	0	0	17821	221	0	
513854																																							14176	2941	7715	0	0	1675	0	569	99989	91678	204	91882	0	891	0	0	8107	173	99989	0	0	5326	0	0	2815	0	43432	48246			0	73804	72913	-207	0	0	0	0	8107	0	0	
513920																																							874	1232	37196	0	0	294	0	1739	57518	57013	30	57043	0	213	0	0	475	75	57518	0	0	4642	0	0	725	0	12638	44375			0	16396	16183	-4967	0	0	0	0	475	0	0	
514048																																							65630	12335	0	0	0	17860	133	11593	499694	412223	3863	451646	0	5586	35560	0	48048	0	499694	0	0	35730	0	0	12318	0	66188	346035			0	361504	355918	0	0	0	0	0	48048	0	36225	
514057																																							12283	271	0	0	0	1	0	206	19875	17378	64	17442	0	157	0	0	2433	65	19875	0	0	2113	0	0	255	0	4947	12431			0	7271	7114	0	0	0	0	0	2433	0	0	
514066																																							333802	26640	792355	0	7319	12085	0	112760	2462012	2276022	42830	2318852	0	14764	0	0	143160	1201	2462012	0	0	183446	0	0	23458	0	775022	1501000			0	1191695	1176931	-64945	120	0	0	0	143160	0	0	
514132																																							123065	8902	53733	0	0	8819	308	14433	501140	452758	2207	457274	0	4262	2309	0	43866	347	501140	0	0	29376	0	0	20888	1170	143696	309062			0	292916	288654	-6745	2056	0	0	0	43866	0	0	
514356																																							993	890	1	0	0	2091	30	1526	30442	26624	7	26631	0	256	0	0	3811	202	30442	0	0	791	0	0	2818	0	6471	20153			0	19580	19324	0	5577	0	0	0	3811	10	0	
514655																																							50477	7904	218147	0	1151	10827	0	4817	673091	603395	2500	605895	0	4935	0	0	67196	3090	673091	0	0	68026	0	0	9424	0	202320	401075			0	384703	379768	-13344	0	0	0	0	67196	0	0	
514936																																							96813	3089	12039	0	0	3839	828	6331	264373	236597	587	237184	0	3158	0	0	27189	720	264373	0	0	2929	0	0	23888	0	81428	155169			0	144592	141434	-348	0	0	0	0	27189	0	0	
515979																																							10239	493	0	0	0	331	0	70	39267	33190	11	33201	0	852	0	0	6066	0	39267	0	0	6066	0	0	0	0	6172	27018			0	9707	8855	0	0	0	0	0	6066	0	19279	
516154																																							9221	3609	0	0	916	702	0	2337	129998	105149	366	112727	0	1191	7212	0	17271	125	129998	0	0	3271	0	0	13875	0	10200	94949			0	105365	104174	0	9000	0	0	0	17271	39	0	
516855																																							137859	8078	33249	0	0	4115	0	4143	762068	682848	715	683563	0	13587	0	0	78505	375	762068	0	0	54277	0	0	25686	0	160797	522051			0	588211	574624	-1833	0	0	0	0	78505	0	0	
516873																																							7104	3838	46211	0	6075	5392	0	4324	99765	81480	238	81718	0	3	0	0	18047	8	99765	0	0	-84	0	0	18421	0	8145	73335			0	26406	26403	-298	0	0	0	0	18047	0	418	
517049																																							14556	13706	97426	0	7355	25895	1472	33852	1256174	1022396	8069	1110399	0	11430	79934	0	145775	1	1256174	0	0	60744	0	0	85876	3749	189235	833162			0	985665	974235	-846	79425	0	0	0	145775	4503	0	
517357																																							8014	3241	64376	0	9199	6093	347	14336	546404	472165	2817	495982	0	6342	21000	0	50422	200	546404	0	0	26847	0	0	32310	0	172694	299471			0	425253	418911	-8935	15452	0	0	0	50422	0	6435	
517441																																							6828	3002	49307	1893	2541	2403	0	4769	242127	199685	800	211936	0	1888	6600	0	30191	900	242127	0	0	19809	0	0	12792	0	58698	140987			-91	157932	156044	-3219	2000	0	3337	1514	30191	323	13017	
517674																																							216466	17441	388373	0	1981	22162	1133	40870	1261908	1116475	9122	1169893	0	3640	44296	0	92015	0	1261908	0	0	122568	0	0	0	322	198648	917827			0	568899	565259	-30553	0	0	0	0	92015	856	7045	
518037																																							28709	12285	303738	0	0	21833	71	27181	1046629	992004	2550	1009554	0	9086	15000	0	37075	1095	1046629	0	0	25022	0	0	64905	0	285678	706326	1a	1231	0	661285	652199	-53947	0	0	0	0	37075	0	613	
518176																																							2918	159	24136	0	550	343	0	5979	56057	42007	593	42600	0	300	0	0	13457	0	56057	0	0	16279	0	0	0	147	80	41927			0	21984	21684	-2822	0	0	0	0	13457	141	0	
518354																																							173	1406	0	0	0	1815	0	3303	68446	57148	1214	58362	0	935	0	0	10084	334	68446	0	0	8737	0	0	1013	4	19071	38077			0	26631	25696	0	0	0	0	0	10084	0	36049	
518877																																							18113	2498	22753	0	0	3351	221	927	135123	125609	489	126098	0	854	0	0	9025	3144	135123	0	0	2756	0	0	3997	0	54550	71059			0	88114	87260	-872	0	0	0	0	9025	0	0	
519146																																							5541	4213	55942	0	0	6773	0	11615	306489	274550	4118	285910	0	4233	7242	0	20579	76	306489	0	0	16626	0	0	13820	0	39454	235096			0	226638	222405	-9943	0	0	0	0	20579	0	0	
519360																																							45643	14383	0	0	0	1838	0	5163	205136	165680	1995	167675	0	2663	0	0	37461	2264	205136	0	0	22746	0	0	12451	0	72263	93417			0	134562	131899	0	6210	0	0	0	37461	0	0	
519445																																							72	1112	27987	0	0	680	0	2270	109095	99961	139	101372	0	491	0	0	7723	50	109095	0	0	164	0	0	10842	0	36560	63401			0	72494	72003	-3333	4966	0	0	1272	7723	5	0	
519874																																							44	924	27723	0	0	276	0	1908	67295	55269	215	59854	0	431	2720	0	7441	50	67295	0	0	8094	0	0	1000	0	20219	35050			0	36851	36420	-1703	0	0	1650	0	7441	0	0	
520003																																							25655	12529	361770	0	0	17211	0	58986	1436600	1234672	10157	1319276	0	10594	3639	0	117324	1	1436600	0	0	146360	5129	0	0	0	305475	929197			0	965914	955320	-29037	0	0	0	70808	117324	0	0	
520423																																							18039	1904	46449	0	82	1954	0	17158	261945	207336	1045	212881	0	2807	4500	0	49064	488	261945	0	0	50025	0	0	2222	130	48432	158904			0	173906	171099	-3671	1332	0	0	0	49064	3798	0	
520777																																							16181	7130	176667	0	0	7040	0	14668	445137	387811	1256	394067	0	799	5000	0	51070	0	445137	0	0	65320	0	0	0	0	5495	382316			0	223470	222671	-14250	780	0	0	0	51070	0	0	
521064																																							242	894	20980	0	0	395	0	1252	55822	50109	162	51541	0	523	1270	0	4281	50	55822	0	0	5885	0	0	200	0	15428	34681			0	32082	31559	-1854	500	0	0	0	4281	0	0	
521158																																							58275	13406	185250	0	0	4450	930	12162	542216	492874	2062	494936	0	6278	0	0	47280	550	542216	0	0	43674	0	0	6601	0	157292	335582			0	269607	263329	-3545	4414	0	0	0	47280	0	0	
521970																																							44634	3000	28383	0	54	8855	733	11813	357751	314517	5489	326508	0	1885	0	0	31243	0	357751	0	0	33420	0	0	0	0	56737	257780			0	113618	111733	-2177	0	0	0	6502	31243	1	148545	
522034																																							5172	1557	42081	0	0	1264	19	4913	112759	109990	423	110413	0	507	0	0	2346	450	112759	0	0	7677	0	0	1158	0	22361	87629			0	58260	57753	-6939	0	0	0	0	2346	0	0	
522454																																							294	4672	20465	250	418	591	192	1638	71178	64955	489	65444	0	527	0	0	5734	433	71178	0	0	6569	0	0	1207	0	15494	49461			0	34174	33647	-2475	9011	0	0	0	5734	0	0	
522605																																							26354	40222	586135	0	129415	47572	0	176081	3712836	3085621	61271	3264239	0	23756	98593	0	448597	1200	3712836	0	0	232535	0	0	255432	3539	677343	2408278			0	2727274	2703518	-40570	0	0	0	18754	448597	0	0	
522669																																							30054	7854	18951	0	703	2159	223	4614	300600	271624	1049	272673	0	3103	0	0	27927	1775	300600	0	0	21796	0	0	7125	0	127865	143759			0	221863	218760	-2769	17282	0	0	0	27927	0	0	
522753																																							17743	4880	234200	0	2157	4027	0	11954	425344	395640	1449	398255	0	2940	1166	0	27089	1500	425344	0	0	23520	0	0	21635	0	149833	245807			0	153323	150383	-19566	0	0	0	0	27089	0	0	
522847																																							18209	7742	193022	0	8113	22526	0	57692	1412809	1171085	9780	1250865	0	12550	70000	0	161944	3015	1412809	0	0	14391	0	0	159407	0	269429	901656			0	1073815	1061265	-14869	35	0	0	0	161944	0	44205	
523161																																							3551	3909	151547	0	0	610	0	7504	371998	341273	2754	344027	0	2347	0	0	27971	645	371998	0	0	34210	0	0	5624	0	106049	235224			0	200838	198491	-12508	1400	0	0	0	27971	0	4986	
524579																																							15553	11377	51377	0	4325	4364	1804	28829	792426	553197	5176	643373	0	3172	85000	0	149053	0	792426	0	0	151931	0	0	0	282	27232	525965			0	675159	671987	-2878	0	0	0	0	149053	2528	0	
524757																																							17016	1738	3714	0	0	574	0	585	43201	37923	129	38052	0	418	0	0	5149	428	43201	0	0	4334	0	0	428	0	12603	25320			0	15932	15514	-41	0	0	0	0	5149	0	4060	
524766																																							9973	12210	11906	0	2646	3854	0	1150	142555	122526	261	122787	0	2054	0	0	19768	500	142555	0	0	10275	0	0	9236	0	45235	77291			0	65570	63516	-243	37300	0	0	0	19768	0	0	
524953																																							7063	3053	0	0	0	4785	0	11036	315245	283261	691	283952	0	3732	0	0	31293	2000	315245	0	0	22219	0	0	9455	248	52352	230909			-2381	270640	266908	0	1945	0	0	0	31293	0	20207	
524971																																							29722	11232	165896	0	143	19325	0	29155	954079	866739	9895	876891	0	9020	257	0	77188	1	954079	0	0	52914	400	0	35825	496	256653	610086			0	704967	695947	-11552	0	0	0	0	77188	0	1763	
525053																																							79602	8127	53883	0	0	10518	0	15290	724606	653617	4790	663407	0	6759	5000	0	61199	500	724606	0	0	48788	0	0	16650	0	171898	481719			0	563945	557186	-4739	0	0	0	0	61199	0	0	
525549																																							4007	17966	257920	902	22662	18887	0	63320	1601465	1430190	13270	1443460	0	13941	0	0	158005	149	1601465	0	0	100574	0	0	81530	938	419904	1010286			0	1213735	1199794	-24248	14615	0	0	0	158005	454	0	
526452	31385	13570	0	0	4270	42051	304	61215	1014120	25185	815844	0	15926	42270	0	198276	88	1014120	0	0	109388	4596	0	89912	0		0	786970	771044	-1112	0	0	198276	0	85010	0	0	0			0							748389					42270												18152	730237							675	0	0	0		0		
526519																																							179	9664	303876	0	339	14910	0	40122	1327508	1163443	7713	1233716	0	7430	60560	2000	93792	771	1327508	0	0	111608	0	0	9363	0	129427	1034016			0	707840	700410	-27950	0	0	0	0	93792	3329	254679	
526854																																							9596	4447	70389	2444	74	11292	707	22138	601415	544452	8279	552731	0	5019	0	0	48684	1025	601415	0	0	42771	0	0	14450	0	135775	408677			0	485347	480328	-9562	0	0	0	0	48684	0	0	
527057																																							16452	4272	25715	0	0	2141	0	4545	163076	150453	298	150751	0	1544	0	0	12325	300	163076	0	0	14302	0	0	300	0	24794	125658			0	111495	109951	-2577	0	0	0	0	12325	0	0	
527178																																							2672	1616	27774	0	126	2199	620	10845	182089	149200	8274	165974	0	1433	8500	0	16115	1	182089	0	0	6511	0	0	10858	0	34472	114728			0	117192	115759	-1255	18415	0	0	0	16115	0	2063	
527600																																							19303	15255	236925	0	23851	26549	0	43842	1407985	1261442	14877	1285669	0	7060	6180	0	122316	0	1407985	5186	3170	139919	634	0	0	0	293992	967450			0	1041213	1034153	-17603	0	0	0	0	122316	2287	0	
527749																																							18266	1465	59051	0	453	585	0	1224	125945	119050	45	119095	0	669	0	0	6850	100	125945	0	0	2976	0	0	6600	0	29356	89694			0	40712	40043	-2826	4858	0	0	0	6850	0	0	
527954																																							443328	643965	4691986	0	296370	505933	1110	1114787	25840035	22478828	493075	23094467	12542	311008	104116	0	2733026	9423	25840035	791	0	2198245	100375	0	840652	81850	7800600	14678228			0	18091491	17780483	-315294	275	0	18148	300	2745568	13010	165772	
528102																																							11844	2340	90641	0	191	8298	0	17941	357674	317755	4560	324315	0	1265	2000	0	33359	1	357674	0	0	0	0	0	42093	0	68863	248892			0	227684	226419	-8735	0	0	0	0	33359	0	0	
528241																																							12610	4483	41005	0	5018	2171	0	7298	227317	200539	366	200905	0	1948	0	0	26412	874	227317	0	0	15348	0	0	11941	0	54931	145608			0	154369	152421	-1751	0	0	0	0	26412	47	2264	
528849																																							96910	33068	165335	0	3113	20147	0	10477	1211472	1106385	6503	1114214	0	9967	1326	0	97258	260	1211472	0	0	65468	0	0	41192	1433	307435	798950			-272	878432	868465	-9390	3053	0	0	0	97258	321	9150	
528960																																							616448	23359	389224	0	1738	40265	0	15598	2058825	1868856	6553	1875409	0	20033	0	0	183416	750	2058825	0	0	128478	0	0	62530	0	971744	897112			0	989674	969641	-8342	0	0	0	0	183416	2552	0	
529275																																							173	2225	82718	0	0	13140	274	9278	349128	262083	2153	313036	63	4500	48800	0	36029	2001	349128	0	0	43495	1296	0	0	6054	14351	247732			0	238470	233970	-9467	0	0	0	0	36092	0	0	
529341																																							41528	8447	188486	0	7333	13827	3016	27500	623853	502760	14539	573039	0	3242	55740	0	50814	200	623853	0	0	24944	0	0	34800	41618	95829	406931			0	294475	291233	-9130	865	0	0	0	50814	0	0	
529659																																							3062	4215	80240	0	0	9138	0	7626	353334	304543	3023	317098	0	3368	0	0	36236	500	353334	0	0	32784	0	0	10000	0	60864	243679			0	252374	249006	-7048	0	0	1621	7911	36236	47	0	
529958																																							1230920	79010	458461	6170	2403	21771	150	118501	3162528	2668495	30226	2835300	0	30008	0	0	327228	7000	3162528	0	0	236524	0	0	106027	1451	564604	2103891			0	1218851	1188843	-22323	54848	0	136579	0	327228	0	0	
530655																																							28826	7096	221403	0	9652	774	0	9260	497004	467919	2340	470259	0	4579	0	0	26745	4000	497004	0	0	40071	0	0	10250	6	192261	275658			0	216510	211931	-27576	0	0	0	0	26745	0	8056	
530851																																							51122	10720	148310	0	0	918	0	6493	337342	309679	679	311608	0	838	1250	0	25734	1600	337342	0	0	21346	0	0	13400	0	58705	250974			0	120617	119779	-10612	0	0	0	0	25734	0	0	
531157																																							2435	2386	26637	0	0	1870	162	4065	82411	69381	284	72315	0	694	2650	0	10096	360	82411	0	0	8872	0	0	3056	0	19397	49983			0	45332	44638	-2192	218	0	0	0	10096	0	0	
531250																																							78919	16532	63589	0	6681	12844	0	27099	681761	604533	5783	612654	0	8718	2338	0	69107	150	681761	0	0	14548	0	0	59596	0	156580	447953			0	456815	448097	-5187	28000	0	0	0	69107	0	0	
532042																																							16136	8633	43862	0	3443	9154	0	14498	726586	645588	4226	654817	0	6820	0	0	71769	120	726586	0	0	55216	0	0	18073	2394	181893	463695			0	478126	471306	-1640	6935	0	0	5003	71769	0	150225	
532453																																							7992	1328	28217	0	0	273	0	3159	73882	64829	672	65513	0	131	12	0	8369	100	73882	0	0	2842	0	0	6570	0	18123	46706			0	26344	26213	-1143	6700	0	0	0	8369	0	0	
532752																																							8138	2767	17309	0	0	1245	0	1375	115632	102146	223	105369	0	1272	3000	0	10263	150	115632	0	0	8119	0	0	2927	0	21518	80628			0	65583	64311	-933	0	0	0	0	10263	0	20487	
533124																																							156194	6741	37650	0	0	4431	58	9097	405679	352504	5173	368968	0	2542	11291	0	36711	1432	405679	0	0	-7304	0	0	44983	0	152565	199939			0	184149	181607	-2400	9901	0	0	0	36711	0	0	
533227																																							347	2102	21255	0	0	1590	0	2937	96839	87736	454	90190	0	453	2000	0	6649	375	96839	0	0	6451	0	0	1137	0	30523	57213			0	61465	61012	-1314	7596	0	0	0	6649	0	0	
533535																																							123	2696	174573	0	0	440	0	11606	256349	210044	286	230330	0	1057	20000	0	26019	80	256349	0	0	46910	0	0	1520	0	55043	155002			0	57018	55961	-22491	10950	0	0	0	26019	0	0	
534073																																							6541	506	21802	0	0	891	140	4347	61505	53751	95	53846	0	67	0	0	7659	0	61505	0	0	9173	0	0	0	0	15613	38138			0	27328	27261	-1514	0	0	0	0	7659	0	17	
