"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	
55336																								0	0	45675	43409	0	0	61373	56642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55635																								0	0	2000	1824	0	0	3096	2758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55653																								0	0	1455	1399	0	0	18308	16873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55970																								0	0	6946	6431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56258																								0	0	3957	3672	0	0	99028	88785	0	0	0	0	0	0	936	838	0	0	0	0	0	0	0	0	0	0	0	0		
56351																								0	0	160692	159757					0	0	0	0	87873	75271	17507	15570	0	0	0	0	41904	39504	170149	165483	0	0	0	0		
56548																								0	0	3000	3001	0	0	46364	41599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56717																								0	0	7621	7291	0	0	28661	25257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9192	8821	0	0	14298	13710		
57040																								0	0	2998	2968					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
57451																								0	0	19162	19234	0	0	11620	11344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89549	86731	0	0	1006	970		
58225																								0	0	39937	36407	0	0	17212	15051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58243																								87266	78869	61190	56705					0	0	0	0	172713	161534	32173	30600	0	0	0	0	55624	51507	6246	5687	0	0	0	0		
58355																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58551																								0	0	0	0	0	0	25207	23555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58636																								0	0	6340	6106	0	0	29881	28211	0	0	0	0	0	0	24340	23019	0	0	0	0	0	0	7401	6704	0	0	0	0		
58757																								0	0	2004	2017	0	0	4303	4166	0	0	0	0	0	0	2268	2015	0	0	0	0	0	0	0	0	0	0	0	0		
58971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166399	1052608	50769	49666					0	0	0	0	563065	504182	109921	108037	0	0	0	0	42862	37687	19887	19230	0	0	0	0		
59316																								0	0	19613	17494	0	0	107193	97008	0	0	0	0	0	0	3362	3213	0	0	0	0	0	0	1030	980	0	0	0	0		
59352																								0	0	1442	1271	0	0	7847	7458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
59370																								1000	922	8337	8044	53	52	9043	8540	0	0	0	0	237	223	97	93	0	0	0	0	0	0	0	0	0	0	0	0		
59754																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60143																																																					
60330																								0	0	13434	12442					0	0	0	0	0	0	3035	2477	0	0	0	0	0	0	8969	8139	0	0	0	0	0	
60545																								0	0	26667	24886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60554																								0	0	2125	2097	0	0	190	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60648																								0	0	15036	14561	0	0	14328	13189	0	0	0	0	0	0	6168	6227	0	0	0	0	0	0	18057	16698	0	0	0	0		
61122																								67977	59224	11060	9916					0	0	1758	1279	12102	11148	0	0	0	0	0	0	13338	11297	36498	31996	0	0	0	0		
61355																								9021	8630	4588	4560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4517	4266	31193	29548	0	0	0	0		
61476																								0	0	1308	1293	0	0	27637	25491	0	0	0	0	0	0	355	357	0	0	0	0	0	0	0	0	0	0	0	0		
61757																								41998	41310	1970	1968					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61832																								0	0	5220	5152	0	0	1769	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61953																								0	0	14288	13089	123	117	4671	4239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62044																								0	0	500	492	0	0	814	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62110																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62147																								0	0	0	0	0	0	9179	8398	0	0	0	0	0	0	2253	2106	0	0	0	0	0	0	2151	1995	0	0	0	0		
63050																								0	0	6138	6152	0	0	2012	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11054	10234	0	0	1003	982		
63069																																																					
63201																								0	0	9522	8670	0	0	18051	15712	0	0	0	0	0	0	373	374	0	0	0	0	0	0	0	0	0	0	0	0		
63573																								0	0	74181	69915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63733																								0	0	72221	67190					0	0	0	0	0	0	2995	2931	0	0	0	0	0	0	10891	10781	0	0	0	0		
63742																								0	0	10976	9973	0	0	7090	6520	0	0	0	0	0	0	4823	4266	0	0	0	0	0	0	0	0	0	0	0	0		
64150																								0	0	7586	7552	0	0	3197	3087	0	0	0	0	0	0	812	810	0	0	0	0	0	0	642	638	0	0	3467	3309		
64552																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
64730																								0	0	117117	105141	0	0	13380	12463	0	0	0	0	0	0	3364	3076	0	0	0	0	0	0	0	0	0	0	0	0		
65205																								0	0	10256	9626	0	0	69184	65551	0	0	0	0	0	0	72535	71351	0	0	0	0	0	0	0	0	0	0	0	0		
65513																																																					
65559																								0	0	112354	100930					0	0	0	0	0	0	19906	18754	0	0	0	0	0	0	0	0	0	0	0	0		
65858																								0	0	31201	29967	0	0	140950	131096	0	0	0	0	0	0	44397	42558	0	0	0	0	0	0	32007	30059	0	0	0	0		
66154																								0	0	5826	4958	0	0	6230	5598	0	0	0	0	0	0	1549	1439	0	0	0	0	0	0	0	0	0	0	0	0		
66275																								0	0	1514	1442	0	0	4057	3739	0	0	0	0	0	0	403	403	0	0	0	0	0	0	0	0	0	0	0	0		
66677																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67142																								0	0	0	0	0	0	34	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67151																								0	0	22771	20317	4514	4154	261405	233586	0	0	0	0	0	0	0	0	0	0	6972	6089	0	0	2806	2527	0	0	0	0		
67209																								0	0	7900	7555	0	0	123024	107755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67254																								0	0	100	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67656																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67870																								0	0	0	0	0	0	9957	9337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4339	4134	0	0	0	0		
68671																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
68756																								0	0	12874	12100					0	0	0	0	0	0	0	0	0	0	0	0	0	0	6654	6292	0	0	0	0		
68831																								0	0	6848	6446	0	0	8162	7388	0	0	4133	3770	0	0	3677	3568	0	0	0	0	0	0	11065	10124	0	0	0	0		
69333																								37708	36024	112992	100904					23359	15715	0	0	1267	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
69678																								0	0	83399	75617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70218																								0	0	4000	3725					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70414																								0	0	28710	28408	0	0	87021	79058	0	0	0	0	0	0	45272	44431	0	0	0	0	0	0	4731	4376	0	0	0	0		
70638																								0	0	0	0	0	0	1033	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
70955																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
71073																								0	0	11748	10667	0	0	2796	2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
71457																								0	0	53490	49303	0	0	92819	85593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
71859																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72258																								0	0	2000	2039	0	0	38427	38643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21110	21444	0	0	0	0		
72351																								0	0	5538	4777	0	0	19813	17573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72454																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
72678																								0	0	1882	1718	0	0	83020	79974	0	0	0	0	0	0	2617	2511	0	0	0	0	0	0	7553	7188	0	0	1737	1729		
73116																								0	0	30891	27892	0	0	61281	55306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
73152																								0	0	967	810	0	0	4673	4239	0	0	0	0	0	0	83	79	0	0	0	0	0	0	0	0	0	0	0	0		
73554																								0	0	2749	2504	0	0	25904	23001	0	0	0	0	0	0	1063	931	0	0	0	0	0	0	0	0	0	0	0	0		
73956																								0	0	0	0	0	0	20332	18530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
74056																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
74140																								0	0	0	0					0	0	114729	110753	0	0	823	822	0	0	0	0	0	0	0	0	0	0	0	0		
74403																								0	0	18640	15615					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
74449																								500	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75259																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75446																								0	0	18966	17618	0	0	41963	39253	0	0	0	0	0	0	1099	1030	0	0	0	0	0	0	0	0	0	0	0	0		
75455																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
75633																																																					
75651																								0	0	7500	6727	0	0	1302	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
76153																								6435	6259	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
76443																								0	0	0	0	0	0	28707	25401	0	0	0	0	0	0	3375	3227	0	0	0	0	0	0	7652	6817	0	0	0	0		
76854																								0	0	0	0	0	0	39637	35290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	790	0	0	0	0		
77150																								0	0	14534	13470					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
77253																								0	0	3390	3059	0	0	130103	115987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
77422																								0	0	10086	9457	0	0	10878	9339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
77851																								0	0	84783	78879					0	0	0	0	44629	40430	32302	30642	0	0	0	0	26235	23762	16444	15839	0	0	0	0		
78157																								3214	2971	0	0	4344	3939	6546	5731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
78241																								0	0	3503	3290	0	0	6598	5960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
78559																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79042																								0	0	4823	4279					0	0	0	0	0	0	795	790	0	0	0	0	0	0	47101	41908	0	0	0	0		
79127																								0	0	6447	6001	0	0	8831	7714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79145																								0	0	1500	1408	0	0	8638	7987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79257																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
79855																								0	0	1007	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
80150																								0	0	5595	5420	0	0	105923	96338	0	0	0	0	0	0	960	879	0	0	0	0	0	0	0	0	0	0	0	0		
80374																								0	0	0	0	0	0	2644	2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	1975	0	0	0	0		
80431																								0	0	7992	7447	0	0	18523	17367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
81175																								0	0	0	0	3	3	37	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
82033																								0	0	23356	21403	0	0	47665	40584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
82257																								0	0	2445	2332	0	0	1752	1682	0	0	0	0	0	0	6510	6270	0	0	0	0	0	0	0	0	0	0	0	0		
82350																								0	0	6244	5786	0	0	12365	11070	0	0	0	0	0	0	602	555	0	0	0	0	0	0	1779	1597	0	0	0	0		
83151																								0	0	0	0	0	0	791	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
83375																								0	0	6309	6218	0	0	49375	45053	0	0	0	0	0	0	21092	19800	0	0	0	0	0	0	1022	995	0	0	0	0		
83638																																																					
83834																								0	0	5817	5535	0	0	27106	24886	0	0	0	0	0	0	479	446	0	0	0	0	0	0	8882	8180	0	0	0	0		
83852																								0	0	3040	2899	0	0	3342	2924	0	0	0	0	0	0	2278	2200	0	0	0	0	0	0	2712	2599	0	0	0	0		
83955																								0	0	0	0	2676	2199	10903	9673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
84046																								0	0	500	469	0	0	1693	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
84541																								0	0	30386	28591	0	0	77426	70232	0	0	530	581	0	0	13331	13158	0	0	0	0	0	0	62792	57951	0	0	0	0		
84804																								0	0	13985	13038	0	0	5479	4780	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0		
85052																								0	0	368	363	0	0	15784	14117	0	0	0	0	0	0	3145	3012	0	0	0	0	0	0	44576	40370	0	0	0	0		
85472	0	0	0	0	0	296232	278981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3884	3855	83855	82392					5195	5610	296232	278981	3857	3887	111136	97901	0	0	0	0	23615	23711	0	0	32006	30387	0	0		
85931																								1000	981	28599	26248	0	0	13092	12104	0	0	0	0	0	0	2575	2390	0	0	0	0	1996	1973	3180	3083	0	0	1024	964		
86349																								0	0	33322	32315	0	0	14566	13999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
86675																								0	0	30810	27179	0	0	82924	75409	0	0	0	0	0	0	24510	22397	0	0	0	0	0	0	25582	22355	0	0	0	0		
87047																								0	0	941	827	0	0	7373	6538	0	0	0	0	0	0	11102	9847	0	0	0	0	0	0	0	0	0	0	0	0		
87159																								0	0	20615	19383	0	0	20883	19687	0	0	0	0	0	0	25140	23123	0	0	0	0	0	0	0	0	0	0	0	0		
87234																								0	0	3515	3433	0	0	37058	34229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813	781	0	0	0	0		
87476																								0	0	0	0	0	0	15719	14037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
87579																								15724	14368	8481	8132					0	0	0	0	9343	8843	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88231																								3996	3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88259																								0	0	528	525	0	0	7603	6835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88352																								0	0	1950	1834					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
88455																								0	0	0	0	187	178	62527	56695	0	0	0	0	0	0	3537	3481	0	0	0	0	0	0	0	0	0	0	0	0		
88950																								0	0	2759	2665	0	0	9522	9171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
89032																								0	0	15090	14377	53	52	4462	4233	0	0	0	0	0	0	0	0	0	0	0	0	289	282	0	0	0	0	0	0		
89135																								0	0	260	240	0	0	2339	1951	0	0	0	0	0	0	402	384	0	0	0	0	0	0	0	0	0	0	0	0		
89854																								0	0	0	0	0	0	2534	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
89957																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
90047																								0	0	0	0	0	0	516	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
90177																								11141	10128	0	0	360	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4471	4493	0	0	0	0		
90328																								0	0	41623	38375	0	0	41184	36966	0	0	0	0	0	0	9233	7905	0	0	0	0	0	0	2787	2513	0	0	0	0		
90337																								0	0	4996	4470					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
90579																								0	0	79663	78164	0	0	3789	3479	0	0	0	0	0	0	3972	3751	0	0	0	0	0	0	24308	23466	0	0	0	0		
91615																								0	0	6498	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
91754																								0	0	46398	36440					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
91950																								0	0	0	0	0	0	3114	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	239	0	0	0	0		
92144																								0	0	10158	9572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
92676																								0	0	39570	35780					0	0	0	0	0	0	3815	3798	0	0	0	0	0	0	1928	1945	0	0	0	0		
92706																								0	0	12203	11064	0	0	36139	31935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708	1565	0	0	0	0		
92902																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
93244																								0	0	17073	15006	0	0	30698	26805	0	0	0	0	0	0	21485	19042	0	0	0	0	0	0	581	536	0	0	0	0		
93543																								0	0	32	31	0	0	97	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7552	6912	0	0	0	0		
93619																																																					
94139																								0	0	24086	22462	0	0	10813	10175	0	0	0	0	0	0	28945	24390	0	0	0	0	0	0	0	0	0	0	0	0		
94522																								3000	2836	3106	2670	0	0	193	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
94755																								0	0	4500	4076	0	0	2726	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
94858																								0	0	0	0	0	0	24787	22710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953	953	0	0	0	0		
95051																								0	0	812	813					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
95677																								1000	923	0	0	1868	1564	42	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
96553																								1567	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
97055																								0	0	0	0	0	0	5269	4805	0	0	0	0	0	0	355	337	0	0	0	0	0	0	0	0	0	0	0	0	0	
97279																								0	0	11016	10427	0	0	666	658	0	0	0	0	0	0	604	567	0	0	0	0	0	0	0	0	0	0	0	0		
97457																								0	0	1747	1730	0	0	49	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	851	0	0	0	0		
97804																								0	0	17877	17280	0	0	59011	54183	0	0	0	0	0	0	17865	16703	0	0	0	0	0	0	767	673	0	0	0	0		
97943																								0	0	31544	28504	0	0	1936	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
98351																								0	0	6437	6335	0	0	13784	12216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
98463																								0	0	129930	128364	0	0	342291	302472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
98717																								0	0	24000	19057					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
99143																								20694	20334	16112	14833	0	0	4504	4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
99376																								0	0	8000	8001					0	0	0	0	0	0	324141	321997	0	0	0	0	0	0	0	0	0	0	129	198		
99442																								0	0	4495	4345	0	0	579	550	0	0	0	0	0	0	2359	2153	0	0	0	0	0	0	2862	2654	0	0	0	0		
99536																								0	0	2597	2568	0	0	381507	356724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
99853																								0	0	7301	6717	0	0	1983	1827	0	0	0	0	0	0	9470	9062	0	0	0	0	0	0	772	707	0	0	0	0		
100236																								0	0	3750	3627	0	0	10526	9599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
100357																								0	0	0	0	1562	1374	191253	169882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
100562																						199371	193795	0	0	122625	117728					0	0	199371	193795	0	0	28487	27913	0	0	0	0	0	0	77238	75102	0	0	0	0		
100777																								2425	2425	64189	56858	48088	44672	42301	39338	0	0	0	0	0	0	2517	2490	0	0	0	0	0	0	0	0	0	0	0	0		
100843																								0	0	0	0	0	0	2103	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108	1015	0	0	11353	11106		
101037																								0	0	81237	79159	0	0	306319	271439	0	0	0	0	0	0	68702	62408	0	0	0	0	0	0	0	0	0	0	0	0		
101439																								0	0	0	0					0	0	0	0	0	0	676	634	0	0	0	0	0	0	5849	5717	0	0	0	0		
101671																								0	0	152418	144392					0	0	0	0	0	0	9673	8883	0	0	0	0	0	0	23574	22293	0	0	0	0		
101738																								0	0	72223	65239	0	0	42627	38907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
101952																								0	0	12532	11086	0	0	2753	2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	973	0	0	0	0		
102333																								0	0	7125	7141	0	0	172	175	0	0	0	0	0	0	1179	1163	0	0	0	0	0	0	0	0	0	0	0	0		
102342																								0	0	11662	11274	0	0	19965	18589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102539																								21639	20716	0	0	1842	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102557																								0	0	3237	3168	0	0	865	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
102874																								4078	3792	0	0					0	0	0	0	1731	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
103134																								0	0	8550	8090	0	0	5611	4948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
104234																								0	0	6453	6128	0	0	22181	19809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3027	2717	0	0	0	0		
104542																								0	0	27220	24270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
104971																								0	0	2014	1992	0	0	1952	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105026																								6237	5671	2927	2793	5968	5266	0	0	0	0	0	0	174	165	0	0	0	0	0	0	3313	2967	0	0	0	0	0	0		
105473																								1443793	1306087	69000	65172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
105530																								0	0	2000	1811	1	1	30691	27434	0	0	0	0	0	0	26917	24494	0	0	0	0	0	0	0	0	0	0	0	0		
106359																								0	0	0	0					0	0	1686	1558	0	0	878	861	0	0	0	0	0	0	139682	122899	0	0	0	0		
106452																								0	0	25493	24989	202	188	28555	25148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
106676																								0	0	0	0	0	0	40	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
107244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658801	631078					0	0	0	0	0	0	0	0	0	0	5639	5433	0	0	0	0	0	0	0	0		
107459																								0	0	2498	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
