"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
2765602																																																																211	6299		0			112006	7801		0	431621	0	0	0	31848	653	23846	20890	4828	1722	4022	15388	959	4669	33867	38822	148364	139979	23540	14149				0	11			0	0	1754	29181	98152	138863			0			0	0													0	56609	0	0	0	967		0	4715	0	0	0	0	0	0	0	36	0	967	0	0	0			0	0	0	0	0	91	0	CONF	CONF	0	
2769570																																																															0	1631	0		1654			28380	0		1021	94826	0	0	0	20279	2397	0	30302	794	5112	9727	4258	194	0	6089	18307	27540	12746	8876	0				0	0			0	0	1792	8860	24359	63			0			496	0													0	0	0	0	0	516		0	1	0	0	0	0	0	0	0	2045	0	0	0	0	0			20	0		0	20	2344	0	CONF	CONF	0	
2769954																																																																5969	681		20			12258	4389		1689	85512	111	0	0	18843	1720	5689	16594	961	2971	4651	9099	493	668	10856	11961	21659	18498	3806	0				0	121			0	0	4401	2927	10217	21340			0			654	0													0	28236	0	0	0	654		0	0	0	0	0	0	0	0	0	472	0	0	0	0	0			0	0		0	0	576	0	CONF	CONF	0	
2771694																																																																342	884		0			1029046	14102		0	1436963	0	0	0	256290	400	39444	4307	210400	2262	14883	17145	6319	5281	266967	8921	748632	128112	17696	7655				0	366			0	0	2801	15131	79993	35069			0			0	0														1385788	0	0	0	0		0	37	0	0	0	0	0	0	0	417	0	0	0	0	0			0	0	0	0	0	2085	0	CONF	CONF		
2774707																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2775151																																																																14947	3190		6896			51891	7441		0	181616	0	0	0	41185	129	13142	52110	2537	1824	8116	14562	56	13959	28604	19145	53563	30062	9066	0				0	2688			0	0	384	5346	20714	26384			0			52	0														29646	0	0	0	52		0	23	0	0	0	0	0	0	0	241	0	0	0	0	0			0	0		0	0	157	0	CONF	CONF		
2775179																																																															0	1210	5856		1445			74585	26602		0	348011	24	0	0	91538	810	18949	96992	2799	11103	42747	18467	9436	6622	60686	38725	93045	47247	6225	9494				367	118			0	0	9314	15102	6753	100162			0			0	0														0	0	0	0	0		716	69	0	0	0	0	0	0	0	2675	0	0	0	0	0			0	0	0	0	0	10713	0	CONF	CONF		
2775692																																																															0	501	42		62			23121	1203		0	75611	0	0	0	19229	438	9634	19781	1981	4051	4125	4898	2395	1687	6851	8056	11751	14244	11349	3539				0	0			0	0	3298	1391	14871	6966			0			0	0													0	7514	0	0	0	0		0	454	0	0	0	0	0	0	0	1366	0	0	0	0	0			0	0		0	0	2669	0	CONF	CONF	0	
2785477																																																															0	0	9509		0			10579	4470		0	203939	0	0	0	38436	268	5748	6888	3791	15	3577	1818	29151	0	43772	977	5021	15580	99329	0				53	0			0	0	0	1128	49277	90219			0			0	0														201233	0	0	0	481		0	0	0	0	0	0	0	0	0	0	0	0	0	234	247			0	0		0	0	0	0	CONF	CONF		
2785646																																																																156002	13744		57747			89455	2945		92	578132	616	0	0	86651	353	31813	160224	6949	10911	16196	42039	9580	766	139493	122807	130954	78273	11705	5212				0	0			0	0	5730	25523	11335	119731			0			95	0														314474	0	0	0	95		0	220	0	0	0	0	0	0	0	4446	0	0	0	0	0			0	0	0	0	0	4774	0	CONF	CONF		
2787770																																																																8897	58706	0	1166	120879	0	120879	51427		0	616192	0	0	6307	107342	6007	81609	71377	13368	22088	30652	22606	17287	1075	144362	35292	154229	122968	46980	3220	0	0	0	0	2126	0		0	0	44612	10278	106625	76845	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38515				392	0	0	0	0	0	0	0	0	0	0	1729	0	0	0	388	0	4	0	0	0	0	0	0	19553	4	CONF	CONF	0	
2788656																																																																7085	5467		549			37145	0		617	216714	333	0	0	41813	746	1982	44578	1744	6310	6877	12705	14112	65	29494	22254	31365	48742	37293	3733				0	0			0	0	31829	20146	25340	44250			0			0	0													0	0	0	0	0	3029		0	15	0	0	0	0	0	0	0	974	0	0	0	1038	1991			0	0		0	0	1071	0	CONF	CONF	0	
2791085																																																															0	353	6641		0			22717	2005		0	258113	28	0	0	130419	1499	115132	29743	10165	8855	11501	1618	9586	86341	25957	1241	35377	18254	45930	963				130	50			0	0	2316	11323	8050	71460			0			119	0														91791	0	0	0	270		0	0	0	0	0	0	0	0	0	111	0	0	0	54	97			0	0	0	0	0	1067	0	CONF	CONF		
2791517																																																															0	39141	3629		20863			48129	893		0	190001	260	0	0	5979	922	1206	48435	902	532	1777	1408	1360	0	49610	21340	53618	50253	7131	1509				0	101			0	0	21	3081	39090	27956			0			371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13353				399		0	16	0	0	0	0	0	0	0	1	0	0	0	0	0			0	0	0	0	0	439	28	CONF	CONF	0	
2793593																																																																3679	10549		27			31173	21401		0	248583	220	0	617	77735	805	48746	48180	5781	10831	7416	14877	26198	12632	11285	24229	34877	24882	72555	2664				0	5			0	0	13661	20179	28196	36433			0			0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	205570				0		0	10	0	0	0	0	0	0	0	1371	0	0	0	0	0			0	0		0	0	3579	0	CONF	CONF	0	
2794732																																																															0	0	2701		0			51223	263		0	91552	523	0	0	13111	505	8196	11437	819	1242	1192	2699	0	6850	6260	3116	36043	16957	12187	3493				0	35			0	0	510	1527	18639	2429			0			0	45	0	0	0	0	0	0	0	0	0	0	0	0		34443				256		0	0	0	0	0	0	0	0	0	75	0	0	0	256	0			0	0		0	0	1057	0	CONF	CONF		
2796277																																																															0	0	0		0			257	0		0	7001	0	0	0	412	0	0	3535	0	0	412	0	0	0	257	3278	986	2068	0	0				0	0			0	0	0	0	0	2315			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	301	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	3716	0	CONF	CONF		
2797162																																																																40901	14394	21	71230	97975	0	97975	8276		0	359094	0	0	0	38664	531	9315	104524	2686	1109	7257	7462	7844	9617	61910	42613	72922	101168	34185	4060	0	0	0	0	77	0		0	0	960	1828	41343	41292	0	0	0			62	0	0	0	0	0	0	0	0	0	0	0	0	0		161927				62	43	0	64	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	1169	0	CONF	CONF		
2797210																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2797359																																																															0	1615	22174	0	0	62446	0	62446	9257		0	588723	210	0	2400	188390	0	155772	141668	5140	11758	38060	55525	58900	18402	73090	86601	108651	90427	37766	2862	0	0	0	0	0	0		0	0	0	84784	74399	145350	0	0	0			167	811	0	0	0	0	0	0	0	0	0	0	0	0	84784	86743				9246	518	0	518	0	0	0	0	0	0	0	0	0	0	0	0	4312	4767	0	0	0	0	0	0	0	4767	CONF	CONF	1409	
2797724																																																															0	18583	295488	12164	449	2009199	0	2009199	412476		379243	10169865	0	0	191789	1733629	23797	512222	1572423	580013	90981	153435	210565	597253	98351	2053233	515759	2226122	1487103	1960819	185043	0	0	0	0	33278	0				270312	929460	1380516	2316653	0	0	0			3554	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	4411059				13404	72489	5492	84652	0	0	0	0	0	0	0	252088	314	0	3630	826	4860	220	0	0	0	0	0	0	24550	220	CONF	CONF	0	
2800491																																																															0	17861	3606		21613			16814	4041		2049	166826	0	0	0	33986	1875	2036	35900	1078	1743	7036	15799	4361	3968	4573	28765	45812	40961	7253	5478				0	1731			0	0	5249	7559	24688	21730			0			0	0														34030	0	0	0	2025		0	23	0	0	0	0	0	0	0	1252	0	0	0	0	0			2025	2025	0	0	0	2749	0	CONF	CONF		
2805535																																																															0	517	9397		0			116201	2425		0	309386	0	0	0	18016	101	1762	54264	1367	1294	4106	3586	1296	6367	31187	26219	123992	80520	24859	261				0	0			0	0	138	10934	36001	103958			0			0	0														131797	0	0	0	261		0	0	0	0	0	0	0	0	0	151	0	0	261	0	0			0	0	0	0	0	11547	0	CONF	CONF		
2805928																																																															0	9463	1773		2493			12475	1576		1734	69255	181	0	71	10438	33	9490	7744	275	321	2727	3856	954	2095	9952	6259	23080	6277	7981	5155				0	95			0	0	1406	4388	10448	10672			0			208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				208		0	24	0	0	0	0	0	0	0	604	0	0	0	0	0			0	0		0	0	1814	0	CONF	CONF	0	
2806635																																																																16012	9268		5476			49726	12415		0	307414	585	0	0	56027	3891	44224	60417	6060	7859	14330	11668	10176	5856	19867	39412	71069	50735	52035	18652				0	137			0	0	30255	25675	54853	38800			0			116	0													0	81829	0	0	0	309		0	0	0	0	0	0	0	0	0	1185	0	34	0	0	0			159	125	0	0	34	4279	0	CONF	CONF	0	
2806840																																																															0	9712	413		15144			15625	2248		3876	100523	53	0	0	16213	645	5327	23157	828	1371	2715	1338	6490	3471	15595	11260	21803	15923	14152	5272				0	183			0	0	2510	3591	13698	9380			0			474	0	0	0	0	0	0	0	0	0	0	0	0	0		20077				1787		0	0	0	0	0	0	0	0	0	5516	0	0	0	0	139			181	181	0	0	0	1822	993	CONF	CONF		
2806877																																																																0	4630	0	0	160	0	160	1050		0	1279408	0	0	0	1223025	1788	26283	689	1914	14092	6505	0	777	1192647	2811	27407	10084	13414	1397	1047	0	0	0	0	5	0		0	0	31609	0	0	890	0	0	0			0	1817	0	0	0	0	0	0	0	0	0	0	0	0		51939				0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16245	0	CONF	CONF		
2807173																																																															0	4147	0		5958			8460	0		0	30000	0	0	0	6862	257	0	9846	274	1323	2433	2833	0	0	3393	5598	3956	9794	38	0				0	0			0	0	0	0	0	3378			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	415	0	0	0	0	0			0	0	0	0	0	523	0	CONF	CONF		
2808602																																																															0	0	104300	0	0	357337	0	357337	68926		0	1595840	0	0	0	370268	4211	153874	592515	142901	21889	51493	88917	40225	22577	371415	194872	165195	342388	135405	9771	0	0	0	103605	316	0		430	381	153406	55206	200352	176574	0	0	0			0	171	0	0	0	0	0	0	0	0	0	0	0	0	160655	353170				0	267	0	267	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	1004	0	CONF	CONF	1626	
2809373																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2811086																																																																2094	0		38			10475	0		0	36940	0	0	0	10933	0	125	7247	541	846	3491	5939	115	0	3827	2520	10312	8202	1071	0				0	33			0	0	0	0	91	10383			0			0	0														0	0	0	0	0		0	7	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	2886	0	CONF	CONF		
2815879																																																															0	1542	17381		0			19564	5356		0	208802	0	0	94	51109	873	16234	62	758	6604	19763	20631	42	3311	28936	25695	70657	32147	253	5				0	5			0	0	10355	17521	29381	50023			0			0	0													0	93247	0	0	0	0		4518	0	0	0	0	0	0	0	0	301	0	0	0	0	0			0	0		0	0	873	0	CONF	CONF	0	
2819167																																																															0	0	0		57326			69739	0		0	552399	0	0	0	10603	0	0	148344	0	2	0	0	601	10000	141424	6918	107502	135109	145025	3957				129182	67			0	0	0	600	8231	0			0			0	0														42566	0	0	0	3603		0	730	0	0	0	0	0	0	2228	193373	0	0	0	0	0			3358	0	100	830	0	82548	245	CONF	CONF		
2819242																																																																16709	12365		14311			30604	11537		1949	236466	0	0	0	75139	4284	71083	32339	3981	6367	8195	8569	10024	37658	18469	20155	20963	12463	37036	51969				0	0			0	0	4590	6072	24418	24930			0			86	0														61426	0	0	0	86		0	0	0	0	0	0	0	0	0	5498	0	0	0	0	0			0	0	0	0	0	4060	0	CONF	CONF		
2820604																																																															0	5682	17943		0			69739	10811		0	357241	541	0	3705	49261	1242	17945	82947	2590	3537	5624	12360	3703	20910	55073	41947	84995	67492	54147	58				0	35			0	0	12675	41263	64081	83554			0			111	296													0	34029	0	0	0	4616		0	0	0	0	0	0	0	0	0	243	0	0	160	667	3589			6	0		0	0	1253	83	CONF	CONF	0	
2823221																																																															0	21201	797		23131			27749	878		58	215536	0	0	0	86236	1130	904	61769	5439	10206	27904	26842	13758	1261	24611	21513	44343	21084	11493	1763				0	85			0	0	3873	3908	13410	22677			0			215	0														0	0	0	0	1293		0	34	0	0	0	0	0	0	0	2942	254	0	0	0	367			289	0	0	0	0	7427	168	CONF	CONF		
2826017																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2826316																																																																577	31790	26	10	91255	0	91255	9520		0	618605	1207	0	6584	97917	5245	92398	114088	8569	9323	30879	42120	4561	1621	66373	67483	123743	221752	41052	0	0	0	0	724	19	0		0	0	28112	43780	79099	230645	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339313				0	29	0	55	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	728	0	CONF	CONF	0	
2833882																																																															0	0	2672		0			86291	430		0	356414	3533	0	0	59061	173	55191	23964	5	504	30745	24175	3286	0	95574	15967	67356	34720	83548	1233				0	0			0	0	1392	4370	97367	108177			0			0	0														13770	0	0	0	459		0	11	0	0	0	0	0	0	0	0	0	0	0	21	438			0	0	0	0	0	3	0	CONF	CONF		
2834759																																																																0	21372	1015	0	47587	0	47587	64593		747	994160	0	0	2939	29430	2996	146	86295	1117	2586	7602	9668	1027	7095	97794	56990	204744	374261	195371	34110	0	0	0	0	426	0		0	0	3612	12185	52688	117420	0	0	0			400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107294				455	559	0	1574	0	0	0	0	0	0	0	4467	0	0	0	0	0	0	0	55	0	0	0	55	635063	0	CONF	CONF	0	
2835103																																																																94895	10813		21359			43391	4869		0	347839	193	0	0	87162	1981	20639	97987	2476	10329	20971	43822	1807	7503	49911	49826	59191	85377	12642	2323				0	109			0	0	18723	13777	20806	16756			0			0	0														110916	91066	91066	0	249		0	164	0	0	0	0	0	0	0	6843	0	0	0	0	0			249	179	70	0	0	6384	0	CONF	CONF		
2836306																																																																25	6662		0			50986	2414		22	147158	0	0	44	10333	566	8088	28810	1340	2050	683	1722	3718	819	38352	8182	39458	41668	8929	0				0	32			0	0	828	10018	37132	28000			0			0	0														28397	0	0	0	362		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	140	362	CONF	CONF		
2838207																																																																0	47650		0			97214	298791		0	596927	0	0	23178	61421	18	50249	28111	1947	7415	20713	19339	7666	4251	325508	4880	96241	39624	19269	28477				0	0			0	0	3613	30342	12103	21401			0			0	25478														332083	0	0	0	0		19940	35	278006	14099	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	4399	0	CONF	CONF		
2839053																																																																197	11		99			11235	2035		1258	54460	0	0	14	8905	1102	2942	6156	828	1595	505	1637	1994	2319	2502	3994	17440	13364	7680	0				0	39			0	0	454	1521	12610	11547			0			0	0														0	0	0	0	80		0	0	0	0	0	0	0	0	0	2399	0	0	0	0	0			0	0		0	0	1048	80	CONF	CONF		
2839790																																																																4067	5300		70			57174	19476		0	513593	553	0	137	129764	3498	7581	62552	40321	6833	12375	16103	16374	37162	60268	29644	83055	138688	71871	84				0	0			0	0	14335	29099	103415	79151			0			776	0													0	188432	0	0	0	1584		0	468	0	0	0	0	0	0	0	60568	0	0	0	674	0			113	0	69	0	0	7761	21	CONF	CONF	0	
2845755																																																															0	1138	9312		0			84543	872		0	298267	0	0	0	37742	24	2723	36061	552	828	693	3887	3663	28119	10698	24559	80439	50025	88734	6070				0	0			0	0	3176	12451	58167	90716			0			0	0														70765	0	0	0	128		0	0	0	0	0	0	0	0	0	12	0	0	0	128	0			0	0	0	0	0	114	0	CONF	CONF		
2845782																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
2847085																																																															0	7560	605		512			8361	551		2543	74430	9	861	0	16651	826	0	24871	667	1860	6255	4850	3019	0	5639	16705	16850	11792	6007	0				0	0			0	0	4212	0	29769	0			0			0	0														0	0	0	0	393		0	3	0	0	0	0	0	0	0	751	0	0	0	393	0			0	0		0	0	1234	0	CONF	CONF		
2847142																																																															0	0	15935		0			266103	403		0	544188	0	0	0	71405	3087	53726	66185	289	545	944	8933	49414	11280	81480	11614	194859	72845	110133	844				0	508			0	0	19417	21924	69241	75006			0			0	0														313771	0	0	0	0		0	8	0	0	0	0	0	0	0	98	0	0	0	0	0			0	0		0	0	1053	0	CONF	CONF		
2849285																																																																1497	8910		15			194890	13473		3184	440345	0	899	0	31260	5339	11108	61226	2991	4658	8313	9635	812	4814	50229	53379	156677	134726	12582	189				0	3117			0	0	7331	21198	90667	53666			0			56	0														60819	0	0	0	67		0	209	0	0	0	0	0	0	0	1818	0	0	0	0	0			0	0	0	0	0	2872	11	CONF	CONF		
2849463																																																																1993	7698		35			13439	20631		0	185243	420	0	0	53504	0	5129	15433	3596	2463	7243	22062	8754	9068	3891	5483	28440	45022	46163	2844				0	0			0	0	4539	15383	19342	44521			0			72	0														41624	0	0	0	319		0	0	0	0	0	0	0	0	0	1498	0	227	0	20	0			0	0		0	0	3080	0	CONF	CONF		
2849801																																																															0	20035	15724	0	0	226585	0	226585	156957		0	2203125	0	0	1123	735629	17285	28806	185579	5183	15776	45105	61256	227680	376918	113038	103713	249242	333814	602246	61083	0	0	0	0	8739	0		0	0	41579	126431	415676	425718	0	0	0			2475	670	0	0	0	0	0	0	0	0	0	0	0	0		1676372				4893	0	0	0	0	0	0	0	0	0	0	1323	0	0	0	1184	0	1099	0	135	0	0	0	0	11444	1099	CONF	CONF		
2850722																																																															0	0	15091	0	0	51980	0	51980	0		0	8705162	92285	0	0	0	0	0	158255	0	0	0	0	0	0	21900	136355	1959960	5045421	1602932	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		8303986				0	0	0	0	0	0	0	0	0	0	0	8730376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
2850768																																																															0	0	1953		0			25585	11554		0	191726	27	0	0	73657	808	9574	11168	5417	0	238	1419	8965	56969	23732	4540	18011	11657	56792	3363				0	3			0	0	2289	6172	34355	35371			0			26	0	0	0	0	0	0	0	0	0	0	0	0	0		22652				131		0	6	0	0	0	0	0	0	0	0	0	0	0	0	105			0	0		0	0	0	0	CONF	CONF		
2855866																																																																7427	9595		5003			76495	1327		3851	286242	631	0	0	20804	1164	915	42349	1145	3618	6683	8045	81	771	12788	24846	101324	61877	52929	626				0	67			0	0	1037	7172	70756	80050			0			0	0														236363	0	0	0	0		0	47	0	0	0	0	0	0	0	1047	0	0	0	0	0			0	0	0	0	0	1031	0	CONF	CONF		
2855978																																																															0	0	30661		0			65597	17394		0	272334	0	0	2670	23913	559	16387	68217	1600	5335	2186	13767	1025	0	54533	33038	69153	54673	36068	41				0	2978			0	0	3012	7619	44765	74537			0			102	0														59504	0	0	0	3766		0	1173	0	0	0	0	0	0	0	0	0	0	0	0	0			88	0	0	0	0	126	3576	CONF	CONF		
2857600																																																															0	0	12928		0			68595	6595		0	295033	0	0	0	45096	3795	15886	56272	3904	3623	3372	21617	9453	3127	38696	36743	87233	67463	16599	2751				503	7			0	0	8844	17606	58457	69440			0			0	0														95296	0	0	0	0		0	0	0	0	0	0	0	0	0	307	0	0	0	0	0			0	0	0	0	0	2860	0	CONF	CONF		
2858492																																																																27240	25914		42658			26057	22695		700	423222	0	0	0	180288	4173	126344	50908	8009	10162	30393	43997	46026	41319	28008	24879	51775	71715	39320	24705				0	29			0	0	0	901	21834	48423			0			0	0														152436	0	0	0	0		0	523	0	0	0	0	0	0	0	17886	0	0	0	0	0			0	0	0	0	0	3901	0	CONF	CONF		
2858960																																																															0	0	1427898	0	0	530441	0	530441	3082		0	4554451	0	462182	0	40313	800	2158	336382	9345	226	2084	7382	61	20012	2195503	161956	1751566	267113	101221	2263	0	0	0	0	1445124	0				6064	31172	397399	204679	0	462182	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1724754				0	663	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4634	0	CONF	CONF		
2860039																																																																305	0		0			30748	2165		1813	79447	0	0	0	6971	347	5762	3623	0	4	1233	607	3057	2070	2983	2904	30562	4611	16786	14630				365	185			0	0	2444	1654	23895	7820			0			0	0														0	0	0	0	0		0	6	0	0	0	0	0	0	0	356	0	0	0	0	0			0	0		0	0	373	0	CONF	CONF		
2860271																																																															500	0	12708		26			106826	3492		0	198331	722	0	5576	3304	566	0	57557	440	0	568	1664	0	632	26047	31363	72175	52376	13595	0				0	25			0	0	1234	3071	25332	39138			0			0	0													0	33309	0	0	0	217		0	89	0	0	0	0	0	0	0	132	0	0	0	0	0			0	0		0	0	2610	217	CONF	CONF	0	
