"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
2539960	34902	0	15364	111602	0	149265	0	0	37132	0	313317	0	29651	32004	59619	75512	22126	129152	245126	4749	38540	2414	33128	25374	33722	81354	53137	3112	115075	6781	18956	3767	2077	111705	31581	19585	4004	25737	8647	true							
2562137	12729	0	22902	32744	0	90073	0	0	0	0	86599	0	5139	25391	15223	41044	4865	67171	81460	0	0	2152	0	0	5980	14818	4099	463	20798	658	6265	543	0	10137	7466	0	0	6923	0	true							
2562164	77611	0	29516	666155	0	733718	0	0	33482	0	692716	0	5228	29599	19315	555475	8055	704202	687488	0	0	4138	33482	33482	10159	21699	7401	2136	31858	6390	7823	4023	0	22080	18236	8675	0	14213	0	true	87284	65141	343987	206272	54559	23039	
2567123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2568063	0	0	0	53319	0	368504	0	0	0	0	524974	0	0	0	14893	496335	37255	368504	524974	0	0	3022	0	0	7344	9419	6528	1667	16763	571	2854	0	256	10065	3681	0	0	3425	0	false							
2576134	63096	0	0	0	0	0	0	0	170694	0	355735	0	4482	0	170171	84353	0	0	328584	0	22669	0	170694	110844	39176	96053	65351	2329	135229	1518	1274	1591	994	32738	5377	0	0	2792	22670	true							
2577739	12077	0	5705	36137	0	83138	0	0	0	0	109288	0	4694	8085	8233	49482	4142	77163	104594	270	0	2039	0	0	7142	11765	3707	556	18907	4409	14461	4658	1030	14937	24558	0	0	16324	0	false							
2580243	245203	0	14818	54547	0	54547	0	0	0	0	496612	0	860	14312	66179	108451	34949	39482	495752	247	0	16292	0	0	16103	34632	50643	20084	50735	2973	6385	9316	2821	55283	21495	0	0	9358	0	false							
2587916	10072	0	3684	133199	0	169877	0	0	0	0	222838	0	11081	12338	9871	171651	3783	166193	211757	0	0	1779	0	0	4266	20378	2772	637	24644	2519	6546	3998	0	18181	13063	1924	0	9065	0	false							
2590037	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2594240	1573	0	0	80312	0	80312	0	0	217346	0	565245	0	9525	0	222816	294045	1471	80301	550395	11	5325	709	217346	40436	23450	35072	114098	72790	58274	5204	16199	2813	0	22594	24216	49073	0	21403	5325	true							
2594419	39220	0	8324	146380	0	265625	0	0	0	0	106290	0	4629	11603	4593	52355	2133	257301	101661	0	0	606	0	0	2551	4081	1620	489	6632	1507	4466	0	0	4149	5973	0	0	5973	0	true							
2596646	668874	0	2461	24173	0	28862	0	0	0	0	1439340	0	216674	218320	169946	154004	65102	26401	1222666	0	0	33964	0	0	72949	240989	131025	14144	313938	30753	74830	38693	13078	289161	157355	1226	0	105583	0	true	704	1967	94754	59250	331631	337243	
2597223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2598396	0	0	1968	38037	0	65550	0	0	0	0	70444	0	5405	2986	14106	29909	3474	63581	62565	1	2474	616	0	0	9844	15160	7149	2372	25004	1902	3255	853	0	20418	6011	3065	0	5157	2474	true							
2600039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2602828	4962	0	482	6643	0	10631	0	0	0	0	16978	0	286	46	4151	3917	503	10149	16692	0	0	102	0	0	1255	2868	2379	276	4123	0	1065	256	0	2627	1321	0	0	1065	0	true							
2605566	2000	0	0	8	0	8	0	0	79965	0	82465	0	0	0	79965	0	0	8	82465	0	0	0	79965	79965	0	79965	0	0	79965	0	500	0	0	0	500	0	0	500	0	false							
2607412	3905	0	0	9133	0	12951	0	0	0	0	46063	0	344	344	5021	14424	952	12951	29741	0	15978	212	0	0	2492	18551	6070	0	21043	0	622	0	0	22091	622	0	0	622	0	true							
2608754	1864500	0	121476	329997	0	380789	0	0	54444	0	3043509	0	147118	0	213057	623894	46272	257385	2896371	1928	20	14688	54444	24895	143930	94237	88895	10246	238167	35010	104395	40382	38021	124251	217808	37267	0	139405	0	true	49654	50785	175895	447999	669074	1195426	
2610784	6642	0	308	26574	0	35405	0	0	0	0	22711	0	0	0	3550	10057	1403	35097	22711	0	0	519	0	0	1058	2488	1174	316	3546	0	714	263	0	1486	977	0	0	714	0	true							
2614344	38217	0	14063	77420	0	149339	0	0	0	0	103332	0	1390	10882	28850	10344	16429	135276	101942	0	0	6972	0	0	5534	16136	17064	7276	21670	405	978	6771	606	17159	8760	0	0	1383	0	true							
2615190	699002	0	0	1618	0	1618	0	0	2153713	0	3308809	0	46718	0	2025002	135082	19368	1618	3043559	0	218532	232	2153713	1201887	231714	860090	907553	390667	1091804	35057	45838	3806	0	365022	84701	0	0	80895	242385	true	1618	0	0	123560	12208	686794	
2615220	15139	0	10342	34585	0	103087	0	0	0	0	104940	0	2792	11323	14326	49450	5849	92745	102148	0	0	2356	0	0	7490	15500	2412	919	22354	1870	11760	400	0	11995	14030	16039	0	13630	0	true							
2618780	2203819	0	15	4004416	0	4004416	0	0	3415057	0	27049630	0	84534	969	1674841	22606292	2914	4004378	22760856	23	4204240	1794	3275058	2429808	346260	630273	886678	639	976533	107334	233691	30354	4290	189009	375669	1241954	139998	341025	0	true	39429	42822	718564	17799528	390658	1813161	
2619714	26278	0	17932	37288	0	126585	0	0	0	0	110462	0	18216	15752	23180	25071	4539	107163	92246	1490	0	1097	0	0	9744	23569	6081	497	33313	4814	13647	761	0	16711	19222	49393	0	18461	0	true							
2621285	10574	0	11565	27558	0	41799	0	0	0	0	47613	0	1868	10827	5354	17337	2629	30234	40347	0	5398	1152	0	0	4510	4281	4390	2650	8791	257	1716	801	1097	10477	3871	0	0	1973	0	true							
2621940	16962	0	1103	40253	0	62149	0	0	0	0	62129	0	10402	10935	6509	10678	2548	61046	51727	0	0	1179	0	0	7036	4463	2598	725	8947	12013	5507	1882	265	8314	19667	0	0	14458	0	true							
2624400	92665	0	35095	272514	0	279572	0	0	115943	0	802528	0	45795	33954	62053	487164	26737	240701	755750	3776	983	11178	115943	115488	22176	75777	32827	1747	97953	8288	56537	25088	259	70474	90172	25790	0	64824	983	true	34562	3573	164712	298405	75509	17156	
2625724	16011	0	6459	125015	0	176036	161	0	22903	0	485762	0	1951	0	64417	199858	8290	169168	483570	248	241	1549	22903	22903	26118	148809	4440	0	174927	11176	79351	0	0	114950	90527	0	0	90527	0	true							
2631172	24961	0	2399	33908	0	89422	0	0	0	0	285458	0	33615	17112	8752	229868	2926	86538	251604	485	239	588	0	0	5272	17524	2638	400	22796	1285	2843	667	0	17082	4795	64226	0	4128	0	true							
2631846	0	0	0	459388	0	684051	0	0	3	0	123849	0	4063	0	17125	0	5239	683139	110329	912	9457	2409	3	3	7811	44512	18608	8804	52323	8594	29732	3231	2557	62610	44114	0	0	32851	19070	true							
2634191	8780832	483	257585	1907307	0	2428767	0	0	38142	0	12454188	1198	632139	709995	378333	2694577	193429	2164704	11817987	5995	2864	40957	29881	29881	161346	340667	144305	45486	502008	77273	127431	40892	41379	313471	286975	278700	8261	204704	0	true	176824	494502	1566555	1128022	4646140	4134692	
2634351	1333565	0	22086	204273	0	312022	0	0	0	0	1993283	0	148708	0	53274	556171	12673	289936	1844575	0	0	2282	0	0	11574	49022	12493	1706	60596	5294	16244	7214	0	21521	28752	0	0	21538	0	true	49969	50811	272461	258255	520429	700644	
2641827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2642598	17628	0	4518	196589	0	286083	0	0	0	0	171830	0	14	3887	3627	146218	1639	281565	171816	0	0	348	0	0	2348	3213	507	203	5485	0	700	0	1011	2645	1711	0	0	700	0	true							
2643595	0	0	0	9113	0	19873	0	0	14756	0	182319	0	497	0	43982	81351	8691	19873	170397	0	11425	3353	14756	1907	9258	35510	19295	23854	44768	1935	8477	1567	1072	43935	13051	573	0	10412	11425	true							
2649122	174592	2	118563	238339	0	401554	0	0	0	0	1348409	0	147886	251712	27518	1079049	14704	282989	1200523	0	0	5968	0	0	19497	27351	10849	4702	46848	10740	19239	0	2390	34881	32369	80249	0	29979	0	true	6897	51052	379237	699812	121845	52747	
2649177	650727	0	0	0	0	0	0	0	0	0	650727	16616	131207	0	0	0	0	0	483763	0	19141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2651899	2000	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2652092	2535880	0	73714	818578	0	1088855	5161	0	3202372	14720	8129657	0	260708	116837	546592	4616017	990423	1006254	7816835	3726	37394	5085	3192271	2819213	168345	155499	348544	74294	323844	32967	169831	28280	0	200090	231078	790041	10101	202798	34842	true	12626	8645	201517	4101679	187965	2347914	
2654911	3659541	0	0	0	0	0	0	0	773982	0	4083022	0	0	0	232108	0	3804543	0	4083022	0	0	191373	760981	760900	50782	128185	133598	60915	178967	3583	11114	24804	10499	141373	50000	0	12936	14697	0	true	0	0	0	0	3659541	0	
2661861	276630	0	1287	37359	0	46000	0	0	4993	0	409748	0	7210	7171	10194	110752	0	44713	402536	0	2	0	4993	0	5145	3601	9871	580	8746	1267	1349	552	0	9003	3168	0	0	2616	0	true							
2666400	88603	0	0	254805	0	273888	0	0	72012	0	785370	0	519	0	127532	455697	18280	273888	784851	0	0	3552	72012	0	54762	111674	29577	1103	110247	7741	33569	1650	993	69583	43954	4334	0	41310	0	false							
2667920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2667939	13383	0	43600	67399	0	93907	0	0	60690	0	121734	0	11396	13130	13399	9620	3638	50307	67571	0	42767	2050	39266	39266	7312	29377	19003	11790	36283	3677	7664	3859	16049	54083	31249	37209	4000	11341	42286	true							
2667957	34150	0	128383	88156	0	290202	0	0	45203	0	400885	0	84446	186231	77790	199998	17370	161732	314700	87	1739	6389	40203	10991	23376	37425	47585	11007	60801	10775	21478	12496	2596	41603	47345	59900	0	32253	0	true							
2668598	29712	0	6802	79196	0	118892	0	0	335	0	262720	0	28522	15448	49658	116825	13305	111985	232475	105	1723	4258	335	0	18139	55353	23807	4793	73492	0	11754	1220	1117	52434	14091	36038	0	11754	0	true							
2684552	21623	0	7422	58290	0	90193	0	0	0	0	191242	113	10006	11845	29632	51194	10050	82759	159369	12	21754	4703	0	0	16527	48258	24531	5179	64785	8009	8056	6807	1058	64864	23929	0	0	16064	23885	false							
2686211	38501	3	1351	100988	0	128495	0	0	31237	0	253129	6000	8283	9634	51171	30721	5007	127141	220972	0	17874	874	31237	16230	70872	49435	15305	12714	120307	17656	11406	6517	1	97156	35580	0	0	29062	16368	false							
2687133	35418	0	33565	87925	0	180361	0	0	5779	0	109233	0	7	31995	18428	39124	2442	146796	109226	0	0	527	5779	2060	1378	11838	11605	959	13215	0	1405	6886	621	7351	8913	0	0	1405	0	true							
2687487	0	0	0	574	0	574	0	0	99776	0	203186	0	0	0	0	0	0	574	0	0	203186	0	488	488	12486	77365	12448	400	89850	29562	70926	0	0	102698	100488	0	99288	100488	64631	false							
2692753	202071	0	223	8153	0	9604	0	0	0	0	1134409	0	79281	63274	104868	727561	36270	9381	1054710	0	418	11766	0	0	52395	69168	33564	14350	121563	11295	14502	7490	2013	64609	35300	11053	0	25797	0	true	138	57	319750	341108	182752	12123	
2693264	210809	0	64380	920425	0	1041681	0	0	167708	0	1482565	0	95768	43502	88359	1025346	42903	975891	1385207	1410	1590	7264	167708	167458	26662	108324	37931	1192	134986	7946	25823	38532	0	85750	72301	235910	0	33769	1590	true	163922	82452	332890	611797	11176	199633	
2694681	68721	702	0	380381	0	446170	0	0	0	0	1377686	599	0	0	206852	187756	25079	445468	1377087	0	0	8086	0	0	168148	514073	11557	20	682221	113912	308859	4639	0	486946	427410	0	0	422771	0	true	127317	61097	113552	73605	56455	12265	
2694944	5845	0	955	42948	0	45434	0	0	0	0	71918	0	234	455	13132	29853	3312	44479	71659	0	25	1688	0	0	5210	14334	8570	1104	19544	2324	3286	1392	0	16085	7003	0	0	5610	0	false							
2696180	21428	0	19772	14658	0	48617	0	0	0	0	50174	0	2629	20634	13574	8079	4645	28845	47545	0	0	1951	0	0	2465	4223	6950	5979	6077	0	781	269	0	6043	1050	0	0	781	0	true							
2697963	3817	0	13011	95223	0	164250	0	0	71826	0	169105	0	40157	0	9972	59152	0	146726	125916	4513	3032	0	71826	71826	31572	63630	282	787	73173	2001	6841	1023	0	86299	9865	61267	0	6333	0	true							
2700984	464795	0	0	300308	0	300308	0	0	900164	0	1380861	0	0	0	491015	412667	98023	300308	1380861	0	0	0	900164	755164	15000	339808	148591	0	354808	0	0	0	0	12384	0	0	0	0	12384	true	6243	0	0	412667	0	464795	
2702764	4511	0	45	5434	0	23526	0	0	16575	0	71889	0	12437	0	8288	15281	1593	23481	39421	0	20031	382	12332	4986	7228	12620	11176	6717	19715	1500	6793	1820	4243	29454	14356	0	0	8293	7747	true							
2705112	9230	0	0	48256	0	59446	0	0	0	0	113408	0	3559	3059	21003	55861	5666	59446	109849	0	0	1063	0	0	9575	21425	5815	805	31000	2377	5122	3198	0	16617	10697	0	0	7499	0	true							
2705895	37912	0	1716	2610944	0	2633025	0	0	387438	0	1232399	0	245	0	4172	1102425	0	2631309	1220692	0	11462	0	387438	0	14181	14497	14414	6497	28678	3379	19264	19322	508	45417	42473	810118	0	22643	0	false							
2708122	2611	0	7391	57418	0	78242	0	0	0	0	654382	0	37860	550	26574	552669	7829	69857	615032	994	1490	5003	0	0	32728	19130	10772	2009	51858	17744	11966	4445	307	38066	34462	117618	0	29710	0	true							
2710554	17314	0	0	65050	0	75661	0	0	0	0	90312	0	0	0	7341	48425	1435	75661	90312	0	0	0	0	0	2403	9275	4524	647	11678	1949	2869	1707	1199	9508	7724	0	0	4818	0	true							
2713920	0	0	0	18303	0	18303	0	0	0	0	771965	0	0	0	0	771965	0	18303	771965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2716088	572332	0	431	13766	0	20300	0	0	0	0	795964	0	67499	63273	18464	103983	7878	19869	728224	0	241	3791	0	0	14771	20221	9261	726	34992	49140	24554	977	0	26514	74670	4696	0	73694	0	true							
2716828	11475	0	10961	62990	0	87252	0	0	0	0	76368	0	14188	13403	8164	33400	2856	75794	61683	497	497	1595	0	0	6021	14145	1443	264	20166	6475	1700	1445	0	13708	9620	29465	0	8175	0	false							
2717012	673035	0	8880	122015	0	239775	0	0	147206	0	1149271	0	245	141	19018	262279	23631	230895	1108980	0	40046	16129	0	0	32405	62574	25551	2409	94979	31986	48778	9044	1212	103921	91020	90224	147206	80764	31759	false							
2718596	65653	0	15523	52701	0	120157	0	0	0	0	149482	0	7274	14718	33947	12467	10494	104634	142208	0	0	3813	0	0	19146	29146	9091	289	44338	7511	2962	3217	0	23725	13690	0	0	10472	0	false							
2719810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2723376	90893	0	0	0	0	0	0	0	0	0	91640	0	0	0	0	0	0	0	90893	0	747	0	0	0	249	498	0	0	747	0	0	0	0	747	0	0	0	0	747	false							
2724766	7471	0	180	10838	0	20289	0	0	0	0	27516	0	748	349	8585	2889	1962	20109	26768	0	0	557	0	0	1568	6470	4121	2994	8038	0	2003	0	0	6568	2003	0	0	2003	0	true							
2726050	8452	0	1423	15146	0	24960	0	0	28878	0	79485	0	3889	1933	11011	20182	3112	23537	75596	0	0	546	19433	3095	5464	11513	13021	8693	16977	1479	2773	0	7910	27678	12162	0	1985	4252	744	true							
2728661	10584	0	8806	243009	0	279654	0	0	27774	0	679363	0	5571	1186	110129	384837	28784	270600	671937	248	1855	14256	25500	10497	47560	153296	25477	750	200856	15837	35699	5322	0	116954	56858	27784	0	51536	0	true							
2728746	3333	0	0	1298	0	5481	0	0	3627	0	30859	0	0	0	1395	2093	0	5481	30859	0	0	0	3627	1489	3855	7368	9524	2072	11223	400	2214	0	0	21424	2614	0	0	2614	7306	true							
2729677	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
2730431	59759	0	0	72432	0	81445	2821	0	107594	0	177756	0	0	0	109759	0	3584	78624	170529	0	7227	1268	103676	55875	28565	33139	23493	30595	61704	0	1137	1069	0	6033	2206	0	3917	1137	297	true							
2732565	40359	0	57150	84446	0	190868	0	0	10727	0	150327	0	13492	64264	43717	28504	5823	130617	134748	3101	2087	1245	10727	0	7918	26977	16651	8942	34895	6585	12308	2084	0	16771	20977	0	0	18893	2087	true							
2733263	37756	0	16742	135996	0	222553	0	0	0	0	155862	0	16917	32891	20883	64443	6715	205811	138945	0	0	1550	0	0	11954	14384	9766	1208	26292	3778	10041	1166	1366	16429	16351	2308	0	13819	0	true							
2734729	16478	0	0	248031	0	248031	0	0	0	0	2924379	2	0	0	878	2872123	0	248031	2924377	0	0	0	0	0	3166	3224	156	0	6390	3925	25306	0	0	5667	29232	0	0	29231	0	true	4021	2695	392646	2479477	6066	10412	
2735137	21104	0	3614	37618	0	51572	0	0	19519	0	120487	0	15888	11781	24545	28959	1001	47799	91226	159	13373	207	19519	3000	12704	12830	16424	11064	25534	3291	9503	4328	279	28477	17402	18311	0	12794	13373	true							
2735146	287159	0	8982	8400909	0	8400909	0	0	2219092	0	21360096	0	80521	86091	3304244	12144976	3275040	8391380	20573165	547	706410	480503	1632189	604044	1489554	3177330	1565705	385690	4666884	658283	1191841	369362	90196	3314035	2309682	185873	141758	1850124	474259	true	707711	3291716	10899316	549924	287159	0	
2736219	121485	0	14753	178763	0	184722	0	0	153552	0	496042	0	0	0	102383	61333	18514	169575	393953	394	102089	11905	153552	83493	70079	81749	89702	31333	151828	7250	20086	5154	7871	170480	40361	0	0	27336	94814	true							
2736291	3442715	0	181846	304355	0	617093	0	0	594094	0	7154474	0	118827	157998	535134	1904419	66996	433230	7030743	2017	4904	22736	594094	561960	249743	429858	525231	159485	679601	198271	137213	73629	33910	829183	443023	440315	0	335484	769526	true	148343	8054	21671	1769486	4306	3438408	
2736451	312320	0	13005	69063	0	81975	0	0	0	0	586917	0	20364	7358	120867	40148	27136	68970	566222	0	331	6532	0	0	41681	78978	55417	27296	120659	3595	13128	11850	2503	82506	31076	14008	0	16723	0	true							
2736714	628511	2802	10869	133793	0	140441	0	0	0	0	1008576	383	47903	26163	7565	352527	2456	125990	959077	780	1213	1049	0	0	5597	10812	3225	43	16409	1985	3548	2327	0	12113	7860	75623	0	5533	0	true							
2737980	292789	0	0	326161	0	359248	0	0	257719	0	1322288	0	1592	0	295148	292648	19981	354392	1014796	4856	305900	10996	257719	164811	103669	252989	185594	78182	356658	17753	38169	30299	30195	325286	116416	0	0	55922	319780	true	10343	18756	284899	7749	236871	55918	
2743244	1213261	0	175106	131624	0	303058	0	0	0	0	2061170	0	19250	181715	108982	506902	36218	125141	2041713	2811	207	16075	0	0	40179	116454	58903	32129	156516	13171	53624	20671	5876	138683	93342	0	0	66795	0	true	11090	8118	318632	182652	476813	734683	
2744782	373680	0	29232	71002	0	71002	0	0	7000	0	699014	0	13403	32832	71242	163036	13133	41770	685611	0	0	3239	7000	7000	38769	68175	18108	2984	106942	9105	21335	2688	1135	56793	34263	2751	0	30439	0	true							
2745426	221117	0	7159	43684	0	43703	0	0	52324	0	484171	0	85325	77890	63230	159487	5354	36544	389445	0	9401	3431	52324	19626	24500	21707	25720	19973	46207	260	8760	1962	685	28670	11667	35135	0	9020	5456	true							
2745529	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	2000	0	0	2000	0	false							
2746245	13073	0	9	59111	0	59211	0	0	0	0	66649	0	412	102	22061	10856	8667	59202	66237	0	0	3973	0	0	7390	8848	16867	3997	16238	1022	1269	1784	1543	15041	5618	0	0	2291	0	true							
2746263	644210	4	1409	108117	0	121229	0	0	25000	0	1423987	0	75339	8469	52642	302976	11901	119319	1345558	497	3090	6299	25000	25000	158749	161407	12506	1417	320156	55357	73516	13545	304	281436	142722	196802	0	128873	24104	true	25003	12914	106349	196627	98667	545541	
2747279	44978	0	2455	29643	0	47796	0	0	0	0	76019	73	2874	0	9730	4481	4472	45341	72940	0	132	2109	0	0	3273	5425	6448	4161	7797	2645	1121	2379	1108	9577	7253	0	0	2899	0	true							
2747466	18217	0	6594	42165	0	65083	0	0	0	0	110062	0	8336	8863	38186	27990	7342	58489	101231	0	495	3169	0	0	8747	22264	5879	22570	31011	300	1530	2016	551	21273	4397	0	0	1830	0	true							
2747587	10	0	1154	292125	0	391871	0	0	20912	0	537544	0	417	0	69505	302612	26719	390717	506255	0	30872	12414	20912	20912	52485	85963	46805	22461	138448	7162	11192	5888	2964	138209	27206	10546	0	18354	30872	true							
2748502	38159	0	11812	148858	0	236458	0	0	0	0	361381	0	20783	21180	51364	165998	18851	224265	338439	381	2159	8818	0	0	11702	51637	34889	12723	63330	12058	24165	9503	546	59587	46272	10385	0	36223	0	true							
2749059	13744	0	1702	26076	0	29678	0	0	0	0	82080	0	3757	2606	15509	30025	1566	27967	74198	9	4125	276	0	0	7857	17242	7446	490	25099	256	4060	961	0	17526	5276	0	0	4316	4125	false							
2753917	4497	0	0	38499	0	79152	0	0	0	0	83006	0	0	0	596	75143	1019	79152	83006	0	0	102	0	0	243	1129	381	7	1372	624	984	0	0	1163	1608	0	0	1607	0	false							
2754222	3766	0	0	19645	0	19645	0	0	0	0	50599	0	0	0	9365	9499	1204	19645	50599	0	0	466	0	0	9651	18819	5651	255	28430	1857	767	334	0	25011	2958	0	0	2624	11245	true							
2754389	12669	0	0	56437	0	73111	0	0	25000	0	224006	0	1009	0	32478	68295	5987	72997	209171	114	13826	1993	25000	25000	37249	50614	7247	820	87863	10622	24527	11963	0	63452	47112	1761	0	35149	0	false							
2756730	15746	0	3467	38245	0	69004	0	0	10789	0	138478	9000	17988	15338	21240	32331	8007	65537	100601	0	10889	4101	10789	0	10862	23969	26630	3865	34808	7427	9646	8002	0	44086	25075	0	0	17073	0	true							
2756767	20115	0	0	19307	0	31172	0	0	0	0	87940	0	0	0	26491	13419	11236	31172	78701	0	9239	3647	0	0	16986	27597	5906	841	44583	307	2485	0	284	24839	3076	0	0	2791	8994	false							
2756909	304829	3	450	47683	0	58463	0	0	0	0	452776	0	210	162	16686	73586	5334	58010	452566	0	0	2809	0	0	4852	25053	9279	2821	29905	7107	14953	9024	1273	25319	32357	0	0	22060	0	true							
2757205	1103302	0	1574	261874	0	299990	0	0	20286	0	1697965	0	195952	196133	126620	371512	12874	298416	1442824	0	59189	5167	20286	20286	93395	38580	60200	14023	119532	3942	2598	10161	254	79578	16955	0	0	6540	58928	true	7292	4754	133876	9197	136129	642643	
2758024	49863	0	9	211363	0	211363	0	0	66511	0	621398	0	166935	99750	89743	252264	6975	211354	434671	0	19792	2854	66511	19624	23645	70381	44093	29614	94026	110825	21887	18476	349	77990	151537	87098	0	132458	35110	true							
2758613	266467	0	3725	80122	0	105438	0	0	302402	0	3205979	0	150479	0	351689	1496428	89780	101201	2846153	512	209347	53398	294106	117754	210352	418599	330154	94976	628951	87443	203508	72256	25796	702392	389003	1521	8296	290951	351624	true	14488	13421	421460	1074968	118475	147992	
2759629	16417	0	11845	71568	0	101399	0	0	0	0	73000	0	5215	16060	10793	20452	2377	89230	67785	324	0	359	0	0	4956	12530	2182	0	17486	6052	9402	1009	0	8875	16463	0	0	15454	0	true							
2760232	38083	0	0	222307	0	292649	0	0	3593	0	297282	0	0	0	45478	154273	12332	292649	297282	0	0	5113	15	0	16074	47990	21369	3479	64064	861	10488	4665	0	43434	16014	0	2235	11349	3732	true							
2764212	116605	0	17435	430143	0	496650	0	0	71052	0	1097076	0	210342	200080	195067	313142	51414	478610	797972	605	88762	22963	71052	61949	133908	323637	75967	11337	457545	31444	76686	11947	2405	349782	122482	500	0	108129	82974	true	11595	42336	133941	14252	96475	20105	
2765602	16180	0	7453	183661	0	243720	0	0	1001	0	236259	0	0	0	14491	166898	4115	235522	236259	745	0	1856	1001	1001	4630	14881	12430	3614	19511	1970	2980	10492	2184	21064	17626	0	0	4950	0	false							
2769570	14708	2	11854	36477	0	75477	0	0	0	0	95388	0	4920	14034	21813	19836	6116	63621	90468	0	0	2332	0	0	8296	26585	15094	972	34881	3043	4012	2842	0	29134	9897	1015	0	7055	0	true							
2769954	21383	0	28661	25749	0	74122	0	0	0	0	68807	0	250	27326	8393	27366	3883	45461	68557	0	0	1351	0	0	1957	9097	2956	705	11054	1554	3221	567	0	6323	5342	0	0	4775	0	true							
2771694	12323	0	12593	110156	0	205353	0	0	4277	0	355869	0	0	0	14731	274421	2126	191766	331422	994	24447	885	13	13	5997	10257	31007	1399	16254	10695	1264	8505	0	33930	20464	45068	3518	11959	20170	true							
2774707	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	100	0	0	100	0	400	0	0	100	400	0	0	400	0	false							
2775151	9227	0	7184	134594	0	167044	0	0	0	0	76311	0	818	6565	6281	53027	2814	159860	75493	0	0	801	0	0	3100	5449	2090	111	8549	0	2783	524	0	4469	3307	0	0	2783	0	true							
2775179	56824	5	49808	130552	0	268379	0	0	0	0	195697	0	2518	48426	30681	27645	10735	218566	193179	0	0	4743	0	0	13676	42028	12363	2502	55704	3799	15729	21129	0	39888	40658	0	0	19528	0	true							
2775692	14096	0	397	31130	0	42954	0	0	0	0	44881	0	248	0	4722	7603	2891	42557	44633	0	0	1900	0	0	915	7152	6210	1239	8066	0	2387	5279	0	10794	7666	0	0	2387	5307	true							
2785477	11727	0	0	56720	0	62680	0	0	11	0	140705	0	6062	5812	31630	17584	3971	62680	112354	0	22289	936	11	11	13692	32686	23663	11964	46378	2174	16644	6992	3578	50376	29388	1903	0	18818	19542	true							
2785646	27062	0	3406	124692	0	124692	0	0	53438	0	399677	0	29675	11176	64027	105877	19947	121286	329225	0	40777	8694	10569	10569	28883	75482	58749	10442	104365	10484	27914	41074	13710	109529	93182	39403	21829	38398	39530	true							
2787770	100726	0	16484	161750	0	439500	0	0	10535	0	330197	0	7256	18494	74004	71355	26619	423016	322941	0	0	7304	10535	10535	41452	40896	43130	8640	82347	9398	8474	4432	1695	60113	23999	10535	0	17872	0	true							
2788656	23542	1	0	80152	0	140458	0	0	10826	0	129469	0	279	0	10861	46512	2541	140457	123690	0	5500	762	10323	3891	6625	13690	12005	1199	20315	4758	13940	7199	0	22658	25897	0	0	18698	0	true							
2791085	9279	0	1614	130981	0	150024	0	0	4459	0	257256	21000	479	438	25391	67697	6249	148410	199648	0	36129	3261	0	0	21187	62076	19638	525	82960	19618	48751	7733	752	78035	76854	0	4459	68368	41785	false							
