"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
930871			1	52	17	2232	56	27719	15	364	7	1032	3	1186	0	1													true	false	
930965			0	0	0	0	32	19224	219	8864	137	18172	171	57199															false	false	
931038			131	5265	98	13133	87	31850	550	12310	69	8025	41	15090			97	4139	94	12358	146	56465	247	6516	125	14815	76	27459	false	false	
931047			51	1676	15	1728	11	3871	538	9684	22	2266	8	1952			194	6449	71	8868	20	5627	451	7273	19	1608	4	712	false	false	
931159			6	274	3	248	4	1568	54	1130	9	1398	4	1489			7	251	15	1971	11	2658	199	4756	32	3127	14	3807	false	false	
931207																													false	false	
931270			0	0	0	0	3	1462	0	0	0	0	0	0															false	false	
931355			52	1607	20	2761	10	3026	227	4887	30	2979	7	1906			0	0	1	39	0	0	0	0	0	0	0	0	false	false	
931458			1	21	2	253	0	0	13	275	4	468	2	464			9	305	1	40	5	1344	15	438	1	177	2	480	false	false	
931944			16	461	17	2396	17	6582	90	2385	33	4348	11	2976			8	449	23	2735	13	2493	42	776	22	1630	7	1119	false	false	
932633			8	322	7	927	6	2758	83	1754	8	856	4	570			8	488	14	1698	10	2705	26	469	10	958	11	2178	false	false	
932642	47	129													64	147													true	true	
932745			83	3577	119	15768	151	66119	431	9892	100	9451	70	17858			1	73	1	143	1	435	0	0	0	0	0	0	false	false	
932978			558	33295	991	146421	841	326470	1373	34617	459	57796	545	183912															false	false	
933023			50	2079	90	11602	263	108200	1371	32133	252	29429	171	55032			10	373	8	978	7	1953	14	76	4	383	0	0	false	false	
933041			48	1808	32	3599	26	7792	345	7986	47	5036	18	4438			139	5865	193	22944	275	104119	949	22780	310	34147	160	45258	false	false	
933256			18	939	74	8549	215	87275	1776	54298	686	80334	494	171339			7	276	27	3334	22	4028	297	7230	84	7900	24	4943	false	false	
933340			50	2070	28	4009	31	18259	229	6447	48	6105	22	11747			11	481	13	1236	6	1767	47	1242	12	1098	10	2648	false	false	
933377			17	911	57	8119	92	37076	460	13666	180	24320	159	50593			0	0	0	0	1	209	0	0	0	0	0	0	false	false	
933621			10	518	62	7630	136	55549	809	27179	219	30509	105	36231			0	0	0	0	0	0	1	25	0	0	0	0	false	false	
933863			7	523	59	8589	218	100737	589	21117	199	24040	153	56961			1	73	0	0	1	143	1	12	2	194	3	566	false	false	
933966			25	1166	165	20738	1230	565144	2271	91394	1292	164289	1235	477867			0	0	5	700	17	5115	2	120	10	1080	21	3793	false	false	
933975			16	870	58	6856	197	73637	742	25312	210	27372	138	52903			7	261	4	571	0	0	1	42	1	249	0	0	false	false	
934271																													false	false	
934329			1	0	0	0	3	2000	1	0	6	1000	14	7000			0	0	0	0	0	0	1	0	0	0	0	0			
934646			1	26	0	0	1	540	3	29	1	140	1	199			3	146	1	124	2	378	24	613	4	489	5	1772	false	false	
934673			13	690	28	3912	61	26067	150	3581	47	4491	24	7922			2	79	3	340	2	493	13	372	1	154	0	0	false	false	
934954			46	1283	20	1707	22	7803	478	3474	22	1316	9	5628			42	1389	54	6260	15	4188	147	3160	19	1737	8	2189	false	false	
935250			27	1560	36	4968	62	25223	657	18921	107	11780	56	19862			2	50	2	258	0	0	0	0	1	91	0	0	false	false	
935308			1	68	1	156	7	2340	60	932	2	346	0	0															false	false	
935559			98	3717	71	9499	56	20970	575	11044	60	5643	38	12646	111	3													true	false	
935577			8	261	5	712	2	1067	16	301	0	0	0	0			7	243	5	798	8	3080	12	455	7	1467	4	1476	false	false	
935719			65	2478	48	4794	19	5817	331	5875	21	2076	9	2320			10	354	10	933	2	390	0	0	0	0	0	0	false	false	
936136			50	2353	179	22272	321	119830	448	12867	387	47611	461	122177			1	3	5	564	5	1426	9	65	10	793	3	820	false	false	
936426			453	17582	694	82677	984	379160	5837	134807	1220	128765	1280	334021			16	792	35	5432	23	6837	16	269	1	104	2	211	false	false	
936462			27	1137	142	19239	503	221698	6702	209333	1655	236622	1132	454559			6	274	24	2325	25	4908	35	1210	20	1465	13	2619	false	false	
936583			2	102	11	1267	32	13819	791	12109	62	7217	47	14098															false	false	
936640			43	1819	29	3765	25	8873	122	2831	42	4348	24	7851			27	1069	37	5101	33	9261	74	1829	31	2718	18	3658	false	false	
936837			44	1959	45	6359	39	12034	190	4170	51	4685	33	11097			5	47	13	1538	6	1886	31	564	12	1229	4	887	false	false	
936855			91	3021	239	25041	707	296665	1210	36293	537	44446	1102	287053			107	3627	151	16470	111	27762	127	3703	111	7942	64	12752	false	false	
937339			24	757	13	1500	13	5490	65	1331	18	1469	9	2657			25	1163	41	5121	33	9693	89	1896	49	4474	23	4067	false	false	
937553	128	334															126	5295	71	8649	24	5832	365	5588	26	2473	10	1939	false	true	
937740			106	4692	123	17007	102	43218	644	20274	102	13186	63	23305			0	0	1	125	0	0	3	139	0	0	0	0	false	false	
937759			12	464	12	1490	4	1895	25	594	5	582	4	1097			24	629	14	1615	14	3335	29	822	10	817	4	627	false	false	
937834			27	1349	20	2650	18	4867	148	4149	25	2418	7	2037			13	442	7	1036	4	1279	3	75	0	0	0	0	false	false	
937843			17	705	11	1407	9	2476	74	1612	20	1958	10	3074			9	454	19	2237	11	3119	66	1093	13	913	4	698	false	false	
938354			4	240	4	736	0	0	14	269	0	0	2	848			8	382	11	2002	1	276	58	1482	10	2272	2	670	false	false	
938550			34	1387	26	2837	4	1245	193	3577	13	1103	3	368			40	1739	19	2149	11	2227	50	704	7	507	2	252	false	false	
938859			51	3906	72	9346	105	43156	906	24720	140	16880	80	29170			88	4232	79	10295	26	8066	315	7915	44	4641	32	5714	false	false	
939070			15	768	39	5013	62	22396	140	3147	41	4620	32	9062															false	false	
939249			183	7339	123	14751	91	31428	880	18729	198	21199	141	38441			139	4956	196	22422	162	38306	477	9692	226	21146	141	30909	false	false	
940021			4	130	10	1447	11	4131	58	1736	11	1131	1	399			0	0	0	0	3	979	0	0	0	0	1	277	false	false	
940311			429	17000	1259	116000	1559	414000	26486	466000	1689	224000	1013	385000			0	0	0	0	10	1000	0	0	0	0	9	2000			
940674			46	1997	62	8037	87	38755	364	12768	67	7769	24	10154															false	false	
940731			46	1527	21	2355	12	3936	240	4710	27	2238	17	6050			47	2105	69	8177	45	11763	381	7187	104	8721	62	12107	false	false	
940852			11	410	14	1505	6	1577	37	1137	11	954	3	1013			10	711	16	2414	7	2450	43	1847	17	2919	9	3226	false	false	
941541			8	499	5	874	2	941	75	1643	4	572	3	2004			31	1639	17	2738	18	4103	146	2688	7	1009	1	450	false	false	
941653			9	305	5	617	3	629	6	182	3	258	0	0			13	502	13	1715	2	567	11	179	1	116	0	0	false	false	
941804			33	1503	23	3222	12	4221	91	2537	16	2114	8	1358			54	632	5	288	0	0	0	0	0	0	0	0	false	false	
942258			15	748	13	1494	18	5172	43	1232	13	1320	20	6310			16	675	20	1884	21	4685	15	249	8	425	8	1969	false	false	
942454	32	100													67	307													true	true	
942539			61	1970	26	3558	9	2469	591	12365	57	6015	12	2845			22	931	15	1338	9	1546	183	3179	8	784	2	326	false	false	
942847			16	755	15	2130	13	4917	342	7636	46	5521	25	8581			6	132	6	878	3	1125	45	1118	5	504	0	0	false	false	
943143			3	156	1	101	3	1183	43	941	4	560	4	1323			13	520	8	1067	6	1753	28	557	16	1211	16	4406	false	false	
943152			2	105	3	249	4	991	41	825	1	73	1	245			10	383	21	3052	4	1156	66	1077	7	427	4	638	false	false	
943273			21	730	14	1573	8	2823	29	487	2	238	0	0			17	824	16	2117	8	1879	8	95	0	0	0	0	false	false	
943675			31	1216	32	3571	33	9481	410	10905	45	5068	33	9318			2	141	2	354	6	1363	33	715	10	948	10	4095	false	false	
943853	22	117															8	310	12	1351	10	943	152	3579	64	5078	38	4640	false	true	
943974			13	527	17	2395	40	18626	145	4394	25	3705	17	5806	1	3													true	false	
944047			47	2395	56	6521	35	12542	286	6597	60	6482	28	6856			74	3057	73	9121	45	13005	123	3017	40	4011	16	4152	false	false	
944337			23	737	35	4989	35	15637	179	3106	18	1462	14	4701			3	174	3	412	3	924	3	37	0	0	0	0	false	false	
944355			28	1238	40	5247	66	29179	269	6336	46	4788	22	7280			47	1653	61	6099	39	8027	294	6649	84	6558	39	7353	false	false	
944551			19	701	4	414	5	1520	39	849	7	637	3	1322			19	471	1	42	2	410	76	1159	6	577	0	0	false	false	
944627			16	598	34	4800	51	18765	334	8623	55	7945	20	8538															false	false	
944739			42	1417	29	2956	9	1687	122	5054	6	879	5	1153			2	65	1	72	1	380	1	10	0	0	0	0	false	false	
944748			4	172	3	347	3	1267	48	699	5	515	5	2767			4	126	5	794	5	1401	26	683	16	2127	16	3723	false	false	
944935	14	63															8	292	11	1431	7	1986	88	3775	18	2145	7	1868	false	true	
945026			38	1254	32	3672	43	11240	265	4760	31	2853	34	4271															false	false	
945053			210	8702	257	32381	346	140834	1882	45113	344	38048	201	59755			123	5140	130	16807	59	16128	274	6560	68	6882	37	6334	false	false	
945071			38	1958	44	5645	29	8315	88	1973	23	2947	18	4457			2	50	3	328	2	183	0	0	0	0	0	0	false	false	
945950			17	765	18	2491	23	9832	178	4349	22	2566	15	6346			0	0	0	0	0	0	1	92	2	293	0	0	false	false	
946274			23	1184	22	2621	16	5699	115	2503	8	1057	4	1936			1	22	0	0	2	466	7	216	5	528	1	277	false	false	
946461			60	1924	11	1422	0	0	118	2016	8	734	2	528			5	199	8	1015	1	374	44	816	13	1379	2	353	false	false	
946555			165	8918	83	11208	33	13243	178	3149	12	1043	3	1046			23	1035	15	2409	6	2106	128	2522	15	986	1	124	false	false	
947525			70	2530	47	5161	61	23848	432	8810	70	7025	38	10424			4	201	3	247	7	1657	12	176	2	174	1	88	false	false	
947749			62	2704	73	9343	94	36258	487	12695	90	8977	30	7360			51	2308	82	11016	87	31221	186	3189	36	3242	30	7857	false	false	
947776			2	173	22	3149	56	22975	161	3886	47	5580	15	2966															false	false	
948036			46	1448	7	862	7	2275	54	1023	10	811	5	1218			30	1073	30	3524	17	5283	112	2390	51	4885	9	2747	false	false	
948250			49	1635	37	3989	38	14489	267	5381	18	2227	9	2349			65	2358	18	2327	13	3740	28	508	8	910	2	618	false	false	
948278			0	0	1	57	2	852	3	54	0	0	0	0															false	false	
948531			87	2941	34	4104	28	7098	179	4657	33	3363	26	5085			34	1282	24	3333	12	3029	30	593	9	538	6	263	false	false	
948643			12	556	14	1797	24	8925	52	1549	22	2281	11	1723			15	476	17	1737	14	3722	11	228	4	483	1	342	false	false	
949154			63	2692	138	15530	265	104787	1142	26856	325	35659	329	101223			23	787	26	3073	11	2845	154	2702	6	673	2	237	false	false	
949453			10	326	3	565	0	0	84	2328	22	2638	6	1098			4	136	10	1035	4	1180	7	211	5	400	0	0	false	false	
950141			108	4332	110	13763	141	51843	581	12557	93	8579	58	15505			282	11113	214	27265	67	17328	649	12746	45	4662	12	2595	false	false	
950178																													false	false	
950356			27	1128	36	4638	34	13296	192	5356	50	5869	26	6649															false	false	
950758			27	1160	45	5585	46	16015	216	5226	68	6590	43	9437			3	85	3	373	2	588	14	322	4	339	3	489	false	false	
951102			18	920	46	6118	90	37875	366	11322	89	12189	49	20808															false	false	
952172			42	291	28	3926	94	36642	213	3536	28	3038	12	3478															false	false	
952257			7	195	9	1012	9	3622	173	5355	17	1541	1	193			21	570	22	2547	12	2693	61	884	6	349	0	0	false	false	
952677			88	3397	103	12558	176	64668	616	16734	150	18674	105	36408															false	false	
952846			2	159	5	668	6	2052	90	2530	28	4236	18	6786			19	760	9	984	7	1913	34	723	8	985	3	327	false	false	
953535			117	4714	68	9994	76	29562	351	8112	77	9720	92	28997			58	2404	80	9057	60	14429	207	5108	66	7557	28	8494	false	false	
953843			5	289	11	1291	28	11182	171	4317	39	4833	42	12182			5	216	7	1030	4	907	7	81	3	202	6	550	false	false	
953852			8	316	9	1059	33	14753	238	4833	12	910	2	316			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
954158			13	457	18	1949	8	2076	75	1734	16	1444	13	3238			33	1565	44	5101	27	7208	204	4715	62	5633	36	6903	false	false	
954251			50	1840	22	2564	7	3028	351	6506	35	3111	6	2008			50	2185	62	7489	38	12764	507	7711	12	1052	2	404	false	false	
954279			17	853	32	4744	98	43413	233	8631	146	17665	91	28572															false	false	
954653			11	430	35	3408	40	17162	67	1371	7	906	4	1251			0	0	2	218	1	42	4	100	0	0	0	0	false	false	
954671			60	2312	51	5998	34	12013	223	4535	26	2844	12	3609			240	8045	34	4183	13	2844	0	0	0	0	0	0	false	false	
955548			51	2321	66	7825	54	20510	415	9906	103	10903	64	19769			10	496	9	1232	6	2040	5	15	1	115	1	443	false	false	
955753			2	84	5	830	12	5682	0	0	4	195	1	327			2	95	5	581	3	838	4	96	1	88	0	0	false	false	
955940			32	1346	32	4492	31	11259	381	6705	43	4068	12	3003			136	5291	81	10326	24	7124	414	7402	37	3357	5	1229	false	false	
955959			34	1381	52	6757	65	23823	247	5984	46	5243	33	8093			10	346	18	2164	20	4661	45	1014	21	1598	13	3664	false	false	
955977			24	1099	33	4304	102	48192	193	6518	66	7704	82	25678															false	false	
956134			42	1337	23	2711	15	6260	147	3845	20	2416	12	4178			4	242	4	452	8	2560	6	74	4	437	1	126	false	false	
956152	52	141															27	974	34	4154	12	2955	171	3679	40	4848	13	2711	false	true	
956255			14	773	40	5262	62	23932	203	7024	47	5862	28	8281			2	73	10	1206	4	864	11	312	6	715	5	1039	false	false	
956358			54	1294	29	3385	29	11308	167	4174	19	1567	8	2758			56	1640	40	4235	20	6773	89	1155	9	838	1	250	false	false	
956376			0	0	6	981	3	821	3	48	0	0	0	0															false	false	
956527			3	201	13	1475	27	20187	7	255	12	1275	40	31456															false	false	
956554			9	388	22	3048	20	7879	85	3635	29	3310	19	4318			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
956750			105	530	146	20002	182	124846	886	22836	101	12838	100	71874			46	2330	41	4611	17	3410	20	488	8	610	3	391	false	false	
956938			109	4108	101	12993	148	62516	792	16305	93	10034	58	16421			358	11191	100	11309	26	6995	67	1351	1	120	0	0	false	false	
956956			31	1082	34	3658	25	8283	325	8613	57	6137	17	4790			21	820	5	582	1	194	78	1214	9	1184	2	313	false	false	
957757			25	778	23	2644	20	7686	248	5497	55	5370	17	4512			73	2756	63	8542	28	7979	104	1767	16	1781	12	4006	false	false	
958204			27	1555	44	7463	115	61088	863	27110	187	29150	146	61572															false	false	
958231			1	7	0	0	0	0	16	514	6	896	9	3451			2	103	3	371	2	669	12	394	6	893	3	1040	false	false	
958558			40	1029	16	2209	11	3664	356	7145	51	6203	11	2642			20	663	16	1961	2	533	152	2927	17	1492	7	1169	false	false	
958727			133	3406	296	40014	458	192314	1994	55429	468	53339	392	116252			10	415	11	1582	3	530	24	492	5	621	4	1080	false	false	
958763	104	69													21	202													true	true	
959304			5	256	46	7547	434	232178	530	17216	232	31517	347	140174															false	false	
959443			58	1958	45	5371	27	11932	544	10251	53	5596	18	6094			92	2884	57	7101	35	8937	43	1056	18	2194	21	4041	false	false	
959630			41	382	5	353	1	293	107	1802	3	394	1	346			42	1347	8	1169	3	909	2	51	1	10	0	0	false	false	
959715			0	0	1	46	33	11082	0	0	1	86	4	1892			0	0	1	106	1	191	0	0	0	0	0	0	false	false	
960047	83	34															21	924	21	2775	8	1833	20	409	2	306	2	448	false	true	
960551			17	517	2	294	3	755	102	2092	12	1751	3	523			25	1067	27	3925	17	5764	98	2221	15	1411	13	2534	false	false	
960560			8	467	5	721	20	8860	122	4136	60	8225	71	24112			8	454	1	62	3	1177	32	649	9	377	7	1117	false	false	
960935			146	5161	250	28696	315	119520	2180	56546	360	43115	173	56442			191	7066	107	11538	64	15579	187	4420	48	5159	30	5212	false	false	
961259			28	1156	60	6754	58	17078	440	12869	96	12588	77	26654			1	11	1	141	0	0	3	28	0	0	1	286	false	false	
961343			71	3376	85	10884	106	39681	139	3853	37	3954	10	3070			20	702	15	1609	12	3375	26	750	9	855	6	1660	false	false	
961400			7	305	29	3579	89	34198	189	5805	39	4552	39	12582			0	0	0	0	1	53	1	74	0	0	0	0	false	false	
961446			37	1475	21	2548	20	8035	157	3614	28	3016	14	4051			50	1842	51	6503	24	7221	71	1768	32	3527	23	4293	false	false	
961576			13	561	19	2143	7	1340	0	0	0	0	0	0															false	false	
961624			110	4157	150	16250	292	95868	3299	43681	410	33601	596	115245															false	false	
961811			36	1300	49	6027	58	18642	223	5987	52	6267	58	16341			10	392	3	278	2	658	0	0	0	0	0	0	false	false	
962313			31	1124	30	3778	22	10487	123	2388	16	2389	13	5447			84	2789	33	4008	20	8089	25	280	0	0	1	20	false	false	
962890			133	5001	158	20862	237	80689	410	7987	141	11373	123	36410			109	4001	108	11645	70	13267	156	3054	75	6800	46	8202	false	false	
962966			1	88	3	324	49	17934	251	4725	66	4852	43	10401			1	36	2	258	6	496	0	0	0	0	0	0	false	false	
963002			86	993	38	4676	74	30422	495	6338	70	8591	37	12157			0	0	0	0	1	439	0	0	0	0	0	0	false	false	
963730			8	419	48	6450	195	77383	671	19082	165	22024	151	53401			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
963945			65	2175	26	3311	32	13701	230	7934	109	12881	101	36767			47	1686	88	7872	53	8685	211	5339	61	5718	24	6410	false	false	
963954			21	505	10	1293	11	4115	76	1305	9	823	3	202			42	1358	28	2866	16	4657	170	2824	22	1722	2	431	false	false	
964157			12	491	27	2970	40	13228	43	714	4	226	9	2996			2	93	0	0	0	0	1	5	1	153	0	0	false	false	
964250			9	326	2	343	0	0	129	2798	29	2951	11	3807			3	124	10	988	6	1832	68	1245	34	3215	17	3673	false	false	
964700			29	1726	45	7123	178	86924	500	22350	280	39496	386	161498															false	false	
965051			4	146	0	0	4	1618	95	2459	24	2362	11	3162			4	138	3	451	3	1036	71	1978	22	2744	7	2131	false	false	
965789			10	460	29	3522	76	34228	1301	32935	192	28113	178	74587			1	49	0	0	0	0	0	0	0	0	0	0	false	false	
966272			8	250	7	1073	5	2339	58	1408	8	825	3	758			4	214	2	161	3	793	1	30	1	110	1	105	false	false	
966722			69	2880	46	5943	42	13196	321	6476	83	7451	40	13074			20	1000	41	4510	30	7537	385	10117	192	16443	44	7951	false	false	
966731			39	1474	42	5223	34	12061	270	5557	24	2437	4	1154			22	626	6	809	6	1028	0	0	0	0	0	0	false	false	
966973	0	23													16	32													true	true	
967046			58	2696	115	14126	155	53691	617	16426	185	16743	167	39933			7	332	13	1644	16	4210	60	1173	8	703	5	834	false	false	
967952			11	398	2	150	5	1858	93	1926	16	1787	12	2762			18	684	21	2520	22	6622	205	3936	51	4255	25	5170	false	false	
968070			31	1514	61	7251	118	43264	716	16933	131	14509	76	22777			4	212	6	831	3	772	2	91	0	0	0	0	false	false	
968155			0	0	13	2138	16	7213	89	2124	7	1157	1	416			13	220	14	2205	5	1748	57	1493	17	2477	2	549	false	false	
968249			60	2226	35	5142	27	13548	282	5369	35	4712	20	8078			60	2808	49	7008	39	11736	247	6443	49	5671	19	4675	false	false	
968744	601	547													14	100													true	true	
969059			8	257	11	1642	22	9911	110	2612	24	2803	18	5151			2	108	8	826	3	936	25	528	14	1229	8	2589	false	false	
969255			55	1679	37	4266	75	62480	204	3196	9	726	12	4467			92	2858	23	2871	8	2479	35	617	7	633	2	1	false	false	
969639			67	3199	67	8648	39	12893	295	6529	47	4168	13	3915			17	791	10	1235	5	1704	30	655	2	206	4	1082	false	false	
969844	77	202															33	1153	34	4614	26	7460	139	2336	29	2585	17	3636	false	true	
969956	63	3796															0	0	1	168	0	0	17	361	1	96	1	134	false	true	
970055			9	314	25	3407	44	22073	389	12246	102	12020	60	20845			1	49	0	0	1	243	0	0	1	73	0	0	false	false	
971070			21	803	9	1129	6	1835	15	317	2	220	0	0	2	0													true	false	
971379			2	55	3	358	0	0	0	0	0	0	0	0			1	20	1	137	0	0	0	0	0	0	0	0	false	false	
971959			56	2174	120	15058	178	66641	525	12628	144	14843	119	29019			64	3017	109	13847	98	28528	182	4540	112	9810	89	16847	false	false	
972143	34	295															16	581	22	2589	26	5910	195	4769	44	4127	24	4481	false	true	
972406	0	3																											false	true	
972648			228	8985	143	17404	126	46883	1875	34835	232	24987	73	19458			51	2048	48	6037	24	5324	192	4865	45	4463	36	5979	false	false	
972732			108	4295	140	16429	194	68190	772	14340	87	7644	54	12059			85	3432	66	7415	37	10469	319	5588	18	1807	9	2082	false	false	
972750			11	369	8	1005	11	3162	82	1602	56	4496	23	7954			24	919	29	3707	13	3328	93	2306	43	3780	10	2370	false	false	
972769			1	79	30	6280	209	117344	906	30839	166	26083	124	52750															false	false	
972862			14	615	28	3868	75	33165	400	12209	151	20176	140	49469			2	95	0	0	1	152	10	247	5	355	4	630	false	false	
973252			17	504	3	375	5	1107	87	1793	11	1272	3	902			30	1365	16	2278	15	4352	108	2491	26	2602	12	2897	false	false	
974558	13	112															85	3045	80	9218	38	8958	278	6909	75	8615	37	7449	false	true	
974754			39	1937	51	6407	47	18137	536	12038	80	9435	71	27705			2	80	2	260	2	478	8	239	0	0	1	132	false	false	
975153			71	2333	51	6007	42	17208	335	7674	63	7855	27	9035			20	1149	28	3591	8	1855	47	1126	5	759	3	946	false	false	
975256			61	2282	41	4411	35	13083	471	10893	43	5443	22	8452			92	3269	54	7306	35	10533	76	1999	40	3927	40	4984	false	false	
975452			15	684	15	785	6	1712	54	1417	7	956	5	1392			1	1	1	53	0	0	0	0	0	0	0	0	false	false	
975555			8	412	16	1981	48	22113	147	4314	48	5238	14	4274			20	526	5	604	0	0	0	0	0	0	0	0	false	false	
975751																													false	false	
975854			28	1221	37	4545	52	22223	342	8143	74	8907	68	18965			12	501	40	5061	26	8293	31	903	23	2387	12	2680	false	false	
976226			9	585	36	5151	83	37142	298	9377	59	6079	26	8108			0	0	1	154	0	0	0	0	0	0	0	0	false	false	
976534			43	1693	26	3083	18	9393	255	6345	42	5537	24	10302			17	852	34	5020	22	9452	106	1943	10	1271	11	3449	false	false	
976552			8	418	23	3261	74	28733	620	16208	192	16877	166	52144			2	108	6	665	3	734	0	0	0	0	0	0	false	false	
976703			0	0	0	0	0	0	0	0	0	0	2	685															false	false	
976954			0	0	0	0	0	0	7	202	0	0	1	358			3	132	3	554	3	865	19	445	10	1655	5	1874	false	false	
977045			3	221	4	320	7	1703	76	1366	21	2665	15	4796			4	73	2	168	0	0	0	0	1	10	0	0	false	false	
977250			0	0	1	123	11	5938	2	44	0	0	0	0			0	0	4	378	2	645	2	1	5	738	1	156	false	false	
977616			12	327	15	2081	40	15080	124	3664	17	2248	9	3105			8	167	2	367	9	1970	0	0	0	0	0	0	false	false	
977652			17	844	21	3064	23	8627	165	3386	21	2638	9	2930			10	231	6	982	6	1942	83	1544	0	0	0	0	false	false	
977951			174	7526	130	17026	124	49331	530	11774	138	14614	96	26993			149	6037	128	15061	42	10875	232	4423	76	8112	42	8982	false	false	
978118			233	8831	247	29184	277	107014	728	19315	175	19519	92	35605			251	9298	195	26043	207	58819	343	10386	95	9524	25	5330	false	false	
978417			11	560	25	3604	57	25629	86	2438	15	1855	8	2385															false	false	
978622			11	500	18	1982	41	14196	159	4865	45	6204	24	6102															false	false	
979133			31	1443	9	1324	7	2541	172	3517	21	2822	9	2613			14	470	56	5030	25	6595	64	1644	30	3181	26	5636	false	false	
979151			24	877	6	866	7	2774	127	1844	11	1162	3	1030			22	1045	33	5569	34	13318	127	2798	26	2499	29	11303	false	false	
979357			21	636	15	2038	3	934	26	595	3	339	3	1765			19	844	17	2483	3	920	22	406	6	636	7	1684	false	false	
979375			0	0	3	171	11	4249	0	0	0	0	0	0															false	false	
979629			209	19206	139	16434	152	50371	889	34290	130	13026	65	18565			32	944	17	2747	3	531	25	478	0	0	0	0	false	false	
979759			15	324	11	1337	20	8630	83	1948	28	2908	21	6275			7	201	4	705	5	1260	23	376	2	53	3	768	false	false	
980438			32	1084	23	2545	11	2360	296	8229	75	8166	45	14022			39	1580	46	5417	42	10569	121	2950	34	3324	23	5020	false	false	
980531			152	5121	121	14897	144	59399	887	14747	85	9532	33	9619			20	658	7	1019	6	1376	87	1886	10	1545	7	2355	false	false	
980661			34	1544	136	20757	415	192383	19994	247464	1492	165526	947	327300			1	43	5	731	7	2096	3	86	0	0	1	86			
980773			69	2928	51	5773	42	16023	152	3566	21	2345	5	1715			1	34	4	436	2	282	3	38	0	0	1	436	false	false	
980951			29	1145	43	5296	56	23302	330	7751	122	13238	53	22667	6	6													true	false	
980960			3	104	4	731	34	17837	310	7968	92	8829	91	26985			1	91	1	170	0	0	0	0	0	0	0	0	false	false	
981275			314	10343	535	53667	748	304566	3201	91535	949	109200	917	275631			111	3659	185	19037	134	29766	211	6372	82	7390	42	7608	false	false	
981350			10	226	1	50	1	335	22	534	2	114	1	1000			5	163	5	520	1	283	4	52	1	40	1	101	false	false	
981453			2	53	5	389	0	0	14	231	7	271	15	1026			6	162	8	1147	8	1687	24	316	22	1432	9	1786	false	false	
982142			111	4570	115	14759	156	57285	801	19788	119	11569	51	12145			219	9856	168	19531	79	16900	422	8881	40	3823	15	3332	false	false	
982348			81	3004	45	5935	47	16457	235	5684	63	6581	46	14917			54	1835	53	6217	74	19668	166	2619	57	4901	30	5377	false	false	
982553			48	1540	47	6387	49	22627	132	3240	35	4220	30	9449			77	3648	58	8131	32	10275	150	5899	26	3081	18	4190	false	false	
982937			26	869	38	4579	59	22820	134	3569	23	3098	33	14767			4	101	2	233	1	256	1	2	0	0	0	0	false	false	
983055			5	112	5	661	1	266	21	592	4	349	2	612			20	761	11	859	10	2265	34	934	6	268	3	240	false	false	
983158			1	51	0	0	0	0	2	56	1	96	1	209			15	346	20	1994	15	5030	72	2308	34	3731	15	3618	false	false	
983457			8	66	4	406	1	24	14	205	7	142	3	266															false	false	
983550			53	2266	35	3332	41	11213	299	6628	59	5678	41	9459			15	712	18	1926	22	6339	22	573	9	946	13	3638	false	false	
984258			58	2950	58	9488	52	24195	903	18883	103	15626	46	19577			41	1958	15	2534	8	2891	329	7607	40	5828	10	3822	false	false	
