"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
19972																																																																																						23124	399	399	18.2561%	51.3148%	50.4294%	22725	45063	124479	0	0			43.3148%							22725	124479								0	0	0		0		0	50.4294%	1	0	22725	0	0	0	0	0	0	0		0	22725	0	0	22725	0	0	0	0	0	0	0	0	0	399	0	0	0			
20053																																																																																						19617	1297	1297	12.1146%	15.3937%	14.3760%	18320	127435	151222	100	0			7.3937%							12117	151222								0	0	0		0		6203	14.3760%	1	0	18420	0	0	0	100	0	0	0		0	18320	0	0	18320	0	0	0	0	0	0	0	0	0	1297	0	0	0			
20633																																																																																				301427	0				11.2469%			39194		348488	-661	0										35272	348488	0	0.0000%	12579	0	0	12579	3.6025%	0	0	0	0	1		3922		1	0	38533	0	0	0	-54	0	-607	0		0	39194	0	0	39194	0	0	0	0	0	0						0	0	1336		
20857																																																																																						39887	2625	2625	7.8142%	14.0063%	13.0845%	37262	284780	476850	4367	0			6.0063%							1197	477294								0	0	0		0		36509	13.0845%	1	0	42073	444	0	0	3596	771	0	0		0	37262	0	0	37262	0	0	0	0	0	0	0	0	0	2625	0	444	0			
21256																																																																																				9883	0				9.5776%			1229		12832	-46	0										629	12832	0	0.0000%	267	0	4	271	2.1354%	0	0	0	0	1		600		1	0	1183	0	0	0	-46	0	0	0		0	1229	0	0	1229	0	0	0	0	0	0						0	0	0		
21359																																																																																						7095	441	441	9.1674%	19.6996%	18.4751%	6654	36016	72583	-42	0			11.6996%							2824	72653								0	0	0		0		3900	18.4751%	1	0	6682	0	70	0	-42	0	0	0		0	6654	0	0	6654	0	0	0	0	0	0	0	0	0	441	0	70	0			
21658																																																																																				186578	0				9.4050%			20900		222223	-265	0										16643	222223	0	0.0000%	14299	0	88	14387	6.4710%	0	0	0	0	1		4257		1	0	20635	0	0	0	-265	0	0	0		0	20900	0	0	20900	0	0	0	0	0	0						0	0	0		
22048																																																																																						29109	2393	2393	9.5555%	15.2604%	14.0059%	26716	190748	279589	-388	0			7.2604%							19066	279589								0	0	0		0		7650	14.0059%	1	0	26328	0	0	0	-388	0	0	0		0	26716	0	0	26716	0	0	0	0	0	0	0	0	0	2393	0	0	0			
22543																																																																																						30803	2507	2507	7.9170%	11.9105%	10.9411%	28296	258621	357408	109	0			3.9105%							16022	357408								0	0	0		0		12300	10.9411%	1	0	28431	0	0	0	135	0	0	0		0	28296	0	0	28296	0	0	0	0	0	0	0	0	0	2507	0	0	0			
22552																																																																																						10012	918	918	7.2291%	11.9101%	10.8181%	9094	84063	125797	-153	0			3.9101%							2247	125797								0	0	0		0		7000	10.8181%	1	0	9094	0	0	0	0	0	0	0		0	9094	0	0	9094	0	0	0	0	0	0	0	0	0	918	0	0	0			
22730																																																																																						21866	1568	1568	8.7062%	17.4402%	16.1896%	20298	125377	233143	2472	0			9.4402%							19748	233143								0	0	0		0		550	16.1896%	1	0	22770	0	0	0	2472	0	0	0		0	20298	0	0	20298	0	0	0	0	0	0	0	0	0	1568	0	0	0			
23456																																																																																						31783	2176	2176	9.9337%	16.9875%	15.8245%	29607	187096	298045	803	0			8.9875%							28469	298045								0	0	0		0		1138	15.8245%	1	0	30410	0	0	0	803	0	0	0		0	29607	0	0	29607	0	0	0	0	0	0	0	0	0	2176	0	0	0			
23504																																																																																						1304242	88656	88656	9.9535%	13.4446%	12.5307%	1215586	9700874	12212662	-6228	-1305			5.4446%			2				553676	12368795								0	0	0		0		819349	12.5307%	1	0	1366797	151668	5770	0	-7164	2988	-1305	-746		0	1215586	0	0	1215586	0	0	0	0	0	0	0	0	0	88656	0	157438	0			
23643																																																																																				205954	0				9.2660%			23030		248544	-1211	0										20530	248544	0	0.0000%	0	0	260	260	0.1009%	0	0	0	0	1		2500		1	0	21819	0	0	0	-1211	0	0	0		0	23030	0	0	23030	0	0	0	0	0	0						0	0	260		
23755																																																																																						26480	2400	2400	7.5798%	13.7928%	12.5427%	24080	191984	317686	25	0			5.7928%							19361	317692								0	0	0		0		4725	12.5427%	1	0	24111	0	6	0	25	0	0	0		0	24080	0	0	24080	0	0	0	0	0	0	0	0	0	2400	0	6	0			
24006																																																																																						250952	8429	8429	12.9148%	18.2796%	17.6656%	242523	1372853	1877864	-3353	-3353			10.2796%							151233	1880735								0	0	0		0		97494	17.6656%	1	20	245394	6106	118	0	-202	0	-3151	0		0	242523	0	0	242523	0	0	0	0	0	0	0	0	0	8429	0	6224	0			
24378																																																																																				62252	0				9.7473%			7375		75662	4	0										7375	75662	0	0.0000%	2609	0	0	2609	3.4821%	0	0	0	0	1		0		1	0	7379	0	0	0	4	0	0	0		0	7375	0	0	7375	0	0	0	0	0	0						0	0	0		
24659																																																																																						8557	630	630	6.5954%	15.8548%	14.6875%	7927	53971	120189	0	0			7.8548%							1688	121950								0	0	0		0		8000	14.6875%	1	0	9688	1527	234	0	0	0	0	0		0	7927	0	0	7927	0	0	0	0	0	0	0	0	0	630	0	1761	0			
24668																																																																																				1792260	0				12.2343%			242721		1983942	8631	0										85836	1984270	0	0.0000%	442988	0	11366	454354	22.8469%	0	0	0	0	1		157213		1	0	251680	328	0	0	8631	0	0	0		0	242721	0	0	242721	0	0	0	0	0	0						328	0	0		
24949																																																																																						53281	3521	3521	9.5209%	19.1631%	17.8967%	49760	278040	522642	-52	0			11.1631%							14907	522812								0	0	0		0		35023	17.8967%	1	0	49878	0	0	170	-52	0	0	0		0	49760	0	0	49760	0	0	0	0	0	0	0	0	0	3521	0	170	0			
25357																																																																																						50227	4848	4848	9.5625%	12.9863%	11.7328%	45379	386769	474550	468	0			4.9863%							8183	475869								0	0	0		0		38515	11.7328%	1	0	47166	1102	217	0	468	0	0	0		0	45379	0	0	45379	0	0	0	0	0	0	0	0	0	4848	0	1319	0			
25647																																																																																						30804	2846	2846	8.5742%	13.5821%	12.3272%	27958	226799	326070	17	25847			5.5821%							553	352603								0	0	686		0		28091	12.3272%	1	0	28661	0	0	0	17	0	0	0		0	28644	0	686	27958	0	0	0	0	0	0	0	0	0	2846	0	686	0			
26457																																																																																						3701	228	228	8.1818%	16.7732%	15.7399%	3473	22065	42448	-24	0			8.7732%							3123	42448								0	0	0		0		350	15.7399%	1	0	3449	0	0	0	-24	0	0	0		0	3473	0	0	3473	0	0	0	0	0	0	0	0	0	228	0	0	0			
26765																																																																																						347167	35698	35698	10.3106%	12.1583%	10.9081%	311469	2855400	3020872	-542	0			4.1583%							21610	3030004								0	0	0		0		298991	10.9081%	1	0	320059	3454	5678	0	-542	0	0	0		0	311469	0	0	311469	0	0	0	0	0	0	0	0	0	35698	0	9132	0			
27070																																																																																						122258	5087	5087	13.1278%	23.4728%	22.4961%	117171	520850	892538	1520	0			15.4728%							146915	922282								0	0	0		0		0	22.4961%	1	0	148435	28268	1476	0	1520	0	0	0		0	117171	0	0	117171	0	0	0	0	0	0	0	0	0	5087	0	29744	0			
27548																																																																																						116948	10845	10845	8.3064%	13.4838%	12.2334%	106103	867324	1277367	2010	0			5.4838%							61239	1288607								0	0	0		0		56104	12.2334%	1	0	119353	10228	1012	0	2073	-63	0	0		0	106103	0	0	106103	0	0	0	0	0	0	0	0	0	10845	0	11240	0			
27614																																																																																						47952	1461	1461	8.0049%	22.2684%	21.5899%	46491	215337	580785	1742	0			14.2684%							36628	583576								0	0	0		0		12654	21.5899%	1	0	51024	2654	137	0	1742	0	0	0		0	46491	0	0	46491	0	0	0	0	0	0	0	0	0	1461	0	2791	0			
27847																																																																																						81483	6133	6133	9.9432%	16.6325%	15.3807%	75350	489901	757801	3406	0			8.6325%							66938	757801								0	0	0		0		8412	15.3807%	1	0	78756	0	0	0	3406	0	0	0		0	75350	0	0	75350	0	0	0	0	0	0	0	0	0	6133	0	0	0			
28013																																																																																				5059460	0				12.2435%			659522		5386728	2063	104						0	4733	0	0	273932	5428284	15253	0.2806%	405263	0	3266	408529	7.5157%	0	0	0	0	1		427042		1	0	703037	41012	440	0	1959	0	104	0		0	659522	0	0	659522	0	0	0	0	0	0						41452	0	0		
28152																																																																																						17107	1444	1444	7.8084%	13.9133%	12.7389%	15663	122954	200591	507	0			5.9133%							3557	200591								0	0	0		0		12105	12.7389%	1	0	16169	0	0	0	404	102	0	0		0	15663	0	0	15663	0	0	0	0	0	0	0	0	0	1444	0	0	0			
28675																																																																																						22852	801	801	10.6318%	16.3093%	15.7377%	22051	140116	207407	839	0			8.3093%							22051	207407								0	0	0		0		0	15.7377%	1	0	22890	0	0	0	839	0	0	0		0	22051	0	0	22051	0	0	0	0	0	0	0	0	0	801	0	0	0			
28732																																																																																				100293	0				10.6830%			15412		144266	0	0										14855	144266	0	0.0000%	19897	0	1085	20982	14.2361%	0	0	0	0	1		557		1	0	15412	0	0	0	0	0	0	0		0	15412	0	0	15412	0	0	0	0	0	0						0	0	856		
29476																																																																																						14072	758	758	14.3617%	23.5168%	22.2501%	13314	59838	92705	36	0			15.5168%							7487	92904								0	0	0		0		6026	22.2501%	1	0	13549	199	0	0	36	0	0	0		0	13314	0	0	13314	0	0	0	0	0	0	0	0	0	758	0	199	0			
29636																																																																																						125934	4513	4513	8.9979%	15.8933%	15.3237%	121421	792374	1349435	-11795	0			7.8933%							10128	1362949								0	0	0		0		124807	15.3237%	1	0	123140	13030	390	94	-11795	0	0	0		0	121421	0	0	121421	0	0	0	0	0	0	0	0	0	4513	0	13514	0			
29878																																																																																						701695	17570	17570	31.2476%	47.1911%	46.0094%	684125	1486923	2189370	-1814	0			39.1911%							684125	2189370								0	0	0		0		0	46.0094%	1	0	682311	0	0	0	1651	0	-3465	0		0	684125	0	0	684125	0	0	0	0	0	0	0	0	0	17570	0	0	0			
30052																																																																																				31114	0				11.4947%			5401		46987	0	0										3870	46987	0	0.0000%	3983	0	0	3983	8.6397%	0	0	0	0	1		1531		1	0	5401	0	0	0	0	0	0	0		0	5401	0	0	5401	0	0	0	0	0	0						0	0	0		
30502																																																																																						119117	9533	9533	8.9234%	15.6207%	14.3705%	109584	762560	1228053	-312	0			7.6207%							82552	1235297								0	0	0		0		34276	14.3705%	1	0	116516	7244	0	0	-312	0	0	0		0	109584	0	0	109584	0	0	0	0	0	0	0	0	0	9533	0	7244	0			
30650																																																																																						17126	0	0	11.9127%	13.8019%	13.8019%	17126	124084	143763	0	0			5.8019%							0	149141								0	0	0		0		22504	13.8019%	1	0	22504	4981	397	0	0	0	0	0		0	17126	0	0	17126	0	0	0	0	0	0	0	0	0	0	0	5378	0			
30810			15956880	1219554	2024507	12.7675%	16.8569%	14.7182%	13932373	94660698	109123891	105221	0			8.7182%						9330609	109123891								0	0	0		4601764	14.7182%	0	14037594	0	0	0	113783	-8562	0	0		0	13932373	0	0	13932373	0	0	0	0	0	0	804953	0	0	2024507	0	0	0																																						2																	0				1																															
31134																																																																																						29250	1185	1185	14.8336%	30.9161%	29.6636%	28065	94611	189199	301	0			22.9161%							27615	189199								0	0	0		0		450	29.6636%	1	0	28366	0	0	0	301	0	0	0		0	28065	0	0	28065	0	0	0	0	0	0	0	0	0	1185	0	0	0			
31255																																																																																						94367	7649	7649	9.6172%	14.3623%	13.1981%	86718	657048	901701	1653	0			6.3623%							53351	902634								0	0	0		0		34300	13.1981%	1	0	89304	933	0	0	1653	0	0	0		0	86718	0	0	86718	0	0	0	0	0	0	0	0	0	7649	0	933	0			
31657																																																																																				153410	0				12.2326%			23475		191905	0	0										21205	191905	0	0.0000%	2607	0	15	2622	1.3637%	0	0	0	0	1		2270		1	0	23475	0	0	0	0	0	0	0		0	23475	0	0	23475	0	0	0	0	0	0						0	0	6135		
31826																																																																																						44481	3124	3124	9.8069%	17.8002%	16.5500%	41357	249891	421712	120	0			9.8002%							40622	422577								0	0	0		0		1600	16.5500%	1	0	42342	865	0	0	120	0	0	0		0	41357	0	0	41357	0	0	0	0	0	0	0	0	0	3124	0	865	0			
31835																																																																																				138896	0				9.8074%			16918		172503	-2111	0										907	172503	0	0.0000%	17416	0	1859	19275	10.9639%	0	0	0	0	1		16011		1	0	14807	0	0	0	-252	0	-1859	0		0	16918	0	0	16918	0	0	0	0	0	0						0	0	0		
32234																																																																																						29701	168	168	7.2431%	15.9675%	15.8772%	29533	186009	407738	-1861	971			7.9675%							9044	416613								0	0	0		0		28393	15.8772%	1	0	35576	6744	1160	0	-1861	0	0	0		0	29533	0	0	29533	0	0	0	0	0	0	0	0	0	168	0	7904	0			
32766																																																																																				110264	0				15.3654%			28981		188612	0	0										384	190939	0	0.0000%	26684	0	50	26734	13.9781%	0	0	0	0	1		30924		1	0	31308	1062	1265	0	0	0	0	0		0	28981	0	0	28981	0	0	0	0	0	0						2327	0	0		
32971																																																																																						39805	2733	2733	10.4484%	16.7938%	15.6407%	37072	237022	354810	1187	0			8.7938%							37072	354810								0	0	0		0		0	15.6407%	1	0	38259	0	0	0	1187	0	0	0		0	37072	0	0	37072	0	0	0	0	0	0	0	0	0	2733	0	0	0			
33147																																																																																						34216	2761	2761	9.7393%	15.6407%	14.3786%	31455	218762	322971	118	0			7.6407%							19480	322971								0	0	0		0		11975	14.3786%	1	0	31573	0	0	0	118	0	0	0		0	31455	0	0	31455	0	0	0	0	0	0	0	0	0	2761	0	0	0			
33259																																																																																						104580	8720	8720	9.2388%	12.6206%	11.5683%	95860	828647	1037582	-1045	0			4.6206%							40860	1037582								0	0	0		0		55000	11.5683%	1	0	94815	0	0	0	-1045	0	0	0		0	95860	0	0	95860	0	0	0	0	0	0	0	0	0	8720	0	0	0			
33268																																																																																				169852	0				9.0191%			19204		212926	1885	0										12204	212926	0	0.0000%	8201	0	2300	10501	4.9139%	0	0	0	0	1		7000		1	0	21089	0	0	0	1885	0	0	0		0	19204	0	0	19204	0	0	0	0	0	0						0	0	4375		
33370																																																																																				25952	0				12.6364%			3300		26115	0	0										3540	26355	0	0.0000%	899	0	0	899	3.4365%	0	0	0	0	1		0		1	0	3540	0	0	240	0	0	0	0		0	3300	0	0	3300	0	0	0	0	0	0						240	0	0		
33839																																																																																						4601	93	93	10.6539%	23.9399%	23.4560%	4508	19219	42313	-9	0			15.9399%							3758	42313								0	0	0		0		750	23.4560%	1	0	4499	0	0	0	-9	0	0	0		0	4508	0	0	4508	0	0	0	0	0	0	0	0	0	93	0	0	0			
33857																																																																																						107237	10424	10424	8.9293%	10.7614%	9.7153%	96813	996496	1084221	-327	0			2.7614%							32026	1099434								0	0	0		0		80000	9.7153%	1	0	111699	15213	0	0	-327	0	0	0		0	96813	0	0	96813	0	0	0	0	0	0	0	0	0	10424	0	15213	0			
34434																																																																																						38290	2742	2742	8.4921%	13.3681%	12.4108%	35548	286428	418603	-26	0			5.3681%							21751	419206								0	0	0		0		14400	12.4108%	1	0	36125	603	0	0	-26	0	0	0		0	35548	0	0	35548	0	0	0	0	0	0	0	0	0	2742	0	603	0			
34537																																																																																						1099441	53580	53580	10.6547%	16.6750%	15.8624%	1045861	6593348	9815956	-6994	0			8.6750%			2				312387	10084526								0	0	0		0		1002040	15.8623%	1	0	1307433	255774	9863	2933	-6517	-477	0	0		0	1045857	0	0	1045857	0	0	4	4	0	4	0	0	0	53580	0	268570	0			
34555																																																																																				287819	0				9.2657%			31882		344087	145	0										30346	344851	0	0.0000%	36165	0	1906	38071	10.7670%	0	0	0	0	1		2300		1	0	32791	764	0	0	145	0	0	0		0	31882	0	0	31882	0	0	0	0	0	0						764	0	1906		
34742																																																																																						53922	4802	4802	9.3288%	13.5935%	12.3830%	49120	396674	526544	33	0			5.5935%							32163	527114								0	0	0		0		17527	12.3830%	1	0	49723	570	0	0	33	0	0	0		0	49120	0	0	49120	0	0	0	0	0	0	0	0	0	4802	0	570	0			
35057																																																																																						20325	1582	1582	9.1062%	16.1091%	14.8552%	18743	126171	205827	87	0			8.1091%							11882	205827								0	0	0		0		6861	14.8552%	1	0	18830	0	0	0	87	0	0	0		0	18743	0	0	18743	0	0	0	0	0	0	0	0	0	1582	0	0	0			
35301			19703000	106000	858000	6.4893%	18.1564%	17.3658%	18845000	108518040	290403000	-926000	-137000	239273000	7.8759%	10.1564%						15700000	299272000												13047000	17.3658%	0	27821000	6977000	1690000	293000					-30000	46000					0	0	0	0	0	0	752000	0	0	858000	0	9006000	0		19597000	0	752000	19.1534%	18.4184%	102316000	2.5000%	18.4184%	0	18845000	0	0	0	0	0	0	18845000	752000																			0																	0				0																															
35570																																																																																						2739106	244124	244124	8.9938%	12.4169%	11.3103%	2494982	22059450	27741017	-6293	-16893			4.4169%			2				762871	27845614								0	0	0		0		1853601	11.3103%	1	0	2610179	115091	5165	1234	5999	-4472	-7820	0		0	2494982	0	0	2494982	0	0	0	0	0	0	0	0	0	244124	0	121490	0			
35646																																																																																						13753	296	296	14.2325%	30.4593%	29.8038%	13457	45152	94551	309	0			22.4593%							11307	94551								0	0	0		0		2150	29.8038%	1	0	13766	0	0	0	309	0	0	0		0	13457	0	0	13457	0	0	0	0	0	0	0	0	0	296	0	0	0			
