"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
921936			4	153	2	230	7	1836	19	580	12	1177	0	0			14	513	11	1290	8	1532	23	532	6	760	4	1231	false	false	
922157			15	609	14	1834	15	5745	97	3064	38	3877	37	12143			11	377	24	3441	14	4222	240	6450	62	5282	45	8584	false	false	
922344			49	2100	30	3797	23	8444	245	6198	82	9748	86	35024			63	2485	82	8852	73	28390	184	5644	59	8875	44	20206	false	false	
922559			49	3081	35	6299	43	20512	273	11453	70	11747	57	30135			69	4054	113	19370	44	15941	267	11427	132	22959	76	29727	false	false	
922924			40	1807	55	7008	40	16008	263	4960	19	1721	6	976			6	328	3	225	8	2453	1	13	0	0	0	0	false	false	
923257			28	1087	13	1877	27	11776	99	2625	9	1043	9	3110			5	159	3	445	1	377	0	0	0	0	0	0	false	false	
923350	42	61															19	323	15	1870	10	2275	65	1265	9	703	1	48	false	true	
923707			28	1454	53	7339	136	59152	314	5217	94	8196	99	21792															false	false	
923752			321	12605	171	22006	231	92091	1345	28224	164	15162	173	51763			481	17183	335	35060	133	30781	1284	25884	140	14326	63	15821	false	false	
923855			53	1732	32	3912	14	4586	107	2205	30	2970	21	5790			21	372	19	2151	2	605	111	1803	8	678	1	419	false	false	
923949			0	0	1	99	0	0	34	510	1	52	0	0			0	0	0	0	1	252	16	130	0	0	0	0	false	false	
924058			12	622	18	2112	22	8484	194	4788	42	4263	18	4003			32	1632	34	5127	13	3452	162	3429	12	956	3	994	false	false	
924236	1649	1706													503	129													true	true	
924254			24	848	12	1469	6	2905	180	3654	11	1229	6	2099			25	1170	17	2270	4	1324	202	3623	15	1363	4	610	false	false	
924357			36	1379	36	5262	40	11783	413	8766	60	8435	45	11310			48	1708	29	3155	15	2245	262	5150	20	2392	3	612	false	false	
924553	61	294													346	143													true	true	
924843			24	1024	26	3544	33	24844	130	3272	27	1985	14	3600			33	1427	27	3952	9	2611	69	1258	3	262	2	614	false	false	
924937			60	2737	35	3866	19	7356	255	6083	22	2505	8	2560			67	2987	72	9778	40	11273	245	6266	52	5361	38	9476	false	false	
925037			49	2104	75	9647	96	41178	232	5637	81	7533	86	25282			16	635	24	3108	11	2427	31	868	16	1424	9	2274	false	false	
925055			20	800	4	606	1	518	108	2736	36	3840	13	4050			13	613	30	4087	28	8542	102	1808	53	5362	29	4948	false	false	
925354			37	1631	27	3492	18	7664	127	2159	12	839	5	988			123	4311	30	4004	11	3186	82	2141	24	2073	19	4282	false	false	
925411																													false	false	
925653			2	96	26	3592	81	36066	64	2256	71	9233	81	24867			2	94	0	0	5	1277	12	183	2	199	5	636	false	false	
926632			12	520	43	5607	107	43842	146	3941	31	4014	36	11138															false	false	
926650			8	277	3	450	2	1100	65	1345	6	639	2	524			14	548	24	3237	9	2899	107	4427	22	3140	2	629	false	false	
926959			22	874	10	831	36	13328	240	3367	18	1823	4	2324			33	1170	19	1651	5	1418	7	153	1	16	0	0	false	false	
927077			3	135	14	1458	19	5275	11	282	16	1339	0	0															false	false	
927134			22	947	14	1520	25	9885	74	1762	18	1970	8	2483			14	553	18	2249	16	2727	26	837	14	1182	13	2554	false	false	
927479			3	67	3	480	35	17798	80	1589	13	2142	10	3541															false	false	
928056			94	3486	51	6251	38	14327	454	10760	91	9256	69	18846			135	5063	147	15626	74	17221	441	10678	145	15305	79	19434	false	false	
928421			30	1379	94	12830	132	49031	389	8017	105	10619	77	18499			3	88	3	233	3	190	4	58	0	0	0	0	false	false	
928618			54	1431	69	8015	123	55842	386	12191	101	9959	114	36705			0	0	0	0	1	403	2	10	0	0	0	0	false	false	
929352			98	6287	221	30191	421	192078	1586	41294	495	54162	400	132512			84	3675	192	26042	126	35920	291	9433	120	12359	65	15207	false	false	
929932			24	770	53	6100	67	22778	235	3963	78	6715	43	9129			9	221	9	852	3	505	14	93	2	47	2	575	false	false	
929978			176	13042	322	41867	501	197993	1336	33021	246	31837	184	70023			9	377	10	1005	4	987	28	880	8	1004	17	3446	false	false	
930358			2	121	7	950	60	35091	1442	3794	48	3121	36	5287			0	0	0	0	6	1454	0	0	1	227	1	316	false	false	
930442			40	2090	40	4499	26	11659	310	8940	74	7137	30	11072			69	3589	154	19597	110	30436	223	16724	123	13672	82	20017	false	false	
930853			3	93	2	140	6	3478	528	12728	93	11506	62	22383			0	0	1	149	0	0	152	3373	19	2089	14	3427	false	false	
930871			1	40	15	1762	51	25069	10	186	6	804	3	1206			0	0	0	0	0	0	0	0	1	20	0	0	false	false	
930965			0	0	1	231	28	16693	93	3297	67	8572	143	42591															false	false	
931038			162	7291	93	14629	76	39053	451	11587	41	6459	29	13044			136	6579	91	15221	73	25304	311	9313	93	15307	30	11318	false	false	
931047			52	1718	15	1989	21	7793	534	10703	26	2471	7	3449			168	6137	62	7139	18	4281	431	7313	18	1521	4	700	false	false	
931159			6	253	3	226	4	1415	32	964	13	1523	5	1645			6	200	22	2490	12	3369	138	3225	30	3123	16	4032	false	false	
931207																													false	false	
931270			0	0	0	0	3	1431	0	0	0	0	0	0															false	false	
931355			40	1361	23	3204	9	2340	214	4540	31	3193	6	1529			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
931458			1	15	2	237	0	0	9	268	2	186	3	691			7	230	2	155	4	986	14	320	2	303	2	542	false	false	
931944			15	657	19	2751	18	7447	46	1460	31	3446	11	2430			9	430	20	2455	10	1941	37	930	21	1402	6	1236	false	false	
932633			13	611	6	967	2	1152	36	831	6	798	4	651			7	492	17	2374	9	2558	33	785	10	1210	19	4007	false	false	
932642	44	144													71	161													true	true	
932745			78	3319	116	15357	170	74463	321	7232	80	7316	63	14996			1	15	1	118	2	705	0	0	0	0	0	0	false	false	
932978			515	32930	1069	159794	918	357474	429	9879	276	21789	425	111516															false	false	
933023			66	2910	146	18219	379	156074	620	10451	208	17566	152	36087			9	303	8	1025	9	2465	11	83	0	0	0	0	false	false	
933041			47	1733	28	3402	23	6400	258	5693	42	3995	23	4715			130	5657	171	20574	267	103858	827	21615	303	32251	152	44410	false	false	
933256			18	1017	64	7561	202	86498	955	29158	504	56639	334	95610			6	251	25	3616	31	8824	217	4776	64	5789	18	3811	false	false	
933340			55	2242	29	4144	33	19621	175	5834	48	6125	36	16364			9	391	14	1510	5	1392	51	1373	9	602	11	2030	false	false	
933377			19	1057	55	7488	90	34489	291	12240	175	23271	187	61002			0	0	0	0	1	197	0	0	0	0	0	0	false	false	
933621			10	434	50	5976	120	49408	284	7895	93	10835	62	18703			0	0	0	0	0	0	1	0	0	0	0	0	false	false	
933966			19	853	133	16705	1174	560573	779	26244	596	68003	725	237279			0	0	3	429	18	5565	1	19	8	684	17	3548	false	false	
933975			15	610	47	5248	198	79847	330	9861	107	17927	80	30538			9	441	5	798	4	1399	2	49	1	292	1	388	false	false	
934271																													false	false	
934329			0	0	0	0	2	2000	1	0	6	1000	13	8000			0	0	0	0	0	0	1	0	0	0	0	0			
934673			12	685	25	3469	57	25022	128	2811	40	3914	24	6953			2	46	4	342	2	690	8	189	0	0	0	0	false	false	
935250			25	1335	28	3597	55	23756	497	15862	77	7444	52	19026			2	40	2	219	1	466	0	0	1	88	0	0	false	false	
935308			1	66	1	149	7	2242	2	25	1	115	0	0															false	false	
935559			92	3391	69	8924	58	22692	432	8324	60	6782	36	13415	97	0													true	false	
935577			15	486	10	1029	4	1962	12	412	3	486	1	645			8	430	13	2052	12	4324	23	788	15	2076	9	2496	false	false	
935719			56	2191	52	9033	21	8353	338	7069	28	2990	6	752			10	423	9	889	2	360	0	0	1	210	0	0	false	false	
936136			110	4395	264	38367	530	231321	1038	24165	493	62005	644	202696			1	38	3	238	4	1229	8	34	9	744	4	645	false	false	
936426			402	14468	648	73900	952	360461	4150	72751	842	71591	1012	208568			17	855	31	4568	32	14114	14	210	1	106	2	383	false	false	
936462			17	689	118	14951	410	173469	1215	23639	332	30703	339	85078			5	237	18	1550	21	3639	32	939	15	1026	9	1461	false	false	
936583			2	69	8	855	32	13298	549	5754	35	2942	29	7768															false	false	
936640			38	1527	26	3228	30	9961	125	3142	36	3543	23	6728			24	870	37	5216	33	9225	71	1912	34	2310	18	3617	false	false	
936837			45	1778	52	7462	43	14705	157	4159	44	4452	44	13953			6	112	11	1145	7	2092	25	486	14	1270	4	832	false	false	
936855			71	2782	204	21538	734	314968	1231	36908	502	40912	1121	290422			82	2447	113	10994	98	23873	80	2482	92	7959	45	8529			
937339			18	561	11	1244	12	5040	37	831	9	513	8	1111			24	1002	37	4016	31	8347	68	1187	43	3595	25	5602	false	false	
937553	122	268															103	4267	72	8873	25	6065	348	5552	28	2939	10	2154	false	true	
937740			108	4880	113	15864	104	41594	281	8138	69	7994	45	14966	1	3													true	false	
937759			11	406	10	972	4	1927	16	390	1	159	2	445			20	582	14	1378	15	3803	26	573	8	681	3	490	false	false	
937834			23	1203	14	2245	30	12151	35	761	17	1748	6	2255			12	354	6	765	3	578	2	59	0	0	0	0	false	false	
937843			18	669	12	1491	7	2245	68	1741	25	2718	9	2134			8	456	17	1976	12	3244	74	1255	11	666	4	645	false	false	
938354			4	213	4	663	1	518	15	1100	2	387	9	3854			5	490	11	1815	2	697	45	1141	12	1962	3	1021	false	false	
938550			23	936	23	2821	7	2774	154	3163	20	2284	6	2709			31	1276	15	1698	9	2355	37	520	7	499	2	250	false	false	
938859			43	3389	74	9560	93	39603	611	15913	85	11094	56	18421			79	3622	77	10092	24	7096	296	7622	48	4976	28	4040	false	false	
939070			13	727	37	4882	60	20953	78	2012	23	1688	24	4352															false	false	
939249			145	6494	112	14344	101	40140	503	11963	181	18472	131	42516			135	5114	179	20958	168	39445	481	10075	215	18649	148	29937	false	false	
940021			6	349	13	1944	12	4488	80	1960	15	1350	5	2029			0	0	0	0	1	261	0	0	0	0	0	0	false	false	
940311			364	14000	1110	101000	1396	365000	9543	162000	896	109000	652	220000			0	0	0	0	8	2000	0	0	0	0	7	2000			
940674			41	1510	57	6461	81	32495	190	6446	63	5958	23	8325															false	false	
940731			42	1398	19	2187	12	4294	220	4979	22	2011	14	6129			47	1943	61	7302	49	13093	302	8553	86	10308	49	12676	false	false	
940852			14	313	10	1839	3	1149	48	883	9	1557	2	927			10	447	14	1565	16	5078	63	1734	25	2375	36	5768	false	false	
941541			8	503	4	579	2	855	56	1394	3	458	2	1391			28	1439	16	2585	17	3455	134	2428	5	764	1	250	false	false	
941804			36	1483	38	5993	20	7360	59	1582	17	1911	9	1556			59	879	5	427	0	0	0	0	0	0	0	0	false	false	
942454	31	74													67	285													true	true	
942539			63	2312	38	4606	13	3856	743	17424	84	8663	21	4607			30	1260	23	2662	11	2163	267	4278	16	1546	3	871	false	false	
942847			14	573	18	2438	15	5696	385	8257	52	5970	38	12592			4	163	8	1237	9	2919	48	1315	7	756	1	407	false	false	
943143			4	153	1	90	1	324	21	389	3	365	6	2519			10	352	8	956	8	2406	20	316	15	1123	16	3831	false	false	
943152			2	125	4	417	4	1031	35	709	3	324	1	227			10	421	18	2529	4	804	52	745	7	525	3	235	false	false	
943273			16	611	16	1638	7	2907	23	516	4	300	0	0			16	768	15	2082	10	2524	6	42	0	0	0	0	false	false	
943675			31	1190	30	3275	42	15515	206	4039	19	1311	11	1190			4	210	10	1279	18	6386	32	825	5	314	2	952	false	false	
943853	21	106															8	325	10	1452	10	1044	157	4326	62	5295	35	5356	false	true	
943974			14	645	14	1978	35	15647	74	1902	20	2342	13	4760	1	5													true	false	
944047			48	2266	68	8300	44	14507	409	10144	60	5329	24	5718			93	3423	103	13148	81	28786	278	7030	44	4241	28	9929	false	false	
944337			21	750	38	5371	35	15636	103	1878	9	450	9	3111			2	86	3	564	3	969	4	39	0	0	0	0	false	false	
944355			25	1050	38	5277	67	30423	131	3695	35	3147	19	5045			39	1391	66	6833	56	13142	279	6792	88	7670	42	8421	false	false	
944627			12	535	40	5857	63	21353	142	3874	27	3377	18	6526			0	0	0	0	1	353	0	0	0	0	0	0	false	false	
944739	70	68															3	134	0	0	1	352	2	42	0	0	0	0	false	true	
944748			5	146	2	336	2	921	33	719	2	257	5	2552			4	85	3	468	6	1749	27	642	15	2019	20	5074	false	false	
944935	12	48															8	735	10	1297	7	1864	99	3306	21	2941	10	3424	false	true	
945026			37	1124	28	2973	37	9566	190	2128	18	928	28	2815															false	false	
945053			227	9246	274	33816	374	148636	978	21764	227	21247	147	39877			152	6113	152	19143	71	19944	434	8636	78	7349	49	10140	false	false	
945071			29	1397	42	5429	29	8122	74	2063	33	4295	30	8961			2	130	2	255	1	65	0	0	0	0	0	0	false	false	
945950			23	1058	24	3278	23	9932	129	3542	18	1986	14	4495			0	0	0	0	0	0	0	0	1	150	0	0	false	false	
946274			26	1403	26	3046	15	5903	37	677	17	1864	6	2550			1	21	2	86	3	723	0	0	0	0	0	0	false	false	
946555			167	9043	96	13869	36	13013	140	2817	9	728	3	947			17	771	19	2974	5	1328	117	2116	23	1564	3	93	false	false	
947525			64	2138	45	5247	63	25243	356	9297	84	10215	38	10029			5	191	4	403	7	1362	16	322	2	26	0	0	false	false	
947749			60	2489	92	12047	105	40055	390	11120	90	8424	36	7608			63	3052	86	11872	100	34496	197	3567	36	3020	37	9776	false	false	
947776			2	85	26	4602	60	23320	66	2129	20	2113	9	2156															false	false	
948036			38	1073	9	1024	4	1136	38	565	11	451	6	1568			29	1134	25	2992	19	4716	91	2230	32	2739	12	2289	false	false	
948250			49	1744	41	4651	37	14328	136	2745	11	1371	8	2615			65	2375	20	2344	16	4233	24	347	7	584	2	561	false	false	
948278			0	0	1	48	3	1121	2	19	0	0	0	0															false	false	
948531			22	1126	27	4570	33	9053	136	3391	15	1186	20	2881			59	2232	32	4326	12	3347	30	813	8	600	4	196	false	false	
949154			56	2506	126	15241	281	113139	766	16652	233	21950	265	70928			19	650	21	2377	11	2619	114	1961	6	754	0	0	false	false	
949453			8	222	5	905	1	201	77	2520	24	2547	7	1346			4	70	7	814	2	624	8	140	4	273	1	153	false	false	
950141			102	4257	110	14487	123	45788	350	8016	60	4080	46	11196			263	10531	223	29388	64	17827	604	12455	44	4287	13	3042	false	false	
950178			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
950356			22	903	37	4341	35	9049	135	4088	43	4467	21	6516	0	2													true	false	
950758			34	1675	50	6479	52	19424	219	4736	56	5197	33	6548			2	43	2	232	2	686	17	464	5	379	1	162	false	false	
951102			24	944	48	6725	98	36359	202	6512	80	6638	57	18181															false	false	
952172			45	379	27	3222	98	37048	169	1990	17	1456	10	1913															false	false	
952257			8	264	8	931	9	3615	139	4173	14	1237	1	155			21	605	26	2661	16	4345	61	1237	5	162	1	134	false	false	
952677			72	2526	97	12766	163	61086	145	3451	80	9540	85	23031															false	false	
952846			2	142	5	651	6	2270	65	1859	22	2853	19	8828			19	721	10	1350	8	2002	35	844	6	666	3	311	false	false	
953535			136	5898	68	10367	88	36047	199	4370	74	8234	84	20992			60	2366	76	8713	57	14586	206	5138	66	7283	29	7997	false	false	
953843			6	315	14	1288	41	18001	78	1536	36	4303	34	7907			4	139	6	816	6	1823	4	37	1	86	5	759	false	false	
953852			10	736	10	1254	27	10858	203	4319	9	704	1	35			0	0	1	140	0	0	0	0	0	0	0	0	false	false	
954158			12	471	16	1582	12	3486	78	1834	12	1160	11	1862			30	1326	37	3930	27	7179	163	3313	58	4807	35	6292	false	false	
954251			44	1511	28	3048	9	3847	365	6820	33	3000	5	1504			45	1907	58	6688	40	12426	470	7091	15	1187	2	244	false	false	
954279			8	347	28	3831	105	46843	101	3145	104	11054	71	22512															false	false	
954653			9	291	31	3037	44	18493	53	1245	5	551	3	1028			0	0	2	202	1	56	2	88	0	0	0	0	false	false	
954671			47	1956	52	6756	36	12521	195	3721	25	2330	11	3429			217	7189	45	5201	12	3181	0	0	0	0	0	0	false	false	
955548			43	2151	62	8075	54	22715	261	6386	84	7145	51	15261			11	573	7	1029	6	2021	1	5	1	99	0	0	false	false	
955753			1	27	7	826	11	4846	37	1006	1	158	1	377			2	88	4	431	3	788	4	80	1	82	0	0	false	false	
955940			24	953	29	4171	29	11094	339	6509	36	3584	11	2882			114	4530	89	11969	30	9371	359	6422	36	3401	6	1444	false	false	
955959			33	1280	51	6875	70	27501	163	4999	65	7848	28	7183			12	377	11	960	16	3939	37	732	24	2328	5	1352	false	false	
955977			18	826	37	4690	103	47958	46	1286	38	3930	68	18841															false	false	
956134			32	1082	23	3067	20	8323	82	2225	13	1400	8	3493			2	120	3	195	8	2780	5	50	3	330	1	86	false	false	
956152	55	173															17	664	32	4112	11	2593	163	3520	37	3809	13	2253	false	true	
956255			13	715	45	5963	64	25682	107	3329	30	2927	20	6347			3	104	5	651	3	774	7	191	5	719	2	451	false	false	
956358			48	1445	24	2476	22	9491	195	5448	36	3724	12	3481			50	1340	41	4300	24	7649	91	1287	7	537	1	250	false	false	
956376			0	0	6	931	3	1209	3	26	0	0	0	0															false	false	
956527			2	92	12	1496	26	18818	6	327	13	1581	39	30184															false	false	
956554			7	351	17	2372	19	7802	67	2617	29	3535	21	5591			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
956750			104	5559	151	20654	137	50863	452	11043	42	4427	55	22374			46	2297	40	4909	19	3748	20	548	6	502	3	532	false	false	
956938			108	4321	103	13215	155	65657	793	17875	105	11848	64	18860			312	9997	97	9684	22	5418	44	769	1	108	0	0	false	false	
956956			30	1185	37	3999	28	9142	272	6565	46	4551	9	2250			20	756	5	556	2	545	77	1092	10	1201	0	0	false	false	
957757			16	557	20	2459	18	6306	143	3064	50	4675	12	3050			68	2589	61	7739	29	7486	103	2244	38	5436	32	10943	false	false	
958204			26	1613	41	7267	124	67910	208	7649	77	11561	84	35177															false	false	
958231			0	0	0	0	1	256	16	383	6	954	8	3223			3	194	2	255	2	572	12	357	5	836	3	1003	false	false	
958558			39	1120	19	2396	10	3314	272	6167	38	4522	11	2868			19	706	16	1930	2	493	141	2588	16	1327	8	1260	false	false	
958727			116	4248	284	37813	453	198938	708	14192	253	18745	267	64761			11	371	11	1440	5	1570	18	361	6	588	2	434	false	false	
958763	79	44													20	128													true	true	
959304			4	228	43	6919	430	228707	445	13363	202	26491	280	106872															false	false	
959443			51	1840	45	5071	29	11298	476	8310	38	3657	19	2903			76	2315	56	7429	32	7849	37	1016	18	2177	17	3406	false	false	
959630			36	258	4	190	1	266	90	1736	2	81	1	346			36	1049	6	1010	5	1482	10	269	0	0	0	0	false	false	
959715			0	0	1	43	27	9150	0	0	2	194	4	1189			0	0	1	100	1	180	0	0	0	0	0	0	false	false	
960047	88	26															20	870	25	3534	6	1366	16	545	1	107	2	575	false	true	
960551			15	513	3	399	3	714	103	2348	11	1525	5	825			0	0	29	4241	21	6973	101	2416	17	1546	25	4892	false	false	
960560			5	270	6	811	16	9365	76	3903	69	10021	70	24651			7	405	1	58	1	231	38	1190	7	355	3	321	false	false	
960935			124	4081	239	27119	311	116386	1349	31604	246	27096	143	43047			177	6312	112	12891	77	19176	161	3561	51	5433	30	5127	false	false	
961259			22	749	60	6220	56	20829	182	4368	73	7605	59	16550			1	9	1	131	0	0	2	18	0	0	2	277	false	false	
961343			67	2744	94	12267	108	38912	127	3634	27	2771	15	4489			18	485	15	1592	12	3274	23	635	6	425	4	956	false	false	
961400			6	410	26	3308	90	33478	86	2263	28	3630	27	6247			0	0	0	0	1	28	1	57	0	0	1	299	false	false	
961446			36	1508	22	2955	22	7967	96	2425	24	2453	13	4181			51	2847	53	6963	28	8436	67	1847	27	2139	17	3538	false	false	
961576			11	454	17	1668	4	1075	0	0	0	0	0	0															false	false	
961624			97	3267	153	16178	300	97148	2325	16222	244	14899	346	62662															false	false	
961811			35	1273	54	6481	60	20472	120	2860	36	4293	55	16876			10	379	2	251	2	639	0	0	0	0	0	0	false	false	
962313			28	996	21	2429	28	11429	65	1116	9	1192	9	3091			84	2733	37	4962	20	7145	28	316	0	0	1	6	false	false	
962890			104	4774	147	19710	202	90479	276	8855	118	13840	98	36680			84	3427	79	8478	50	12251	102	3185	52	7003	30	8450	false	false	
962966			2	93	4	519	40	13582	111	959	44	1990	26	5379			1	33	2	245	5	326	0	0	0	0	0	0	false	false	
963002			86	863	38	4551	68	28293	306	1548	39	3247	18	4283			0	0	0	0	1	420	0	0	0	0	0	0	false	false	
963730			8	336	47	6379	190	76943	301	7275	114	16234	116	40831			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
963945			64	2297	24	3288	63	22970	161	4850	75	6720	111	28853			55	2005	84	7013	54	8843	197	4986	58	5447	23	5852	false	false	
963954			17	390	11	1396	10	3150	59	1072	14	1037	5	490			38	1228	32	3125	17	4920	163	2824	21	1686	3	518	false	false	
964157			10	371	18	2044	32	10812	17	522	3	283	8	2212			2	86	1	118	0	0	3	8	2	367	0	0	false	false	
964250			20	505	9	1234	7	2342	56	1138	11	1097	3	774			19	498	19	2069	18	4598	47	680	20	1237	8	1356	false	false	
965051			12	358	4	343	8	4019	73	1980	14	1298	6	1160			3	115	3	437	1	320	67	1946	24	3153	6	1501	false	false	
965789			8	379	30	3357	82	35614	177	3825	86	10180	111	38369			1	47	1	106	2	869	0	0	0	0	0	0	false	false	
966272			10	422	10	1518	5	2216	56	1434	13	1693	26	12432			3	167	1	102	5	1486	4	90	0	0	2	345	false	false	
966722			70	2829	61	8057	55	17589	272	6134	74	6915	44	11300			20	1062	35	3771	30	7866	373	9799	215	19536	48	9988	false	false	
966731			28	1175	38	4867	37	12593	251	5364	35	3886	6	1693			14	567	5	579	3	340	0	0	0	0	0	0	false	false	
966973	0	24													13	29													true	true	
967046			61	2702	103	12414	156	55975	396	9060	154	12791	138	30511			5	231	10	1171	13	3571	57	1080	7	591	6	1368	false	false	
967952			16	411	3	249	5	1775	74	1720	18	2489	12	2853			18	641	24	2986	20	6079	205	4141	45	3938	17	3537	false	false	
968070			34	1446	69	8308	121	41466	349	10522	109	11123	72	18990			3	47	5	465	4	1254	1	49	0	0	0	0	false	false	
968155			15	811	15	2812	15	6680	68	1609	9	1356	0	0			8	423	18	2572	4	1435	54	1368	14	2071	2	524	false	false	
968249			50	1866	31	4592	25	11987	127	2707	19	2113	14	5933			53	2495	57	7944	38	11748	236	7673	40	6033	18	6093	false	false	
968744	642	406													17	102													true	true	
969059			6	207	6	783	19	8250	65	1571	19	1862	11	3342			2	97	6	549	1	366	23	386	10	633	5	1184	false	false	
969255			57	2318	44	5611	78	65860	202	3342	8	674	11	3464			87	2886	24	2802	4	1075	29	518	6	620	3	262	false	false	
969639			60	2814	70	9164	48	15973	211	4295	34	3245	12	2668			13	579	8	1019	6	1977	36	725	4	222	4	966	false	false	
969844	79	246															28	1081	35	4713	21	5570	150	2863	28	2374	15	3745	false	true	
969956	24	43															0	0	1	154	0	0	14	279	2	176	1	72	false	true	
970055			6	210	25	3220	47	23358	154	4703	63	7215	40	14253			1	49	0	0	1	488	1	35	1	188	0	0	false	false	
971070			27	1023	11	1409	7	2237	19	715	7	751	0	0	2	0													true	false	
971379			2	52	3	268	0	0	0	0	0	0	0	0			1	19	1	128	0	0	0	0	0	0	0	0	false	false	
971959			61	2673	110	12871	188	68928	339	7402	131	12327	111	27326			62	3031	125	16135	115	33398	212	5107	125	9987	123	21188	false	false	
972143			9	240	7	1130	8	2465	137	4502	36	4576	24	7487			11	457	21	2502	23	5117	172	4329	49	4329	19	3008	false	false	
972406	0	3																											false	true	
972648			225	8581	147	18456	170	69679	1477	31829	206	21937	104	32127			35	1250	43	5424	23	5544	142	3820	54	4648	36	5654	false	false	
972732			88	3452	143	17106	207	77866	574	10461	81	6774	46	10513			81	3076	62	6757	34	10350	242	4341	19	1756	9	1513	false	false	
972750			3	52	5	369	8	2877	36	619	42	3758	21	5375			18	738	26	3299	11	1921	90	2488	34	2729	11	2118	false	false	
972769			2	61	29	4025	222	96472	169	5682	103	12818	144	29544															false	false	
972862			12	469	27	3359	89	38691	101	2722	57	7068	93	31461			3	105	1	180	1	454	9	277	5	524	4	915	false	false	
973252			18	721	6	828	4	785	52	1453	11	1325	5	1721			27	1274	18	2635	10	2806	103	2541	22	1747	17	3945	false	false	
974558	12	110															80	2601	67	7860	37	8777	245	6024	74	8544	39	8263	false	true	
974754			40	1797	48	5762	54	23515	269	5560	43	3852	32	9385			5	259	2	250	3	1079	9	389	0	0	1	102	false	false	
975153			56	2197	46	5345	50	19717	326	7006	52	6224	22	5347			16	775	29	3420	7	1707	51	1083	4	532	2	523	false	false	
975256			64	2213	39	4704	44	16722	516	11568	54	6652	20	9385			72	2572	55	6980	32	9926	82	2282	35	3655	38	5542	false	false	
975452			16	664	18	2434	5	1278	40	1080	7	1037	5	1201			1	50	0	0	0	0	0	0	0	0	0	0	false	false	
975555			6	289	15	1847	36	14993	102	2781	37	3774	11	3894			27	909	14	1819	0	0	0	0	0	0	0	0	false	false	
975751																													false	false	
975854			24	961	37	4585	56	22260	365	8779	64	6572	61	17457			12	476	39	4751	24	6843	31	791	27	2511	12	2375	false	false	
976534			46	1813	30	4378	34	13292	221	5582	24	3408	24	9126			19	1066	37	5819	25	9937	90	1764	15	1869	8	3349	false	false	
976552			6	312	19	2655	75	32012	266	6232	88	8854	117	39550			1	81	5	466	3	693	0	0	0	0	0	0	false	false	
976703			0	0	0	0	0	0	0	0	0	0	4	1635															false	false	
976954			0	0	0	0	0	0	9	313	0	0	1	350			4	222	5	852	3	816	14	430	11	1811	2	592	false	false	
977045			2	133	4	316	4	1215	65	1513	19	2002	12	4011			2	43	1	0	0	377	1	3	0	0	0	0	false	false	
977250			0	0	0	0	3	1458	2	44	0	0	3	1415			0	0	4	347	2	636	1	0	2	169	0	0	false	false	
977616			11	341	13	1698	40	16235	80	1483	12	1165	11	3734			8	185	2	357	10	2055	0	0	0	0	0	0	false	false	
977652			15	610	18	2652	23	8411	139	2804	22	2718	9	2647			7	107	5	845	4	1040	77	1404	1	112	0	0	false	false	
977951			149	6274	130	16464	127	52014	374	8516	107	10659	86	20886			134	5427	119	14565	40	10237	249	5498	54	4871	45	8259	false	false	
978118			202	7605	222	25837	274	107232	385	9278	106	10570	70	25085			236	9044	180	23535	203	57027	303	8288	76	7441	24	4783	false	false	
978417			12	605	26	3741	60	27952	45	756	7	817	6	1513															false	false	
978622			10	341	16	1737	39	15524	69	1380	22	2347	20	3928															false	false	
979133			29	1314	11	1644	8	2932	45	1499	17	1971	8	3231			11	393	53	4221	26	4964	56	1459	25	2573	33	6224	false	false	
979151			21	778	6	836	5	1696	85	1240	6	540	5	1438			20	893	37	5732	31	13113	94	2138	25	3028	26	8291	false	false	
979357			20	492	12	1738	1	886	18	401	6	630	2	928			19	777	14	1877	3	888	24	465	7	757	5	897	false	false	
979375			0	0	2	138	12	6672	0	0	0	0	0	0															false	false	
979629			223	22158	145	18699	164	56592	528	25124	123	13323	64	18853			11	465	15	2254	3	906	1	45	0	0	0	0	false	false	
979759			7	167	9	1237	25	11295	35	1037	29	3371	18	4948			5	94	2	263	4	993	14	353	1	159	2	462	false	false	
980438			38	1260	28	3405	18	6388	238	7011	62	6910	43	14338			40	1358	44	5191	41	10313	118	3256	32	3072	19	4185	false	false	
980531			139	5012	118	14680	149	66645	858	13889	79	9650	33	10535			19	650	9	1093	7	1965	73	1529	11	1601	7	2426	false	false	
980661			25	1253	110	17098	406	190604	15975	122703	828	67972	632	188687			0	0	3	234	7	1846	2	44	0	0	2	528			
980773			73	2974	54	6231	56	21727	99	2190	18	1879	6	1759			1	17	7	796	2	230	4	19	0	0	1	427	false	false	
