"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
1412712	23675	0	2427	210432	0	249721	0	0	110680	0	700950	0	107546	70445	116728	498220	7035	247294	572325	0	21079	0	110680	0	15645	24333	73024	51942	39977	4703	8823	267	319	48215	14112	109043	0	13526	20601	0		0		71780		0		71780	true							
1414819	76752	0	0	419960	0	465601	0	0	0	0	340026	0	0	0	15294	104100	0	465601	324610	0	15416	0	0	0	324	28700	15624	131	29024	25499	86374	2522	0	29485	114395	0	0	111873	0	0		0		0		0		0	true							
1416279	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	533	0	0	0	0	0	0	111	219	204	111	0	0	0	0	533	0	0	0	0	0	0		0		0		0		0	false							
1418255	10425	0	0	17745	0	21315	0	0	0	0	53546	0	0	0	5329	17772	2629	21315	51058	0	2488	1273	0	0	6007	9580	2293	669	15587	1253	5005	542	0	13220	6800	0	0	6258	1743	0		0		0		0		0	true							
1429028	4129	0	1330	5165	0	190494	0	0	0	0	241999	0	28273	6011	5855	141847	786	189164	213726	0	0	282	0	0	5914	31287	9342	324	37201	2227	29085	16100	1743	41012	49155	7050	0	31312	0	0		0		448		0		448	true							
1435092	17039	0	34310	51007	0	93486	0	0	0	0	60124	0	880	31388	8737	23284	3638	59176	59244	0	0	1408	0	0	5399	9286	679	143	14684	3030	1014	251	0	6769	4295	0	0	4044	0	0		0		0		0		0	true							
1436071	602729	0	37992	83456	0	99522	0	0	0	0	774763	0	67093	92293	19984	92765	5101	61530	707670	0	0	1404	0	0	10001	18294	6591	0	28295	4717	35445	4221	0	14902	44383	0	0	40162	0	0		0		0		0		0	true							
1436204	1980837	26	145110	542257	0	567920	0	0	0	0	3247374	0	63694	187787	37548	1116303	21630	422535	3183434	249	246	8214	0	0	29428	46445	11631	8512	75873	17766	16146	12519	7788	58469	54218	73778	0	33912	0	0		0		73778		0		73778	true	216554	197374	444765	635697	735577	1234476	
1440117	80691	0	6943	117042	0	241155	0	0	0	0	324283	0	9203	15980	73573	76770	23521	234212	315080	0	0	10626	0	0	28541	65383	43842	527	93924	5326	18904	3745	554	64721	28529	0	0	24230	5981	0		0		0		0		0	true							
1443266	26409000	0	0	36000	0	36000	0	0	0	0	26409000	0	0	0	0	0	4323000	36000	26409000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16954000		9256000		0		0		26210000	true	0	0	0	0	25984000	425000	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1445943	1122810	5	85197	128737	0	211489	0	0	0	0	1494396	0	38511	102494	123911	147773	57550	126287	1455860	0	25	20277	0	0	43542	96308	35500	20940	137193	11056	9977	3069	3419	72381	27522	0	0	21033	0	0		0		0		0		0	true	45071	41844	95416	52357	680807	442003	
1447639	207076	5	62244	1061384	0	1375490	0	0	0	0	921727	0	85211	140402	26399	461275	12160	1313241	836516	0	0	4244	0	0	29837	39237	10031	792	68985	85117	86112	2250	0	53498	173479	0	0	171229	0	0		0		0		0		0	true	85076	248551	160026	279669	147951	58092	
1456501	0	0	0	38135000	0	38135000	0	0	9520000	0	125885000	0	0	0	8896000	116989000	24884000	38135000	125885000	0	0	0	9517000	3946000	1755000	1571000	4486000	1084000	3326000	0	0	0	0	0	0	0	3000	0	0	59335000	53710000	70099000	42159000	849000	800000	3000	3000	129662000	false							
1458608	311535	0	121387	700633	0	1704133	0	0	15936	0	848469	0	1656	11956	72047	328205	33785	1582736	821538	10	25275	18646	15936	1646	21155	38068	77733	25530	59223	8546	8618	26676	2403	90439	46243	297322	0	17164	25275	0		0		0		0		0	true	103423	477549	217055	111150	247499	64036	
1459717	243850	0	29546	307392	0	624500	0	0	0	0	1160760	0	50317	68977	234628	510459	71442	594954	1110443	0	0	24765	0	0	72114	98193	158165	35200	170307	10677	13897	14600	3605	129044	42779	0	0	24574	0	0		0		0		0		0	true	108705	284481	441233	38138	240426	2580	
1459735	64208	0	0	166902	0	323712	0	0	0	0	203981	0	607	0	17542	107541	7701	323712	203374	0	0	2098	0	0	6163	12786	5409	4019	18949	441	1786	1030	598	10835	3855	0	0	2227	0	0		0		0		0		0	true							
1459799	24063	0	71302	168687	0	174336	0	0	0	0	69621	0	4126	71388	10673	21500	3595	103033	65495	1	0	1197	0	0	2867	7361	3615	2669	10228	783	2073	0	4690	5839	7545	0	0	2856	0	0		0		0		0		0	true							
1462986	3363	0	0	7972	0	13557	0	0	0	0	35899	240	0	0	5246	2618	0	13557	35659	0	0	0	0	0	6038	15741	6709	0	21779	1180	250	0	0	23242	1430	0	0	1430	13369	0		0		0		0		0	false							
1469677	144421	0	277426	331970	0	873297	0	0	10770	0	441949	0	18731	285306	86467	98353	32711	595623	422420	248	798	11342	7442	2730	35173	92745	36621	3167	127918	9597	16034	5838	0	81239	31469	23951	2832	22771	0	0		0		0		0		0	true							
1470150	31491	0	0	40865	0	40865	0	0	0	0	66840	0	2829	600	2570	12530	1986	39959	64011	906	0	0	0	0	1044	6621	4639	55	7665	7747	1134	1580	0	9789	10462	4002	0	8881	0	0		0		0		0		0	true							
1474309	7642	0	4936	11228	0	25568	0	0	0	0	21407	0	2372	5693	5966	1768	1589	20632	18762	0	273	457	0	0	2189	5099	2461	330	7288	290	575	1053	0	4113	1918	0	0	865	0	0		0		0		0		0	false							
1478231	9599	0	3495	80919	0	93159	0	0	447	0	115814	0	12970	0	6318	87797	3553	89664	97175	0	5669	1869	447	349	4442	7674	4398	264	12116	301	1341	0	0	10459	1641	27323	0	1642	4973	0		0		0		0		0	true							
1479470	164206	0	2312	24603	0	36049	0	0	0	0	482439	0	74343	71712	30719	274558	16671	33146	407209	591	887	5021	0	0	5844	13230	15255	6114	17953	620	270	2060	282	9724	3232	0	0	270	249	0		0		0		0		0	true							
1481745	37321	0	2139	105533	0	166828	0	0	0	0	155127	0	3510	4088	20263	81603	4812	164689	148926	0	2691	1296	0	0	5380	17852	6892	1742	23232	0	1709	1055	1573	11603	4337	0	0	1709	2691	0		0		0		0		0	true							
1481754	18794	1	2207	91557	0	146695	0	0	0	0	151453	0	268	2474	13945	83313	3009	144487	151185	0	0	984	0	0	4677	13278	5530	564	17955	2623	17524	4642	508	10105	25297	0	0	20147	0	0		0		0		0		0	true							
1492817	27113	0	58683	153814	0	153816	0	0	0	0	100157	0	16960	70913	16632	43667	4551	95133	83197	0	0	900	0	0	6418	10041	4518	851	16459	6196	1354	0	0	5195	7550	0	0	7550	0	0		0		0		0		0	true							
1493319	22412	0	0	33023	0	41555	0	0	0	0	113195	0	0	0	24879	30040	1264	41555	113195	0	0	242	0	0	12020	29270	9266	156	41290	819	5859	3353	0	25833	10031	0	0	6678	996	0		0		0		0		0	true							
1494482	0	0	0	51997	0	78345	0	0	0	0	18099	0	0	0	780	7000	0	78345	18099	0	0	0	0	0	1011	1342	575	0	2353	5152	1858	1160	0	2148	8170	0	0	7010	0	0		0		0		0		0	false							
1494914	40673	0	0	858619	152	858619	0	0	30000	0	831349	0	0	0	148941	199722	7597	858467	831349	0	0	3013	30000	20000	90146	336586	57669	0	426732	56960	43923	5670	0	335460	106552	0	0	100883	0	0		0		0		0		0	true	285418	573049	59310	140412	35308	5365	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1718188	378362	0	103523	1153881	0	1582514	0	0	0	0	871322	0	30792	35452	61320	314996	17312	1475445	840530	3546	0	6595	0	0	22812	50738	26469	832	73363	9787	35337	30642	1347	39531	77113	247673	0	45124	0	0		0		200591		0		200591	true	1253	588555	122973	192023	188840	189522	
1718469	530081	0	0	111927	0	111927	0	0	96889	0	973088	0	0	0	126295	117901	0	111927	879739	0	93349	0	96889	50437	23808	135181	114946	12215	158989	7072	24609	4391	2884	159855	38956	497	0	31681	93349	0		0		0		0		0	true	0	0	0	117901	73257	456824	
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1826382	6194	0	0	973	0	973	0	0	17458	0	85607	0	0	0	22841	0	6094	973	66156	0	19451	3653	17200	3767	6405	27829	23390	7691	34233	3454	4253	5073	1318	42474	14098	0	0	7707	0	0		0		0		0		0	false							
1836701	10389	0	0	59012	0	130382	0	0	35513	0	263334	0	0	0	52106	64974	9216	130382	165532	0	97802	6899	35513	8788	14206	57989	48129	47524	72195	2877	12716	3778	752	115742	20123	0	0	15593	101735	0		0		0		0		0	true							
1842065	2193808	2	69339	7838990	0	8532552	0	0	2198633	0	30342266	0	910151	162029	233352	26504673	75633	8072744	29173099	390467	259016	27975	1141256	1132101	189059	364028	91507	21063	553087	237098	602930	104676	33424	432305	978128	93739	1057377	840028	0	77260		2283609		599360		0		1832875	true	178283	633472	2567250	23480853	2154490	39318	
1852569	34732	0	5985	326419	5	326419	0	272	0	0	65307	0	5923	0	6488	112	8	320429	59112	0	0	0	0	0	4828	7090	571	312	11918	2302	14252	858	250	6313	17662	0	0	16554	0	0		0		0		0		0	true							
1862719	439312	0	5040	100277	0	138711	0	0	0	0	1011166	0	76155	59154	74898	282424	21463	133671	889267	0	45744	9703	0	0	37523	120652	53401	11637	158175	16430	34866	13199	1721	148315	66216	0	0	51296	45744	0		0		0		0		0	true							
1863097	60103	0	43675	355022	0	418809	0	0	60009	0	257673	0	0	0	15760	162130	10551	372899	257673	2235	0	3260	60009	60009	7323	14551	5885	843	21874	1527	4003	864	443	12842	6837	78025	0	5530	0	0		0		138033		0		78025	true							
1864197	155231	0	159962	1210222	0	1210222	0	0	0	0	596814	0	24463	178793	10686	401072	7571	1050260	572351	0	0	4013	0	0	4941	11360	5625	24	16301	2783	8378	5870	1531	11262	18562	0	0	11161	0	0		0		0		0		0	true	57639	238138	266907	117445	127226	26448	
1867983	433978	0	8864	271326	0	279185	0	0	0	0	2965574	0	640	9504	117351	2262717	28707	270321	2964934	0	0	10922	0	0	41636	145701	37533	6925	187337	7566	22524	6291	702	114444	37084	0	0	30090	0	0		0		0		0		0	true	59554	210767	2049545	213172	428539	5439	
1872941	28980	0	32149	190106	0	243612	0	0	846	0	214959	0	25161	19116	20373	142390	6797	210221	189301	1242	497	1974	846	608	9817	19793	6205	1519	29417	1740	2514	2001	0	16961	6255	77598	0	4254	0	0		0		63454		0		63454	true							
1872996	74701	0	66665	414052	0	520047	0	0	5638	0	528242	0	11215	0	72988	292764	22506	450898	516818	2484	209	7283	5368	5013	42655	63951	21804	3424	106493	7956	16219	4174	592	58848	28941	138016	0	24175	99	0		0		114297		0		114297	true							
1879016	14689	0	4768	23293	0	93866	0	0	0	0	142297	0	7893	9587	35750	20055	10608	89098	125282	0	9122	5165	0	0	17323	44986	19731	3647	62309	5132	6914	8876	944	49938	21866	0	0	12046	9367	0		0		0		0		0	true							
1883321	2797660	0	0	999896	0	999896	0	0	0	0	5899037	0	0	0	211	3099341	0	999896	5899037	0	0	0	0	0	150	632	102	0	782	0	277	875	0	674	1152	0	0	277	0	0		0		0		0		0	false							
1885932	23160	0	0	22365	0	36673	0	0	11498	0	770314	0	0	0	230460	27088	84342	36673	620117	0	150197	42542	11498	0	47580	226269	265886	93606	273849	10689	31766	37000	7269	402881	86726	0	0	42455	150197	0		0		0		0		0	true							
1890525	605190	0	133919	529589	0	773661	0	0	125784	0	986609	0	113809	239598	194961	89998	33608	639501	867787	241	5013	10206	120344	57000	67691	63624	70125	56188	131237	3190	15935	11011	3655	62668	33791	0	0	19125	0	0		0		60000		0		60000	true	142009	35443	89512	486	24551	580639	
1892154	13188	0	22435	130662	0	224106	0	0	0	0	141494	0	2928	23751	12321	97558	4495	201671	138566	0	0	1127	0	0	7430	15614	2358	223	23044	3195	517	693	718	13305	5123	4969	0	3712	0	0		0		3974		0		3974	true							
1893049	0	0	0	642000	0	642000	0	0	0	0	35957000	0	0	0	0	35957000	10893000	642000	35957000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32814000		3785000		0		0		36599000	false							
1914421	46864	0	918	289896	0	310462	0	0	18851	0	426573	6098	4778	0	26037	288162	3129	309544	393587	0	22110	930	18851	897	2969	16491	33080	6609	19460	1622	7162	11540	12075	33111	32399	8663	0	8784	20965	0		0		0		0		0	true							
1917301	303522	0	58584	3117341	0	3135357	0	0	493675	0	3084417	0	228981	205403	35187	2587069	33324	2800378	2853947	276395	1489	10835	493675	492219	22485	61820	27386	903	84305	13259	35971	31676	326	77407	81232	205804	0	49230	742	222646		48245		25615		0		270895	true	143189	10960	555793	1899752	15891	287631	
1918344	37839	0	0	2187947	0	2187947	0	0	426249	0	3039888	0	229604	229604	519703	1151981	7324	2187947	2669210	0	141074	3108	426249	10000	177490	455245	257347	25542	632735	363128	553178	18138	0	395921	934444	7211	0	916306	0	0		0		0		0		0	true	106227	209232	249954	902027	30728	7111	
1929247	3350547	0	2186862	6817822	0	6817822	0	0	533671	0	28322894	0	243785	2053994	1396495	22162273	440947	4629493	28079109	1467	0	148239	475635	325635	647642	990520	423462	157380	1638162	151046	289121	108678	42226	822510	591071	750121	58035	440167	348	0		0		722989		0		584660	true	456999	1053696	9117550	13044723	2903929	446617	
1940747	2275	0	0	249695	1804	268719	0	0	0	0	17592	0	0	0	1846	1367	0	260685	17592	6230	0	0	0	0	1299	2172	658	248	3471	572	3026	5975	0	2531	9573	0	0	3598	0	0		0		0		0		0	false							
1945247	11556	0	434	22807	0	29635	0	0	0	0	27028	0	434	184	2194	10535	549	29201	25581	0	1013	0	0	0	1263	2347	345	222	3610	0	757	0	0	1985	757	0	0	757	0	0		0		0		0		0	false							
2002222	37997	0	17633	56035	0	123406	0	0	0	0	150047	0	22763	38267	21787	61230	12028	105773	127284	0	0	2326	0	0	8792	20866	8019	0	29658	6132	2991	4019	0	15891	13143	0	0	9123	0	0		0		0		0		0	true							
2006024	208056	0	36	37132	11604	94910	0	62425	57516	0	675872	2000	5214	0	115879	197909	18391	83270	537887	0	68346	7591	44478	14712	31594	116509	67906	9654	148103	3375	29617	10152	1100	109785	44244	0	13037	32992	21868	0		0		0		0		0	true							
2007991	56373	1	23864	60358	0	93194	0	0	0	0	302062	0	78908	94139	65197	115511	21051	69329	222909	0	245	8678	0	0	9654	25082	38673	25160	34736	5945	14079	6550	5034	33373	31608	112	0	20024	0	0		0		0		0		0	true							
2009605	122695	0	45846	298719	0	734142	0	0	0	0	801050	0	202047	244774	57714	452997	14640	688296	592596	0	6407	5302	0	0	19990	53242	32379	2857	73232	12584	51657	52393	256	50754	116890	28423	0	64241	0	0		0		159244		0		159244	true	51275	179116	159494	170284	91688	16786	
2010722	32860	0	3505	146975	0	206462	0	0	0	0	177322	0	1467	2913	11351	116555	5327	202957	175108	0	747	1632	0	0	5695	8572	4209	1048	14267	1881	2866	3636	0	8173	8383	0	0	4747	747	0		0		0		0		0	true							
2037185	31866	0	21723	46376	0	99202	0	0	0	0	73960	0	6739	28216	14094	15338	3242	77479	67221	0	0	1122	0	0	7269	8979	5430	674	15947	1091	3312	0	0	8260	4403	752	0	4403	0	0		0		0		0		0	true							
2044811	186264	2	77761	1205601	0	1352974	0	0	109532	0	1139147	0	225928	243470	60902	781797	22557	1274940	912228	271	991	9170	102342	102091	27924	73261	31260	758	101185	11337	17862	8684	0	72301	37883	140313	7190	29198	991	23172		0		49282		7190		23172	true	93128	127364	143749	414088	10796	175468	
2044820	30174	0	210	58578	0	88431	0	0	0	0	90204	0	0	0	9594	42047	0	88221	90204	0	0	0	0	0	3673	8529	2154	733	12202	0	2894	0	0	5495	2894	0	0	2644	0	0		0		0		0		0	true							
2051127	14980	3	3689	46919	0	72253	0	0	93773	0	216036	0	9325	0	92340	79441	2206	68561	191218	0	15493	1088	93773	36607	15961	29051	49325	20464	45012	3920	1127	1629	138	22461	6814	655	0	5047	15493	0		0		497		0		497	true							
2059990	2930	0	0	12532	0	21533	0	0	4000	0	51188	6000	2083	0	12841	12104	1195	21397	34039	136	9066	699	4000	3000	4772	12156	10402	1000	16928	3270	4553	0	0	15490	7823	630	0	7823	8192	0		0		3133		0		630	true							
2068107	22417	0	3507	172846	0	192701	0	0	31030	0	208290	0	1242	0	19879	31854	2264	189194	197954	0	9094	1466	0	0	17519	46529	11619	1000	64048	8844	35982	26233	6293	56788	77352	0	10030	44826	9094	0		0		0		0		0	true							
2078290	1627186	1	351705	2833229	0	2833229	0	0	0	0	15190165	0	991827	981535	155568	13117022	68792	2481523	14197238	0	1100	19366	0	0	85566	134420	50824	14908	219986	88796	37097	22910	11436	130150	160239	914467	0	125893	0	0		0		840283		24863		865146	true	509529	227521	3931646	8280952	1328662	288884	
2107181	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	25000	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2107341	16786	0	7280	54918	0	55923	0	0	0	0	60960	0	1860	9140	9654	27427	3852	47989	59100	654	0	1541	0	0	2502	5624	4459	3072	8126	257	530	304	0	6003	1091	0	0	787	0	0		0		0		0		0	false							
2119773	289421	2	85213	1254582	0	1267246	0	0	323863	0	2173612	0	180559	149132	169941	1396662	58079	1181821	1990336	210	2717	22648	315769	313430	65453	192789	106077	1977	258242	24159	62565	34002	507	196355	121233	224152	7829	86724	2717	35228		0		90295		7829		35228	true	191174	11998	662483	564166	21298	268123	
2121196	314062	0	0	230639	0	230639	0	0	563835	0	25323114	0	0	0	0	25009052	10665484	230639	25323114	0	0	0	363927	363927	0	0	0	0	0	0	0	0	0	0	0	0	199908	0	0	23744069		1807011		0		0		24987246	false							
2122997	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	500	0	0		0		0		0		0	false							
2123930	8143	0	1019	19430	0	40936	0	0	0	0	65534	0	232	782	7536	41363	3930	39917	65302	0	0	2091	0	0	3215	7773	2296	762	10988	266	1716	0	0	6510	1982	0	0	1982	0	0		0		0		0		0	true							
2132594	49537	0	42805	177944	0	222855	0	0	0	0	312982	0	99317	116104	32153	172749	10072	178808	213336	1242	329	3560	0	0	12880	38211	10988	3115	50993	15693	6112	3697	0	33041	25502	73195	0	21805	0	0		0		54809		0		54809	true							
2132941	88608	0	1055	168205	0	329481	0	0	0	0	2464896	0	53315	52757	24831	2295085	12764	328426	2411581	0	0	3518	0	0	18507	25471	7848	2715	41107	13487	4395	8135	645	29710	26662	0	0	16352	0	0		0		7695		39007		0	true	9004	82523	927359	1367726	62776	25832	
2140348	20139	0	1456	41805	0	52066	0	0	0	0	84929	0	4404	4862	8498	31119	2968	43312	73602	7298	6923	2087	0	0	6416	9998	8166	1977	16414	1170	2751	2408	786	18058	7115	0	0	3921	5999	0		0		0		0		0	false							
2142155	706403	0	61128	597282	0	657843	0	0	2	0	1191471	0	258476	315373	23955	427397	5544	260669	713121	336046	219874	1403	2	2	10736	16314	12837	1376	27050	4745	10348	1316	0	17308	16409	246156	0	15093	0	0		0		214015		0		214015	true	4329	30615	27564	162650	221904	52773	
2163477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2164111	12307	0	2747	26289	0	35148	0	0	34862	0	115797	0	5132	889	11125	47681	3134	32401	107541	0	3124	1298	26346	2630	5584	11939	16353	13970	17523	768	4013	1622	1560	36721	7963	10213	7269	4781	250	0		0		0		0		0	true							
2182786	16000	0	0	78587000	0	147182000	0	0	76863000	100000	170685000	0	415000	0	36308000	96836000	13779000	147182000	169960000	0	210000	0	61718000	45667000	9730000	15110000	12973000	6041000	24840000	17379000	11640000	835000	125000	7546000	29979000	0	14437000	28419000	12179000	4518000	4094000	59237000	38445000	37687000	37687000	0	0	68254000	true	0	58822000	0	96836000	0	16000	
2193616	1757	0	0	205648	0	1483610	0	0	610816	0	32911049	0	0	0	576020	32119898	14846410	1483610	32911049	0	0	30214	533616	234143	95959	177595	391533	33792	273553	10412	19621	52686	7797	122858	90515	0	77200	30033	0	27689317		5371704		0		0		32927257	true	15960	1379603	31890589	229309	1572	185	
2209553	2644051	0	28779	596483	0	714403	0	0	0	0	4064496	0	2738	17081	14183	1280611	5603	685376	4061758	248	0	2209	0	0	16995	25083	4060	746	42078	29218	46637	17095	0	32701	92950	37223	0	75855	0	0		0		25856		0		25856	false							
2218443	32181	0	8912	47307	0	115681	0	0	7425	0	125632	0	10895	11071	26382	38542	4989	105351	114737	1418	0	909	7425	0	16283	20035	6991	7674	34833	2082	1846	0	0	24601	3928	17313	0	3928	3973	0		0		13339		0		13339	true							
2232757	52969	0	23615	99048	0	148885	0	0	0	0	140845	0	6238	0	5502	78309	2294	125270	133022	0	1585	1190	0	0	1695	2646	1986	1594	4341	827	269	549	0	2420	1645	0	0	1096	0	0		0		0		0		0	true							
2233875	4116	0	0	134642	0	156496	0	0	13601	0	25936	0	0	0	2357	1869	0	156496	25936	0	0	0	7506	7506	2889	9089	604	716	11978	0	558	6095	0	10941	6653	0	0	558	0	0		0		0		0		0	false							
2236821	115725	0	4011	229000	0	262861	0	0	21991	0	487313	0	5322	7850	59446	164518	20188	258850	481991	0	0	9361	21991	19998	61026	60616	31376	5221	115889	14418	11381	22773	259	98793	48831	4975	0	25799	39545	0		0		0		0		0	true							
2239288	545509	1	116840	3988533	0	4011769	0	0	292642	0	4444885	0	109634	160473	203411	3180424	125722	3881809	4333523	13119	1728	33211	254429	252462	104295	233693	132799	2306	337988	62392	120862	62083	522	269682	245859	147768	38134	183254	1479	4510		219605		0		0		224115	true	442277	14904	1152863	1933738	28761	516748	
2253891	527333	0	0	141374	0	141408	0	0	5434216	0	79883869	0	0	0	4267973	6581068	0	141408	11382869	0	68501000	0	5433486	3856937	553996	2135609	1285059	299804	2689605	26001000	0	9500000	33000000	6495	68501000	0	0	4000000	6732	0	0	0	0	1174521	1174521	0	0	0	true	93629	25	94881	6486187	452387	74946	
2262718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2265456	0	835	33240	11106333	0	11106333	0	0	0	0	11021	0	13	0	4838	3890	3337	11062082	11008	10176	0	905	0	0	1164	3394	1169	1404	4558	0	0	0	0	2293	0	0	0	0	0	0		0		0		0		0	true	0	0	3890	0	0	0	
2297998	54070	0	83	163158	0	176524	0	0	0	0	598858	0	0	0	55091	66746	0	176441	558978	0	39880	0	0	0	110825	131714	6615	0	242539	101224	125605	2060	0	194063	228889	0	0	226829	39880	0		0		0		0		0	false							
2298995	149257	1	24222	797055	0	803229	0	0	110126	0	1136046	0	51142	17365	69897	800047	33175	771333	1083673	7673	1231	9766	110126	109982	29301	59752	44207	1547	89052	8177	26499	17259	0	64910	51935	81537	0	34676	1231	61254		0		0		0		61254	true	88220	5588	285230	467537	8416	140841	
2304636	43589	37	0	43554	0	59868	0	0	0	0	63301	0	1422	0	4307	1973	1709	59831	57402	0	4477	724	0	0	5904	5993	3149	227	9198	678	972	817	0	10966	2467	2704	0	1650	4477	0		0		256		0		0	true							
2305969	52939	0	6744	72403	0	136539	0	0	63	0	111440	0	1453	1014	12104	26099	5161	129795	107170	0	2817	2902	63	0	9026	11320	6196	1812	20346	1406	825	1516	300	16250	4047	5146	0	2231	2817	0		0		4223		0		0	true							
2316714	130256	0	0	101505	0	129304	0	0	0	0	220430	0	0	0	27155	37720	11635	129304	220430	0	0	2099	0	0	14393	27618	3528	42	42011	891	5982	0	0	18426	6873	0	0	6873	0	0		0		0		0		0	true							
2317672	10536	0	2063	40692	0	74470	0	0	0	0	164890	0	2462	1566	8063	43355	5025	72407	90821	0	71607	3636	0	0	23417	34556	43864	2278	57973	778	3453	2391	263	96052	6885	7855	0	4231	9369	377		5673		0		0		0	true							
2325882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2328137	143904	105	25108	779975	0	779975	0	0	0	0	585104	0	40133	55221	74488	287419	29283	754762	544971	0	0	11583	0	0	26242	69131	25301	6458	95373	5837	16400	3045	1367	52644	26648	0	0	22236	0	0		0		0		0		0	true	55180	200442	160345	127074	123967	19797	
2328285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2329200	16624	0	5481	72244	0	75903	0	0	251	0	119155	0	45461	0	3734	86268	1703	70422	70250	0	3444	968	251	251	1405	3650	2116	432	5055	1661	6108	601	290	3869	8660	52511	0	7769	248	0		0		0		0		0	false							
2332910	18707	0	0	90599	1394	105439	0	0	35008	0	495066	0	21000	0	62730	175491	0	104002	474066	43	0	0	35008	35008	53049	93138	7935	0	146187	24898	121849	0	0	91392	146747	0	0	146747	0	0		0		0		0		0	true							
2333140	1308	0	0	35997	0	39359	0	0	0	0	48673	0	1447	0	1066	31389	601	39359	39174	0	8052	0	0	0	3211	3791	6330	1498	7002	261	886	0	0	13763	1147	4164	0	1147	5960	0		0		0		0		0	true							
2337335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2339599	18798	0	611	97249	0	136952	0	0	6676	0	289177	0	73398	37984	17176	173952	2993	136341	208063	0	7716	1270	3676	0	16209	29686	9869	569	45895	10991	19763	9340	0	39157	40094	79942	3000	30754	0	0		0		41536		0		41536	true							
2339795	210361	0	57398	522207	0	536805	0	0	163453	0	1340261	0	149517	149834	77621	924712	61496	477926	1189998	1481	746	17932	163453	160748	38704	85395	25602	4207	124099	20934	26049	3895	402	76287	51280	121782	0	46983	497	196729		0		0		0		196729	true	100255	7655	291132	497154	18980	191381	
2339900	129307	14	3477	293192	0	340816	0	0	35001	0	1155446	0	120831	116976	35224	952803	20680	337325	1034615	0	0	8029	0	0	16559	31495	10656	2265	48053	3650	3434	5277	0	25751	12361	125433	35001	7084	0	0		0		103439		0		103439	true	5631	47414	348730	604073	114869	14438	
2343167	30130	0	43918	113616	0	146777	0	0	18704	0	247832	0	91182	131999	14212	140343	6314	102521	146292	338	10358	2613	8188	1241	7067	20137	23331	2232	27203	2001	10360	8370	3860	38554	24591	874	2001	12361	9315	0		0		0		0		0	true							
2344753	627822	0	33212	62963	0	140309	0	0	3900	0	1155195	0	143343	156782	25481	424299	18140	106514	1011852	583	0	10564	3900	1900	16308	35944	11849	3149	52252	9608	19079	6131	1007	41768	35825	0	0	28687	0	0		0		15707		0		15707	true							
