"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
630340																																							10949	2290	24689	0	0	368	222	626	84427	74851	82	74933	0	509	0	0	9494	200	84427	0	0	7753	0	0	1200	0	26171	48680			0	45309	44800	341	483	0	0	0	9494	0	0	
630555																																							160591	5586	74392	0	0	18523	0	14425	608595	553912	6242	560154	0	5051	0	0	48441	14000	608595	0	0	7844	0	0	26750	0	229723	324189			0	330475	325424	-153	0	0	0	0	48441	0	9654	
630658																																							76985	5309	264277	0	3032	8012	0	3413	495467	431480	1425	432905	0	2346	0	0	62562	479	495467	0	0	47478	0	0	12612	0	196390	235090			0	135659	133313	1993	0	0	0	0	62562	0	1126	
631039																																							77740	2145	40260	0	0	7495	650	7804	256713	236859	351	237210	0	1710	0	0	19503	12391	256713	0	0	-10421	0	0	18514	0	79305	157554			0	122329	120619	-981	0	0	0	0	19503	0	0	
631150																																							79824	8166	43708	0	0	12721	0	8656	346104	312929	2632	315561	0	3017	0	0	30543	240	346104	0	0	23840	0	0	5696	0	89429	223500			0	196046	193029	767	0	0	0	0	30543	0	0	
631178																																							37727	16401	41568	0	572	2644	139	5637	284211	252854	2468	257322	0	1914	2000	0	26889	1	284211	0	0	22589	0	0	4125	0	56437	196417			0	181430	179516	174	0	0	0	0	26889	7	0	
631422																																							23608	48102	659836	0	0	17344	108	23830	1694038	1405643	9050	1557049	0	7188	0	0	136989	1935	1694038	0	0	134075	0	0	1935	0	449086	956557			0	581335	574147	-956	20000	0	0	142356	136989	0	327063	
631570																																							65988	5282	3587	0	208	9281	0	25948	1183560	948244	12637	1061864	0	7587	100983	0	121696	1	1183560	0	0	58904	0	0	62719	0	128023	820221			0	858547	850960	72	0	0	0	0	121696	0	222306	
632410																																							90023	9831	300569	0	194	6116	1608	20055	877832	802895	2684	805581	0	5865	2	0	72251	701	877832	0	0	62897	0	0	5654	219	59482	743413			0	445372	439507	2999	9710	0	0	0	72251	0	0	
632607																																							141550	9764	124179	0	1055	13782	0	31227	1081718	938590	14547	963819	0	7337	10682	0	117899	1	1081718	0	0	118939	0	0	9	0	161366	777224			0	767398	760061	-1050	100	0	0	0	117899	0	0	
632858																																							85068	3752	33678	0	0	16559	15912	6712	510720	391523	1015	432538	0	4830	40000	0	78182	800	510720	0	0	2221	0	0	75454	0	58856	332667			0	351369	346539	-293	0	0	0	0	78182	2500	0	
633378																																							32145	32300	1661864	0	214801	74490	178	401064	7264701	5563931	52931	6332697	0	58165	695835	0	932004	50000	7264701	0	0	23776	0	0	878837	16492	614367	4949564			-26753	4851394	4793229	6144	0	0	20000	0	932004	0	38138	
633640																																							14814	1612	80766	0	0	8833	0	3663	212747	191741	448	192189	0	1434	0	0	20558	280	212747	0	0	16575	0	0	3755	0	64910	126831			0	104493	103059	-52	0	0	0	0	20558	0	0	
634544																																							11829	3071	4748	0	68	2265	248	4587	159164	134697	951	145648	0	1891	10000	0	13516	50	159164	0	0	7520	0	0	5900	0	39275	95422			0	129288	127397	46	4951	0	0	0	13516	0	0	
634955																																							5692	6896	97168	0	1275	2113	295	9890	287264	242441	3884	251325	0	2773	5000	0	35939	1000	287264	0	0	15604	0	0	16815	0	60443	181998			0	159321	156548	2520	7387	0	0	0	35939	0	0	
634973																																							23654	777	0	0	193	1110	0	2608	72422	62228	647	62875	0	472	0	0	9547	4	72422	0	0	6328	0	0	3215	1487	6592	55636			0	43065	42593	0	0	0	0	0	9547	0	0	
635457																																							591	1795	31123	2	4522	3070	0	407	83480	72190	69	72259	0	45	0	0	11221	724	83480	0	0	-108	0	0	10607	0	27387	44803			0	22800	22755	-2	19215	0	0	0	11221	0	0	
635840																																							46047	19242	152052	0	7145	11547	0	14560	617981	539234	3646	548256	0	3976	0	0	69725	1000	617981	0	0	31197	0	0	28623	1380	187386	351848			0	367270	363294	8905	2714	0	0	5376	69725	0	0	
635907																																							9814	5792	117177	0	4	16798	0	34890	929171	770049	14528	823212	0	7267	22374	0	105959	0	929171	0	0	105440	0	0	1	0	146231	623818			0	713757	706490	518	76	0	0	16261	105959	38130	0	
636276																																							7829	1044	92379	0	0	3694	837	21256	275241	188342	3177	201019	0	2203	9500	0	74222	0	275241	0	0	72134	0	0	0	0	21603	166739			0	137525	135322	2088	7965	0	0	0	74222	0	4915	
636753																																							7740	2574	18736	0	0	96	0	634	68151	55967	176	56143	0	456	0	0	12008	100	68151	0	0	11742	0	0	300	0	18953	37014			0	35434	34978	-134	500	0	0	0	12008	0	2893	
636771																																							23012	46242	1330660	0	54552	43132	296	131430	4459515	3928765	79788	4038553	0	45926	30000	0	420962	200	4459515	0	0	86553	0	0	325793	59752	1875716	2053049			0	2816365	2770439	8416	0	0	0	0	420962	0	0	
637170																																							2818	15005	52929	0	4119	10672	0	10865	669298	576590	2013	603803	0	5692	25200	0	65495	1	669298	0	0	54217	0	0	10449	2094	117261	459329			0	576443	570751	828	0	0	0	0	65495	45	0	
637451																																							1348505	134577	1817807	6093	399643	163203	21078	177313	14199643	11819842	370404	12506193	3766	114935	130644	0	1689684	8857	14199643	55003	6203	699375	0	0	974360	2885458	4440155	7379687			0	7016555	6901620	7092	387	0	179100	0	1693450	180	288776	
637554																																							28	3542	21308	0	0	13298	0	2418	578474	516896	192	517088	0	6646	0	0	61386	1097	578474	0	0	61548	0	0	1163	0	109341	407555			-2640	422645	415999	218	121881	0	0	0	61386	0	0	
638131																																							13976	3271	124617	0	0	3395	0	2302	287708	250215	722	255627	0	1665	0	0	32081	1000	287708	0	0	28318	0	0	1000	0	66371	183844			0	141812	140147	1763	0	0	0	4690	32081	0	0	
638355																																							43093	52608	0	0	0	3645	90	3507	244983	223763	297	224060	0	1226	0	0	20923	875	244983	0	0	19173	0	0	875	0	78425	145338			0	141018	139792	0	0	0	0	0	20923	0	2248	
638850																																							133365	2937	45948	0	0	544	0	4196	213745	175208	1209	176417	0	1085	0	0	37328	1400	213745	0	0	32096	0	0	2800	0	70205	105003			0	27840	26755	1032	0	0	0	0	37328	0	0	
639549																																							82414	5129	206674	0	3108	4939	80	11403	706990	548419	4860	629794	0	5498	35975	0	77196	650	706990	0	0	69333	0	0	6253	1410	118463	429956			0	396601	391103	960	730	0	0	40540	77196	0	0	
639567																																							138655	34439	0	0	11106	18380	0	86910	803859	316202	165445	481647	0	60205	0	0	322212	1500	803859	0	0	288173	0	0	32539	0	675	315527			0	465021	404816	0	77034	0	0	0	322212	6169	26350	
639633																																							17754	8051	48685	0	0	906	0	1479	222956	195360	985	198497	0	1590	0	0	24459	100	222956	0	0	21566	0	0	3000	0	59519	135841			0	147671	146081	-207	0	0	0	2152	24459	0	0	
639857																																							100	9282	8554	0	0	314	0	546	45684	41784	36	41820	0	205	0	0	3864	600	45684	0	0	1039	0	0	2025	0	21490	20294			0	27093	26888	200	0	0	0	0	3864	0	0	
640143																																							18750	1317	29697	0	3292	1373	0	780	113841	94821	1170	100991	0	459	5000	0	12850	100	113841	0	0	3449	0	0	8450	0	32849	61972			0	59091	58632	851	0	0	0	0	12850	0	0	
640246																																							2842	4058	266257	0	5327	4444	0	27452	652363	400122	8322	569984	0	2361	158000	0	82379	5400	652363	0	0	67177	0	0	5400	0	49591	350531			0	344342	341981	4402	2	0	0	3540	82379	0	0	
640442																																							30853	4659	10595	0	0	3627	0	4665	236780	203633	2232	214598	0	2281	8733	0	22182	300	236780	0	0	17528	0	0	4100	0	39399	164234			0	184662	182381	254	0	0	0	0	22182	0	0	
640554																																							6507	636	0	0	0	2067	0	1608	67346	49773	75	57232	0	678	7384	0	10114	410	67346	0	0	6957	0	0	2747	0	12218	37555			0	48403	47725	0	0	0	0	0	10114	0	8803	
640956																																							17001	3292	92518	0	459	2434	0	2330	228858	203441	1284	204725	0	1309	0	0	24133	800	228858	0	0	14791	0	0	6785	0	44693	158748			0	110645	109336	1757	1443	0	0	0	24133	45	0	
641449																																							15777	1837	93013	0	0	982	0	5678	156852	135388	1398	141978	0	396	983	0	14874	250	156852	0	0	14882	0	0	250	0	33577	101811			0	39055	38659	-508	906	0	0	4209	14874	0	0	
641579																																							50583	2890	81731	0	0	9807	0	1256	291854	241665	439	260555	0	1850	0	0	31299	310	291854	0	0	23707	0	0	7090	0	119644	122021			0	140528	138678	192	0	0	0	18451	31299	0	6909	
641775																																							77688	3702	334887	0	6371	6955	3832	59136	1124403	734413	25226	995203	0	8356	235564	0	129200	0	1124403	0	0	25562	0	0	104448	0	32059	702354			0	618144	609788	-810	0	0	0	0	129200	38	22006	
642437																																							7472	6080	99443	0	652	4839	460	7922	236198	203318	3011	206338	0	1340	9	0	29860	300	236198	0	0	16013	0	0	12423	1856	49845	153473			0	108814	107474	1124	0	0	0	0	29860	0	0	
642549																																							183362	28417	640018	0	1020	15174	617	47548	1990040	1471564	13860	1809270	0	11835	2521	0	180770	3000	1990040	4075	4075	146987	4235	0	17389	0	521659	949905			0	951013	939178	13394	97700	0	317250	0	180770	3232	25464	
642857																																							1637	6752	127803	0	905	6434	180	13069	373592	306660	1145	332085	0	4211	0	0	41507	3700	373592	0	0	12525	0	0	24300	3313	99068	207592			0	216799	212588	982	0	0	1485	22795	41507	84	827	
643078																																							92109	450	0	0	0	2664	6474	3600	340015	218772	2780	254552	0	3022	33000	0	85463	293	340015	0	0	24842	179	0	60328	0	7446	211326			0	237561	234539	0	0	0	0	0	85463	0	0	
643274																																							331	325	12190	0	0	142	0	2482	42738	25970	329	35999	0	167	9700	0	6739	105	42738	0	0	4654	0	0	1895	0	374	25596			0	19965	19798	85	7470	0	0	0	6739	0	0	
643340																																							107542	7047	142525	0	874	7205	0	14516	502206	456573	1585	458158	0	1644	0	0	44048	1600	502206	0	0	27599	0	0	14405	0	130063	326510			0	221300	219656	444	294	0	0	0	44048	0	2547	
643452																																							9714	9872	84776	0	671	5445	0	10165	261772	232759	330	235960	0	0	2871	0	25812	1000	261772	0	0	-2624	0	0	27734	0	93243	139516			0	141129	141129	-298	0	0	0	0	25812	0	0	
643658																																							61861	1216	0	0	0	3022	0	2289	117603	102231	303	103152	0	614	618	0	14451	212	117603	0	0	11694	0	0	2545	0	52769	49462			0	49829	49215	0	0	0	0	0	14451	0	0	
644057																																							1983	995	4903	0	0	446	65	702	53277	47005	15	47020	0	746	0	0	6257	400	53277	0	0	5232	0	0	600	0	13704	33301			0	36679	35933	25	8250	0	0	0	6257	0	0	
644141																																							11293	1682	53793	3	0	517	0	1058	122506	109699	198	109897	0	458	0	0	12609	205	122506	0	0	3518	0	0	8795	0	42441	67258			0	48761	48303	91	0	0	0	0	12609	0	5857	
644646																																							9620	6194	72585	0	0	1233	19	4207	174337	140003	750	140753	0	1426	0	0	33584	991	174337	0	0	29595	0	0	2100	0	31973	108030			0	81789	80363	898	0	0	0	0	33584	116	0	
644776																																							27741	1191	16895	0	0	2193	0	6666	211685	163623	1355	195350	0	1184	30372	0	16335	200	211685	0	0	16176	0	0	960	0	2135	161488			0	151443	150259	-1001	0	0	0	0	16335	0	6740	
644842																																							1860	2790	18522	0	0	5201	0	7961	181761	153435	265	163852	0	1896	10152	0	17909	0	181761	0	0	11156	0	0	6650	0	30612	122823			0	132448	130552	103	14875	0	0	0	17909	0	0	
644954																																							0	0	0	0	0	25	0	954	9704	500	2094	2594	0	0	0	0	7110	10	9704	0	0	4358	0	0	2742	0	0	500			0	0	0	0	0	0	0	0	7110	3424	5301	
644963																																							35110	5281	11097	0	0	686	0	3066	89908	78895	1168	80063	0	433	0	0	9845	50	89908	0	0	9629	0	0	150	0	28472	50423			0	35101	34668	16	0	0	0	0	9845	0	0	
645157																																							10215	8266	16697	0	120	4182	97	2449	195983	178265	209	178474	0	1001	0	0	17509	110	195983	0	0	12557	0	0	4559	0	60714	117551			0	131435	130434	283	23523	0	0	0	17509	0	0	
645317																																							378564	17948	342221	0	21942	33793	135	20526	1623553	1441777	26006	1478753	57	20809	0	0	144743	3843	1623553	0	0	137764	0	0	7377	0	485317	956460			0	829233	808424	-4241	0	0	0	10970	144800	0	0	
645465																																							324672	8990	36220	0	3161	22704	275	29132	1320733	1162733	9134	1194530	0	11027	22663	0	126203	1800	1320733	0	0	38629	0	0	84553	0	593622	569111			0	906606	895579	1221	0	0	0	0	126203	0	0	
645540																																							10304	6868	113315	0	0	8331	220	3130	373747	344582	926	345508	0	3103	0	0	28239	355	373747	0	0	25964	0	0	1900	0	93679	250903			0	172746	169643	20	197	0	0	0	28239	61	61678	
645577																																							20448	2507	1252	0	0	3554	270	8216	159179	134750	2278	137028	0	1984	0	0	22151	0	159179	0	0	22103	0	0	0	0	21828	112922			0	124916	122932	48	0	0	0	0	22151	0	0	
645625																																							631386	206674	2964189	0	1157372	232729	754	548486	16918386	13515569	141205	14187276	0	140730	370235	25000	2731110	13778	16918386	10542	0	836097	0	0	1868658	41461	4606482	8909087			0	10360625	10219895	12577	0	0	0	135267	2731110	2953	901945	
646042																																							34294	4636	14180	0	0	1322	0	3294	124953	114116	682	114833	0	1022	35	0	10120	480	124953	0	0	5984	0	0	3710	0	34770	79346			0	68249	67227	-54	0	0	0	0	10120	0	0	
646145																																							23272	6127	103366	0	0	3938	9	2742	295603	238823	1208	268737	0	2257	2203	0	26866	500	295603	0	0	10301	0	0	16000	0	92231	146592			0	154880	152623	65	3526	0	0	26503	26866	0	0	
646172																																							202740	5969	0	0	191	7613	0	4830	524501	391651	6311	397962	0	2296	0	0	126539	0	524501	0	0	126539	6888	0	0	0	164853	226798			0	292250	289954	0	0	0	0	0	126539	49	6267	
646444																																							64987	329	0	0	0	2149	0	1749	217703	199387	831	200218	0	1867	0	0	17485	1085	217703	0	0	-17765	0	0	34165	0	43639	155748			0	148285	146418	0	0	0	0	0	17485	2071	0	
646471																																							2860	233	0	0	0	13	0	541	16080	12368	48	12416	0	91	0	0	3664	0	16080	0	0	840	0	0	2824	0	0	12368			0	12524	12433	0	0	0	0	0	3664	0	0	
646556																																							67316	5173	7885	0	131	7963	175	4381	326954	298800	578	299378	0	3061	0	0	27576	200	326954	0	0	19904	0	0	7205	1127	72782	226018			0	230353	227292	267	294	5217	0	0	27576	0	0	
646743																																							32517	5455	112860	0	5669	11741	1334	6426	508535	415385	2758	457623	0	4101	31293	0	50912	221	508535	0	0	22817	0	0	25954	807	91716	323669			0	332330	328229	1920	3410	0	0	8187	50912	87	0	
646873																																							20883	1175	5464	0	647	4136	0	4526	179668	120553	2545	163800	0	1198	40702	0	15868	0	179668	0	0	15897	0	0	0	1635	34070	86483			0	142275	141077	-29	125	0	0	0	15868	0	0	
647218																																							136706	9222	111519	0	103	8760	951	15396	683485	621517	1517	623295	0	5008	261	0	60190	1189	683485	0	0	47018	0	0	11507	2149	230134	391383			0	401759	396751	476	457	0	0	0	60190	0	1471	
647245																																							9228	2678	82875	0	0	731	0	7664	268973	214971	5560	243985	0	2115	21000	0	24988	1375	268973	0	0	15715	0	0	4862	0	42387	172584			0	146091	143976	3036	0	0	390	2064	24988	504	21317	
647414																																							16451	3024	58594	0	0	916	0	969	164201	148749	124	150821	0	1234	0	0	13380	375	164201	0	0	12790	0	0	625	0	35904	112845			-459	76121	74887	49	62	0	0	1948	13380	0	9298	
647432																																							264310	2350	58450	1042	0	9708	4530	3909	753142	669235	1646	685881	0	5353	15000	0	67261	1200	753142	0	0	28450	0	0	36800	0	114825	554410			0	412485	407132	811	0	0	0	0	67261	1711	0	
647759																																							421	4371	52453	0	0	4051	0	6895	146524	133001	2376	135448	0	2039	71	0	11076	450	146524	0	0	8613	0	0	2050	0	37885	95116			0	76417	74378	-37	3955	0	0	0	11076	0	0	
647777																																							13570	2408	16999	3	149	1145	0	2055	168065	147708	862	149570	0	300	1000	0	18495	0	168065	0	0	18063	0	0	0	979	3248	144460			0	128693	128393	432	0	0	0	0	18495	0	2364	
647955																																							18183	1388	5953	0	920	1699	0	1421	82981	68895	641	74434	0	697	4898	0	8547	600	82981	0	0	1380	0	0	6593	378	27745	41150			0	53440	52743	-26	296	0	0	0	8547	0	0	
648130																																							323501	44096	132119	0	0	16222	0	32817	1002753	838208	3896	881605	0	8697	35000	0	121148	12500	1002753	0	0	60231	0	0	47178	0	326975	511233			0	405135	396438	1239	0	0	0	4501	121148	3599	53961	
648242																																							127527	13973	211809	0	2798	81146	800	33184	3044655	2637166	13332	2800707	0	17884	150209	0	243948	1486	3044655	0	0	100494	0	0	133872	1996	413414	2223752			0	1555493	1537609	8096	6190	0	0	0	243948	0	1027623	
648251																																							62414	4086	11317	0	0	5508	0	8019	260245	229907	733	232046	0	1697	0	0	28199	200	260245	0	0	27145	0	0	800	720	84383	145524			0	164730	163033	54	0	5148	0	1406	28199	0	0	
648345																																							10637	1778	14266	0	0	1006	166	1121	105720	91858	267	97625	0	802	5500	0	8095	1200	105720	0	0	2340	0	0	4600	0	14583	77275			0	73449	72647	-45	0	0	0	0	8095	0	4099	
648550																																							37956	2963	699	0	0	1108	0	2933	119909	108539	261	108800	0	1109	0	0	11109	867	119909	0	0	9302	0	0	1090	0	50061	58478			-150	75359	74250	0	0	0	0	0	11109	0	0	
649342																																							11033	5308	84488	0	4504	2625	0	9706	371924	290122	2831	316737	0	3162	14700	0	55187	100	371924	0	0	24725	0	0	25783	0	61443	228679			0	257422	254260	4579	0	0	0	9084	55187	0	0	
649632																																							16769	2787	15535	0	1045	607	0	252	46463	35474	247	35721	0	1	0	0	10742	1	46463	0	0	-70	0	0	10742	0	3193	32281			0	9469	9468	69	0	0	0	0	10742	0	0	
649874																																							9252	3970	31889	0	2293	15412	157	9125	532566	472989	1367	479356	0	3858	5000	0	53210	0	532566	0	0	17506	0	0	34904	0	93383	379606			0	464224	460366	800	102	0	0	0	53210	0	0	
651121																																							25776	5613	97640	0	622	9330	2	14761	454601	403457	5421	410820	0	2280	98	0	43781	6757	454601	0	0	31984	0	0	6725	0	158929	244528			0	195683	193403	-1685	0	0	0	1844	43781	0	107454	
651149																																							23188	736	12215	0	0	669	0	2341	84507	77719	556	78275	0	588	0	0	6232	124	84507	0	0	2477	0	0	3676	0	16624	61095			0	45931	45343	-45	0	0	0	0	6232	15	0	
651158																																							9786	2191	66763	0	2165	397	0	3883	135452	117444	267	117711	0	833	0	0	17741	450	135452	0	0	8306	0	0	8320	0	33937	83507			0	51100	50267	665	0	0	0	0	17741	0	0	
651354																																							10920	1991	36692	0	0	593	0	519	72922	66588	113	66701	0	349	0	0	6221	250	72922	0	0	4074	0	0	1110	0	16049	50539			0	22556	22207	787	0	0	0	0	6221	0	0	
651448	56000	3875	0	0	0	0	0	1862	61737	24	524	0	0	0	0	61213	1000	61737	0	0	4560	0	0	55653	0		0	0	0	0	0	0	61213	0	0													500																	0	500							0		0					
651541																																							25849	4769	8023	0	0	3194	0	5367	173833	144893	967	157968	0	1387	12108	0	15865	400	173833	0	0	11600	0	0	3919	0	44640	100253			0	128018	126631	-54	0	0	0	0	15865	0	0	
651756																																							36402	16413	67011	0	0	5466	0	4336	276160	250616	712	251328	0	1780	0	0	24832	900	276160	0	0	21081	0	0	2100	0	100190	150426			0	148312	146532	751	0	0	0	0	24832	0	0	
651859																																							222382	35157	1870832	0	22744	151761	0	125300	5178444	4321707	30233	4692414	0	64530	206925	0	486030	6500	5178444	0	0	231027	0	0	243500	24685	1421639	2900068			0	2789515	2724985	5003	533	0	5400	128149	486030	65	0	
651952																																							20259	2230	16271	46	0	3122	0	5522	122855	108074	773	108847	0	1513	0	0	14008	106	122855	0	0	10574	0	0	2997	0	44037	64037			0	76918	75405	331	0	0	0	0	14008	0	0	
652043																																							4587	6986	107541	0	13896	4924	429	9058	471787	387988	3296	418395	0	4053	27111	0	53392	78	471787	0	0	30175	0	0	23757	274	92978	295010			0	306281	302228	-618	21864	0	0	0	53392	0	0	
652070																																							42844	626	0	0	0	1374	0	4523	73455	57714	977	58691	0	253	0	0	14764	0	73455	0	0	14764	0	0	0	0	6824	50890			0	21210	20957	0	0	0	0	0	14764	0	3131	
652874																																							947418	9215	1792737	0	59799	354	0	470823	9274795	7268425	284568	8577993	0	41148	1025000	0	696802	0	9274795	0	0	550923	0	0	273749	1631500	512209	6756216			0	4404097	4362949	-127870	0	0	0	0	696802	0	0	
652959																																							3357	5176	0	0	0	68	0	409	24127	21962	6	21968	0	200	0	0	2159	100	24127	0	0	1859	0	0	200	0	6611	15351			0	11084	10884	0	0	0	0	0	2159	0	4233	
652977																																							21764	909	62205	0	0	332	0	6560	200186	168351	1422	169773	0	969	0	0	30413	0	200186	0	0	29717	0	0	0	972	20765	147586			0	108401	107432	696	0	0	0	0	30413	12	0	
653134																																							107002	8730	39117	0	0	7646	971	8561	406458	353292	1563	359855	0	3395	5000	0	46603	2009	406458	0	0	37140	0	0	12193	12242	123984	229308			-5432	225334	221939	693	250	0	0	0	46603	0	0	
653433																																							27933	6572	49780	362	0	1101	175	8130	163352	141180	2910	144090	0	1231	0	0	19262	240	163352	0	0	16197	0	0	2260	0	37206	103974			0	64786	63555	565	0	0	0	0	19262	0	5744	
653611																																							50493	6689	26457	0	372	11927	0	22777	800007	702006	5505	735613	0	7986	25402	2700	64394	4867	800007	0	0	52101	0	0	7394	0	106850	595156			0	688456	680470	32	0	0	0	0	64394	0	822	
653778																																							13298	948	128627	0	0	1947	428	13006	270338	217783	3215	228498	0	991	7500	0	41840	0	270338	0	0	37356	0	0	0	0	18475	199308			0	111874	110883	4484	1200	0	0	0	41840	1	0	
653947																																							6161	5779	39415	0	209	7117	0	4019	293420	261289	766	266129	0	3025	200	0	27291	700	293420	0	0	22095	0	0	4217	539	90375	170914			0	233206	230181	279	0	0	0	3874	27291	0	0	
654047																																							16689	822	15506	2	0	166	0	405	60613	48490	331	48821	0	440	0	0	11792	75	60613	0	0	8337	0	0	2926	0	9894	38596			0	26755	26315	454	0	0	0	0	11792	0	708	
654300																																							12134	1393	26228	0	401	2429	0	12175	268533	232073	1212	243867	0	1899	10582	0	24666	0	268533	0	0	25443	0	0	0	0	35958	196115			0	215672	213773	-777	0	0	0	0	24666	0	0	
654579																																							7048	100	501	0	0	187	191	508	33164	19173	310	20483	0	124	1000	0	12681	0	33164	0	0	12711	0	0	0	0	6	19167			0	24753	24629	-30	0	0	0	0	12681	0	0	
655530																																							1965	3998	500	0	0	102	0	1213	35400	21351	26	30557	0	112	9180	0	4843	75	35400	0	0	1018	0	0	3750	0	4059	17292			0	27067	26955	0	0	0	0	0	4843	0	667	
655839																																							61349	24615	54986	0	0	6855	907	5339	576175	492800	1746	517046	0	5821	22500	0	59129	49	576175	0	0	38915	0	0	20084	0	167134	325666			0	427945	422124	81	0	0	0	0	59129	0	0	
656032																																							19965	6054	129192	0	109	3155	0	3304	264556	229356	1196	236908	0	2198	5000	0	27648	150	264556	0	0	19472	0	0	5060	475	51777	177579			0	101060	98862	2966	212	0	0	1356	27648	0	3228	
656247																																							26269	768	3964	0	0	11	0	1623	54787	44876	740	45616	0	308	0	0	9171	45	54787	0	0	7860	0	0	1205	0	13109	31767			0	21114	20806	61	515	0	0	0	9171	0	831	
656377																																							2068543	183415	2292656	0	308797	255765	7932	648284	19651718	15455935	158919	17564854	0	170784	1950000	0	2086864	0	19651718	0	0	1222076	0	0	799668	0	3038149	12417786			0	13641362	13470578	65120	0	0	0	0	2086864	0	415748	
656470																																							314733	16434	529690	0	5134	26558	2412	41927	1953962	1728822	14511	1752275	0	13494	800	0	201687	255	1953962	0	0	193870	0	0	4952	4820	568977	1159845			0	1018282	1004788	2610	7466	0	0	8142	201687	0	0	
656658																																							17211	1400	14756	0	0	1252	300	1722	118322	106978	171	107149	0	764	0	0	11173	700	118322	0	0	7827	0	0	2905	0	39259	67719			0	41260	40496	-259	15124	0	0	0	11173	0	26061	
656779																																							24047	3000	3842	230	244	2702	191	6793	163497	139056	521	139577	0	1247	0	0	23920	0	163497	0	0	22742	0	0	0	0	4488	134568			0	121981	120734	1178	0	0	0	0	23920	337	1377	
657178																																							19429	480	3987	0	0	1061	0	4504	124511	100082	2447	104529	0	985	2000	0	19982	0	124511	0	0	19759	0	0	0	0	2230	97852			0	91830	90845	223	0	0	0	0	19982	0	4205	
657271																																							473658	42849	186584	1110	19608	72925	81	17915	2985122	2601082	34059	2683141	0	15591	48000	0	301981	0	2985122	0	0	302146	0	0	0	27315	369683	2231399			0	2153809	2138218	-165	0	0	0	0	301981	0	4859	
657365																																							645197	52592	862119	0	17702	73444	712	145114	6577108	5635838	32134	5868966	0	83372	200432	0	708142	14	6577108	586	562	140247	6892	0	570740	36030	2360679	3275159			0	4820092	4736720	-2859	0	0	0	0	708142	0	0	
657459																																							66897	20361	281646	0	18362	16805	919	112700	2325016	1803429	15876	2066152	0	20664	160000	0	258864	12886	2325016	2111	2111	108329	0	0	131956	15488	117130	1686299			0	1810382	1789718	5693	9	0	0	84736	258864	0	0	
657758																																							20414	3595	35808	0	1901	669	0	3436	128842	114402	515	114917	0	1647	0	0	13925	1300	128842	0	0	5327	0	0	7300	0	46014	68388			0	64666	63019	-2	0	0	0	0	13925	0	0	
657954																																							325	2381	47224	130	176	2278	0	6308	193603	163262	1661	177923	0	1436	13000	0	15680	400	193603	0	0	3723	0	0	11600	0	64682	98580			0	136166	134730	-43	0	0	0	0	15680	51	0	
658072																																							34123	402	0	0	0	1380	0	1895	96598	89743	538	90281	0	377	0	0	6317	0	96598	0	0	6317	0	0	0	0	12864	76879			0	44292	43915	0	0	0	0	0	6317	0	14883	
658474																																							15075	220	0	0	0	441	0	1002	136551	97531	182	102713	0	716	5000	0	33838	0	136551	0	0	33838	0	0	0	0	842	96689			0	93774	93058	0	0	0	0	0	33838	0	26755	
658924																																							47125	2386	14311	0	0	1755	30	992	161893	141166	530	141696	0	1136	0	0	20197	500	161893	0	0	19243	0	0	500	0	56012	85154			0	80169	79033	-46	3029	0	0	0	20197	0	13232	
659341																																							6416	13962	172026	0	620	11014	0	3741	505930	457513	815	458328	0	5025	0	0	47602	2660	505930	0	0	39801	0	0	4109	1955	194577	262936			0	298257	293232	1032	2964	0	0	0	47602	0	0	
659453																																							2034	4453	46165	0	876	1754	0	2308	141358	118408	1385	119793	0	0	0	0	21565	250	141358	0	0	96	0	0	21326	0	30677	87731			0	75656	75656	-107	8000	0	0	0	21565	112	0	
659556																																							61969	7065	15244	0	1356	3063	0	6533	245888	223497	1025	224674	0	2635	0	0	21214	500	245888	0	0	18246	0	0	2300	0	44821	178676			0	150558	147923	168	0	0	0	152	21214	0	2735	
659640																																							1000	1936	0	0	0	174	0	137	23057	19045	112	19157	0	141	0	0	3900	60	23057	0	0	40	0	0	3800	0	9991	9054			0	7259	7118	0	10000	0	0	0	3900	0	2692	
659734																																							9372	5045	101669	0	0	90	0	694	136069	119430	289	121791	0	661	0	0	14278	136	136069	20	0	11799	0	0	1000	0	25820	93610			0	19840	19179	1343	0	0	0	2072	14278	0	0	
