"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
675051	9152	0	0	25152	0	32729	0	0	0	0	67582	0	0		6811	8144	4926	32729	67582	0	0	3355	0	0	7959	12560	3154	0	20519	9612	15828	1173	0	16862	26613	0	0	25440	0	true							
675079	10727	0	10268	87814	0	118278	0	0	0	0	148849	0	13734		26051	31340	14783	108010	135115	0	0	11011	0	0	17619	42310	7956	514	59929	18092	16621	3671	0	42347	38384	0	0	34713	0	true							
675248	12328	0	6421	18331	0	43265	0	0	0	0	70799	0	2961		7014	45787	5795	36844	67838	0	0	2181	0	0	1370	2390	3907	2589	3623	0	998	1093	337	3242	2428	0	0	998	0	true							
675341	5298	0	5596	3815	0	15526	0	0	0	0	15425	0	1365		3475	4498	1489	9930	14060	0	0	0	0	0	728	1674	2274	673	2402	280	0	0	0	1874	280	0	0	280	0	true							
675659	18483	0	4329	20044	0	54570	0	0	0	0	73826	0	3698		17678	16017	4373	50132	70128	109	0	1561	0	0	4095	13222	10399	3787	17316	1042	3670	3112	0	13824	7825	0	0	4712	0	true							
675855	18590	0	2924	35106	0	38290	0	0	0	0	55693	0	8746		4339	18307	1954	35366	46947	0	0	1256	0	0	3915	7315	2475	0	11230	0	4515	575	0	9366	5090	0	0	4515	0	false							
676049	26817	0	8982	39142	0	59207	0	0	2000	0	111616	0	8287		26317	8714	12528	50225	103329	0	0	5976	0	0	9919	32048	7491	0	41967	5035	13419	4172	4000	23141	26626	0	2000	18454	0	true							
676151	87511	0	14458	116892	0	215613	0	0	8064	0	201134	11702	20723		57976	0	11207	201155	168709	0	0	1391	8064	4006	30989	40616	13494	1694	65030	7902	17454	1473	0	28817	26829	0	0	25096	0	true							
676478	51011	0	83727	197343	0	333165	0	0	6063	0	584671	0	103816		53166	418744	46779	249438	478119	0	2736	17601	6063	6063	14959	37076	33174	13191	52035	519	6748	8539	711	45234	16517	141711	0	7267	498	true							
677176	1409556	0	55	765274	0	841685	0	0	0	0	4388847	0	5268		563304	1809385	173808	841601	4383386	29	193	43382	0	0	170256	698013	76451	3170	868269	33121	161392	27503	0	384586	222016	0	0	194513	0	true	381840	63904	1697579	111806	1336542	36507	
677354	20531	0	6463	41917	0	53398	0	0	0	0	62099	0	20974		7919	16308	2879	46935	41125	0	0	676	0	0	7873	6240	1808	0	14113	7193	2145	0	0	8002	9338	0	0	9338	0	true							
677448	69270	0	17950	49173	0	91385	0	0	4080	0	126266	0	15864		21348	17510	5993	73435	108660	0	1742	692	4080	2138	5270	14731	15530	916	20001	342	1935	762	0	15099	3039	0	0	2277	0	false							
677644	855010	0	18591	209033	0	216330	0	0	0	0	1198930	0	137532		86932	106970	32416	196745	1061156	994	242	10598	0	0	43025	100655	20847	1195	143665	21610	46102	3516	0	78790	71228	39412	0	67711	0	true							
677756	23406	0	3868	27123	0	50035	0	0	0	0	50824	0	3330		9504	6562	2883	46167	47494	0	0	965	0	0	2559	12124	2499	0	14683	965	2708	0	0	7679	3673	2368	0	3673	0	true							
677970	34396	0	0	33484	0	48543	0	0	0	0	129382	0	0		39373	23534	8640	48543	129382	0	0	5320	0	0	10163	30549	16919	3258	40712	4933	3830	1155	645	21516	10563	0	0	8763	0	true							
678052	6594	0	225	19312	0	25908	0	0	0	0	16685	0	1568		3541	1983	1099	25683	15117	0	0	470	0	0	1045	2931	1332	883	3975	0	1917	0	0	2649	1917	0	0	1917	0	false							
678070	27578	0	4	8678	0	29947	0	0	0	0	193167	0	1509		77600	15701	33771	29943	191046	0	612	12799	0	0	13834	56208	55030	4285	70042	766	10931	7676	1158	51757	20531	0	0	11697	0	false							
678258	12811	25	3238	19164	0	31410	0	0	0	0	32010	22	2712		5691	3622	5273	28108	29276	39	0	3461	0	0	1933	8121	481	334	10054	874	1750	2085	0	5177	4709	0	0	2624	0	false							
678454	29793	0	11843	46364	0	79083	0	0	0	0	104682	0	4459		19215	27513	8857	67240	100223	0	0	4272	0	0	12890	15091	6010	1626	27981	4156	7271	332	0	16402	11759	0	0	11427	0	true							
678557	14757	0	5484	22497	0	52971	0	0	0	0	32838	0	3815		6220	10387	2220	47415	29023	72	0	420	0	0	1084	4460	1239	385	5427	0	0	525	0	949	525	0	0	0	0	true							
678717	939508	0	52214	187867	0	217121	0	0	6059	0	1440465	0	275608		85885	311801	57915	162962	1164609	1945	248	39554	6059	5219	34014	68843	29926	4651	102857	7707	29757	10814	3445	51549	51723	110761	0	36668	0	true	15432	34152	94871	130591	559418	379729	
678744	64057	0	18832	105558	0	147779	0	0	20638	0	185654	0	8572		34280	66464	10721	128947	173902	0	3180	1283	20638	20638	21437	19281	5014	560	40718	5841	3000	0	0	12012	8841	0	0	5841	3180	true							
679451	16110	0	606	23293	0	35234	0	0	1470	0	53248	0	3252		16564	9010	6323	34628	49996	0	0	3037	1470	1000	3636	10670	7163	5839	14306	0	251	306	264	10743	821	7677	0	251	0	false							
679648	28895	0	5379	23305	0	47262	0	0	0	0	54672	0	3097		5128	19648	1718	41883	51575	0	0	315	0	0	957	2503	2670	0	3129	0	0	0	0	1001	0	0	0	0	0	true							
680055	63470	0	8806	103193	0	159397	0	0	0	0	163652	0	27713		23203	49222	3026	150591	133950	0	1989	874	0	0	6133	23425	11491	1617	29523	1575	4262	1931	525	19463	8293	0	0	5836	1989	true							
680130	351905	0	18663	8945	0	36868	0	0	0	0	541812	0	87671		19939	83801	4456	18205	454140	0	1	843	0	0	14960	24038	7791	3068	38998	42864	9940	2686	760	29917	56250	18548	0	52804	0	false							
680354	60970	5	307	135016	0	184813	0	0	0	0	983805	0	27856		25823	862099	19877	184501	955949	0	0	7446	0	0	11558	19314	9624	3320	30872	5261	10249	1089	320	17994	16919	92869	0	15510	0	true	2898	47688	266026	596073	57896	3074	
680457	399414	0	17081	62894	0	79195	0	0	0	0	749123	0	13580		37010	274999	13972	62114	735543	0	0	5603	0	0	10955	31433	17451	5001	42388	3315	2127	3076	1352	27830	9870	0	0	5442	0	true							
680747	48922	0	7451	40136	0	66597	0	0	0	0	102319	0	10754		21452	16483	14241	59146	91565	0	0	998	0	0	4942	9062	13892	4135	14004	0	1114	3251	518	10579	4883	0	0	1114	0	false							
680813	1538890	0	108072	214595	0	656217	0	0	0	0	2132770	0	316138		141386	221038	43899	547916	1816632	229	0	15891	0	0	55376	72566	54161	60916	127942	12337	27032	35305	55148	101633	129822	244369	0	39369	0	true	38460	103885	97485	86359	906413	421945	
681043	55	0	274	29840	0	33939	0	0	498	0	51726	0	14221		8722	28842	1882	33665	36067	0	1438	405	498	498	4501	9696	2433	152	14197	1634	3612	801	0	8060	6047	0	0	5246	250	true							
681249	9122	0	1882	10228	0	13691	0	0	0	0	18960	0	1354		5191	1809	3611	11809	17606	0	0	1336	0	0	1699	2737	2283	285	4436	0	609	416	0	1813	1025	0	0	609	0	true							
682143	214944	0	48885	485647	0	541548	0	0	0	0	405440	0	41625		36749	93873	13124	490179	362358	2484	1457	5080	0	0	16674	29182	15451	4713	45484	4956	6664	13786	5197	29271	30603	91468	0	11620	0	true							
682563	1990201	340	902512	3002336	188	3665201	0	0	0	0	35536044	0	598469		321890	32411853	156675	2570204	34911799	191957	25776	55527	0	0	216007	342019	132627	0	558026	185342	184729	73266	0	368763	443337	0	0	370071	0	true	2885	397530	13170866	19240987	1737849	252352	
682648	36709	0	17889	39142	0	68255	0	0	0	0	127394	0	7378		16899	39665	16535	50366	117027	0	2989	2226	0	0	5164	13820	12396	5252	18984	3078	6709	3582	1019	19733	14388	0	0	9787	2989	true							
683449	49484	1	30183	59844	0	160525	0	0	0	0	140357	0	23150		37407	35652	12606	130341	117207	0	0	4379	0	0	9232	22091	14704	4215	31323	2573	1742	664	0	12835	4979	0	0	4315	0	true							
683814	66629	0	21793	59410	0	113524	0	0	1737	0	104082	0	610		14267	2433	8609	91731	100093	0	3379	3123	497	248	5423	10864	9616	4651	15962	824	2047	1024	571	16286	4466	0	1240	2871	0	true							
684455	397934	0	10170	18142	0	55760	0	0	0	0	494805	0	101757		32976	8162	9361	45227	392793	363	255	2624	0	0	11575	26264	16839	5955	37362	10976	10131	5027	1941	27656	28075	1519	0	21107	0	true							
685023	20978	0	21887	19444	0	47910	0	0	0	0	42306	0	207		11953	1772	5392	26023	42099	0	0	2482	0	0	2636	4867	6547	4488	7503	291	477	0	250	6585	1018	0	0	768	0	true							
685649	27127	0	2683	93415	0	132174	0	0	0	0	187996	0	3467		38842	77744	15058	129491	184529	0	0	6975	0	0	14253	39210	15965	1905	53463	1944	7896	1399	553	32491	11792	0	0	9840	0	true							
685676	202984	9	13591	323575	0	543053	0	0	0	0	605787	0	10910		79704	245483	29356	527453	594629	2000	248	8522	0	0	28764	72343	25290	4567	86454	6513	12831	5574	1438	51260	26356	9777	0	19344	0	true							
685779	49402	0	5145	188358	0	188358	0	0	2325	0	278498	0	21974		48391	131917	16459	183213	254250	0	2274	4649	2325	2325	9694	38985	27043	4325	48634	4938	8642	2778	774	31656	17132	19567	0	13580	1737	true							
686459	22651	0	31457	33458	0	88618	0	0	0	0	164573	0	11241		28292	78371	9839	57161	153332	0	0	4267	0	0	9694	24118	13561	3553	33705	6446	4381	1799	0	22634	12626	0	0	10827	0	true							
686570	11486	0	150	18110	0	18110	0	0	0	0	48048	0	2178		11736	7588	7267	17960	45870	0	0	4008	0	0	1988	8690	8926	2420	10564	624	3464	1735	1127	10288	6950	0	0	4088	0	true							
686758	28623	0	1764	46301	0	59348	0	0	0	0	61861	0	1078		13423	6925	1372	57565	60783	19	0	454	0	0	6621	13753	1769	0	20374	300	3868	0	0	8721	4168	0	0	4168	0	true							
687009	641605	0	112349	347078	0	347078	0	0	153961	0	6398853	0	1341815		282265	4924808	97692	234729	5052324	0	4714	40040	153961	77687	149433	383612	139149	13389	533044	53584	78545	13050	1678	403318	146857	329960	0	132129	250	true	27997	44343	2882886	796165	588221	48077	
687054	17844	0	248	11378	0	13040	0	0	0	0	44242	0	7233		4967	1051	924	12792	37009	0	0	257	0	0	4537	8934	1196	0	13471	2023	8332	324	0	9700	10679	0	0	10355	0	false							
687830	30749	0	10352	39160	0	65432	0	0	0	0	81333	0	12679		15758	21696	6781	54979	68654	101	0	1827	0	0	3802	11532	6243	2141	15334	3507	801	512	351	7961	5170	0	0	4308	0	false							
687951	625116	0	57934	94679	0	250878	0	0	47746	0	1418146	0	23281		243978	273279	67553	191120	1382834	1824	12031	20009	47746	35	69050	168340	143604	42004	237390	10220	43926	32314	10292	179021	96752	6750	0	54146	10329	true	21549	11468	161077	112202	353521	271595	
688079	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
688257	47929	0	3	178187	0	244533	0	0	0	0	125059	0	0		11111	57638	2767	244530	125059	0	0	0	0	0	5228	11459	0	0	16687	1082	1724	0	0	5577	2806	0	0	2806	0	true							
688453	9666	0	4182	11420	0	23174	0	0	11598	0	32793	0	7405		4958	10481	809	18992	25388	0	0	0	0	0	1721	5167	1342	449	6888	1661	2306	0	0	3721	3967	0	0	3967	0	false							
688556	10206	0	23791	32782	0	69852	0	0	0	0	40603	0	12213		6558	2899	2690	46061	28390	0	0	2690	0	0	2065	7097	2029	502	9162	9355	6450	0	0	5135	15805	0	0	15805	0	false							
689209	363490	0	7919	335753	0	378099	0	0	10000	0	999184	0	90469		141523	352411	77351	370180	908715	0	0	26432	10000	10000	44020	126172	41660	4815	170192	11948	46430	8238	0	75145	66616	0	0	58378	0	true	189094	25795	205358	62151	355316	7545	
689357	20138	0	28526	271506	0	392955	0	0	0	0	302525	0	24851		14250	253176	5142	364429	275935	0	1739	430	0	0	5297	8839	5282	1429	13936	955	6677	450	283	6597	8365	74650	0	7582	0	true							
689759	6513	0	0	146237	0	164103	0	0	0	0	21396	0	0		2384	9992	663	164103	21396	0	0	131	0	0	826	1182	1346	0	1965	782	756	0	0	969	1538	0	0	1538	0	true							
691042	4047	299	9582	7980	0	21648	0	0	0	0	15809	41	1337		4121	4346	1039	11767	14431	0	0	634	0	0	2010	4149	224	0	6159	634	400	0	0	2263	1034	0	0	1034	0	true							
691556	22969	0	2249	70972	0	121212	0	0	0	0	123285	0	1092		20300	66547	10348	118963	122193	0	0	3380	0	0	3527	11981	11051	2011	11398	0	3442	884	872	8271	5199	0	0	2898	0	true							
691743	11637	0	5023	30587	0	39094	0	0	0	0	54870	0	9464		9538	13021	2301	34071	45406	0	0	1090	0	0	4281	7491	4826	2713	11772	0	5676	4368	857	9773	10901	0	0	5676	0	false							
691958	13291	0	33204	171816	0	180676	0	0	0	0	564903	0	15762		261850	121241	28341	146727	492914	745	56227	11658	0	0	55941	303257	39718	1456	359197	7563	20182	2254	0	138521	29999	34123	0	27745	56227	true							
692450	33862	0	13947	30813	0	63119	0	0	0	0	87027	0	7675		28954	3980	7130	49172	79112	0	240	3074	0	0	4027	16736	20458	3289	20763	1500	2419	756	0	15556	4675	0	0	3919	0	true							
692704	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
692946	253514	0	1337	24363	0	37648	0	0	0	0	318641	0	8796		21098	33458	9654	36311	309845	0	0	2005	0	0	3264	11504	9202	5347	14768	551	446	1356	0	8218	2353	0	0	997	0	false							
693073	6570	0	0	0	0	0	0	0	0	0	19803	0	0		6682	2853	2443	0	19803	0	0	830	0	0	1305	1226	3146	3701	2262	266	0	256	480	2696	1002	0	0	266	0	false							
693224	9638931	0	65652	295009	0	415214	248	0	77583	0	16295143	1	1009743		943095	4450724	282882	347078	15183613	2236	101786	92017	0	0	372784	787103	414191	91614	1159887	95795	282303	150250	11448	722596	539796	261907	77583	378098	100415	true	2398	2473	1739390	2665350	3386842	6252089	
693345	1446152	4	68650	335053	0	364559	0	0	10229	0	3536022	0	545139		242616	1667315	85318	294432	2989767	1473	1116	21764	0	0	72708	149664	116406	22491	148373	9797	31223	7081	13185	118653	61286	0	10229	41020	0	true							
693952	31148	0	4911	48121	0	98752	0	0	0	0	91967	0	9456		11237	36796	2065	93841	82511	0	0	0	0	0	2685	11365	5056	654	14050	900	1829	725	810	8523	4264	3032	0	2729	0	true							
694146	4630	0	2792	5241	0	12662	0	0	150	0	13282	0	1620		3420	2078	1437	9870	11662	0	0	160	150	0	1016	2889	1722	448	3867	0	500	0	0	2655	500	0	0	500	0	true							
694771	23147	0	1958	29631	0	29631	0	0	0	0	23147	0	0		0	0	0	27673	23147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
694847	233087	0	4197	17308	0	43230	0	0	0	0	343846	0	37512		8606	95318	3546	39033	306334	0	0	0	0	0	2491	5646	4135	1	8136	609	1943	615	0	3667	3167	0	0	2552	0	true							
694904	8281423	22	491530	10854027	71	10854027	2921	0	5525921	417782	23470958	0	342396		3415773	6240352	896352	10207965	22692877	151518	17903	335817	5268771	4353073	2039978	3068302	812461	129169	5108280	849090	1861365	188818	0	2634137	2899273	0	257150	2710455	0	true	1444755	2948343	1584707	4434904	7618715	640267	
695349	283616	0	5517	27435	0	60009	0	0	0	0	345738	0	31384		25726	19161	11912	54492	314354	0	0	3398	0	0	6679	14519	8554	9159	21198	541	2511	319	679	13185	4049	17197	0	3052	0	true							
695947	6440	0	894	13919	0	17467	0	0	497	0	35866	0	5156		5267	17332	3138	16573	30710	0	0	1623	497	298	2997	2389	2094	2423	3990	751	879	298	264	4635	2192	0	0	1630	0	false							
696047	16633	44	13806	30636	0	51923	0	0	0	0	45143	0	4366		10371	8063	5096	38073	40777	0	0	2000	0	0	2053	7524	5955	2451	9577	618	341	1505	0	7612	2464	0	0	959	0	true							
696168	64159	0	0	1504	0	1504	0	0	23825	0	274985	0	0		37087	0	0	1504	239616	0	35369	0	498	0	22142	67234	49749	8071	89376	8499	24787	20615	9730	110109	63631	0	7127	33286	35369	true							
696430	340953	0	2596	42538	0	53334	0	0	0	0	610383	0	33372		46898	188721	21084	50738	577011	0	0	4947	0	0	17608	39794	11373	1163	55740	4441	5782	548	0	23040	10771	395	0	10223	0	true							
696645	37579	0	17955	26046	0	69157	0	0	0	0	63139	0	5135		9465	0	3399	51202	58004	0	0	1255	0	0	7175	9513	3191	468	16688	2846	2367	0	0	10882	5213	0	0	5213	0	true							
697035	8205	0	5374	15599	0	32194	0	0	0	0	42063	0	1422		13210	4623	3065	26820	40641	0	0	1113	0	0	12554	7593	4985	1504	14007	1781	502	0	316	13424	2599	0	0	1488	0	false							
697147	87406	0	37350	64951	0	165835	0	0	0	0	222340	0	51818		26144	60855	13335	128485	170522	0	0	5631	0	0	5902	21477	16396	3263	27285	6735	14995	4999	312	20894	27041	0	0	21730	0	true							
697156	89015	0	29669	108808	0	184605	0	0	0	0	217524	0	8208		41944	46705	12402	154541	209316	395	0	1815	0	0	31582	26239	10441	3285	56306	1604	4695	3599	359	29603	10257	24133	0	4436	0	true							
697231	93005	125	23426	29830	0	45516	0	0	0	0	474230	0	1313		13451	342288	13423	21965	472917	0	0	9084	0	0	10526	12540	890	0	23066	1572	13104	305	0	10505	14981	0	0	14676	0	true							
697633	38343696	0	782192	7972462	0	8876467	81	0	2687520	1437	73319317	0	5410558		1212192	31713353	712784	4747737	65430262	3346457	2477060	79187	2523966	2468106	606814	1334942	277751	43542	1925884	422475	509929	58871	7944	1050857	999219	0	163554	931307	488	true	1158559	245739	16597345	13188216	14954662	17595482	
697763	759254	0	376590	561578	0	627019	0	0	0	0	5451634	0	65770		76474	4538804	35459	250429	5385864	0	0	7367	0	0	38815	59355	20050	9008	98170	9709	9565	2298	4777	50754	26349	0	0	19274	0	true	76394	30737	1946138	2592666	66796	91458	
697950	5866	0	297	18431	0	24897	0	0	0	0	30478	0	50		4614	5680	1224	24600	30428	0	0	542	0	0	2118	9252	1869	58	11370	827	4809	0	0	8683	5636	0	0	5636	0	true							
697978	868206	0	104011	117719	0	182885	0	0	19650	0	1729741	0	74487		137291	520135	36423	75893	1651457	2981	3797	13396	19650	8001	44995	166138	54790	12157	211133	6550	45021	9161	2587	140789	63319	404204	0	51571	0	true	5860	22268	170358	287165	235642	632166	
698144	733154	3	7941	131616	0	133220	0	0	127185	0	1158012	0	124058		168931	24943	54876	119353	1019974	5923	13980	26429	127185	124454	97204	127488	138335	3900	224692	6208	7814	18403	563	197996	32988	104495	0	14022	11074	true							
698546	52845	0	5009	24548	0	45645	0	0	0	0	76318	0	2612		10398	4692	14907	40636	73706	0	0	0	0	0	1269	4183	5453	4509	5452	600	750	0	2017	5016	3367	0	0	1350	0	false							
698649	64737	0	7988	102831	0	172012	0	0	0	0	156755	0	17750		28034	15841	14756	164024	139005	0	0	5588	0	0	7813	17249	14621	9858	22990	4807	17000	3828	1001	21507	26636	0	0	7603	2735	false							
699105	239427	3	1441	203591	0	351456	0	0	0	0	806979	0	150243		95956	364663	38348	350012	653510	0	3226	14729	0	0	40964	71173	29684	9515	112137	12207	21596	8277	9473	55380	51553	0	0	33803	3226	true							
699253	8886	0	2162	22211	0	37602	0	0	0	0	35895	0	2808		12921	5195	2569	35440	33087	0	0	424	0	0	2740	10695	6957	143	13435	461	266	552	0	7614	1279	0	0	727	0	false							
700140	7771	0	6073	11062	0	24194	0	0	0	0	19517	0	2721		3935	5897	679	18121	16796	0	0	473	0	0	1033	2286	2518	11	3319	0	0	0	0	1913	0	0	0	0	0	true							
700252	9829	0	9483	35406	0	60810	0	0	0	0	28263	0	1937		5853	7551	1352	51327	26326	0	0	429	0	0	1593	4740	2321	939	6297	259	1032	0	0	3740	1291	0	0	1291	0	true							
700430	22042	0	23196	52097	0	108474	0	0	5488	0	82066	450	6956		22501	7002	6679	85278	74660	0	0	3152	5488	3497	9406	20388	10324	1798	28603	668	9922	516	0	19415	11106	5488	0	10590	0	true							
700458	29160	0	11209	38369	0	85368	0	0	17319	0	102973	0	15261		14557	27058	3513	74159	87712	0	0	272	600	0	1929	13217	8013	1833	15146	899	1662	2689	16513	10435	21763	0	0	2561	0	true							
701062	1786184	0	13553	2211453	0	3552733	0	0	0	0	2857288	0	521261		141498	267976	39981	3532804	2336027	6376	0	9057	0	0	52883	127878	36042	14405	179196	341927	174963	51564	3466	89710	571920	0	0	516890	0	true	1595822	1241827	43479	198734	1307310	478874	
701222	170276	283	160140	330916	0	552827	0	0	16359	0	497655	0	22526		112975	128344	46609	391221	475129	1183	0	9946	16359	11207	36003	78525	43869	9337	97858	6444	14221	9675	960	54760	31300	59102	0	18752	0	true							
701839	114590	0	84042	137244	0	222495	0	0	0	0	705094	0	28674		12083	561416	3130	138453	676420	0	0	636	0	0	4450	12260	3558	1098	16710	300	5850	1575	0	9281	7725	8710	0	6150	0	true							
701857	2971	0	5736	21712	0	21712	0	0	0	0	21218	0	5332		3563	5590	758	15976	15886	0	0	584	0	0	2140	4730	297	0	6869	0	5490	0	0	3603	5490	0	0	5490	0	true							
702117	1667230	5	246025	799572	0	994407	0	0	100018	0	8825147	0	1008196		332453	6588888	120271	748256	7816951	121	0	35323	100018	100018	120803	204075	102772	27796	324878	20749	67218	17193	8422	122994	113582	340970	0	87967	0	true	159149	54464	2629979	3153371	1406841	125231	
702359	27470	0	1985	69005	0	94928	0	0	0	0	81454	0	1895		5576	29197	4066	92943	79559	0	0	2952	0	0	5342	9579	2317	0	14921	2251	4375	923	0	11662	7549	2421	0	6626	0	true							
702612	185164	0	64265	651623	0	651623	0	0	0	0	352246	0	12166		60963	47937	30766	587358	340080	0	0	10720	0	0	18025	49215	26629	7975	67044	4350	6355	4163	2433	40881	17301	0	0	10705	0	true							
702836	22613	0	16378	35509	0	63616	0	0	5000	0	109194	0	5809		27600	8685	7734	47238	103385	0	0	4622	5000	5000	15414	22676	15324	9523	38090	2562	7301	3066	2030	35337	14959	0	0	9863	5709	true							
702911	146076	0	46469	191687	0	280058	0	0	747	0	302897	0	5986		68643	52483	22608	233589	296663	0	248	6204	0	0	15354	21171	30987	23110	35201	1205	3114	4562	4835	21979	13716	0	0	4319	0	true							
702966	0	75	1766	19213	0	56028	0	0	0	0	0	0	0		0	0	0	54187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
703039	4700	0	13432	17553	0	35730	0	0	10216	0	78008	0	338		19621	1867	1260	22298	77670	0	0	0	10216	0	9119	19125	29353	269	28244	3573	5449	4153	399	38245	13574	0	0	9022	20196	true							
703552	39395	0	13121	562604	0	584156	0	0	76314	0	1204681	0	90787		7965	1069056	93983	571010	1110906	25	2988	2476	76314	76314	10177	23311	6521	500	33487	10535	35145	7028	3013	32544	55721	76314	0	45680	0	true							
703767	832433	0	42498	544458	0	616289	0	0	0	0	1366320	0	112218		25551	444083	10005	572135	1253363	1656	739	2375	0	0	26400	34346	7250	1098	60558	7051	11008	2652	0	43543	20711	17145	0	18059	0	true	6873	17448	204929	178270	455154	337647	
704559	480010	0	32767	172473	0	226216	0	0	3220	0	3101584	0	280375		118992	2404661	45719	193445	2821209	4	0	12424	3220	3099	48559	93733	30961	6875	142183	11998	20239	4248	300	61136	36785	0	0	32237	0	true	41429	23594	1186339	962504	444700	33677	
705378	31122	0	4465	33687	0	40267	0	0	5000	0	62632	0	13595		5553	8591	1518	35802	49037	0	0	0	5000	5000	3439	5524	3722	595	8963	0	7925	841	871	7728	9637	0	0	7925	0	true							
705556	28778	0	10909	59890	0	102756	0	0	0	0	147710	0	7211		32183	63243	10917	91847	140499	0	0	2738	0	0	4670	16895	23400	5474	21362	252	1642	3083	274	18255	5251	0	0	1894	0	false							
706030	6883	0	1894	71004	0	71004	0	0	3200	0	95572	0	3560		9087	45408	3525	69110	88549	0	3463	2322	3200	0	6821	20566	3884	196	27386	3667	4647	3500	0	22380	11814	1364	0	8314	3463	true							
706058	27455	0	8695	23306	0	53124	0	0	9682	0	53886	0	7692		14547	0	4146	44429	41823	0	4371	1950	9682	4895	8401	5174	5517	3595	13575	634	2047	1065	0	8139	3745	67	0	2681	496	true							
706236	19939	0	1082	23515	0	27306	0	0	18248	0	78165	0	227		33733	348	9303	26224	77938	0	0	4212	18248	1536	4240	11020	24404	13071	15260	281	1818	3044	0	19002	5143	0	0	2099	0	true							
706254	43808	0	25064	78490	0	135943	0	0	0	0	165848	0	36081		32872	12409	8497	110879	129767	0	0	3662	0	0	15158	39452	7865	0	54610	21972	23760	1424	0	29602	47156	0	0	45732	0	true							
706450	5075	0	1318	11575	0	14587	0	0	0	0	15421	90	860		2688	5162	758	13269	14471	0	0	489	0	0	2454	1285	562	219	3739	663	0	0	0	1833	663	0	0	663	0	true							
706656	26075	0	14884	33596	0	94035	0	0	0	0	89677	0	5315		16368	32929	5514	79151	84362	0	0	1973	0	0	5328	11677	7006	3501	17005	365	2239	0	557	11144	3161	0	0	2604	1735	true							
707354	1672788	0	114887	186444	0	342131	0	0	241	0	2812231	0	381157		255088	652698	76370	227208	2431074	36	0	23412	241	0	85848	194253	88183	14334	274330	21304	58984	8169	15670	127530	104127	0	0	80288	0	true	30117	68862	72079	580619	869617	803171	
