"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
1014246																																																																																						7984	582	582	7.6811%	12.0493%	11.1710%	7402	66261	96367	161	0			4.0493%							5252	96367								0	0	0		0	2150	11.1710%	1	0	7563	0	0	0	161	0	0	0		0	7402	0	0	7402	0	0	0	0	0	0	0	0	0	582	0	0	0			
1014255																																																																																						4110	176	176	10.5548%	12.7371%	12.1916%	3934	32268	37272	0	0			4.7371%							434	37272								0	0	0		0	3500	12.1916%	1	0	3934	0	0	0	0	0	0	0		0	3934	0	0	3934	0	0	0	0	0	0	0	0	0	176	0	0	0			
1014376																																																																																				234386	0				13.9251%			36807		264321	380	0										36807	264321	0	0.0000%	14359	0	2145	16504	6.1883%	0	0	0	0	1	0		1	0	37187	0	0	0	380	0	0	0		0	36807	0	0	36807	0	0	0	0	0	0						0	0	0		
1014451																																																																																				45579	0				9.8230%			5984		60918	21	0										784	60918	0	0.0000%	8578	0	100	8678	15.0292%	0	0	0	0	1	5200		1	0	6005	0	0	0	21	0	0	0		0	5984	0	0	5984	0	0	0	0	0	0						0	0	0		
1014554																																																																																				77758	0				9.0208%			7725		85635	30	0										5226	85706	0	0.0000%	133	0	624	757	0.8869%	0	0	0	0	1	2570		1	0	7826	0	71	0	30	0	0	0		0	7725	0	0	7725	0	0	0	0	0	0						71	0	14968		
1014657																																																																																				356055	0				10.0272%			41588		414752	-120	0										44323	418487	0	0.0000%	17712	0	2053	19765	4.6157%	0	0	0	0	1	1000		1	0	45203	3547	188	0	-120	0	0	0		0	41588	0	0	41588	0	0	0	0	0	0						3735	0	24146		
1014853																																																																																						42838	2771	2771	8.3444%	14.6845%	13.7347%	40067	291722	480165	4222	0			6.6845%							22447	494740								0	0	0		0	32195	13.7347%	1	0	58864	13718	857	0	4222	0	0	0		0	40067	0	0	40067	0	0	0	0	0	0	0	0	0	2771	0	14575	0			
1015243																																																																																						88419	6453	6453	7.5702%	17.2133%	15.9570%	81966	513667	1082741	1232	0			9.2133%							67457	1085060								0	0	0		0	16828	15.9570%	1	0	85517	2211	108	0	1232	0	0	0		0	81966	0	0	81966	0	0	0	0	0	0	0	0	0	6453	0	2319	0			
1015252																																																																																						45051	1794	1794	9.8142%	23.4247%	22.4918%	43257	192323	440760	7545	44470			15.4247%							37757	485230								0	0	0		0	5500	22.4918%	1	0	50802	0	0	0	7545	0	0	0		0	43257	0	0	43257	0	0	0	0	0	0	0	0	0	1794	0	0	0			
1015270																																																																																				329899	0				11.8032%			44959		380904	3638	0										44959	380904	0	0.0000%	38196	0	0	38196	9.5665%	0	0	0	0	1	0		1	0	48597	0	0	0	3661	0	-23	0		0	44959	0	0	44959	0	0	0	0	0	0						0	0	0		
1015458																																																																																						2888	185	185	7.8724%	19.5651%	18.3118%	2703	14761	34335	11	0			11.5651%							-896	34486								0	0	0		0	3750	18.3118%	1	0	2865	0	0	151	11	0	0	0		0	2703	0	0	2703	0	0	0	0	0	0	0	0	0	185	0	151	0			
1015467																																																																																						110594	6065	7039	12.7126%	22.9178%	21.4592%	103555	482568	814587	-2	0			14.9178%							100217	822412								0	0	0		0	7332	20.6653%	1	0	107547	7825	0	0	-2	0	0	0		0	99724	0	0	99724	0	0	3831	3831	0	3831	0	0	974	7039	0	7825	0			
1015560																																																																																						431709	31388	31388	13.6111%	16.4230%	15.2290%	400321	2628679	2941138	0	0			8.4230%							31525	2941138								0	0	0		0	368796	15.2290%	0	0	400321	0	0	0					0	0	400321	0	0	400321	0	0	0	0	0	0	0	0	0	31388	0	0	0			
1015832																																																																																						18060	1327	1327	10.0679%	17.0833%	15.8281%	16733	105717	166202	13	0			9.0833%							7038	166457								0	0	0		0	9950	15.8281%	1	0	17001	255	0	0	13	0	0	0		0	16733	0	0	16733	0	0	0	0	0	0	0	0	0	1327	0	255	0			
1015841																																																																																						24432	2032	2032	8.1011%	15.0632%	13.8104%	22400	162197	276504	262	0			7.0632%							11654	281487								0	0	0		0	15729	13.8104%	1	0	27645	4983	0	0	262	0	0	0		0	22400	0	0	22400	0	0	0	0	0	0	0	0	0	2032	0	4983	0			
1015850																																																																																						45560	3085	3085	8.4252%	18.6145%	17.3540%	42475	244756	504142	1174	0			10.6145%							17475	504142								0	0	0		0	25000	17.3540%	1	0	43649	0	0	0	1174	0	0	0		0	42475	0	0	42475	0	0	0	0	0	0	0	0	0	3085	0	0	0			
1016174																																																																																						39697	1263	1263	15.0289%	25.0131%	24.2173%	38434	158705	255734	-698	0			17.0131%							38480	255734								0	0	0		0	0	24.2173%	1	0	37782	0	0	0	187	0	-839	0		0	38434	0	0	38434	0	0	0	0	0	0	0	0	0	1263	0	0	0			
1016231																																																																																						134038	9983	9983	10.6092%	13.5329%	12.5250%	124055	990458	1169316	2509	0			5.5329%							50106	1169358								0	0	0		0	73991	12.5250%	1	0	126606	0	42	0	2410	99	0	0		0	124055	0	0	124055	0	0	0	0	0	0	0	0	0	9983	0	42	0			
1016259																																																																																						102103	7621	7621	10.4535%	16.9217%	15.6587%	94482	603384	903829	4227	0			8.9217%							86682	903829								0	0	0		0	7800	15.6587%	1	0	98709	0	0	0	3922	305	0	0		0	94482	0	0	94482	0	0	0	0	0	0	0	0	0	7621	0	0	0			
1016558																																																																																				37753	0				10.1356%			4470		44102	20	0										1438	44562	0	0.0000%	0	0	744	744	1.6639%	0	0	0	0	1	3492		1	0	4950	460	0	0	20	0	0	0		0	4470	0	0	4470	0	0	0	0	0	0						460	0	4406		
1016718																																																																																				137071	0				23.7377%			39910		168129	350	0										35910	168129	0	0.0000%	2755	0	155	2910	1.7528%	0	0	0	0	1	4000		1	0	40260	0	0	0	350	0	0	0		0	39910	0	0	39910	0	0	0	0	0	0						0	0	0		
1016848																																																																																						10171	780	780	7.6143%	16.3552%	15.1010%	9391	62188	123333	223	0			8.3552%							4257	124399								0	0	0		0	6200	15.1010%	1	0	10680	909	157	0	223	0	0	0		0	9391	0	0	9391	0	0	0	0	0	0	0	0	0	780	0	1066	0			
1016857																																																																																						84258	6976	6976	9.3644%	15.1409%	13.8874%	77282	556491	825275	1441	0			7.1409%							69271	825275								0	0	0		0	8011	13.8874%	1	0	78723	0	0	0	1441	0	0	0		0	77282	0	0	77282	0	0	0	0	0	0	0	0	0	6976	0	0	0			
1016941																																																																																						47140	1814	1814	19.0254%	27.5158%	26.4569%	45326	171320	238240	0	0			19.5158%							41615	238240								0	0	0		0	3711	26.4569%	1	0	45326	0	0	0	0	0	0	0		0	45326	0	0	45326	0	0	0	0	0	0	0	0	0	1814	0	0	0			
1017425																																																																																						67395	3818	3818	8.8627%	15.6767%	14.7886%	63577	429906	717354	-17	0			7.6767%							56003	718683								0	0	0		0	8847	14.7886%	1	0	64833	1329	0	0	-73	0	0	0		0	63577	0	0	63577	0	0	0	0	0	0	0	0	0	3818	0	1329	0			
1017555																																																																																				63106	0				9.0397%			6886		76175	350	0										886	76175	0	0.0000%	3611	0	67	3678	4.6765%	0	0	0	0	1	6000		1	0	7236	0	0	0	350	0	0	0		0	6886	0	0	6886	0	0	0	0	0	0						0	0	99		
1017564																																																																																						9692	532	532	8.6137%	22.7870%	21.5362%	9160	42533	106342	935	0			14.7870%							7160	106342								0	0	0		0	2000	21.5362%	1	0	10095	0	0	0	935	0	0	0		0	9160	0	0	9160	0	0	0	0	0	0	0	0	0	532	0	0	0			
1017854																																																																																				44098	0				16.1781%			8875		54858	10	0										8515	54858	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	360		1	0	8885	0	0	0	10	0	0	0		0	8875	0	0	8875	0	0	0	0	0	0						0	0	5772		
1017939																																																																																						1782537	88533	103533	9.1574%	14.0291%	13.2143%	1679004	12705960	18334952	8979	0			6.0291%			2				305947	18721758								0	0	0		0	1759863	13.2143%	1	0	2074789	367809	14546	4451	15679	0	-7063	363		0	1679004	0	0	1679004	0	0	0	0	0	0	15000	0	0	103533	0	386806	0			
1017957																																																																																						25796	1589	1589	9.7510%	18.7558%	17.6005%	24207	137536	248252	1290	0			10.7558%							21707	248252								0	0	0		0	2500	17.6005%	1	0	25497	0	0	0	1290	0	0	0		0	24207	0	0	24207	0	0	0	0	0	0	0	0	0	1589	0	0	0			
1018927																																																																																				1712897	0				11.8712%			257022		2165094	1434	0										149457	2171803	0	0.0000%	463448	0	410	463858	20.8800%	0	0	0	0	1	114274		1	0	265165	2312	4397	0	1530	-96	0	0		0	257022	0	0	257022	0	0	0	0	0	0						6709	0	0		
1157415																																																																																				853091	0				15.7494%			167833		1065647	1933	21596										117013	1087243	0	0.0000%	30451	0	20	30471	2.7243%	0	0	0	0	1	50820		1	0	169766	0	0	0	1933	0	0	0		0	167833	0	0	167833	0	0	0	0	0	0						0	0	0		
1158878																																																																																				381717	0				8.4750%			46553		549298	1868	0										35355	549298	0	0.0000%	38739	0	0	38739	6.6741%	0	0	0	0	1	11198		1	0	48421	0	0	0	1868	0	0	0		0	46553	0	0	46553	0	0	0	0	0	0						0	0	0		
1160509																																																																																						25083	1665	1665	8.7216%	17.7897%	16.6089%	23418	140997	268505	-821	0			9.7897%							16382	268505								0	0	0		0	7036	16.6089%	1	0	22597	0	0	0	-821	0	0	0		0	23418	0	0	23418	0	0	0	0	0	0	0	0	0	1665	0	0	0			
1161216																																																																																				358758	0				11.5463%			51640		447242	0	0										52561	447242	0	0.0000%	0	0	356	356	0.0778%	0	0	0	0	1	-921		1	0	51640	0	0	0	0	0	0	0		0	51640	0	0	51640	0	0	0	0	0	0						0	0	77166		
1162017																																																																																				955828	0				10.1074%			123053		1217451	-279	0										64105	1221939	0	0.0000%	194876	0	465	195341	15.8845%	0	0	0	0	1	63436		1	0	127262	4488	0	0	456	0	-735	0		0	123053	0	0	123053	0	0	0	0	0	0						4488	0	0		
1163283																																																																																						13410	791	791	10.0218%	21.2847%	20.0292%	12619	63003	125916	139	0			13.2847%							9838	125916								0	0	0		0	2781	20.0292%	1	0	12758	0	0	0	139	0	0	0		0	12619	0	0	12619	0	0	0	0	0	0	0	0	0	791	0	0	0			
1169650																																																																																						107004	5910	5910	12.5671%	18.0121%	17.0172%	101094	594068	804436	15	0			10.0121%							89481	804777								0	0	0		0	11954	17.0172%	1	0	101450	0	0	341	15	0	0	0		0	101094	0	0	101094	0	0	0	0	0	0	0	0	0	5910	0	341	0			
1176881																																																																																						546365	8726	8726	29.9692%	46.3070%	45.5675%	537639	1179875	1793974	46140	0			38.3070%							110935	1794734								0	0	0		0	427465	45.5675%	1	0	584540	0	0	181	46140	0	0	0		0	538219	580	580	537639	0	0	0	0	580	0	0	0	0	8726	0	760	0			
1176920																																																																																						6192	334	334	7.0664%	23.2241%	21.9713%	5858	26662	82899	0	0			15.2241%							3743	82899								0	0	0		0	2115	21.9713%	1	0	5858	0	0	0	0	0	0	0		0	5858	0	0	5858	0	0	0	0	0	0	0	0	0	334	0	0	0			
1186965																																																																																						39131	2473	2473	7.4924%	19.8837%	18.6271%	36658	196799	489272	1022	0			11.8837%							4208	489272								0	0	0		0	32450	18.6271%	1	0	37680	0	0	0	1022	0	0	0		0	36658	0	0	36658	0	0	0	0	0	0	0	0	0	2473	0	0	0			
1187001																																																																																				3461210	0				11.5748%			418210		3613110	0	0										281211	3702320	0	0.0000%	848621	0	10236	858857	23.4889%	0	0	0	0	1	226209		1	0	507420	76078	13132	0	0	0	0	0		0	418210	0	0	418210	0	0	0	0	0	0						89210	0	17577		
1187551																																																																																						16822	609	609	14.4027%	33.7791%	32.5562%	16213	49800	112569	0	0			25.7791%							11213	112569								0	0	0		0	5000	32.5562%	1	0	16213	0	0	0	0	0	0	0		0	16213	0	0	16213	0	0	0	0	0	0	0	0	0	609	0	0	0			
1188772																																																																																						103070	3489	3489	12.1182%	16.7176%	16.1517%	99581	616536	821745	2096	0			8.7176%							100412	825978								0	0	0		0	2921	16.1517%	1	481	105910	4233	0	0	2096	0	0	0		0	99581	0	0	99581	0	0	0	0	0	0	0	0	0	3489	0	4233	0			
1188987																																																																																						34298	1747	1747	8.3262%	13.8164%	13.1126%	32551	248242	390947	5875	0			5.8164%							20991	392537								0	0	0		0	13150	13.1126%	1	0	40016	797	793	0	5875	0	0	0		0	32551	0	0	32551	0	0	0	0	0	0	0	0	0	1747	0	1590	0			
1190476																																																																																						1020956	89342	89342	9.3288%	13.4217%	12.2472%	931614	7606773	9986381	31572	0			5.4217%			2				454082	10265520								0	0	0		0	756618	12.2465%	1	0	1242272	260567	15289	3283	14250	0	0	17322		0	931561	0	0	931561	0	0	53	53	0	53	0	0	0	89342	0	279139	0			
1191352																																																																																						24340	1445	1445	10.3661%	21.1498%	19.8942%	22895	115084	220865	507	0			13.1498%							15968	220865								0	0	0		0	6927	19.8942%	1	0	23402	0	0	0	507	0	0	0		0	22895	0	0	22895	0	0	0	0	0	0	0	0	0	1445	0	0	0			
1211371																																																																																						84121	7130	7130	9.1467%	14.7760%	13.5236%	76991	569308	841735	-187	-504			6.7760%			0				71207	842234								0	0	0		0	6787	13.5236%	1	0	77807	1003	0	0	283	0	-470	0		0	76991	0	0	76991	0	0	0	0	0	0	0	0	0	7130	0	1003	0			
1216022																																																																																						14460000	934000	934000	16.0010%	20.5680%	19.2395%	13526000	70303400	84532000	13000	0			12.5680%			2				8265000	85425000								0	0	0		0	6154000	19.2395%	1	0	14432000	204000	689000	0	15000	0	-2000	0		0	13526000	0	0	13526000	0	0	0	0	0	0	0	0	0	934000	0	893000	0			
1216321																																																																																						330702	16110	16110	6.9614%	12.7744%	12.1521%	314592	2588779	4519115	-2873	387509			4.7744%							69980	4911265								0	0	0		0	249253	12.1521%	1	0	316360	0	4641	0	-178	0	0	-2695		0	314592	0	0	314592	0	0	0	0	0	0	0	0	0	16110	0	4641	0			
1216826																																																																																						865964	7168	7168	7.8786%	42.8698%	42.5149%	858796	2019988	10900367	21468	0			34.8698%							162658	10900367								0	0	0		0	696138	42.5149%	1	0	880264	0	0	0	16033	5435	0	0		0	858796	0	0	858796	0	0	0	0	0	0	0	0	0	7168	0	0	0			
1218446																																																																																						31984	1636	1636	14.9083%	24.7464%	23.4806%	30348	129247	203564	-3	0			16.7464%							26120	203564								0	0	0		0	4228	23.4806%	1	0	30345	0	0	0	-3	0	0	0		0	30348	0	0	30348	0	0	0	0	0	0	0	0	0	1636	0	0	0			
1222519																																																																																						90773	4157	4157	10.0229%	21.5334%	20.5473%	86616	421545	864181	-1839	0			13.5334%			0				83186	864181								0	0	0		0	3430	20.5473%	1	0	84777	0	0	0	-1839	0	0	0		0	86616	0	0	86616	0	0	0	0	0	0	0	0	0	4157	0	0	0			
1222948																																																																																				684678	0				10.1697%			84380		829722	0	0										74099	829722	0	0.0000%	9101	0	1940	11041	1.3355%	0	0	0	0	1	10281		1	0	84380	0	0	0	0	0	0	0		0	84380	0	0	84380	0	0	0	0	0	0						0	0	46857		
1225752																																																																																						21236	2019	2019	7.1732%	12.3476%	11.1736%	19217	171985	267901	415	0			4.3476%							12067	267901								0	0	0		0	7150	11.1736%	1	0	19632	0	0	0	415	0	0	0		0	19217	0	0	19217	0	0	0	0	0	0	0	0	0	2019	0	0	0			
1225761			1943938	19218	19218	9.6861%	29.6515%	29.3583%	1924720	6555956	19870948	-9080	2984	19875626	9.6838%	21.6515%						1854600	19873932												79200	29.3583%	0	1924720	0	0	0					0	0					0	0	0	0	0	0	0	0	0	19218	0	0	0		1933447	8727	8727	82.6378%	82.2648%	2339665	2.5000%	82.2648%	0	1924720	0	0	0	0	0	0	1924720	8727																			2																	0			0																															
1225798																																																																																				81707	0				17.6048%			16987		96491	0	0										16987	96491	0	0.0000%	1953	0	0	1953	2.0112%	0	0	0	0	1	0		1	0	16987	0	0	0	0	0	0	0		0	16987	0	0	16987	0	0	0	0	0	0						0	0	755		
1228034																																																																																						103207	6529	6529	12.5770%	19.7940%	18.5418%	96678	521405	768689	-28	0			11.7940%							97637	772117								0	0	0		0	2469	18.5418%	1	0	100078	3428	0	0	-28	0	0	0		0	96678	0	0	96678	0	0	0	0	0	0	0	0	0	6529	0	3428	0			
1229198																																																																																						8299	530	530	8.6740%	19.7163%	18.4572%	7769	42092	89567	6	0			11.7163%							519	89905								0	0	0		0	7588	18.4572%	1	0	8113	0	0	338	6	0	0	0		0	7769	0	0	7769	0	0	0	0	0	0	0	0	0	530	0	338	0			
1293078																																																																																				153482	0				9.0992%			15185		166882	-101	0										4234	166882	0	0.0000%	5478	0	0	5478	3.1684%	0	0	0	0	1	10951		1	0	15084	0	0	0	-101	0	0	0		0	15185	0	0	15185	0	0	0	0	0	0						0	0	0		
1356768																																																																																						414451	35946	35946	8.8313%	14.4952%	13.2380%	378505	2859224	4285969	14960	0			6.4952%			0				202016	4291625								0	0	0		0	182145	13.2380%	1	0	399121	5656	0	0	16293	-1333	0	0		0	378505	0	0	378505	0	0	0	0	0	0	0	0	0	35946	0	5656	0			
1369870																																																																																				10442	0				95.8333%			8119		8472	14	0										0	11486	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	11133		1	0	11147	3014	0	0	14	0	0	0		0	8119	0	0	8119	0	0	0	0	0	0						3014	0	0		
1386251																																																																																						954496	73572	73572	9.1334%	16.2329%	14.9817%	880924	5879996	9645074	5236	0			8.2329%			0				849425	9730658								0	0	0		0	97083	14.6416%	1	0	951744	74979	10605	0	5236	0	0	0		0	860924	0	0	860924	20000	0	0	20000	0	20000	0	0	0	73572	0	85584	0			
1387203																																																																																						32922	1376	1376	10.8211%	24.5008%	23.4768%	31546	134371	291522	-594	0			16.5008%							11527	291522								0	0	0		0	20019	23.4768%	1	0	30952	0	0	0	-594	0	0	0		0	31546	0	0	31546	0	0	0	0	0	0	0	0	0	1376	0	0	0			
1387605																																																																																						196284	20429	20429	8.2667%	12.0158%	10.7652%	175855	1633545	2127259	676	0			4.0158%							127841	2129934								0	0	0		0	50689	10.7652%	1	0	179206	2333	342	0	676	0	0	0		0	175855	0	0	175855	0	0	0	0	0	0	0	0	0	20429	0	2675	0			
1390324																																																																																						10798	666	666	8.6497%	16.6505%	15.6235%	10132	64851	117137	140	0			8.6505%							6307	117137								0	0	0		0	3825	15.6235%	1	0	10272	0	0	0	140	0	0	0		0	10132	0	0	10132	0	0	0	0	0	0	0	0	0	666	0	0	0			
1391778																																																																																						2276582	106647	106647	22.0599%	27.7951%	26.4931%	2169935	8190573	9836540	2714	-286151			19.7951%			2				1969516	9573176								0	0	0		0	223206	26.4931%	1	0	2195436	0	22787	0	2714	0	0	0		0	2169935	0	0	2169935	0	0	0	0	0	0	0	0	0	106647	0	22787	0			
1394621																																																																																				763507	0				13.4319%			125193		932054	-254	0										124073	932054	0	0.0000%	84408	0	1711	86119	9.0368%	0	0	0	0	1	1120		1	0	124939	0	0	0	-254	0	0	0		0	125193	0	0	125193	0	0	0	0	0	0						0	0	0		
1394676			15501393	1213698	2013698	10.2435%	16.1662%	14.0661%	13487695	95887714	131670716	4642	-9492			8.0661%						9127484	131716538								0	0	0		4410883	14.0661%	0	13543009	0	55314	0					0	0	13487695	0	0	13487695	0	0	0	0	0	0	800000	0	0	2013698	0	55314	0																																						2																	0			0																															
1396764																																																																																						128170	4393	4393	18.4984%	37.0870%	35.8158%	123777	345593	669122	334	-95			29.0870%							26120	669027								0	0	0		0	97657	35.8158%	1	0	124111	0	0	0	429	0	-95	0		0	123777	0	0	123777	0	0	0	0	0	0	0	0	0	4393	0	0	0			
1397471																																																																																				197431	0				9.5930%			25468		265484	-107	0										21175	265691	0	0.0000%	0	0	47	47	0.0177%	0	0	0	0	1	4500		1	0	25568	207	0	0	-107	0	0	0		0	25468	0	0	25468	0	0	0	0	0	0						207	0	10906		
1402384																																																																																				118042	0				9.2816%			12918		139179	161	0										2046	140780	0	0.0000%	13954	0	1036	14990	10.5299%	0	0	0	0	1	12473		1	0	14680	0	1601	0	161	0	0	0		0	12918	0	0	12918	0	0	0	0	0	0						1601	0	0		
1404481																																																																																				227022	0				9.5161%			26238		275723	1289	0										20006	275723	0	0.0000%	11500	0	701	12201	4.1903%	0	0	0	0	1	6232		1	0	27527	0	0	0	1289	0	0	0		0	26238	0	0	26238	0	0	0	0	0	0						0	0	0		
1404883																																																																																				133992	0				8.9745%			18118		201883	534	0										12870	201885	0	0.0000%	0	0	1293	1293	0.6225%	0	0	0	0	1	5250		1	0	18654	0	0	2	534	0	0	0		0	18118	0	0	18118	0	0	0	0	0	0						2	0	26097		
1412619																																																																																						192763	16925	16925	9.9593%	14.0057%	12.7760%	175838	1376319	1765561	1288	0			6.0057%							89498	1801902								0	0	0		0	122681	12.7760%	1	0	213467	34109	1444	788	1492	0	146	-350		0	175838	0	0	175838	0	0	0	0	0	0	0	0	0	16925	0	36341	0			
1412712																																																																																				913700	0				8.9374%			92973		1040273	150	0										48729	1041798	0	0.0000%	64376	0	51	64427	6.0615%	0	0	0	0	1	45769		1	0	94648	0	1525	0	150	0	0	0		0	92973	0	0	92973	0	0	0	0	0	0						1525	0	0		
1414819																																																																																						108067	4633	4633	10.6010%	29.6501%	28.3790%	103434	364474	975702	1659	0			21.6501%							85634	975702								0	0	0		0	17800	28.3790%	1	0	105093	0	0	0	1659	0	0	0		0	103434	0	0	103434	0	0	0	0	0	0	0	0	0	4633	0	0	0			
1416279																																																																																						23838	0	0	87.7429%	209.9709%	209.9709%	23838	11353	27168	162	0			201.9709%			0				12332	27418								0	0	0		0	11756	209.9709%	1	0	24250	0	250	0	162	0	0	0		0	23838	0	0	23838	0	0	0	0	0	0	0	0	0	0	0	250	0			
1418255																																																																																				74536	0				12.8004%			11107		86771	0	0										6557	86771	0	0.0000%	3607	0	0	3607	4.2086%	0	0	0	0	1	4550		1	0	11107	0	0	0	0	0	0	0		0	11107	0	0	11107	0	0	0	0	0	0						0	0	0		
1429028																																																																																						53945	2186	2186	12.8398%	20.6148%	19.7794%	51759	261681	403115	143	19526			12.6148%							1592	430325								0	0	0		0	57851	19.7794%	1	0	59586	5780	1904	0	143	0	0	0		0	51759	0	0	51759	0	0	0	0	0	0	0	0	0	2186	0	7684	0			
1435092																																																																																						15324	607	607	8.5891%	22.8549%	21.9496%	14717	67049	171345	2079	0			14.8549%							7999	172050								0	0	0		0	7423	21.9496%	1	0	17501	677	28	0	2079	0	0	0		0	14717	0	0	14717	0	0	0	0	0	0	0	0	0	607	0	705	0			
1436071																																																																																				655274	0				10.1137%			90462		894447	7877	0										87996	895477	0	0.0000%	102924	0	1564	104488	11.3859%	0	0	0	0	1	3496		1	0	99369	0	1030	0	7877	0	0	0		0	90462	0	0	90462	0	0	0	0	0	0						1030	0	0		
1436204																																																																																						321836	20676	20676	9.8841%	15.2974%	14.3147%	301160	2103857	3046929	8378	0			7.2974%			0				126402	3081179								0	0	0		0	209008	14.3147%	1	0	343788	30140	2411	1699	9503	0	0	-1125		0	301160	0	0	301160	0	0	0	0	0	0	0	0	0	20676	0	34250	0			
1440117																																																																																				418292	0				8.7924%			55647		632902	652	635										28245	636033	0	0.0000%	18468	0	623	19091	2.9913%	0	0	0	0	1	29898		1	0	58795	784	348	1364	652	0	0	0		0	55647	0	0	55647	0	0	0	0	0	0						2496	0	32035		
1443266			2189000	10000	10000	8.5117%	38.6954%	38.5186%	2179000	5657000	25600000	0	0	25600000	8.5117%	30.6954%						2158000	25605000												26000	38.5186%	0	2184000	0	0	0					0	5000					0	0	0	0	0	0	0	0	0	10000	0	5000	0		2179000	0	0	59.1156%	59.1156%	3686000	2.5000%	59.1156%	0	2179000	0	0	0	0	0	0	2179000	0																			0																	0			0																															
1444021			790578	6471	6471	74.8227%	153.7991%	152.5402%	784107	514033	1047953	-5390	455205			145.7991%						472008	4364363								0	0	0		3178694	152.5402%	0	3645312	1329923	1497795	33487	0	0	0	0		0	784107	0	0	784107	0	0	0	0	0	0	0	0	0	6471	0	2861205	0																																						0																	0			1																															
1445943																																																																																				1155026	0				11.4807%			231134		2013233	4361	336										160120	2036820	0	0.0000%	108734	0	10701	119435	5.8256%	0	0	0	0	1	94265		1	0	258746	23251	0	0	4025	0	336	0		0	231134	0	0	231134	0	0	0	0	0	0						23251	0	48255		
1447639																																																																																				1906554	0				9.4705%			233780		2468515	3551	0										120546	2510979	0	0.0000%	575572	0	34679	610251	24.0033%	0	0	0	0	1	155650		1	0	279747	41487	977	0	3551	0	0	0		0	233732	0	0	233732	0	0	48	48	0	48						42464	0	376		
1456501			18644000	575000	575000	10.3553%	20.4546%	19.8238%	18069000	91148200	174491000	480000	0	224369000	8.0533%	12.4546%						9565000	174491000												8005000	19.8238%	0	18050000	0	0	0					0	0					0	0	0	0	0	0	0	0	0	575000	0	0	-19000		18394000	325000	325000	28.1551%	27.6576%	65331000	7.0000%	27.6576%	0	18069000	0	0	0	0	0	0	18069000	325000																			2																	0			0																															
1458608																																																																																						225390	21796	21796	8.1809%	12.1603%	10.9844%	203594	1853487	2488643	4950	0			4.1603%							167462	2492511								0	0	0		0	40000	10.9844%	1	0	212412	0	3868	0	4950	0	0	0		0	203594	0	0	203594	0	0	0	0	0	0	0	0	0	21796	0	3868	0			
1459717																																																																																						176920	12711	12711	8.1178%	15.5650%	14.4467%	164209	1136656	2022838	1161	0			7.5650%							104390	2026230								0	0	0		0	63211	14.4467%	1	0	168762	2571	821	0	1161	0	0	0		0	164209	0	0	164209	0	0	0	0	0	0	0	0	0	12711	0	3392	0			
1459735																																																																																						56925	3871	3871	9.6895%	16.8122%	15.6690%	53054	338593	547540	-484	0			8.8122%							42510	547540								0	0	0		0	10544	15.6690%	1	0	52570	0	0	0	-484	0	0	0		0	53054	0	0	53054	0	0	0	0	0	0	0	0	0	3871	0	0	0			
